Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"INFY, Long, 2025-12-19 (Price: 20.22)",No Exit Yet,"-5.24%, 3 days","100.0%, Past 4 years, 12","Daily, is CONFIRMED on 2025-12-19",Already confirmed,"2025-12-22 (Price: 19.16), 5.24% below",3 days,No Information,No Information,No Information,No Information,No Information,5.24% below/5.24% below/5.24% below,6.66%/1.9%/4.18%,"-0.0%, 10.02%",3.3 months/7 days/1 month,2026-05-11/2025-12-29/2026-01-31,13.05%,6.68%,6.37%,1.41,0.34,21.1259/21.0652/22.22/23.796/31.8515/41.1179/No EMA 200 Target,16.18/16.0317/13.0115/No support/No F-Track Level/No F-Track Level/17.52,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"WPM, Long, 2025-12-19 (Price: 119.7)",No Exit Yet,"2.1%, 3 days","96.3%, Past 4 years, 27","Daily, is CONFIRMED on 2025-12-19",Already confirmed,"2025-12-22 (Price: 122.21), 2.1% above",3 days,No Information,No Information,No Information,No Information,No Information,5.86% above/2.1% above/2.1% above,15.63%/1.33%/6.3%,"14.18%, 36.59%",3.8 months/4 days/1.3 month,2026-06-02/2025-12-24/2026-02-13,22.59%,17.13%,5.46%,1.09,0.81,128.9887/127.2411/134.41/No Horizontal Resistance/131.4439/145.6176/No EMA 200 Target,104.96/38.3375/98.515/93.6878/No F-Track Level/No F-Track Level/93.73,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
FRACTAL TRACK,"TSM, Long, 2025-12-19 (Price: 288.95)",No Exit Yet,"1.5%, 3 days","95.0%, Past 5 years, 20","Daily, was CONFIRMED on 2025-12-19",Already confirmed,"2025-12-22 (Price: 293.28), 1.5% above",3 days,No Information,No Information,No Information,"23.66% (Price: 271.4559), 8.04% above, Upmove Bounce Back","2025-04-07 (Price: 134.25), 2025-12-10 (Price: 313.98)",No Information,13.85%/10.09%/11.5%,"1.02%, 51.98%",2.1 years/16 days/3.8 months,2028-12-18/2026-01-11/2026-06-02,37.14%,15.53%,21.61%,2.66,0.73,315.2733/322.1792/396.79/No Horizontal Resistance/334.306/349.9895/No EMA 200 Target,276.96/83.575/274.027/233.1074/No F-Track Level/No F-Track Level/234.44,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-12-19 (Price: 1056.02)",No Exit Yet,"0.09%, 3 days","100.0%, Past 5 years, 16","Daily, was CONFIRMED on 2025-12-19",Already confirmed,"2025-12-22 (Price: 1056.98), 0.09% above",3 days,No Information,No Information,No Information,"23.66% (Price: 1033.3004), 2.29% above, Upmove Bounce Back","2025-08-01 (Price: 683.48), 2025-12-03 (Price: 1141.72)",No Information,15.95%/4.96%/10.87%,"-0.0%, 53.28%",2.2 years/13 days/6.5 months,2029-02-08/2026-01-06/2026-09-27,24.72%,12.44%,12.28%,3.0,0.59,1150.0058/1170.8094/1330.96/No Horizontal Resistance/1091.1724/1155.2236/No EMA 200 Target,1015.43/561.385/1034.6774/832.8601/No F-Track Level/No F-Track Level/832.38,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"PLTR, Long, 2025-12-19 (Price: 193.38)",No Exit Yet,"0.31%, 3 days","100.0%, Past 5 years, 18","Daily, was CONFIRMED on 2025-12-19",Already confirmed,"2025-12-22 (Price: 193.98), 0.31% above",3 days,No Information,No Information,No Information,"23.66% (Price: 174.0648), 11.44% above, Upmove Bounce Back","2025-04-07 (Price: 66.12), 2025-11-03 (Price: 207.52)",No Information,33.44%/10.15%/15.79%,"0%, 74.37%",2.3 years/10 days/3.4 months,2029-03-30/2026-01-02/2026-05-15,47.99%,28.98%,19.01%,2.63,1.12,211.4224/223.9147/278.22/No Horizontal Resistance/232.7649/248.6965/No EMA 200 Target,177.29/7.205/191.5407/156.1054/No F-Track Level/No F-Track Level/147.48,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"VGT, Long, 2025-12-19 (Price: 755.54)",No Exit Yet,"0.69%, 3 days","100.0%, Past 5 years, 15","Daily, was CONFIRMED on 2025-12-19",Already confirmed,"2025-12-22 (Price: 760.78), 0.69% above",3 days,No Information,No Information,No Information,"23.66% (Price: 722.7628), 5.26% above, Upmove Bounce Back","2025-04-07 (Price: 451.0), 2025-10-29 (Price: 806.99)",No Information,11.81%/4.8%/9.66%,"0%, 32.02%",2 years/1 month/4.4 months,2028-10-26/2026-01-31/2026-06-28,27.73%,11.82%,15.91%,4.51,0.66,812.6588/828.5252/969.13/No Horizontal Resistance/946.1588/993.4664/No EMA 200 Target,730.42/311.83/702.1644/626.0547/No F-Track Level/No F-Track Level/669.07,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"BIPC.TO, Long, 2025-12-19 (Price: 63.51)",No Exit Yet,"0.19%, 3 days","93.33%, Past 5 years, 15","Daily, was CONFIRMED on 2025-12-19",Already confirmed,"2025-12-22 (Price: 63.63), 0.19% above",3 days,No Information,No Information,No Information,"38.2% (Price: 61.5083), 3.45% above, Upmove Bounce Back","2025-08-01 (Price: 52.64), 2025-10-16 (Price: 66.99)",No Information,12.52%/2.79%/9.56%,"2.3%, 18.18%",8.4 months/14 days/2.7 months,2026-12-19/2026-01-08/2026-04-15,22.95%,1.41%,21.54%,1.2,0.05,64.5833/69.5816/72.12/67.0517/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,61.68/44.9667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/56.82,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"IBKR, Long, 2025-12-19 (Price: 64.26)",No Exit Yet,"2.39%, 3 days","93.33%, Past 5 years, 15","Daily, was CONFIRMED on 2025-12-19",Already confirmed,"2025-12-22 (Price: 65.795), 2.39% above",3 days,No Information,No Information,No Information,"23.66% (Price: 62.1287), 5.9% above, Upmove Bounce Back","2024-08-05 (Price: 25.9225), 2025-10-10 (Price: 73.35)",No Information,16.34%/10.24%/12.37%,"7.97%, 31.97%",1.1 year/28 days/3 months,2027-07-15/2026-01-28/2026-04-28,35.27%,24.2%,11.07%,1.68,1.19,69.4458/72.209/92.72/No Horizontal Resistance/81.4292/98.2092/No EMA 200 Target,62.45/13.0762/62.0029/55.579/No F-Track Level/No F-Track Level/57.73,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"NU, Long, 2025-12-19 (Price: 16.34)",No Exit Yet,"1.71%, 3 days","100.0%, Past 4 years, 12","Daily, was CONFIRMED on 2025-12-19",Already confirmed,"2025-12-22 (Price: 16.62), 1.71% above",3 days,No Information,No Information,No Information,"38.2% (Price: 15.5671), 6.76% above, Upmove Bounce Back","2025-08-14 (Price: 11.89), 2025-12-02 (Price: 17.84)",No Information,14.19%/10.08%/11.27%,"0%, 32.54%",9.7 months/3 days/2 months,2027-02-13/2025-12-23/2026-03-15,42.11%,9.45%,32.66%,9.27,0.53,17.742/18.1815/19.91/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,15.86/5.54/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/13.71,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
OSCILLATOR DELTA,"CEN.NZ, Long, 2025-12-18 (Price: 9.27)",No Exit Yet,"2.48%, 4 days","81.82%, Past 6 years, 22","Daily, is Confirmed on 2025-12-18",No Cancellation Possible,"2025-12-22 (Price: 9.5), 2.48% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,11.22%/5.1%/7.56%,"14.26%, 14.97%",8.2 months/6 days/3.1 months,2026-12-07/2025-12-26/2026-05-01,11.41%,3.46%,7.95%,0.46,0.15,9.6371/9.9708/9.73/9.4367/11.2606/15.4512/No EMA 200 Target,No Recent Minima/6.86/8.6706/No support/No F-Track Level/No F-Track Level/9.15,81.76%/159/0 days (Across ALL Assets),67.13%/362/0 days (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-12-18 (Price: 159.04)",No Exit Yet,"5.66%, 4 days","78.95%, Past 4 years, 19","Daily, is CONFIRMED on 2025-12-18",Already confirmed,"2025-12-22 (Price: 168.04), 5.66% above",4 days,No Information,No Information,No Information,No Information,No Information,5.66% above/5.66% above/5.66% above,9.09%/1.23%/5.04%,"19.7%, 28.41%",4.4 months/6 days/1 month,2026-06-27/2025-12-26/2026-01-30,12.04%,18.03%,-5.99%,0.06,0.87,171.2066/167.0556/174.81/No Horizontal Resistance/178.0989/194.7923/No EMA 200 Target,145.49/52.782/146.152/125.9496/No F-Track Level/No F-Track Level/129.9,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"MCD, Long, 2025-12-18 (Price: 319.65)",No Exit Yet,"-1.07%, 4 days","83.33%, Past 4 years, 18","Daily, is CONFIRMED on 2025-12-18",Already confirmed,"2025-12-22 (Price: 316.22), 1.07% below",4 days,No Information,No Information,No Information,No Information,No Information,0.78% below/1.07% below/1.07% below,4.95%/0.71%/2.55%,"0.45%, 11.38%",3.9 months/7 days/1.3 month,2026-06-05/2025-12-28/2026-02-12,12.38%,5.6%,6.78%,1.08,0.28,330.2624/327.8011/327.6/321.3575/370.0426/590.3302/No EMA 200 Target,300.72/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/306.22,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
FRACTAL TRACK,"FXI, Long, 2025-12-18 (Price: 38.21)",No Exit Yet,"1.1%, 4 days","100.0%, Past 5 years, 11","Daily, was CONFIRMED on 2025-12-18",Already confirmed,"2025-12-22 (Price: 38.63), 1.1% above",4 days,No Information,No Information,No Information,"23.66% (Price: 36.9983), 4.41% above, Upmove Bounce Back","2024-01-22 (Price: 20.86), 2025-10-02 (Price: 42.0)",No Information,14.16%/6.87%/10.84%,"-0.0%, 45.3%",3.7 years/13 days/1.2 year,2031-03-31/2026-01-05/2027-09-04,13.13%,-2.21%,15.34%,1.46,-0.08,38.8214/42.352/50.89/42.665/90.5742/95.3274/No EMA 200 Target,37.85/20.865/38.0047/No support/No F-Track Level/No F-Track Level/37.72,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"PFE, Long, 2025-12-18 (Price: 25.04)",No Exit Yet,"0.68%, 4 days","93.33%, Past 5 years, 15","Daily, was CONFIRMED on 2025-12-18",Already confirmed,"2025-12-22 (Price: 25.21), 0.68% above",4 days,No Information,No Information,No Information,"61.8% (Price: 25.15), 0.24% above, Upmove Bounce Back","2025-09-25 (Price: 23.58), 2025-10-03 (Price: 27.69)",No Information,15.29%/2.93%/10.03%,"3.6%, 19.77%",2.8 months/12 days/1.5 month,2026-04-18/2026-01-04/2026-02-21,10.93%,-6.4%,17.33%,0.41,-0.42,25.343/27.5515/27.51/55.39/66.4672/73.1352/No EMA 200 Target,24.4/23.345/21.508/20.5265/No F-Track Level/No F-Track Level/24.51,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"XLE, Long, 2025-12-18 (Price: 44.13)",No Exit Yet,"0.18%, 4 days","90.0%, Past 5 years, 20","Daily, was CONFIRMED on 2025-12-18",Already confirmed,"2025-12-22 (Price: 44.21), 0.18% above",4 days,No Information,No Information,No Information,"50% (Price: 44.505), 0.66% below, Upmove Bounce Back","2025-10-16 (Price: 42.35), 2025-12-05 (Price: 46.66)",No Information,11.51%/2.08%/9.2%,"3.48%, 17.74%",1.4 year/21 days/5.7 months,2027-12-16/2026-01-17/2026-08-22,21.1%,11.53%,9.57%,0.91,0.63,45.8599/48.19/46.72/49.2225/54.1372/58.8712/No EMA 200 Target,43.81/22.8475/37.4998/27.2174/No F-Track Level/No F-Track Level/43.48,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"FRW.NZ, Long, 2025-12-18 (Price: 14.2)",No Exit Yet,"-2.18%, 4 days","88.89%, Past 5 years, 9","Daily, was CONFIRMED on 2025-12-18",Already confirmed,"2025-12-22 (Price: 13.89), 2.18% below",4 days,No Information,No Information,No Information,"23.66% (Price: 13.0889), 6.12% above, Upmove Bounce Back","2023-10-30 (Price: 7.31), 2025-10-31 (Price: 14.88)",No Information,13.53%/1.54%/10.4%,"4.41%, 40.87%",3.7 years/3.6 months/1.2 year,2031-03-31/2026-05-23/2027-09-04,11.59%,4.86%,6.73%,1.04,0.24,14.5692/15.6768/18.74/No Horizontal Resistance/16.2179/21.849/No EMA 200 Target,13.75/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/11.97,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"CNQ.TO, Long, 2025-12-18 (Price: 43.41)",No Exit Yet,"2.46%, 4 days","100.0%, Past 5 years, 12","Daily, was CONFIRMED on 2025-12-18",Already confirmed,"2025-12-22 (Price: 44.48), 2.46% above",4 days,No Information,No Information,No Information,"78.6% (Price: 43.2814), 2.77% above, Upmove Bounce Back","2025-10-21 (Price: 41.67), 2025-11-20 (Price: 49.2)",No Information,10.83%/7.23%/9.92%,"-0.0%, 17.04%",9.4 months/1.1 month/4.2 months,2027-01-30/2026-02-03/2026-06-18,20.54%,16.68%,3.86%,1.1,0.86,43.9396/47.7163/47.93/51.51/65.8353/68.6522/No EMA 200 Target,43.0/34.9317/41.121/33.7618/No F-Track Level/No F-Track Level/43.4,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"LYFT, Long, 2025-12-17 (Price: 19.18)",No Exit Yet,"4.01%, 5 days","92.31%, Past 5 years, 13","Daily, was CONFIRMED on 2025-12-17",Already confirmed,"2025-12-22 (Price: 19.95), 4.01% above",5 days,No Information,No Information,No Information,"38.2% (Price: 18.2131), 9.54% above, Upmove Bounce Back","2025-04-07 (Price: 9.66), 2025-09-17 (Price: 23.5)",No Information,29.57%/0.97%/14.95%,"5.88%, 53.48%",1.5 year/6 days/5.5 months,2028-02-07/2025-12-25/2026-08-12,28.24%,-11.2%,39.44%,1.13,0.03,20.4152/22.0474/27.48/57.19/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,19.12/8.8875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/16.71,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
DELTADRIFT,"TCEHY, Long, 2025-12-10 (Price: 77.33)",2025-12-19 (Price: 78.81),"1.91%, 9 days","77.78%, Past 4 years, 9","Daily, was CONFIRMED on 2025-12-10",Already confirmed,"2025-12-22 (Price: 78.96), 2.11% above",12 days,No Information,No Information,No Information,No Information,No Information,No Information,10.88%/4.05%/5.86%,"19.68%, 19.68%",22 days/2 days/7 days,2026-01-10/2025-12-12/2025-12-20,7.25%,5.28%,1.97%,0.13,0.31,85.6352/81.8615/83.75/No Horizontal Resistance/91.9947/116.3817/No EMA 200 Target,77.31/36.36/76.6795/58.4956/No F-Track Level/No F-Track Level/72.09,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
DELTADRIFT,"KWEB, Long, 2025-11-24 (Price: 37.52)",2025-12-22 (Price: 34.76) (Today),"-7.36%, 28 days","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-12-22 (Price: 34.76), 7.36% below",28 days,No Information,No Information,No Information,No Information,No Information,No Information,19.05%/4.1%/7.08%,"18.75%, 18.75%",1.6 month/2 days/14 days,2026-02-01/2025-11-26/2025-12-14,3.5%,-1.91%,5.41%,0.03,0.1,38.7281/40.1764/39.45/54.865/112.1402/127.8094/No EMA 200 Target,36.23/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/36.43,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
FRACTAL TRACK,"GLD, Long, 2025-10-30 (Price: 370.13)",2025-12-22 (Price: 408.23) (Today),"10.29%, 1.8 month","100.0%, Past 5 years, 18","Daily, was CONFIRMED on 2025-10-30",Already confirmed,"2025-12-22 (Price: 408.23), 10.29% above",1.8 month,No Information,No Information,No Information,"23.66% (Price: 363.7476), 12.23% above, Upmove Bounce Back","2024-11-14 (Price: 236.13), 2025-10-20 (Price: 403.3)",No Information,11.32%/1.34%/8.92%,"-0.0%, 18.1%",2 years/1.4 month/5.2 months,2028-09-06/2025-12-29/2026-06-12,26.16%,11.89%,14.27%,2.41,0.93,398.4449/403.1456/470.43/No Horizontal Resistance/424.4974/624.146/No EMA 200 Target,363.0/150.8/301.1087/224.8487/No F-Track Level/No F-Track Level/328.08,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
