Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-02-10 (Price: 11.25)",No Exit Yet,"-0.53%, 1 day","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-02-10",Already confirmed,"2026-02-11 (Price: 11.19), 0.53% below",1 day,11.16,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.32%/3.77%,"6.69%, 10.0%",2 months/1 day/19 days,2026-05-07/2026-02-11/2026-03-09,5.72%,-0.28%,6.0%,0.18,-0.09,11.3951/11.6741/11.53/12.64/19.8479/26.5969/11.52,11.13/9.1367/11.0645/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"NVDA, Long, 2026-02-09 (Price: 190.04)",No Exit Yet,"0.67%, 2 days","90.91%, Past 4 years, 22","Daily, is CONFIRMED on 2026-02-09",Already confirmed,"2026-02-11 (Price: 191.315), 0.67% above",2 days,184.26,No Information,No Information,No Information,No Information,No Information,3.18% above/0.67% above/0.67% above,19.41%/2.96%/8.89%,"6.69%, 63.72%",17 days/6 days/10 days,2026-03-05/2026-02-17/2026-02-23,14.95%,45.88%,-30.93%,1.01,1.76,240.2486/206.9346/192.31/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,171.88/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/170.11,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"EWJ, Long, 2026-02-09 (Price: 91.29)",No Exit Yet,"2.94%, 2 days","90.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-02-09",Already confirmed,"2026-02-11 (Price: 93.97), 2.94% above",2 days,90.3,No Information,No Information,No Information,No Information,No Information,9.14% above/2.94% above/2.94% above,6.09%/0.13%/1.99%,"20.53%, 29.69%",4.1 months/10 days/1.4 month,2026-08-04/2026-02-23/2026-04-10,6.05%,4.95%,1.1%,-0.04,0.24,92.2851/93.1067/105.67/No Horizontal Resistance/90.9425/104.8752/No EMA 200 Target,79.74/53.915/83.4752/No support/No F-Track Level/No F-Track Level/78.88,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"^GSPC, Long, 2026-02-09 (Price: 6964.8198)",No Exit Yet,"-0.34%, 2 days","100.0%, Past 5 years, 18","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-11 (Price: 6941.0601), 0.34% below",2 days,6917.2598,No Information,No Information,No Information,"23.66% (Price: 6888.6266), 0.76% above, Upmove Bounce Back","2025-11-21 (Price: 6521.9199), 2026-01-28 (Price: 7002.2798)",No Information,11.26%/10.04%/10.39%,"-0.0%, 25.43%",2.4 years/1.6 month/9.4 months,2029-07-14/2026-04-19/2027-03-24,26.29%,9.14%,17.15%,3.87,0.62,7234.3583/7688.4646/7253.04/No Horizontal Resistance/8586.4727/11677.179/No EMA 200 Target,6798.4/4128.7074/6676.3264/5495.7663/No F-Track Level/No F-Track Level/6491.82,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"GS, Long, 2026-02-09 (Price: 943.62)",No Exit Yet,"0.29%, 2 days","100.0%, Past 5 years, 16","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-11 (Price: 946.355), 0.29% above",2 days,929.0,No Information,No Information,No Information,"23.66% (Price: 855.6773), 10.6% above, Upmove Bounce Back","2025-04-07 (Price: 439.38), 2026-01-16 (Price: 984.7)",No Information,13.91%/5.18%/10.25%,"-0.0%, 33.99%",2.6 years/27 days/7.4 months,2029-10-26/2026-03-20/2026-12-27,26.0%,18.81%,7.19%,2.7,1.04,1009.9565/1040.341/1270.81/No Horizontal Resistance/1236.8362/1411.087/No EMA 200 Target,890.41/288.555/931.1482/794.5775/No F-Track Level/No F-Track Level/763.4,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2026-02-09 (Price: 266.88)",No Exit Yet,"-0.72%, 2 days","100.0%, Past 5 years, 13","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-11 (Price: 264.95), 0.72% below",2 days,264.84,No Information,No Information,No Information,"23.66% (Price: 261.4972), 1.32% above, Upmove Bounce Back","2025-11-20 (Price: 228.9), 2026-01-22 (Price: 271.6)",No Information,13.11%/0.65%/9.22%,"-0.0%, 28.11%",3.9 years/1.9 month/11.3 months,2031-09-04/2026-05-02/2027-06-15,14.39%,3.76%,10.63%,1.95,0.16,256.3649/291.4863/292.5/No Horizontal Resistance/348.4025/539.5308/No EMA 200 Target,255.83/162.3167/230.2783/157.2742/No F-Track Level/No F-Track Level/234.26,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"SONY, Long, 2026-02-09 (Price: 22.33)",No Exit Yet,"2.78%, 2 days","83.33%, Past 5 years, 12","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-11 (Price: 22.95), 2.78% above",2 days,22.13,No Information,No Information,No Information,"61.8% (Price: 20.8735), 9.95% above, Upmove Bounce Back","2024-05-10 (Price: 15.022), 2025-11-12 (Price: 30.34)",No Information,14.08%/10.04%/11.55%,"5.03%, 43.88%",3.1 years/21 days/5.7 months,2030-07-14/2026-03-11/2026-10-14,19.13%,6.23%,12.9%,1.28,0.32,23.7837/24.9091/31.52/26.85/33.2191/35.3948/26.51,21.24/14.992/16.3295/14.1868/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"SPY, Long, 2026-02-09 (Price: 693.95)",No Exit Yet,"-0.29%, 2 days","100.0%, Past 5 years, 15","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-11 (Price: 691.96), 0.29% below",2 days,689.42,No Information,No Information,No Information,"23.66% (Price: 686.7222), 0.76% above, Upmove Bounce Back","2025-11-21 (Price: 650.85), 2026-01-28 (Price: 697.84)",No Information,11.01%/6.98%/9.73%,"-0.0%, 22.75%",2 years/1.4 month/7 months,2028-12-17/2026-04-10/2026-12-10,25.67%,9.09%,16.58%,3.17,0.61,715.74/761.4713/722.14/No Horizontal Resistance/969.1148/1522.3697/No EMA 200 Target,677.62/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/647.37,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"NU, Long, 2026-02-09 (Price: 17.55)",No Exit Yet,"-0.8%, 2 days","100.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-11 (Price: 17.41), 0.8% below",2 days,17.44,No Information,No Information,No Information,"38.2% (Price: 16.2716), 7.0% above, Upmove Bounce Back","2025-08-14 (Price: 11.89), 2026-01-29 (Price: 18.98)",No Information,14.19%/10.08%/11.27%,"0%, 32.54%",9.7 months/3 days/2 months,2027-04-06/2026-02-13/2026-05-06,42.11%,9.45%,32.66%,9.27,0.53,19.0558/19.5279/21.8/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,16.81/5.54/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/14.81,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"SPOT, Long, 2026-02-09 (Price: 414.84)",2026-02-10 (Price: 476.02),"14.75%, 1 day","88.89%, Past 4 years, 9","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-11 (Price: 487.17), 17.44% above",2 days,430.82,No Information,No Information,No Information,No Information,No Information,No Information,13.46%/3.67%/6.77%,"8.88%, 11.98%",1.3 month/1 day/14 days,2026-04-06/2026-02-10/2026-03-01,11.53%,6.15%,5.38%,0.63,0.37,431.2677/442.9247/437.1/No Horizontal Resistance/854.3544/922.2645/643.26,412.75/118.6/410.2623/360.3797/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2026-02-08 (Price: 386.35)",No Exit Yet,"0.32%, 3 days","96.15%, Past 10 years, 26","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 387.6), 0.32% above",3 days,353.0,No Information,No Information,No Information,No Information,No Information,11.01% above/0.32% above/0.32% above,28.84%/1.78%/8.65%,"14.88%, 47.09%",8.2 months/28 days/3 months,2027-01-28/2026-03-20/2026-06-18,7.54%,10.08%,-2.54%,0.79,0.5,416.9876/419.7693/480.37/No Horizontal Resistance/393.108/467.0257/No EMA 200 Target,349.15/145.35/372.4081/353.1485/No F-Track Level/No F-Track Level/338.72,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2026-02-08 (Price: 60.07)",No Exit Yet,"2.48%, 3 days","96.3%, Past 10 years, 27","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 61.56), 2.48% above",3 days,58.58,No Information,No Information,No Information,No Information,No Information,2.48% above/2.48% above/2.48% above,11.23%/1.19%/3.92%,"20.12%, 35.1%",1.4 year/28 days/4.2 months,2028-02-06/2026-03-20/2026-08-09,3.37%,1.17%,2.2%,0.55,-0.05,62.4788/62.4247/69.69/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,40.58/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/51.59,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MCD, Long, 2026-02-08 (Price: 327.16)",No Exit Yet,"-1.12%, 3 days","100.0%, Past 10 years, 19","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 323.48), 1.12% below",3 days,319.0,No Information,No Information,No Information,No Information,No Information,2.69% above/1.25% above/1.12% below,10.85%/1.47%/4.93%,"-0.0%, 16.82%",10.3 months/1.2 month/4.3 months,2027-05-01/2026-04-01/2026-08-13,7.73%,6.98%,0.75%,1.39,0.42,348.9816/343.289/330.68/No Horizontal Resistance/370.0426/590.3302/No EMA 200 Target,303.26/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/306.64,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"USO, Long, 2026-02-08 (Price: 76.99)",No Exit Yet,"2.47%, 3 days","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 78.89), 2.47% above",3 days,75.5,No Information,No Information,No Information,No Information,No Information,6.68% above/1.83% above/2.47% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2027-05-31/2026-04-01/2026-07-18,-7.02%,-6.0%,-1.02%,-0.18,-0.19,75.6196/79.9156/79.22/83.49/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,68.03/58.7667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/72.26,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2026-02-08 (Price: 102.61)",No Exit Yet,"2.27%, 3 days","86.96%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 104.94), 2.27% above",3 days,100.88,No Information,No Information,No Information,No Information,No Information,4.97% above/2.27% above/2.27% above,7.21%/1.24%/3.58%,"13.66%, 23.59%",10.7 months/1.2 month/3.4 months,2027-05-18/2026-04-01/2026-07-05,2.98%,2.36%,0.62%,0.36,0.03,105.6678/106.2834/108.24/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,75.02/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/92.46,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^STI, Long, 2026-02-08 (Price: 4934.4102)",No Exit Yet,"1.02%, 3 days","80.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 4984.5801), 1.02% above",3 days,4913.2598,No Information,No Information,No Information,No Information,No Information,1.9% above/0.82% above/1.02% above,7.49%/1.15%/3.68%,"14.46%, 29.57%",1.6 year/28 days/4.4 months,2028-05-22/2026-03-20/2026-08-18,-3.63%,2.21%,-5.84%,0.01,-0.03,5072.0802/5115.9965/5338.42/No Horizontal Resistance/5099.1474/6233.5022/No EMA 200 Target,3512.53/3030.985/4356.5412/3433.5319/No F-Track Level/No F-Track Level/4317.44,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"AAPL, Long, 2026-02-08 (Price: 278.12)",No Exit Yet,"-0.8%, 3 days","93.75%, Past 20 years, 16","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-02-11 (Price: 275.9), 0.8% below",3 days,260.03,No Information,No Information,No Information,"38.2% (Price: 243.0054), 13.54% above, Upmove Bounce Back","2025-04-13 (Price: 169.21), 2025-12-07 (Price: 288.62)",No Information,19.47%/15.33%/16.76%,"9.56%, 53.43%",1.7 year/1.4 month/7.8 months,2028-07-13/2026-04-09/2027-01-12,12.35%,17.83%,-5.48%,2.32,0.9,305.6261/324.7329/349.77/No Horizontal Resistance/289.238/325.3828/No EMA 200 Target,248.04/136.57/202.8031/187.5583/No F-Track Level/No F-Track Level/239.58,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"META, Long, 2026-02-08 (Price: 661.46)",No Exit Yet,"1.17%, 3 days","100.0%, Past 13 years, 6","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-02-11 (Price: 669.2), 1.17% above",3 days,714.6,No Information,No Information,No Information,"23.66% (Price: 613.221), 9.13% above, Upmove Bounce Back","2013-06-09 (Price: 22.67), 2025-08-17 (Price: 796.25)",No Information,20.56%/15.24%/17.23%,"0%, 73.01%",2.1 years/21 days/9 months,2029-02-07/2026-03-10/2027-03-06,19.03%,15.86%,3.17%,8.93,0.74,822.4594/775.4296/1125.61/No Horizontal Resistance/842.484/1305.5879/687.93,620.25/276.89/556.264/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"EFN.TO, Long, 2026-02-08 (Price: 35.44)",No Exit Yet,"2.4%, 3 days","85.71%, Past 20 years, 7","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-02-11 (Price: 36.29), 2.4% above",3 days,34.42,No Information,No Information,No Information,"38.2% (Price: 33.1947), 9.32% above, Upmove Bounce Back","2025-02-09 (Price: 25.0), 2025-11-02 (Price: 38.26)",No Information,27.12%/15.2%/18.26%,"4.16%, 79.1%",4.3 years/2.6 months/1.2 year,2032-03-30/2026-05-31/2027-10-26,6.51%,10.86%,-4.35%,1.44,0.54,40.9545/41.9113/43.4/No Horizontal Resistance/45.1741/70.5281/No EMA 200 Target,34.35/12.67/29.5041/No support/No F-Track Level/No F-Track Level/35.31,No Data (Across ALL Assets),No Data (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2026-02-08 (Price: 941.1)",No Exit Yet,"-1.49%, 3 days","82.0%, Past 10 years, 150","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-02-11 (Price: 927.1), 1.49% below",3 days,915.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,30.89%/0.05%/7.65%,"18.53%, 37.24%",7 months/2.1 months/3.1 months,2026-12-09/2026-05-10/2026-06-22,21.18%,9.63%,11.55%,0.72,0.57,1039.1626/1013.0942/1098.0619/1009.6/1098.0619/1305.7899/976.92,916.1/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2026-02-08 (Price: 192.27)",No Exit Yet,"-1.76%, 3 days","84.81%, Past 10 years, 79","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-02-11 (Price: 188.89), 1.76% below",3 days,184.41,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-09-30/2026-05-10/2026-06-18,31.56%,15.32%,16.24%,0.92,0.93,212.8813/207.5555/294.0831/197.56/294.0831/455.769/No EMA 200 Target,183.5/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/188.26,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ARM, Long, 2026-02-06 (Price: 123.7)",No Exit Yet,"1.28%, 5 days","100.0%, Past 4 years, 5","Daily, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 125.28), 1.28% above",5 days,112.715,No Information,No Information,No Information,No Information,No Information,12.99% above/1.28% above/1.28% above,17.15%/3.93%/11.71%,"-0.0%, 18.88%",1.8 month/10 days/1 month,2026-04-25/2026-02-20/2026-03-21,25.9%,19.91%,5.99%,0.86,0.86,128.5243/138.1853/145.09/184.93/209.6611/292.8214/138.05,104.55/No Horizontal Support/122.7432/102.2246/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
