Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2025-12-14 (Price: 116.7)",No Exit Yet,"-0.89%, 3 days","86.36%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 115.66), 0.89% below",3 days,No Information,No Information,No Information,No Information,No Information,4.66% above/0.89% below/0.89% below,10.45%/2.48%/5.29%,"1.31%, 24.69%",1.5 year/28 days/5.7 months,2028-02-04/2026-01-23/2026-08-18,8.78%,8.74%,0.04%,1.42,0.53,124.1221/122.8734/156.43/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,101.18/42.3916/85.5556/53.2582/No F-Track Level/No F-Track Level/98.71,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2025-12-14 (Price: 67.4)",No Exit Yet,"-0.07%, 3 days","90.91%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 67.35), 0.07% below",3 days,No Information,No Information,No Information,No Information,No Information,0.07% below/0.15% above/0.07% below,13.53%/1.78%/5.86%,"5.83%, 27.74%",1.2 year/28 days/4.4 months,2027-08-31/2026-01-23/2026-06-23,9.15%,10.41%,-1.26%,1.17,0.61,72.5831/71.3496/70.16/85.45/105.252/119.9356/No EMA 200 Target,58.66/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/63.86,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-12-14 (Price: 125.8)",No Exit Yet,"-0.02%, 3 days","90.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 125.78), 0.02% below",3 days,No Information,No Information,No Information,No Information,No Information,0.02% below/1.87% above/0.02% below,12.32%/1.31%/6.58%,"9.57%, 31.6%",1.8 year/28 days/4.7 months,2028-07-09/2026-01-23/2026-07-06,7.49%,5.65%,1.84%,1.01,0.31,134.9205/134.0776/141.61/No Horizontal Resistance/128.6672/152.0396/No EMA 200 Target,81.05/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/100.5,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
FRACTAL TRACK,"MSFT, Long, 2025-12-14 (Price: 478.53)",No Exit Yet,"-0.5%, 3 days","100.0%, Past 20 years, 16","Weekly, was CONFIRMED on 2025-12-14",Already confirmed,"2025-12-17 (Price: 476.12), 0.5% below",3 days,No Information,No Information,No Information,"38.2% (Price: 474.9779), 0.24% above, Upmove Bounce Back","2025-04-13 (Price: 344.79), 2025-08-03 (Price: 555.45)",No Information,25.02%/6.95%/15.92%,"0%, 45.68%",3.7 years/1.4 month/11.4 months,2031-03-27/2026-02-12/2027-04-23,11.58%,10.65%,0.93%,3.32,0.59,511.6443/554.712/604.93/554.585/553.3726/615.9924/No EMA 200 Target,472.12/216.39/386.873/350.287/No F-Track Level/No F-Track Level/473.16,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
TRENDPULSE,"MA, Long, 2025-12-12 (Price: 571.93)",No Exit Yet,"-1.13%, 5 days","96.15%, Past 4 years, 26","Daily, is CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 565.47), 1.13% below",5 days,No Information,No Information,No Information,No Information,No Information,0.37% above/1.13% below/1.13% below,7.81%/1.11%/2.94%,"5.85%, 28.57%",3.5 months/4 days/1.3 month,2026-05-13/2025-12-17/2026-02-06,5.71%,7.58%,-1.87%,0.98,0.39,578.3928/588.7447/580.4/592.9033/716.5814/751.3605/No EMA 200 Target,537.55/306.91/554.0572/515.4888/No F-Track Level/No F-Track Level/559.47,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
FRACTAL TRACK,"UBER, Long, 2025-12-12 (Price: 85.11)",No Exit Yet,"-7.01%, 5 days","100.0%, Past 5 years, 23","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 79.14), 7.01% below",5 days,No Information,No Information,No Information,"23.66% (Price: 84.7726), 6.64% below, Upmove Bounce Back","2023-04-27 (Price: 29.22), 2025-09-22 (Price: 101.99)",No Information,15.06%/0.66%/9.9%,"-0.0%, 57.74%",2.4 years/4 days/4.7 months,2029-05-16/2025-12-17/2026-07-04,33.14%,7.1%,26.04%,1.78,0.39,87.5782/93.5359/128.77/No Horizontal Resistance/99.1711/103.8185/87.61,84.16/34.6025/84.8096/75.9736/No F-Track Level/No F-Track Level/No EMA 200 Support,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"BRK-B, Long, 2025-12-12 (Price: 499.52)",No Exit Yet,"0.95%, 5 days","87.5%, Past 5 years, 16","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 504.27), 0.95% above",5 days,No Information,No Information,No Information,"38.2% (Price: 500.1566), 0.82% above, Upmove Bounce Back","2025-11-03 (Price: 473.15), 2025-11-28 (Price: 516.85)",No Information,12.32%/0.4%/8.22%,"1.62%, 25.23%",1.4 year/1.1 month/4.4 months,2027-12-10/2026-01-28/2026-06-21,18.11%,11.63%,6.48%,1.04,0.83,518.252/540.5805/525.74/No Horizontal Resistance/630.85/709.9376/No EMA 200 Target,490.43/268.082/491.88/449.7662/No F-Track Level/No F-Track Level/498.13,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"IEI, Long, 2025-12-12 (Price: 119.36)",No Exit Yet,"0.25%, 5 days","85.71%, Past 5 years, 7","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 119.655), 0.25% above",5 days,No Information,No Information,No Information,"23.66% (Price: 119.037), 0.52% above, Upmove Bounce Back","2025-01-13 (Price: 114.51), 2025-11-25 (Price: 120.44)",No Information,2.05%/2.05%/2.05%,"0.03%, 4.21%",5.8 months/5.8 months/5.8 months,2026-08-21/2026-08-21/2026-08-21,3.55%,-1.4%,4.95%,0.29,-1.34,119.8016/121.8069/122.92/129.9625/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,119.11/113.8775/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/118.72,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"IHI, Long, 2025-12-12 (Price: 62.19)",No Exit Yet,"0.16%, 5 days","93.75%, Past 5 years, 16","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 62.29), 0.16% above",5 days,No Information,No Information,No Information,"23.66% (Price: 63.1421), 1.35% below, Upmove Bounce Back","2025-10-01 (Price: 58.18), 2025-11-26 (Price: 64.68)",No Information,10.36%/2.67%/6.04%,"1.92%, 23.03%",11.4 months/2.1 months/6.7 months,2027-04-21/2026-03-13/2026-09-29,8.62%,2.88%,5.74%,0.66,0.08,62.9052/65.9463/66.09/66.34/68.9264/76.3906/No EMA 200 Target,61.74/46.725/56.0899/46.1919/No F-Track Level/No F-Track Level/60.86,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"SBUX, Long, 2025-12-12 (Price: 85.35)",No Exit Yet,"-0.16%, 5 days","100.0%, Past 5 years, 12","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 85.21), 0.16% below",5 days,No Information,No Information,No Information,"50% (Price: 83.525), 2.02% above, Upmove Bounce Back","2025-11-04 (Price: 77.99), 2025-11-12 (Price: 89.06)",No Information,18.2%/1.81%/10.68%,"-0.0%, 32.38%",1.8 year/1.1 month/9.9 months,2028-07-07/2026-01-28/2027-02-15,17.25%,-2.4%,19.65%,1.15,-0.1,85.0001/94.4654/91.99/117.438/142.4098/150.3462/88.11,82.28/71.675/76.529/65.8616/No F-Track Level/No F-Track Level/No EMA 200 Support,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2025-12-12 (Price: 42.83)",No Exit Yet,"-0.16%, 5 days","100.0%, Past 5 years, 16","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 42.76), 0.16% below",5 days,No Information,No Information,No Information,"23.66% (Price: 42.2713), 1.16% above, Upmove Bounce Back","2023-10-06 (Price: 27.385), 2025-10-16 (Price: 46.885)",No Information,11.21%/2.82%/8.7%,"-0.0%, 28.07%",2.4 years/1.2 month/9.8 months,2029-05-16/2026-02-02/2027-02-10,18.46%,5.33%,13.13%,2.44,0.28,45.3141/46.5562/54.53/No Horizontal Resistance/49.4858/65.2454/No EMA 200 Target,42.72/29.6267/35.4254/30.3912/No F-Track Level/No F-Track Level/41.84,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"GILD, Long, 2025-12-12 (Price: 120.4)",No Exit Yet,"0.8%, 5 days","100.0%, Past 5 years, 14","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 121.36), 0.8% above",5 days,No Information,No Information,No Information,"38.2% (Price: 120.9683), 0.32% above, Upmove Bounce Back","2025-10-02 (Price: 108.46), 2025-11-20 (Price: 128.7)",No Information,17.08%/2.06%/9.98%,"0%, 27.82%",1.8 year/28 days/5.7 months,2028-07-07/2026-01-21/2026-08-16,29.7%,11.0%,18.7%,2.35,0.63,130.3691/132.4159/132.54/120.895/140.4376/146.167/No EMA 200 Target,119.36/57.18/104.5806/96.4152/No F-Track Level/No F-Track Level/113.28,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"LYFT, Long, 2025-12-12 (Price: 20.37)",No Exit Yet,"-5.84%, 5 days","92.31%, Past 5 years, 13","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 19.18), 5.84% below",5 days,No Information,No Information,No Information,"50% (Price: 19.3525), 0.89% below, Upmove Bounce Back","2025-08-11 (Price: 13.165), 2025-11-12 (Price: 25.54)",No Information,29.57%/0.97%/14.95%,"5.88%, 53.48%",1.5 year/6 days/5.5 months,2028-02-02/2025-12-20/2026-08-07,28.24%,-11.2%,39.44%,1.13,0.03,21.6818/23.4153/27.8/57.19/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,20.32/8.8875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/16.6,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"ATM.NZ, Long, 2025-12-12 (Price: 10.16)",No Exit Yet,"2.66%, 5 days","92.31%, Past 5 years, 13","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 10.43), 2.66% above",5 days,No Information,No Information,No Information,"23.66% (Price: 9.6935), 7.6% above, Upmove Bounce Back","2024-11-13 (Price: 5.22), 2025-11-05 (Price: 11.08)",No Information,20.37%/5.32%/11.64%,"1.65%, 37.5%",1.1 year/21 days/6 months,2027-07-08/2026-01-11/2026-08-29,23.8%,-3.41%,27.21%,1.69,-0.03,10.923/11.3426/13.68/10.965/21.86/25.8879/No EMA 200 Target,10.1/5.185/9.9254/9.2893/No F-Track Level/No F-Track Level/9.43,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
DELTADRIFT,"NFLX, Long, 2025-12-12 (Price: 95.19)",No Exit Yet,"-0.42%, 5 days","81.82%, Past 4 years, 11","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2025-12-17 (Price: 94.79), 0.42% below",5 days,No Information,No Information,No Information,No Information,No Information,No Information,12.46%/2.39%/6.46%,"20.18%, 20.74%",18 days/1 day/6 days,2026-01-07/2025-12-13/2025-12-20,8.49%,10.45%,-1.96%,0.17,0.53,100.4826/101.3393/100.91/No Horizontal Resistance/139.352/152.4292/113.29,92.71/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Support,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
TRENDPULSE,"ABNB, Long, 2025-12-11 (Price: 128.0)",2025-12-17 (Price: 133.78) (Today),"4.52%, 6 days","88.89%, Past 4 years, 18","Daily, is CONFIRMED on 2025-12-11",Already confirmed,"2025-12-17 (Price: 133.78), 4.52% above",6 days,No Information,No Information,No Information,No Information,No Information,4.87% above/4.52% above/4.52% above,13.07%/1.63%/7.15%,"39.55%, 57.01%",3.2 months/6 days/26 days,2026-04-29/2025-12-19/2026-01-17,10.28%,-2.98%,13.26%,0.22,0.05,127.3216/137.152/142.44/178.025/223.5359/256.334/No EMA 200 Target,111.54/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/126.69,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"ABNB, Long, 2025-12-10 (Price: 127.57)",2025-12-17 (Price: 133.78) (Today),"4.87%, 7 days","88.89%, Past 4 years, 18","Daily, is CONFIRMED on 2025-12-10",Already confirmed,"2025-12-17 (Price: 133.78), 4.87% above",7 days,No Information,No Information,No Information,No Information,No Information,6.69% above/4.87% above/4.87% above,13.07%/1.63%/7.15%,"39.55%, 57.01%",3.2 months/6 days/26 days,2026-04-28/2025-12-18/2026-01-16,10.28%,-2.98%,13.26%,0.22,0.05,126.8939/136.6913/140.59/178.025/223.5359/256.334/No EMA 200 Target,111.54/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/126.77,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-12-08 (Price: 99.39)",2025-12-15 (Price: 100.55),"1.17%, 7 days","93.1%, Past 4 years, 29","Daily, is CONFIRMED on 2025-12-08",Already confirmed,"2025-12-17 (Price: 98.51), 0.89% below",9 days,No Information,No Information,No Information,No Information,No Information,0.89% below/0.89% below/0.89% below,4.49%/0.55%/2.32%,"5.65%, 21.81%",3.3 months/6 days/22 days,2026-04-30/2025-12-16/2026-01-08,6.73%,3.09%,3.64%,0.73,0.12,106.2976/101.6958/105.97/No Horizontal Resistance/113.9126/137.6923/No EMA 200 Target,88.42/62.2517/92.969/69.3218/No F-Track Level/No F-Track Level/79.2,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-12-05 (Price: 122.2)",2025-12-15 (Price: 126.75),"3.72%, 10 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-17 (Price: 125.78), 2.93% above",12 days,No Information,No Information,No Information,No Information,No Information,4.74% above/2.93% above/2.93% above,4.43%/0.31%/2.53%,"4.88%, 19.34%",1.4 month/4 days/12 days,2026-02-03/2025-12-10/2025-12-22,5.23%,5.65%,-0.42%,1.2,0.29,127.4424/125.2917/134.15/No Horizontal Resistance/128.6672/152.0396/No EMA 200 Target,113.54/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/99.51,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2025-12-04 (Price: 114.84)",2025-12-17 (Price: 115.66) (Today),"0.71%, 13 days","100.0%, Past 4 years, 23","Daily, is CONFIRMED on 2025-12-04",Already confirmed,"2025-12-17 (Price: 115.66), 0.71% above",13 days,No Information,No Information,No Information,No Information,No Information,1.09% above/0.71% above/0.71% above,4.8%/0.97%/2.87%,"-0.0%, 26.01%",2.6 months/6 days/21 days,2026-03-26/2025-12-12/2026-01-03,12.68%,12.5%,0.18%,2.03,0.74,120.3179/118.1359/121.73/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,100.61/42.3916/85.5556/53.2582/No F-Track Level/No F-Track Level/98.14,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2025-12-03 (Price: 114.41)",2025-12-17 (Price: 115.66) (Today),"1.09%, 14 days","100.0%, Past 4 years, 23","Daily, is CONFIRMED on 2025-12-03",Already confirmed,"2025-12-17 (Price: 115.66), 1.09% above",14 days,No Information,No Information,No Information,No Information,No Information,1.09% above/1.09% above/1.09% above,4.8%/0.97%/2.87%,"-0.0%, 26.01%",2.6 months/6 days/21 days,2026-03-25/2025-12-11/2026-01-02,12.68%,12.5%,0.18%,2.03,0.74,119.8674/117.6936/123.47/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,100.61/42.3916/85.5556/53.2582/No F-Track Level/No F-Track Level/98.09,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
