Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"GBPSGD=X, Long, 2026-02-23 (Price: 1.7075)",No Exit Yet,"0.16%, 2 days","100.0%, Past 5 years, 14","Daily, was CONFIRMED on 2026-02-23",Already confirmed,"2026-02-25 (Price: 1.7102), 0.16% above",2 days,1.7066,No Information,No Information,No Information,"23.66% (Price: 1.737), 1.54% below, Upmove Bounce Back","2025-11-05 (Price: 1.7003), 2026-01-29 (Price: 1.7484)",No Information,0.72%/0.52%/0.63%,"-0.0%, 4.59%",1.7 year/1.2 month/8.2 months,2028-07-28/2026-04-16/2027-02-12,3.03%,-0.49%,3.52%,0.32,-0.86,1.7121/1.7183/1.74/1.8577/4.0285/5.5304/1.73,No support/1.6858/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-02-23 (Price: 8.95)",No Exit Yet,"0.45%, 2 days","82.05%, Past 4 years, 39","Daily, is CONFIRMED on 2026-02-23",Already confirmed,"2026-02-25 (Price: 8.99), 0.45% above",2 days,8.85,No Information,No Information,No Information,No Information,No Information,1.24% above/0.45% above/0.45% above,8.49%/0.39%/3.87%,"6.37%, 18.81%",4.7 months/7 days/1.1 month,2026-09-15/2026-03-05/2026-04-11,10.6%,-0.09%,10.69%,0.66,-0.03,9.4252/9.2964/9.82/No Horizontal Resistance/11.1706/12.8535/No EMA 200 Target,8.13/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.94,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
FRACTAL TRACK,"EURUSD=X, Long, 2026-02-23 (Price: 1.179)",No Exit Yet,"-0.14%, 2 days","83.33%, Past 5 years, 12","Daily, was CONFIRMED on 2026-02-23",Already confirmed,"2026-02-25 (Price: 1.1774), 0.14% below",2 days,1.1798,No Information,No Information,No Information,"23.66% (Price: 1.1893), 1.0% below, Upmove Bounce Back","2025-11-05 (Price: 1.147), 2026-01-28 (Price: 1.2024)",No Information,3.96%/1.06%/2.74%,"1.76%, 8.46%",1.7 year/1.9 month/7.8 months,2028-07-28/2026-05-16/2027-01-27,3.65%,-0.58%,4.23%,0.5,-0.67,1.1851/1.2113/1.21/No Horizontal Resistance/1.6296/1.7649/No EMA 200 Target,No support/1.0069/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/1.17,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2026-02-22 (Price: 911.85)",No Exit Yet,"-0.47%, 3 days","82.0%, Past 10 years, 150","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-02-25 (Price: 907.6), 0.47% below",3 days,903.9,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,30.89%/0.05%/7.65%,"18.53%, 37.24%",7 months/2.1 months/3.1 months,2026-12-23/2026-05-24/2026-07-06,21.18%,9.63%,11.55%,0.72,0.57,1006.8648/981.6065/1098.0619/1009.6/1098.0619/1305.7899/974.61,903.9/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level/No EMA 200 Support,73.68%/19/3.9 months (Across ALL Assets),68.44%/564/3.3 months (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2026-02-22 (Price: 1419.4)",No Exit Yet,"-1.47%, 3 days","90.48%, Past 20 years, 21","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-02-25 (Price: 1398.5), 1.47% below",3 days,1420.1,No Information,No Information,No Information,"23.66% (Price: 1325.1633), 5.53% above, Upmove Bounce Back","2020-03-29 (Price: 400.3177), 2026-01-11 (Price: 1611.8)",No Information,22.17%/4.72%/16.08%,"1.69%, 20.86%",2.6 years/14 days/6.4 months,2029-11-08/2026-03-14/2026-11-27,15.84%,11.94%,3.9%,1.68,0.6,1524.0098/1647.6395/2146.29/1610.3/1879.7264/2065.5547/1451.54,1386.1/1006.0696/1375.0525/1288.3015/No F-Track Level/No F-Track Level/No EMA 200 Support,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2026-02-22 (Price: 189.82)",No Exit Yet,"3.02%, 3 days","83.7%, Past 10 years, 92","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-02-25 (Price: 195.56), 3.02% above",3 days,181.75,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,2027-03-15/2026-05-24/2026-08-14,75.78%,46.22%,29.56%,0.69,1.86,238.4709/266.4124/239.8943/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,182.78/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/174.35,73.68%/19/3.9 months (Across ALL Assets),68.44%/564/3.3 months (Across ALL Assets)
DELTADRIFT,"KXS.TO, Long, 2026-02-22 (Price: 124.2)",No Exit Yet,"-1.13%, 3 days","100.0%, Past 11 years, 4","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-02-25 (Price: 122.8), 1.13% below",3 days,122.9,No Information,No Information,No Information,No Information,No Information,No Information,13.26%/11.34%/12.17%,"0%, 17.71%",3.5 months/1.9 month/2.7 months,2026-07-24/2026-05-15/2026-06-19,12.67%,15.77%,-3.1%,14.45,0.74,147.6862/139.3151/143.5/209.885/245.9157/289.1348/179.88,123.77/No Horizontal Support/118.5983/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,72.73%/11/3.4 months (Across ALL Assets),90.36%/83/2.3 months (Across ALL Assets)
FRACTAL TRACK,"VGT, Long, 2026-02-22 (Price: 737.6)",No Exit Yet,"1.85%, 3 days","100.0%, Past 20 years, 15","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-02-25 (Price: 751.26), 1.85% above",3 days,726.23,No Information,No Information,No Information,"23.66% (Price: 722.7628), 3.94% above, Upmove Bounce Back","2025-04-13 (Price: 451.0), 2025-11-02 (Price: 806.99)",No Information,20.12%/15.11%/16.2%,"0%, 27.55%",1.8 year/1.2 month/9.2 months,2028-09-17/2026-04-15/2027-03-28,14.28%,9.95%,4.33%,12.76,0.59,784.6589/857.0912/951.19/No Horizontal Resistance/946.1588/993.4664/No EMA 200 Target,730.8/311.83/702.1644/626.0547/No F-Track Level/No F-Track Level/714.29,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"GLXY, Long, 2026-02-22 (Price: 21.2)",No Exit Yet,"7.69%, 3 days","100.0%, Past 4 years, 4","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-02-25 (Price: 22.83), 7.69% above",3 days,21.34,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,67.52%/16.33%/40.96%,"-0.0%, 23.21%",4.9 months/2.1 months/3.6 months,2026-09-22/2026-05-24/2026-07-28,545.34%,20.06%,525.28%,1.09,0.93,29.2051/29.8835/No Target/22.14/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,19.76/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/nan,73.68%/19/3.9 months (Across ALL Assets),68.44%/564/3.3 months (Across ALL Assets)
FRACTAL TRACK,"^NSEI, Long, 2026-02-22 (Price: 25571.25)",No Exit Yet,"-0.35%, 3 days","95.24%, Past 18 years, 21","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-02-25 (Price: 25482.5), 0.35% below",3 days,25423.5996,No Information,No Information,No Information,"23.66% (Price: 24114.8878), 5.67% above, Upmove Bounce Back","2023-03-26 (Price: 16828.3496), 2026-01-11 (Price: 26373.1992)",No Information,17.47%/0.05%/14.61%,"8.34%, 34.56%",2.6 years/28 days/1.1 year,2029-11-08/2026-04-03/2027-09-18,10.12%,6.7%,3.42%,1.18,0.37,27647.6355/29307.2096/31298.16/26106.6328/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,25048.65/16662.0827/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/25342.06,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
FRACTAL TRACK,"SONY, Long, 2026-02-22 (Price: 21.93)",No Exit Yet,"-2.37%, 3 days","100.0%, Past 20 years, 18","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-02-25 (Price: 21.41), 2.37% below",3 days,22.71,No Information,No Information,No Information,"61.8% (Price: 20.8735), 2.57% above, Upmove Bounce Back","2024-05-12 (Price: 15.022), 2025-11-16 (Price: 30.34)",No Information,22.46%/3.67%/15.62%,"-0.0%, 82.39%",11.3 years/14 days/1.3 year,2042-04-11/2026-03-14/2027-12-31,9.4%,4.91%,4.49%,2.5,0.26,22.9607/25.3555/31.12/26.85/33.2191/35.3948/26.38,21.82/14.992/16.3295/14.1868/No F-Track Level/No F-Track Level/No EMA 200 Support,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
FRACTAL TRACK,"AMD, Long, 2026-02-22 (Price: 200.15)",No Exit Yet,"5.35%, 3 days","83.33%, Past 20 years, 12","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-02-25 (Price: 210.86), 5.35% above",3 days,202.145,No Information,No Information,No Information,"38.2% (Price: 194.2708), 8.54% above, Upmove Bounce Back","2025-04-13 (Price: 76.48), 2025-11-02 (Price: 267.08)",No Information,30.66%/15.55%/20.18%,"17.29%, 60.71%",1.8 year/7 days/9.5 months,2028-09-17/2026-03-04/2027-04-10,11.53%,7.36%,4.17%,1.23,0.44,262.3366/240.5403/314.51/No Horizontal Resistance/273.8526/307.9609/No EMA 200 Target,151.14/72.05/187.3421/170.075/No F-Track Level/No F-Track Level/185.62,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
FRACTAL TRACK,"HYG, Long, 2026-02-22 (Price: 81.0)",No Exit Yet,"-0.1%, 3 days","100.0%, Past 18 years, 8","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-02-25 (Price: 80.92), 0.1% below",3 days,80.82,No Information,No Information,No Information,"23.66% (Price: 79.8742), 1.31% above, Upmove Bounce Back","2025-04-13 (Price: 75.08), 2025-09-28 (Price: 81.36)",No Information,1.64%/1.64%/1.64%,"-0.0%, 5.0%",5.6 months/5.6 months/5.6 months,2026-10-23 (Max),4.91%,-0.94%,5.85%,0.25,-0.45,81.2592/82.3284/84.77/87.0575/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,79.95/72.2733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/80.46,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
FRACTAL TRACK,"TSLA, Long, 2026-02-22 (Price: 411.82)",No Exit Yet,"1.35%, 3 days","73.33%, Past 15 years, 15","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-02-25 (Price: 417.4), 1.35% above",3 days,412.36,No Information,No Information,No Information,"23.66% (Price: 383.5985), 8.81% above, Upmove Bounce Back","2019-06-09 (Price: 11.7993), 2025-12-28 (Price: 498.83)",No Information,32.79%/4.5%/18.29%,"19.51%, 42.05%",1.5 year/1.2 month/4.7 months,2028-04-14/2026-04-15/2026-09-14,12.11%,30.11%,-18.0%,0.69,1.16,595.6976/487.1419/704.04/487.1467/541.282/564.9603/No EMA 200 Target,411.11/196.47/353.8797/223.4247/No F-Track Level/No F-Track Level/389.68,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Long, 2026-02-22 (Price: 1957.8059)",No Exit Yet,"7.06%, 3 days","100.0%, Past 10 years, 5","Weekly, was CONFIRMED on 2026-02-22",Already confirmed,"2026-02-25 (Price: 2096.123), 7.06% above",3 days,1965.1317,No Information,No Information,No Information,"88.6% (Price: 1793.4297), 16.88% above, Upmove Bounce Back","2025-04-13 (Price: 1386.7993), 2025-08-24 (Price: 4953.7329)",No Information,33.25%/17.26%/24.12%,"-0.0%, 44.11%",5.4 months/7 days/2.8 months,2026-10-14/2026-03-04/2026-06-23,44.95%,44.58%,0.37%,1.56,1.59,2026.7207/2430.0287/4097.97/4922.7188/4887.278/5344.0381/3456.79,1576.73/1370.4997/1681.3515/1572.5258/No F-Track Level/No F-Track Level/No EMA 200 Support,94.52%/73/1.2 year (Across ALL Assets),63.64%/132/7.5 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-22 (Price: 58.0)",No Exit Yet,"0.4%, 3 days","86.36%, Past 10 years, 22","Weekly, is CONFIRMED on 2026-02-20",Already confirmed,"2026-02-25 (Price: 58.23), 0.4% above",3 days,55.48,No Information,No Information,No Information,No Information,No Information,9.04% above/2.0% above/0.4% above,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2026-07-24/2026-04-03/2026-05-11,-1.83%,3.94%,-5.77%,0.27,0.24,58.87/62.1064/83.76/No Horizontal Resistance/65.8353/68.6522/No EMA 200 Target,43.99/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/45.08,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2026-02-22 (Price: 151.19)",No Exit Yet,"-1.37%, 3 days","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2026-02-20",Already confirmed,"2026-02-25 (Price: 149.12), 1.37% below",3 days,146.74,No Information,No Information,No Information,No Information,No Information,1.84% above/1.37% below/1.37% below,10.37%/1.53%/6.76%,"5.75%, 17.25%",1.3 year/1.2 month/5 months,2027-12-31/2026-04-15/2026-09-27,8.06%,6.5%,1.56%,1.1,0.37,160.6091/161.4104/192.68/167.5729/218.156/349.4971/No EMA 200 Target,130.99/127.536/136.9828/86.815/No F-Track Level/No F-Track Level/136.36,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"TSM, Long, 2026-02-22 (Price: 370.54)",No Exit Yet,"4.64%, 3 days","100.0%, Past 10 years, 19","Weekly, is CONFIRMED on 2026-02-20",Already confirmed,"2026-02-25 (Price: 387.73), 4.64% above",3 days,361.865,No Information,No Information,No Information,No Information,No Information,4.64% above/4.64% above/4.64% above,40.88%/4.38%/14.52%,"0%, 31.75%",8.9 months/28 days/3.6 months,2027-03-15/2026-04-03/2026-07-28,14.91%,16.6%,-1.69%,1.65,0.88,427.8255/424.3424/576.89/No Horizontal Resistance/334.306/350.4755/No EMA 200 Target,275.06/83.575/272.4436/230.123/No F-Track Level/No F-Track Level/268.3,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2026-02-20 (Price: 62.08)",No Exit Yet,"1.53%, 5 days","100.0%, Past 4 years, 13","Daily, is CONFIRMED on 2026-02-20",Already confirmed,"2026-02-25 (Price: 63.03), 1.53% above",5 days,61.93,No Information,No Information,No Information,No Information,No Information,3.34% above/1.53% above/1.53% above,9.02%/0.81%/2.71%,"-0.0%, 8.72%",20 days/4 days/10 days,2026-03-20/2026-02-25/2026-03-06,11.13%,4.24%,6.89%,0.97,0.2,67.7231/63.7624/64.11/No Horizontal Resistance/82.226/92.0468/No EMA 200 Target,58.87/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/53.53,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2026-02-11 (Price: 82.51)",2026-02-24 (Price: 84.36),"2.24%, 13 days","100.0%, Past 4 years, 21","Daily, is CONFIRMED on 2026-02-11",Already confirmed,"2026-02-25 (Price: 83.7), 1.44% above",14 days,80.11,No Information,No Information,No Information,No Information,No Information,1.44% above/1.44% above/1.44% above,5.25%/1.18%/3.68%,"-0.0%, 15.84%",4.4 months/11 days/2.1 months,2026-08-21/2026-02-26/2026-05-13,13.1%,6.96%,6.14%,2.83,0.36,83.3186/85.5464/105.21/85.51/85.3936/96.14/No EMA 200 Target,70.84/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/72.38,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
