Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2024-02-29 (Price: 192.53)",2026-02-06 (Price: 192.5),"-0.02%, 2 years","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-02-05 (Price: 192.5), 0.02% below",2 years,169.27,No Information,No Information,No Information,No Information,No Information,30.59% above/0.02% below/0.02% below,190.68%/9.18%/101.74%,"0.02%, 94.83%",2.5 years/5.1 months/10.8 months,2027-09-24/2024-10-07/2025-06-12,20.97%,6.33%,14.64%,1.38,0.43,369.1378/388.41/235.91/No Horizontal Resistance/170.075/187.3421/No EMA 200 Target,60.06/27.54/140.6278/116.4823/No F-Track Level/No F-Track Level/124.45,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2024-01-31 (Price: 167.69)",2026-02-06 (Price: 192.5),"14.8%, 2 years","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-01-31",Already confirmed,"2026-02-05 (Price: 192.5), 14.8% above",2 years,144.28,No Information,No Information,No Information,No Information,No Information,30.59% above/14.8% above/14.8% above,190.68%/9.18%/101.74%,"0.02%, 94.83%",2.5 years/5.1 months/10.8 months,2027-08-26/2024-09-08/2025-05-14,20.97%,6.33%,14.64%,1.38,0.43,321.512/338.2978/173.28/No Horizontal Resistance/170.075/187.3421/No EMA 200 Target,60.06/27.54/140.6278/116.4823/No F-Track Level/No F-Track Level/116.01,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
FRACTAL TRACK,"BTI, Long, 2025-12-23 (Price: 57.04)",2026-02-06 (Price: 62.84),"10.17%, 1.5 month","100.0%, Past 5 years, 12","Daily, was CONFIRMED on 2025-12-23",Already confirmed,"2026-02-06 (Price: 62.84), 10.17% above",1.5 month,56.89,No Information,No Information,No Information,"23.66% (Price: 56.8269), 10.58% above, Upmove Bounce Back","2025-10-21 (Price: 49.88), 2025-12-11 (Price: 58.98)",No Information,11.33%/1.41%/8.86%,"-0.0%, 37.23%",3.3 years/1.4 month/1.2 year,2030-09-08/2026-02-21/2027-09-09,11.0%,5.81%,5.19%,1.67,0.3,61.6545/62.0937/62.5/No Horizontal Resistance/82.226/92.0468/No EMA 200 Target,56.45/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/52.65,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
BAND MATRIX,"BDGI.TO, Long, 2021-07-25 (Price: 34.26)",2026-02-06 (Price: 69.9),"104.03%, 4.6 years","75.0%, Past 15 years, 4","Weekly, was CONFIRMED on 2021-07-25",No Cancellation Possible,"2026-02-06 (Price: 69.9), 104.03% above",4.6 years,32.81,No Information,No Information,No Information,No Information,No Information,No Information,76.63%/53.9%/65.26%,"5.91%, 41.44%",1.2 year/1.1 year/1.2 year,2023-04-11/2023-02-18/2023-04-11,12.29%,12.07%,0.22%,0.8,0.59,37.0145/56.6181/46.82/41.625/50.7492/58.0566/60.25,33.04/30.4725/32.7462/29.5827/No F-Track Level/No F-Track Level/No EMA 200 Support,100.0%/5/1.5 year (Across ALL Assets),80.68%/88/9.5 months (Across ALL Assets)
BAND MATRIX,"GBPSGD=X, Long, 2024-08-02 (Price: 1.7014)",2026-02-05 (Price: 1.7364),"2.06%, 1.5 year","75.0%, Past 5 years, 8","Daily, was CONFIRMED on 2024-08-02",No Cancellation Possible,"2026-02-06 (Price: 1.7299), 1.68% above",1.5 year,1.7013,No Information,No Information,No Information,No Information,No Information,No Information,5.0%/0.6%/2.26%,"10.44%, 15.22%",7.1 months/1.2 month/3.4 months,2025-06-06/2024-09-23/2024-12-27,0.58%,-0.49%,1.07%,-0.02,-0.86,1.7159/1.7399/1.73/1.8874/4.0285/5.5304/1.73,1.69/1.6684/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
DELTADRIFT,"HDB, Long, 2026-01-09 (Price: 33.1)",2026-02-05 (Price: 33.99),"2.69%, 27 days","100.0%, Past 4 years, 16","Daily, was CONFIRMED on 2026-01-09",Already confirmed,"2026-02-06 (Price: 34.085), 2.98% above",28 days,33.1,No Information,No Information,No Information,No Information,No Information,No Information,6.97%/1.34%/3.61%,"-0.0%, 9.88%",2.4 months/1 day/23 days,2026-04-23/2026-01-10/2026-02-11,15.13%,-1.6%,16.73%,2.09,-0.12,35.6752/34.2949/34.99/39.3812/40.717/47.4928/36.17,31.89/25.6925/32.7076/21.1884/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
FRACTAL TRACK,"CSCO, Long, 2026-01-14 (Price: 74.41)",2026-02-05 (Price: 82.36),"10.68%, 22 days","100.0%, Past 5 years, 13","Daily, was CONFIRMED on 2026-01-14",Already confirmed,"2026-02-05 (Price: 82.36), 10.68% above",22 days,74.93,No Information,No Information,No Information,"50% (Price: 73.285), 12.38% above, Upmove Bounce Back","2025-08-18 (Price: 65.75), 2025-12-10 (Price: 80.82)",No Information,13.58%/2.93%/10.01%,"0%, 37.04%",3.2 years/1 month/7.1 months,2030-08-09/2026-02-26/2026-11-18,22.72%,7.9%,14.82%,3.15,0.44,75.3104/81.8584/83.45/No Horizontal Resistance/78.7458/109.6316/No EMA 200 Target,73.88/40.92/68.2017/52.6706/No F-Track Level/No F-Track Level/69.68,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
BAND MATRIX,"GBPUSD=X, Long, 2025-10-30 (Price: 1.3195)",2026-02-05 (Price: 1.3645),"3.41%, 3.3 months","91.67%, Past 5 years, 12","Daily, was CONFIRMED on 2025-10-30",No Cancellation Possible,"2026-02-06 (Price: 1.3609), 3.14% above",3.3 months,1.3194,No Information,No Information,No Information,No Information,No Information,No Information,5.08%/0.79%/2.49%,"10.95%, 16.78%",6.9 months/1 month/2.7 months,2026-08-25/2025-12-12/2026-02-24,3.87%,-0.1%,3.97%,0.28,-0.51,1.3417/1.3524/1.35/1.4232/2.4421/3.2078/1.34,No support/1.1912/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
DELTADRIFT,"BAC, Long, 2026-01-16 (Price: 52.97)",2026-02-04 (Price: 55.38),"4.55%, 19 days","88.89%, Past 4 years, 18","Daily, was CONFIRMED on 2026-01-16",Already confirmed,"2026-02-05 (Price: 54.94), 3.72% above",20 days,52.69,No Information,No Information,No Information,No Information,No Information,No Information,6.86%/2.52%/4.16%,"10.59%, 11.17%",1.1 month/1 day/11 days,2026-03-04/2026-01-17/2026-01-31,13.59%,7.35%,6.24%,0.55,0.38,56.1959/55.1736/55.68/No Horizontal Resistance/72.41/85.2389/No EMA 200 Target,52.48/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/49.35,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
OSCILLATOR DELTA,"BRK-B, Long, 2026-01-29 (Price: 476.79)",2026-02-04 (Price: 503.83),"5.67%, 6 days","89.47%, Past 6 years, 19","Daily, is Confirmed on 2026-01-29",No Cancellation Possible,"2026-02-06 (Price: 508.585), 6.67% above",8 days,473.73,No Information,No Information,No Information,No Information,No Information,No Information,31.41%/5.03%/9.81%,"13.58%, 26.58%",2.2 years/8 days/3.7 months,2029-03-21/2026-02-09/2026-07-08,16.46%,9.82%,6.64%,0.56,0.59,505.2544/523.5631/500.63/512.255/630.85/709.9376/494.39,No Recent Minima/268.082/449.7662/405.99/No F-Track Level/No F-Track Level/No EMA 200 Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
DELTADRIFT,"SPOT, Long, 2026-01-14 (Price: 528.92)",2026-02-04 (Price: 440.53),"-16.71%, 21 days","88.89%, Past 4 years, 9","Daily, was CONFIRMED on 2026-01-14",Already confirmed,"2026-02-06 (Price: 410.38), 22.41% below",23 days,537.0,No Information,No Information,No Information,No Information,No Information,No Information,13.46%/3.67%/6.77%,"8.88%, 11.98%",1.3 month/1 day/14 days,2026-03-11/2026-01-15/2026-02-03,11.53%,6.15%,5.38%,0.63,0.37,549.8652/564.7279/557.3/No Horizontal Resistance/854.3544/896.959/645.99,503.3/118.6/456.7863/433.8097/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
DELTADRIFT,"HDFCBANK.NS, Long, 2026-01-12 (Price: 936.95)",2026-02-04 (Price: 954.4),"1.86%, 23 days","81.82%, Past 4 years, 11","Daily, was CONFIRMED on 2026-01-12",Already confirmed,"2026-02-06 (Price: 942.7), 0.61% above",25 days,937.5,No Information,No Information,No Information,No Information,No Information,No Information,5.57%/1.67%/2.95%,"8.2%, 8.72%",2.7 months/2 days/26 days,2026-05-09/2026-01-14/2026-02-18,5.13%,4.11%,1.02%,0.21,0.19,974.5217/964.59/969.56/1009.6/1098.0619/1305.7899/977.33,878.85/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
DELTADRIFT,"BRK-B, Long, 2026-01-26 (Price: 483.47)",2026-02-04 (Price: 503.83),"4.21%, 9 days","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-01-26",Already confirmed,"2026-02-06 (Price: 508.585), 5.19% above",11 days,478.47,No Information,No Information,No Information,No Information,No Information,No Information,3.8%/1.42%/2.23%,"7.01%, 7.01%",1.4 month/1 day/11 days,2026-03-27/2026-01-27/2026-02-10,4.18%,10.92%,-6.74%,0.08,0.77,501.8902/494.2514/498.07/512.255/630.85/709.9376/494.39,478.97/268.082/449.7662/405.99/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
DELTADRIFT,"NIFTY_MIDCAP_100.NS, Long, 2026-01-22 (Price: 58191.3008)",2026-02-03 (Price: 59307.1016),"1.92%, 12 days","92.86%, Past 4 years, 14","Daily, was CONFIRMED on 2026-01-22",Already confirmed,"2026-02-06 (Price: 59502.6992), 2.25% above",15 days,57962.6016,No Information,No Information,No Information,No Information,No Information,No Information,4.01%/1.72%/2.76%,"7.88%, 9.89%",20 days/2 days/7 days,2026-02-19/2026-01-24/2026-02-01,9.79%,15.36%,-5.57%,0.56,1.16,62538.191/59797.3807/61167.79/59773.5488/69983.5191/76335.2565/58380.1,57423.65/26608.2998/51648.171/44465.2214/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
DELTADRIFT,"^NSEI, Long, 2026-01-22 (Price: 25289.9004)",2026-02-03 (Price: 25727.5508),"1.73%, 12 days","90.91%, Past 4 years, 11","Daily, was CONFIRMED on 2026-01-22",Already confirmed,"2026-02-06 (Price: 25693.6992), 1.6% above",15 days,25344.1504,No Information,No Information,No Information,No Information,No Information,No Information,3.06%/1.21%/2.08%,"3.64%, 4.21%",19 days/1 day/5 days,2026-02-18/2026-01-23/2026-01-29,7.24%,8.84%,-1.6%,0.75,0.7,27007.0846/25815.9303/26411.51/25973.3496/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,25157.5/16662.0827/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/25246.03,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
DELTADRIFT,"INDA, Long, 2026-01-22 (Price: 51.8)",2026-02-02 (Price: 53.28),"2.86%, 11 days","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-01-22",Already confirmed,"2026-02-06 (Price: 53.145), 2.6% above",15 days,51.72,No Information,No Information,No Information,No Information,No Information,No Information,3.64%/1.48%/2.43%,"5.35%, 6.14%",28 days/2 days/9 days,2026-03-03/2026-01-24/2026-02-04,5.73%,3.54%,2.19%,0.28,0.12,54.3641/53.0587/53.71/55.3975/66.8401/79.771/53.69,51.55/39.06/49.0901/45.3705/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
DELTADRIFT,"MA, Long, 2026-01-20 (Price: 531.74)",2026-02-02 (Price: 555.37),"4.44%, 13 days","93.33%, Past 4 years, 15","Daily, was CONFIRMED on 2026-01-20",Already confirmed,"2026-02-05 (Price: 551.89), 3.79% above",16 days,530.6,No Information,No Information,No Information,No Information,No Information,No Information,5.48%/1.68%/3.66%,"3.92%, 6.0%",1.3 month/2 days/10 days,2026-03-17/2026-01-22/2026-02-03,13.9%,7.14%,6.76%,1.39,0.38,579.8625/551.2017/565.53/592.9033/716.5814/751.3605/563.85,527.58/305.0867/515.4888/442.8637/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
DELTADRIFT,"KXS.TO, Long, 2026-01-23 (Price: 149.09)",2026-02-02 (Price: 133.66),"-10.35%, 10 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-01-23",Already confirmed,"2026-02-06 (Price: 126.72), 15.0% below",14 days,148.62,No Information,No Information,No Information,No Information,No Information,No Information,7.06%/2.13%/4.15%,"15.86%, 17.85%",1.8 month/2 days/12 days,2026-04-11/2026-01-25/2026-02-09,3.12%,-2.75%,5.87%,0.03,-0.07,158.751/155.2772/157.01/209.885/222.5978/243.8843/183.87,148.69/127.09/123.9058/118.5983/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
DELTADRIFT,"RY.TO, Long, 2026-01-29 (Price: 227.52)",2026-02-02 (Price: 230.51),"1.31%, 4 days","72.73%, Past 4 years, 11","Daily, was CONFIRMED on 2026-01-29",Already confirmed,"2026-02-06 (Price: 232.35), 2.12% above",8 days,226.03,No Information,No Information,No Information,No Information,No Information,No Information,3.75%/1.31%/1.82%,"7.86%, 8.45%",29 days/1 day/12 days,2026-03-12/2026-01-30/2026-02-15,1.66%,11.78%,-10.12%,-0.11,0.96,238.35/231.6609/235.01/No Horizontal Resistance/234.9744/339.4883/No EMA 200 Target,225.93/118.8425/221.431/150.7521/No F-Track Level/No F-Track Level/198.55,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
BAND MATRIX,"^TNX, Long, 2024-03-08 (Price: 4.089)",2026-02-02 (Price: 4.275),"4.55%, 1.9 year","100.0%, Past 5 years, 5","Daily, was CONFIRMED on 2024-03-08",No Cancellation Possible,"2026-02-06 (Price: 4.216), 3.11% above",1.9 year,4.067,No Information,No Information,No Information,No Information,No Information,No Information,24.4%/3.3%/13.57%,"-0.0%, 25.18%",7.9 months/1.5 month/4.1 months,2025-02-14/2024-05-12/2024-08-31,22.48%,24.06%,-1.58%,0.89,1.16,3.9508/4.6439/4.3/No Horizontal Resistance/17.4008/18.8284/4.23,3.86/1.6875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
OSCILLATOR DELTA,"CNQ.TO, Long, 2026-01-09 (Price: 44.62)",2026-02-02 (Price: 49.91),"11.86%, 24 days","83.33%, Past 6 years, 18","Daily, is Confirmed on 2026-01-09",No Cancellation Possible,"2026-02-06 (Price: 52.94), 18.65% above",28 days,44.08,No Information,No Information,No Information,No Information,No Information,No Information,21.22%/5.08%/8.97%,"11.79%, 15.09%",5.4 months/1 day/1.2 month,2026-08-31/2026-01-10/2026-03-02,20.81%,10.2%,10.61%,0.68,0.51,54.0973/48.6224/54.44/51.51/65.8353/68.6522/No EMA 200 Target,No Recent Minima/34.9317/41.121/33.7618/No F-Track Level/No F-Track Level/44.33,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
