Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2025-12-07 (Price: 11.78)",No Exit Yet,"-2.72%, 3 days","100.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-10 (Price: 11.46), 2.72% below",3 days,No Information,No Information,No Information,No Information,No Information,2.72% below/2.72% below/2.72% below,32.14%/0.49%/7.8%,"0%, 24.36%",1 day/1 day/4 days,2027-07-03/2026-02-05/2026-06-29,9.48%,8.73%,0.75%,1.08,0.54,12.839/12.6988/14.34/11.925/18.927/29.733/No EMA 200 Target,11.55/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/11.34,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
FRACTAL TRACK,"UBER, Long, 2025-12-07 (Price: 91.32)",No Exit Yet,"-7.84%, 3 days","100.0%, Past 6 years, 4","Weekly, was CONFIRMED on 2025-12-07",Already confirmed,"2025-12-10 (Price: 84.16), 7.84% below",3 days,No Information,No Information,No Information,"23.66% (Price: 82.5663), 1.93% above, Upmove Bounce Back","2022-07-03 (Price: 19.895), 2025-09-28 (Price: 101.99)",No Information,18.06%/15.5%/16.66%,"0%, 6.35%",1 day/14 days/29 days,2026-02-14/2025-12-27/2026-01-18,23.54%,8.01%,15.53%,14.78,0.43,82.3706/106.5339/140.58/No Horizontal Resistance/99.1711/103.8185/No EMA 200 Target,83.87/34.6025/88.7885/84.8096/No F-Track Level/No F-Track Level/87.42,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
FRACTAL TRACK,"XLY, Long, 2025-12-07 (Price: 119.73)",No Exit Yet,"-0.02%, 3 days","92.86%, Past 20 years, 14","Weekly, was CONFIRMED on 2025-12-07",Already confirmed,"2025-12-10 (Price: 119.71), 0.02% below",3 days,No Information,No Information,No Information,"38.2% (Price: 108.2727), 10.56% above, Upmove Bounce Back","2025-04-13 (Price: 86.55), 2025-09-21 (Price: 121.7)",No Information,19.19%/0.05%/14.75%,"14.45%, 57.22%",4 days/7 days/1 day,2032-05-10/2025-12-17/2027-07-03,8.81%,7.06%,1.75%,1.55,0.38,130.0028/137.3902/140.82/120.92/125.4815/133.9156/No EMA 200 Target,112.75/66.775/86.1124/56.5683/No F-Track Level/No F-Track Level/109.92,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
FRACTAL TRACK,"MA, Long, 2025-12-07 (Price: 545.52)",No Exit Yet,"-1.22%, 3 days","88.89%, Past 19 years, 18","Weekly, was CONFIRMED on 2025-12-07",Already confirmed,"2025-12-10 (Price: 538.86), 1.22% below",3 days,No Information,No Information,No Information,"38.2% (Price: 535.7184), 0.59% above, Upmove Bounce Back","2024-07-28 (Price: 428.86), 2025-08-24 (Price: 601.77)",No Information,20.8%/7.86%/16.28%,"10.74%, 25.66%",1 day/1 day/6 days,2028-03-20/2026-02-05/2026-09-11,14.25%,18.73%,-4.48%,1.65,0.96,592.3256/634.3307/649.27/592.9033/716.5814/751.3605/559.42,540.4/306.91/515.4888/442.8637/No F-Track Level/No F-Track Level/No EMA 200 Support,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
FRACTAL TRACK,"BN.TO, Long, 2025-12-07 (Price: 64.54)",No Exit Yet,"1.35%, 3 days","92.31%, Past 2 years, 13","Weekly, was CONFIRMED on 2025-12-07",Already confirmed,"2025-12-10 (Price: 65.41), 1.35% above",3 days,No Information,No Information,No Information,"38.2% (Price: 58.0258), 12.73% above, Upmove Bounce Back","2025-04-13 (Price: 41.2533), 2025-09-28 (Price: 68.3933)",No Information,18.15%/4.17%/14.91%,"0.94%, 29.1%",2 days/1 day/10 days,2028-10-14/2026-01-28/2027-02-23,10.18%,8.84%,1.34%,2.08,0.46,74.4017/74.1629/80.82/No Horizontal Resistance/69.5978/79.2394/No EMA 200 Target,43.89/27.0034/63.3841/59.2857/No F-Track Level/No F-Track Level/57.47,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
FRACTAL TRACK,"IBKR, Long, 2025-12-07 (Price: 64.5)",No Exit Yet,"3.36%, 3 days","100.0%, Past 18 years, 14","Weekly, was CONFIRMED on 2025-12-07",Already confirmed,"2025-12-10 (Price: 66.67), 3.36% above",3 days,No Information,No Information,No Information,"38.2% (Price: 57.8675), 15.21% above, Upmove Bounce Back","2025-04-13 (Price: 32.82), 2025-10-12 (Price: 73.35)",No Information,29.17%/15.14%/18.21%,"0%, 40.57%",2 days/1 day/9 days,2029-08-23/2026-02-14/2027-01-23,15.51%,8.23%,7.28%,4.51,0.42,71.5047/76.2454/88.82/No Horizontal Resistance/81.4292/98.2092/No EMA 200 Target,61.05/13.0762/62.0029/55.579/No F-Track Level/No F-Track Level/57.16,98.94%/94/0 days (Across ALL Assets),62.9%/124/0 days (Across ALL Assets)
TRENDPULSE,"TCS.NS, Long, 2025-12-05 (Price: 3238.2)",No Exit Yet,"-1.51%, 5 days","96.15%, Past 4 years, 26","Daily, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-10 (Price: 3189.2), 1.51% below",5 days,No Information,No Information,No Information,No Information,No Information,1.24% below/1.51% below/1.51% below,8.18%/1.59%/3.14%,"12.98%, 25.8%",4 days/6 days/1 day,2026-06-14/2025-12-13/2026-01-17,14.5%,5.53%,8.97%,0.53,0.28,3389.4239/3339.8795/3396.9/4543.575/5637.7577/6110.9256/3279.96,2990.2/2923.4601/3006.8346/2637.2425/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2025-12-05 (Price: 115.11)",No Exit Yet,"-1.68%, 5 days","100.0%, Past 4 years, 23","Daily, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-10 (Price: 113.18), 1.68% below",5 days,No Information,No Information,No Information,No Information,No Information,1.08% below/1.68% below/1.68% below,4.8%/0.97%/2.87%,"-0.0%, 26.01%",2 days/6 days/21 days,2026-03-27/2025-12-13/2026-01-04,12.68%,12.5%,0.18%,2.03,0.74,120.6007/118.4137/122.3/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,100.61/42.3916/85.5556/53.2582/No F-Track Level/No F-Track Level/98.23,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-12-05 (Price: 122.2)",No Exit Yet,"3.01%, 5 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-10 (Price: 125.88), 3.01% above",5 days,No Information,No Information,No Information,No Information,No Information,4.82% above/3.01% above/3.01% above,4.43%/0.31%/2.53%,"4.88%, 19.34%",1 day/4 days/12 days,2026-02-03/2025-12-10/2025-12-22,5.23%,5.65%,-0.42%,1.2,0.29,127.4424/125.2917/134.15/No Horizontal Resistance/128.6672/152.0396/No EMA 200 Target,113.54/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/99.51,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
DELTADRIFT,"GNE.NZ, Long, 2025-12-05 (Price: 2.36)",No Exit Yet,"0.0%, 5 days","92.31%, Past 4 years, 13","Daily, was CONFIRMED on 2025-12-05",Already confirmed,"2025-12-10 (Price: 2.36), 0.0% below",5 days,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.1%/3.51%,"7.36%, 7.72%",1 day/1 day/15 days,2026-02-16/2025-12-06/2025-12-26,14.72%,-3.42%,18.14%,0.88,-0.35,2.4251/2.4428/2.43/3.575/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,2.33/2.0733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/2.34,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2025-12-03 (Price: 254.69)",2025-12-09 (Price: 257.41),"1.07%, 6 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-12-03",Already confirmed,"2025-12-10 (Price: 257.98), 1.29% above",7 days,No Information,No Information,No Information,No Information,No Information,3.12% above/1.29% above/1.29% above,12.97%/1.07%/3.55%,"4.22%, 15.72%",2 days/6 days/22 days,2026-04-03/2025-12-11/2026-01-03,15.14%,9.33%,5.81%,1.08,0.49,272.8749/263.7315/262.3/366.6625/412.2037/473.5829/255.05,236.49/187.6063/216.7036/198.5041/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"JETS, Long, 2025-12-01 (Price: 26.2)",2025-12-08 (Price: 27.43),"4.69%, 7 days","80.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-12-01",Already confirmed,"2025-12-10 (Price: 28.04), 7.02% above",9 days,No Information,No Information,No Information,No Information,No Information,7.02% above/7.02% above/7.02% above,8.17%/0.83%/3.6%,"14.2%, 35.94%",2 days/8 days/22 days,2026-03-06/2025-12-12/2026-01-01,-14.22%,-2.09%,-12.13%,0.14,0.02,26.1424/27.1432/27.02/27.1773/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,23.68/14.732/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/23.56,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2025-12-01 (Price: 133.81)",2025-12-08 (Price: 136.2),"1.79%, 7 days","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-12-01",Already confirmed,"2025-12-10 (Price: 135.56), 1.31% above",9 days,No Information,No Information,No Information,No Information,No Information,2.84% above/1.31% above/1.31% above,6.98%/0.37%/2.17%,"18.84%, 26.48%",2 days/4 days/16 days,2026-04-01/2025-12-06/2025-12-24,5.85%,1.19%,4.66%,0.01,-0.01,138.6807/136.7137/158.48/173.435/218.156/349.4971/136.95,128.08/127.762/86.815/55.8095/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2025-11-30 (Price: 1007.6)",No Exit Yet,"-1.77%, 10 days","80.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-10 (Price: 989.8), 1.77% below",10 days,No Information,No Information,No Information,No Information,No Information,1.77% below/1.77% below/1.77% below,23.14%/5.97%/13.11%,"11.13%, 17.76%",9 days/5 days/6 days,2026-12-30/2026-07-05/2026-08-26,11.02%,13.41%,-2.39%,0.59,0.75,1218.9945/1139.6964/1179.9/1009.6/1098.0619/1305.7899/No EMA 200 Target,701.7/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/956.63,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-11-30 (Price: 46.43)",No Exit Yet,"0.3%, 10 days","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-10 (Price: 46.57), 0.3% above",10 days,No Information,No Information,No Information,No Information,No Information,4.02% above/2.64% above/0.3% above,12.69%/8.05%/10.4%,"6.95%, 19.49%",1 day/4 days/8 days,2027-08-17/2026-05-22/2026-11-30,6.01%,3.56%,2.45%,0.45,0.12,51.0823/51.2587/56.48/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/41.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"IEI, Long, 2025-11-30 (Price: 120.26)",No Exit Yet,"-0.69%, 10 days","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-10 (Price: 119.43), 0.69% below",10 days,No Information,No Information,No Information,No Information,No Information,0.69% below/0.54% below/0.69% below,1.93%/1.13%/1.45%,"15.13%, 15.6%",11 days/6 days/8 days,2027-03-31/2026-08-22/2026-11-16,1.43%,0.7%,0.73%,-0.36,-0.87,123.3146/122.0038/120.65/129.9625/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,112.29/113.0583/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/118.54,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-30 (Price: 157.65)",No Exit Yet,"-3.5%, 10 days","76.19%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-10 (Price: 152.14), 3.5% below",10 days,No Information,No Information,No Information,No Information,No Information,9.32% above/4.18% below/3.5% below,17.42%/3.05%/8.57%,"20.84%, 36.99%",2 days/4 days/1 day,2029-10-07/2026-05-25/2027-06-26,4.12%,5.06%,-0.94%,0.26,0.28,171.87/171.1606/159.83/No Horizontal Resistance/174.1807/202.706/No EMA 200 Target,130.43/120.178/153.114/117.2225/No F-Track Level/No F-Track Level/139.6,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"^NSEI, Long, 2025-11-30 (Price: 26202.9492)",No Exit Yet,"-1.7%, 10 days","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-10 (Price: 25758.0), 1.7% below",10 days,No Information,No Information,No Information,No Information,No Information,1.7% below/0.46% below/1.7% below,12.44%/2.54%/7.03%,"-0.0%, 10.7%",1 day/6 days/11 days,2028-03-13/2026-08-17/2027-04-05,7.14%,6.55%,0.59%,0.81,0.36,28760.357/28045.0165/26438.21/No Horizontal Resistance/33071.3292/48196.8152/No EMA 200 Target,22124.7/15428.8669/23723.236/17945.8431/No F-Track Level/No F-Track Level/24578.35,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-11-30 (Price: 76.94)",No Exit Yet,"4.3%, 10 days","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-10 (Price: 80.25), 4.3% above",10 days,No Information,No Information,No Information,No Information,No Information,9.77% above/3.71% above/4.3% above,25.25%/6.97%/16.52%,"26.7%, 42.44%",1 day/5 days/8 days,2027-10-08/2026-07-05/2026-12-21,3.74%,1.95%,1.79%,0.29,0.11,86.8268/89.6505/97.29/No Horizontal Resistance/78.7458/109.6316/No EMA 200 Target,46.5/40.92/75.1101/68.2017/No F-Track Level/No F-Track Level/66.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-30 (Price: 168.95)",No Exit Yet,"2.47%, 10 days","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-10 (Price: 173.13), 2.47% above",10 days,No Information,No Information,No Information,No Information,No Information,10.49% above/2.47% above/2.47% above,28.7%/8.86%/18.76%,"5.23%, 30.62%",1 day/5 days/9 days,2028-01-21/2026-07-09/2027-01-16,8.11%,7.36%,0.75%,1.24,0.44,185.2199/200.645/227.16/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,118.77/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-30 (Price: 249.53)",No Exit Yet,"3.39%, 10 days","77.78%, Past 80 years, 9","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-10 (Price: 257.98), 3.39% above",10 days,No Information,No Information,No Information,"61.8% (Price: 232.7652), 10.83% above, Upmove Bounce Back","2023-04-30 (Price: 176.0), 2025-01-31 (Price: 324.6)",No Information,30.71%/20.0%/24.36%,"25.41%, 60.52%",1 day/5 days/11 days,2028-08-16/2026-07-09/2027-04-18,6.46%,15.61%,-9.15%,0.44,0.63,293.597/310.3155/338.69/366.6625/412.2037/473.5829/253.8,239.37/187.6062/216.7036/198.5041/No F-Track Level/No F-Track Level/No EMA 200 Support,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
