Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-02-19 (Price: 10.51)",No Exit Yet,"0.0%, 0 days","71.43%, Past 4 years, 14","Daily, is CONFIRMED on 2026-02-19",Already confirmed,"2026-02-19 (Price: 10.51), 0.0% below",0 days,10.41,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.32%/3.77%,"6.69%, 10.0%",2 months/1 day/19 days,2026-05-16/2026-02-20/2026-03-18,5.72%,-0.28%,6.0%,0.18,-0.09,10.6456/10.9062/10.78/12.55/16.7981/18.5763/11.51,10.42/9.1367/8.9354/8.0661/No support/No support/No EMA 200 Support,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"DBC, Long, 2026-02-19 (Price: 24.43)",No Exit Yet,"0.0%, 0 days","76.47%, Past 4 years, 17","Daily, is CONFIRMED on 2026-02-19",Already confirmed,"2026-02-19 (Price: 24.43), 0.0% below",0 days,24.29,No Information,No Information,No Information,No Information,No Information,3.56% above/0.0% below/0.0% below,5.33%/0.43%/2.56%,"7.94%, 13.15%",3.3 months/6 days/25 days,2026-07-12/2026-02-27/2026-03-27,5.47%,5.95%,-0.48%,0.25,0.32,25.1189/25.0554/26.12/28.58/48.2362/53.5099/No EMA 200 Target,23.59/19.55/No F-Stack Support/No F-Stack Support/24.2624/No support/22.53,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"USCI, Long, 2026-02-19 (Price: 82.76)",No Exit Yet,"0.0%, 0 days","100.0%, Past 4 years, 14","Daily, is CONFIRMED on 2026-02-19",Already confirmed,"2026-02-19 (Price: 82.76), 0.0% below",0 days,82.05,No Information,No Information,No Information,No Information,No Information,0.93% above/0.0% below/0.0% below,3.77%/0.89%/2.27%,"0%, 7.84%",3.2 months/6 days/1 month,2026-07-08/2026-02-27/2026-04-03,9.0%,11.01%,-2.01%,1.78,0.74,87.1132/84.6387/86.53/No Horizontal Resistance/90.2685/96.4537/No EMA 200 Target,79.86/38.42/81.0354/75.2881/81.7326/77.3096/76.71,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2026-02-19 (Price: 11.08)",No Exit Yet,"0.0%, 0 days","96.15%, Past 4 years, 26","Daily, is CONFIRMED on 2026-02-19",Already confirmed,"2026-02-19 (Price: 11.08), 0.0% below",0 days,10.99,No Information,No Information,No Information,No Information,No Information,0.54% above/0.0% below/0.0% below,9.48%/0.89%/4.11%,"10.91%, 28.9%",3.3 months/6 days/1.1 month,2026-07-12/2026-02-27/2026-04-07,15.16%,8.14%,7.02%,0.86,0.43,11.5819/11.5354/12.14/12.825/13.8771/15.9169/11.54,10.74/7.3167/9.6206/9.1203/No support/No support/No EMA 200 Support,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-19 (Price: 58.23)",No Exit Yet,"0.0%, 0 days","78.26%, Past 4 years, 23","Daily, is CONFIRMED on 2026-02-19",Already confirmed,"2026-02-19 (Price: 58.23), 0.0% below",0 days,57.83,No Information,No Information,No Information,No Information,No Information,5.15% above/0.0% below/0.0% below,7.83%/0.32%/3.94%,"11.63%, 29.81%",1.5 month/4 days/11 days,2026-04-25/2026-02-24/2026-03-06,17.54%,12.66%,4.88%,0.1,0.6,62.2246/60.5243/81.57/No Horizontal Resistance/57.5622/59.9244/No EMA 200 Target,42.38/34.9317/49.3199/44.0597/46.2372/38.3447/44.98,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"JETS, Long, 2026-02-18 (Price: 30.3)",No Exit Yet,"-3.96%, 1 day","80.95%, Past 4 years, 21","Daily, is CONFIRMED on 2026-02-18",Already confirmed,"2026-02-19 (Price: 29.1), 3.96% below",1 day,29.9,No Information,No Information,No Information,No Information,No Information,3.96% below/3.96% below/3.96% below,8.17%/0.83%/3.32%,"14.2%, 35.94%",2.2 months/7 days/24 days,2026-05-24/2026-02-28/2026-03-24,-6.1%,-0.44%,-5.66%,0.14,0.08,30.2939/31.306/31.0/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,29.33/14.732/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/25.48,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2026-02-18 (Price: 356.0)",No Exit Yet,"-1.72%, 1 day","100.0%, Past 4 years, 18","Daily, is CONFIRMED on 2026-02-18",Already confirmed,"2026-02-19 (Price: 349.89), 1.72% below",1 day,355.53,No Information,No Information,No Information,No Information,No Information,1.13% below/1.72% below/1.72% below,7.63%/1.53%/4.31%,"0%, 12.09%",2.9 months/6 days/1.3 month,2026-06-24/2026-02-26/2026-04-15,21.38%,9.79%,11.59%,1.88,0.48,387.2924/371.3436/479.22/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,312.07/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/282.48,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-02-18 (Price: 5.64)",No Exit Yet,"2.13%, 1 day","88.24%, Past 4 years, 34","Daily, is CONFIRMED on 2026-02-18",Already confirmed,"2026-02-19 (Price: 5.76), 2.13% above",1 day,5.6,No Information,No Information,No Information,No Information,No Information,2.86% above/2.13% above/2.13% above,6.01%/0.46%/3.13%,"6.51%, 16.22%",8.3 months/7 days/2.9 months,2027-02-13/2026-02-28/2026-06-24,14.44%,0.14%,14.3%,0.3,0.02,5.8453/5.8165/5.89/6.825/7.4565/8.4564/5.73,5.58/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Support,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
OSCILLATOR DELTA,"JPY=X, Long, 2026-02-18 (Price: 153.294)",No Exit Yet,"0.96%, 1 day","100.0%, Past 6 years, 9","Daily, is Confirmed on 2026-02-18",No Cancellation Possible,"2026-02-19 (Price: 154.758), 0.96% above",1 day,153.502,No Information,No Information,No Information,No Information,No Information,No Information,15.37%/5.07%/9.54%,"-0.0%, 7.73%",1.4 year/2.1 months/10.2 months,2028-02-16/2026-05-20/2027-05-07,11.54%,4.3%,7.24%,1.19,0.21,157.6935/167.9182/173.22/159.6618/175.8568/187.2285/No EMA 200 Target,No Recent Minima/108.0995/138.2059/No support/No F-Track Level/No F-Track Level/150.51,100.0%/41/27 days (Across ALL Assets),83.5%/400/27 days (Across ALL Assets)
FRACTAL TRACK,"SBUX, Long, 2026-02-18 (Price: 95.76)",No Exit Yet,"0.04%, 1 day","100.0%, Past 5 years, 12","Daily, was CONFIRMED on 2026-02-18",Already confirmed,"2026-02-19 (Price: 95.8), 0.04% above",1 day,95.04,No Information,No Information,No Information,"38.2% (Price: 94.5709), 1.3% above, Upmove Bounce Back","2025-11-04 (Price: 77.99), 2026-01-28 (Price: 104.82)",No Information,18.2%/1.81%/10.68%,"-0.0%, 32.38%",1.8 year/1.1 month/9.9 months,2028-09-13/2026-04-06/2027-04-24,17.25%,-2.4%,19.65%,1.15,-0.1,95.3674/105.9872/111.86/117.438/142.4098/150.3462/No EMA 200 Target,93.79/71.675/89.1063/76.529/No F-Track Level/No F-Track Level/88.21,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
FRACTAL TRACK,"XLF, Long, 2026-02-18 (Price: 52.59)",No Exit Yet,"-0.84%, 1 day","93.75%, Past 5 years, 16","Daily, was CONFIRMED on 2026-02-18",Already confirmed,"2026-02-19 (Price: 52.15), 0.84% below",1 day,52.345,No Information,No Information,No Information,"23.66% (Price: 50.3376), 3.6% above, Upmove Bounce Back","2023-03-24 (Price: 30.39), 2026-01-06 (Price: 56.52)",No Information,11.32%/1.52%/7.02%,"2.46%, 26.19%",2.3 years/21 days/6.5 months,2029-05-30/2026-03-20/2026-11-27,16.24%,9.14%,7.1%,1.47,0.58,54.5621/56.2818/68.27/No Horizontal Resistance/70.6138/110.4396/52.79,51.65/30.1167/45.9996/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
FRACTAL TRACK,"CNU.NZ, Long, 2026-02-17 (Price: 9.11)",No Exit Yet,"4.39%, 2 days","73.33%, Past 5 years, 15","Daily, was CONFIRMED on 2026-02-17",Already confirmed,"2026-02-19 (Price: 9.51), 4.39% above",2 days,9.19,No Information,No Information,No Information,"61.8% (Price: 9.2314), 3.02% above, Upmove Bounce Back","2025-10-14 (Price: 8.88), 2026-02-04 (Price: 9.8)",No Information,11.98%/1.84%/7.67%,"1.13%, 19.63%",1.6 year/1 month/11.2 months,2028-05-31/2026-04-01/2027-06-18,10.79%,2.16%,8.63%,0.95,0.05,9.1692/9.8087/9.66/9.875/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,9.08/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/9.08,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
FRACTAL TRACK,"MFT.NZ, Long, 2026-02-17 (Price: 62.5)",No Exit Yet,"3.38%, 2 days","100.0%, Past 5 years, 12","Daily, was CONFIRMED on 2026-02-17",Already confirmed,"2026-02-19 (Price: 64.61), 3.38% above",2 days,63.41,No Information,No Information,No Information,"61.8% (Price: 62.0801), 4.08% above, Upmove Bounce Back","2025-07-31 (Price: 57.37), 2026-01-14 (Price: 69.7)",No Information,13.45%/0.01%/4.6%,"-0.0%, 26.79%",1.7 year/13 days/6.6 months,2028-07-22/2026-03-07/2026-11-30,6.61%,0.8%,5.81%,0.39,0.01,61.975/65.375/69.9/85.45/105.252/119.9356/64.81,62.0/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/No EMA 200 Support,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
FRACTAL TRACK,"BDGI.TO, Long, 2026-02-17 (Price: 68.65)",No Exit Yet,"4.75%, 2 days","92.86%, Past 5 years, 14","Daily, was CONFIRMED on 2026-02-17",Already confirmed,"2026-02-19 (Price: 71.91), 4.75% above",2 days,68.76,No Information,No Information,No Information,"38.2% (Price: 63.8711), 12.59% above, Upmove Bounce Back","2025-04-07 (Price: 33.62), 2026-01-19 (Price: 82.57)",No Information,14.12%/2.16%/11.1%,"0.42%, 41.99%",2.8 years/19 days/10.2 months,2030-02-14/2026-03-16/2027-05-06,19.04%,8.7%,10.34%,2.35,0.44,74.3479/76.2702/98.02/No Horizontal Resistance/79.8787/84.3122/No EMA 200 Target,65.8/24.32/63.2847/58.5532/No F-Track Level/No F-Track Level/61.66,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
TRENDPULSE,"TLT, Long, 2026-02-15 (Price: 89.7)",No Exit Yet,"-0.09%, 4 days","75.0%, Past 10 years, 28","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-02-19 (Price: 89.62), 0.09% below",4 days,87.2,No Information,No Information,No Information,No Information,No Information,2.38% above/0.09% below/0.09% below,15.02%/2.35%/5.26%,"39.18%, 46.07%",6.5 months/28 days/1.7 month,2026-11-24/2026-03-27/2026-04-29,-6.38%,-0.11%,-6.26%,-0.23,-0.26,89.9601/94.4182/125.22/153.2067/188.2386/214.0466/No EMA 200 Target,87.03/83.3033/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/87.9,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"PFE, Long, 2026-02-15 (Price: 27.58)",No Exit Yet,"-2.61%, 4 days","73.08%, Past 10 years, 26","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-02-19 (Price: 26.86), 2.61% below",4 days,27.18,No Information,No Information,No Information,No Information,No Information,1.32% below/2.72% below/2.61% below,20.77%/1.93%/8.41%,"41.05%, 50.99%",1.2 year/28 days/5.3 months,2027-11-02/2026-03-27/2026-10-03,2.79%,1.76%,1.03%,0.12,0.02,29.2072/29.8995/33.71/55.39/66.4672/73.1352/No EMA 200 Target,23.76/23.345/21.508/20.5265/No F-Track Level/No F-Track Level/24.84,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2026-02-15 (Price: 353.89)",No Exit Yet,"-1.13%, 4 days","85.71%, Past 10 years, 28","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-02-19 (Price: 349.89), 1.13% below",4 days,331.25,No Information,No Information,No Information,No Information,No Information,10.97% above/2.63% below/1.13% below,16.53%/2.51%/8.59%,"12.52%, 61.32%",11.4 months/28 days/4.1 months,2027-06-25/2026-03-27/2026-08-10,11.35%,10.48%,0.87%,0.65,0.53,405.8057/384.2892/521.89/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,260.2/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/281.31,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"PG, Long, 2026-02-15 (Price: 160.07)",No Exit Yet,"-0.94%, 4 days","100.0%, Past 10 years, 19","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-02-19 (Price: 158.56), 0.94% below",4 days,158.76,No Information,No Information,No Information,No Information,No Information,4.47% above/0.33% below/0.94% below,10.46%/1.28%/3.78%,"0%, 24.03%",10.7 months/28 days/3.2 months,2027-05-25/2026-03-27/2026-07-04,6.36%,4.3%,2.06%,1.76,0.19,170.1224/166.1206/172.02/179.4533/186.6499/209.3631/No EMA 200 Target,141.79/130.72/140.2317/117.5404/No F-Track Level/No F-Track Level/153.67,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2026-02-15 (Price: 133.89)",No Exit Yet,"-6.74%, 4 days","91.3%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-02-19 (Price: 124.87), 6.74% below",4 days,131.42,No Information,No Information,No Information,No Information,No Information,4.81% below/6.56% below/6.74% below,10.45%/2.48%/5.35%,"1.31%, 24.69%",1.5 year/28 days/5.6 months,2028-04-07/2026-03-27/2026-10-16,8.33%,9.41%,-1.08%,1.49,0.58,142.5527/141.0531/200.64/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,101.18/43.3466/85.5556/53.2582/No F-Track Level/No F-Track Level/104.77,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"GNE.NZ, Long, 2026-02-15 (Price: 2.47)",No Exit Yet,"-2.43%, 4 days","88.24%, Past 10 years, 17","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-02-19 (Price: 2.41), 2.43% below",4 days,2.46,No Information,No Information,No Information,No Information,No Information,2.03% below/2.43% below/2.43% below,8.45%/0.78%/4.81%,"22.37%, 34.69%",1.2 year/28 days/3.5 months,2027-11-02/2026-03-27/2026-07-17,3.46%,2.22%,1.24%,0.3,0.05,2.6651/2.5888/2.52/3.575/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,2.36/2.0733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/2.38,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-02-15 (Price: 5.76)",No Exit Yet,"0.0%, 4 days","100.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-02-19 (Price: 5.76), 0.0% below",4 days,5.65,No Information,No Information,No Information,No Information,No Information,0.88% above/0.52% below/0.0% below,24.31%/1.96%/9.79%,"-0.0%, 22.1%",8.9 months/1.2 month/3.1 months,2027-03-08/2026-04-08/2026-06-29,11.4%,7.53%,3.87%,1.15,0.39,6.3504/6.3239/6.44/6.825/7.4565/8.4564/No EMA 200 Target,5.46/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/5.73,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
