Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-12-30 (Price: 54.88)",No Exit Yet,"-0.31%, 1 day","90.91%, Past 4 years, 11","Daily, is CONFIRMED on 2025-12-30",Already confirmed,"2025-12-31 (Price: 54.71), 0.31% below",1 day,No Information,No Information,No Information,No Information,No Information,0.09% above/0.31% below/0.31% below,4.72%/1.07%/2.64%,"25.37%, 34.75%",3.1 months/6 days/21 days,2026-05-13/2026-01-07/2026-01-29,2.19%,2.36%,-0.17%,0.01,0.07,57.3606/56.3288/55.56/56.245/56.6819/68.2921/No EMA 200 Target,52.6/37.485/41.6415/32.346/No F-Track Level/No F-Track Level/49.59,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ATM.NZ, Long, 2025-12-30 (Price: 10.75)",No Exit Yet,"0.28%, 1 day","88.89%, Past 4 years, 36","Daily, is CONFIRMED on 2025-12-30",Already confirmed,"2025-12-31 (Price: 10.78), 0.28% above",1 day,No Information,No Information,No Information,No Information,No Information,1.22% above/0.28% above/0.28% above,26.28%/1.03%/6.36%,"44.18%, 64.86%",2 months/7 days/21 days,2026-03-26/2026-01-09/2026-01-29,7.95%,-3.89%,11.85%,0.35,-0.06,11.2047/11.4337/10.78/10.965/21.86/25.8879/No EMA 200 Target,10.1/5.2267/9.9254/9.2893/No F-Track Level/No F-Track Level/9.49,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"KWEB, Long, 2025-12-30 (Price: 34.39)",No Exit Yet,"-0.99%, 1 day","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2025-12-30",Already confirmed,"2025-12-31 (Price: 34.05), 0.99% below",1 day,No Information,No Information,No Information,No Information,No Information,No Information,19.05%/4.1%/7.08%,"18.75%, 18.75%",1.6 month/2 days/14 days,2026-03-09/2026-01-01/2026-01-19,3.5%,-1.91%,5.41%,0.03,0.1,35.4974/36.8248/36.16/54.865/112.1402/127.8094/36.38,33.63/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"NFLX, Long, 2025-12-29 (Price: 94.15)",No Exit Yet,"-0.41%, 2 days","88.24%, Past 4 years, 17","Daily, is CONFIRMED on 2025-12-29",Already confirmed,"2025-12-31 (Price: 93.76), 0.41% below",2 days,No Information,No Information,No Information,No Information,No Information,0.75% below/0.41% below/0.41% below,7.15%/0.45%/3.32%,"0.57%, 20.2%",2.8 months/7 days/1.5 month,2026-04-29/2026-01-08/2026-03-04,16.89%,16.03%,0.86%,1.0,0.73,96.2684/97.2758/103.57/No Horizontal Resistance/139.352/152.4292/113.4,93.23/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"SBUX, Long, 2025-12-29 (Price: 85.57)",No Exit Yet,"-1.59%, 2 days","91.67%, Past 4 years, 12","Daily, is CONFIRMED on 2025-12-29",Already confirmed,"2025-12-31 (Price: 84.21), 1.59% below",2 days,No Information,No Information,No Information,No Information,No Information,0.43% below/1.59% below/1.59% below,8.06%/2.15%/4.6%,"1.89%, 25.49%",3.2 months/6 days/1.2 month,2026-05-17/2026-01-06/2026-02-19,10.39%,-0.2%,10.59%,0.88,0.03,88.1457/89.5062/86.19/117.438/142.4098/150.3462/87.53,83.86/71.675/76.529/65.8616/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"WMT, Long, 2025-12-29 (Price: 112.53)",No Exit Yet,"-1.0%, 2 days","83.33%, Past 5 years, 18","Daily, was CONFIRMED on 2025-12-29",Already confirmed,"2025-12-31 (Price: 111.41), 1.0% below",2 days,No Information,No Information,No Information,"23.66% (Price: 113.0563), 1.46% below, Upmove Bounce Back","2025-11-14 (Price: 98.88), 2025-12-15 (Price: 117.45)",No Information,12.93%/0.49%/9.21%,"1.46%, 23.5%",1.4 year/23 days/3.8 months,2027-12-27/2026-01-31/2026-06-12,27.4%,11.93%,15.47%,1.3,0.75,115.7596/122.894/123.67/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,110.9/42.9289/85.5556/53.2582/No F-Track Level/No F-Track Level/100.05,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"GLD, Long, 2025-12-28 (Price: 416.74)",No Exit Yet,"-4.9%, 4 days","85.19%, Past 10 years, 27","Weekly, is CONFIRMED on 2025-12-26",Already confirmed,"2025-12-31 (Price: 396.31), 4.9% below",4 days,No Information,No Information,No Information,No Information,No Information,0.68% below/4.9% below/4.9% below,8.71%/1.73%/6.03%,"3.13%, 23.93%",10.5 months/28 days/3.3 months,2027-03-29/2026-02-06/2026-05-20,4.9%,5.02%,-0.12%,1.33,0.26,443.9948/441.8694/532.05/No Horizontal Resistance/424.4974/624.146/No EMA 200 Target,236.59/150.8/301.1087/224.8487/No F-Track Level/No F-Track Level/330.26,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"GS, Long, 2025-12-28 (Price: 907.04)",No Exit Yet,"-3.09%, 4 days","100.0%, Past 10 years, 14","Weekly, is CONFIRMED on 2025-12-26",Already confirmed,"2025-12-31 (Price: 879.0), 3.09% below",4 days,No Information,No Information,No Information,No Information,No Information,1.01% below/3.09% below/3.09% below,16.64%/3.18%/8.74%,"0%, 44.52%",1.5 year/1.4 month/6.1 months,2028-02-18/2026-02-26/2026-09-19,9.45%,7.78%,1.67%,2.03,0.4,929.9881/986.3153/1157.11/No Horizontal Resistance/931.1482/1236.8362/No EMA 200 Target,470.81/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/700.8,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2025-12-28 (Price: 315.58)",No Exit Yet,"-1.69%, 4 days","81.48%, Past 10 years, 27","Weekly, is CONFIRMED on 2025-12-26",Already confirmed,"2025-12-31 (Price: 310.24), 1.69% below",4 days,No Information,No Information,No Information,No Information,No Information,0.03% above/1.69% below/1.69% below,16.53%/2.51%/7.6%,"12.52%, 61.32%",10.7 months/28 days/2.5 months,2027-04-06/2026-02-06/2026-04-15,11.8%,10.04%,1.76%,0.46,0.51,362.2858/339.5641/340.99/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,260.2/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/266.17,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"WPM, Long, 2025-12-28 (Price: 124.22)",No Exit Yet,"-5.39%, 4 days","84.62%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-12-26",Already confirmed,"2025-12-31 (Price: 117.52), 5.39% below",4 days,No Information,No Information,No Information,No Information,No Information,1.82% below/5.39% below/5.39% below,30.46%/2.87%/10.34%,"13.4%, 61.17%",2.8 months/28 days/1.6 month,2026-04-28/2026-02-06/2026-03-07,5.32%,5.11%,0.21%,0.63,0.29,134.2694/137.0643/165.27/No Horizontal Resistance/131.4439/145.6176/No EMA 200 Target,96.52/38.3375/98.515/93.6878/No F-Track Level/No F-Track Level/94.77,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2025-12-28 (Price: 69.01)",No Exit Yet,"-0.57%, 4 days","90.91%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-12-26",Already confirmed,"2025-12-31 (Price: 68.62), 0.57% below",4 days,No Information,No Information,No Information,No Information,No Information,0.53% above/0.57% below/0.57% below,13.53%/1.78%/5.86%,"5.83%, 27.74%",1.2 year/28 days/4.4 months,2027-09-14/2026-02-06/2026-07-07,9.15%,10.41%,-1.26%,1.17,0.61,74.3169/73.054/69.02/85.45/105.252/119.9356/No EMA 200 Target,58.66/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/63.83,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-12-28 (Price: 205.3)",No Exit Yet,"-0.08%, 4 days","100.0%, Past 10 years, 14","Weekly, is CONFIRMED on 2025-12-26",Already confirmed,"2025-12-31 (Price: 205.14), 0.08% below",4 days,No Information,No Information,No Information,No Information,No Information,0.08% below/0.08% below/0.08% below,14.72%/3.73%/8.72%,"0%, 10.74%",4.4 months/1.2 month/1.7 month,2026-07-07/2026-02-18/2026-03-11,11.66%,19.11%,-7.45%,2.37,1.22,244.7587/223.2022/212.24/No Horizontal Resistance/294.0831/455.769/No EMA 200 Target,174.88/53.2967/194.1559/132.3972/No F-Track Level/No F-Track Level/182.17,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-12-28 (Price: 129.16)",No Exit Yet,"0.15%, 4 days","90.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-12-26",Already confirmed,"2025-12-31 (Price: 129.36), 0.15% above",4 days,No Information,No Information,No Information,No Information,No Information,2.83% above/0.34% above/0.15% above,12.32%/1.31%/6.58%,"9.57%, 31.6%",1.8 year/28 days/4.7 months,2028-07-23/2026-02-06/2026-07-20,7.49%,5.65%,1.84%,1.01,0.31,138.5241/137.6587/146.24/No Horizontal Resistance/128.6672/152.0396/No EMA 200 Target,81.05/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/102.19,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"TCEHY, Long, 2025-12-28 (Price: 78.08)",No Exit Yet,"-1.96%, 4 days","92.31%, Past 18 years, 13","Weekly, was CONFIRMED on 2025-12-28",Already confirmed,"2026-01-01 (Price: 76.55), 1.96% below",4 days,No Information,No Information,No Information,"23.66% (Price: 74.7427), 2.42% above, Upmove Bounce Back","2024-02-25 (Price: 33.0), 2025-10-12 (Price: 87.68)",No Information,19.21%/15.1%/17.52%,"9.2%, 60.01%",4 years/21 days/10.7 months,2031-09-13/2026-01-27/2027-04-06,12.94%,13.58%,-0.64%,1.45,0.67,86.6141/91.7596/110.89/No Horizontal Resistance/91.9947/116.3817/No EMA 200 Target,77.81/36.36/76.6795/58.4956/No F-Track Level/No F-Track Level/72.4,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"GNE.NZ, Long, 2025-12-28 (Price: 2.4)",No Exit Yet,"0.0%, 4 days","77.78%, Past 11 years, 9","Weekly, was CONFIRMED on 2025-12-28",Already confirmed,"2026-01-01 (Price: 2.4), 0.0% below",4 days,No Information,No Information,No Information,"38.2% (Price: 2.3652), 1.47% above, Upmove Bounce Back","2024-06-09 (Price: 2.05), 2025-10-19 (Price: 2.56)",No Information,18.96%/17.54%/18.08%,"3.54%, 29.05%",1.2 year/3.3 months/9.6 months,2027-09-14/2026-05-20/2027-02-18,8.62%,2.18%,6.44%,0.59,0.05,2.4466/2.8339/2.71/3.575/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,2.36/2.0733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/2.35,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"ATM.NZ, Long, 2025-12-28 (Price: 10.52)",No Exit Yet,"2.47%, 4 days","100.0%, Past 20 years, 11","Weekly, was CONFIRMED on 2025-12-28",Already confirmed,"2026-01-01 (Price: 10.78), 2.47% above",4 days,No Information,No Information,No Information,"23.66% (Price: 9.6935), 11.21% above, Upmove Bounce Back","2024-11-17 (Price: 5.22), 2025-11-09 (Price: 11.08)",No Information,28.57%/15.19%/20.26%,"-0.0%, 35.59%",1.4 year/7 days/4.4 months,2027-12-26/2026-01-07/2026-07-07,12.78%,17.84%,-5.06%,2.5,0.78,11.713/12.6514/14.04/10.965/21.86/25.8879/No EMA 200 Target,10.16/5.2267/9.9254/9.2893/No F-Track Level/No F-Track Level/9.5,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"TRI.TO, Long, 2025-12-28 (Price: 181.76)",No Exit Yet,"-0.35%, 4 days","91.67%, Past 20 years, 12","Weekly, was CONFIRMED on 2025-12-28",Already confirmed,"2026-01-01 (Price: 181.13), 0.35% below",4 days,No Information,No Information,No Information,"88.6% (Price: 178.5402), 1.45% above, Upmove Bounce Back","2023-10-29 (Price: 163.01), 2025-07-20 (Price: 299.24)",No Information,17.45%/1.4%/11.27%,"1.51%, 22.04%",1.5 year/1.6 month/5.6 months,2028-02-18/2026-03-07/2026-08-28,9.55%,6.23%,3.32%,1.2,0.33,215.6764/202.2444/263.5/240.8933/293.2329/455.2123/237.39,179.89/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"PG, Long, 2025-12-28 (Price: 144.74)",No Exit Yet,"-0.99%, 4 days","100.0%, Past 15 years, 5","Weekly, was CONFIRMED on 2025-12-28",Already confirmed,"2026-01-01 (Price: 143.31), 0.99% below",4 days,No Information,No Information,No Information,No Information,No Information,No Information,9.64%/3.16%/5.41%,"0%, 10.64%",6.8 months/7 days/2 months,2026-10-19/2026-01-07/2026-03-24,7.35%,3.94%,3.41%,1.98,0.16,152.9468/152.5704/152.76/179.4533/186.6499/209.3631/156.12,142.84/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ETH-USD, Long, 2025-12-27 (Price: 2947.9983)",No Exit Yet,"1.28%, 5 days","92.86%, Past 4 years, 42","Daily, is CONFIRMED on 2025-12-27",Already confirmed,"2026-01-01 (Price: 2985.783), 1.28% above",5 days,No Information,No Information,No Information,No Information,No Information,2.05% above/1.28% above/1.28% above,39.76%/1.01%/13.37%,"17.31%, 42.86%",3 months/5 days/23 days,2026-05-06/2026-01-03/2026-01-29,60.18%,45.2%,14.98%,0.97,1.15,3593.3151/3342.1457/3872.72/4922.7188/4887.278/5344.0381/3585.05,2827.07/1370.4997/2637.9184/2491.3487/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MA, Long, 2025-12-12 (Price: 571.93)",2025-12-29 (Price: 577.9),"1.04%, 17 days","96.15%, Past 4 years, 26","Daily, is CONFIRMED on 2025-12-12",Already confirmed,"2025-12-31 (Price: 570.88), 0.18% below",19 days,No Information,No Information,No Information,No Information,No Information,1.33% above/0.18% below/0.18% below,7.81%/1.11%/2.94%,"5.85%, 28.57%",3.5 months/4 days/1.3 month,2026-05-13/2025-12-17/2026-02-06,5.71%,7.58%,-1.87%,0.98,0.39,578.3928/588.7447/580.4/592.9033/716.5814/751.3605/No EMA 200 Target,537.55/306.91/554.0572/515.4888/No F-Track Level/No F-Track Level/559.47,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"GILD, Long, 2025-12-12 (Price: 120.4)",2025-12-29 (Price: 124.91),"3.75%, 17 days","100.0%, Past 5 years, 14","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2025-12-31 (Price: 122.74), 1.94% above",19 days,No Information,No Information,No Information,"38.2% (Price: 120.9683), 1.46% above, Upmove Bounce Back","2025-10-02 (Price: 108.46), 2025-11-20 (Price: 128.7)",No Information,17.08%/2.06%/9.98%,"0%, 27.82%",1.8 year/28 days/5.7 months,2028-07-07/2026-01-21/2026-08-16,29.7%,11.0%,18.7%,2.35,0.63,130.3691/132.4159/132.54/120.895/140.4376/146.167/No EMA 200 Target,119.36/57.18/104.5806/96.4152/No F-Track Level/No F-Track Level/113.7,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2025-12-10 (Price: 54.01)",2025-12-29 (Price: 54.55),"1.0%, 19 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-12-10",Already confirmed,"2025-12-31 (Price: 54.44), 0.8% above",21 days,No Information,No Information,No Information,No Information,No Information,0.55% above/0.8% above/0.8% above,8.52%/0.48%/4.54%,"6.93%, 41.4%",3.6 months/6 days/1.1 month,2026-05-15/2025-12-18/2026-01-26,15.61%,-0.38%,15.99%,1.09,0.16,60.0537/56.4621/54.09/73.435/104.8718/122.9238/No EMA 200 Target,48.06/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/48.98,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-11-23 (Price: 94.66)",2026-01-01 (Price: 99.19),"4.79%, 1.3 month","84.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2025-11-21",Already confirmed,"2025-12-31 (Price: 99.19), 4.79% above",1.3 month,No Information,No Information,No Information,No Information,No Information,4.79% above/4.79% above/4.79% above,11.34%/2.91%/7.7%,"13.76%, 27.26%",9.8 months/28 days/4.1 months,2027-01-22/2026-01-02/2026-05-18,6.24%,1.27%,4.97%,0.28,0.02,91.8959/101.9488/138.96/221.2667/228.7501/295.6013/97.5,82.87/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
