Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"EURUSD=X, Long, 2026-02-10 (Price: 1.1916)",No Exit Yet,"-0.37%, 2 days","83.33%, Past 5 years, 12","Daily, was CONFIRMED on 2026-02-10",Already confirmed,"2026-02-12 (Price: 1.1872), 0.37% below",2 days,1.1918,No Information,No Information,No Information,"23.66% (Price: 1.1589), 2.44% above, Upmove Bounce Back","2025-01-13 (Price: 1.0184), 2026-01-28 (Price: 1.2024)",No Information,3.96%/1.06%/2.74%,"1.76%, 8.46%",1.7 year/1.9 month/7.8 months,2028-07-15/2026-05-03/2027-01-14,3.65%,-0.58%,4.23%,0.5,-0.67,1.1978/1.2242/1.3/No Horizontal Resistance/1.6296/1.7649/No EMA 200 Target,1.18/1.0256/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/1.16,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"GBPUSD=X, Long, 2026-02-10 (Price: 1.3683)",No Exit Yet,"-0.43%, 2 days","92.86%, Past 5 years, 14","Daily, was CONFIRMED on 2026-02-10",Already confirmed,"2026-02-12 (Price: 1.3624), 0.43% below",2 days,1.3683,No Information,No Information,No Information,"23.66% (Price: 1.3649), 0.18% below, Upmove Bounce Back","2025-11-05 (Price: 1.3012), 2026-01-29 (Price: 1.3847)",No Information,8.02%/2.94%/5.14%,"0.27%, 9.35%",1.9 year/28 days/11.4 months,2028-10-27/2026-03-22/2027-06-20,5.3%,-0.1%,5.4%,0.92,-0.51,1.3795/1.4386/1.42/No Horizontal Resistance/2.4421/3.2078/No EMA 200 Target,1.36/1.1912/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/1.34,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"GBPSGD=X, Long, 2026-02-10 (Price: 1.732)",No Exit Yet,"-0.72%, 2 days","100.0%, Past 5 years, 14","Daily, was CONFIRMED on 2026-02-10",Already confirmed,"2026-02-12 (Price: 1.7196), 0.72% below",2 days,1.7318,No Information,No Information,No Information,"23.66% (Price: 1.737), 1.0% below, Upmove Bounce Back","2025-11-05 (Price: 1.7003), 2026-01-29 (Price: 1.7484)",No Information,0.72%/0.52%/0.63%,"-0.0%, 4.59%",1.7 year/1.2 month/8.2 months,2028-07-15/2026-04-03/2027-01-30,3.03%,-0.49%,3.52%,0.32,-0.86,1.7367/1.7429/1.76/1.8577/4.0285/5.5304/No EMA 200 Target,1.73/1.6883/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/1.73,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"XLY, Long, 2026-02-10 (Price: 118.33)",No Exit Yet,"-1.61%, 2 days","93.75%, Past 5 years, 16","Daily, was CONFIRMED on 2026-02-10",Already confirmed,"2026-02-12 (Price: 116.42), 1.61% below",2 days,117.76,No Information,No Information,No Information,"50% (Price: 117.7375), 1.12% below, Upmove Bounce Back","2025-11-20 (Price: 110.465), 2026-01-12 (Price: 125.01)",No Information,12.8%/0.83%/7.78%,"5.33%, 39.96%",3 years/21 days/8.7 months,2030-05-24/2026-03-12/2027-02-23,13.85%,5.91%,7.94%,1.09,0.3,121.2409/127.5361/127.06/121.1117/125.4815/133.9156/No EMA 200 Target,116.35/66.775/86.1124/56.5683/No F-Track Level/No F-Track Level/114.68,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
DELTADRIFT,"TCS.NS, Long, 2026-02-10 (Price: 2984.6001)",No Exit Yet,"-7.86%, 2 days","86.67%, Past 4 years, 15","Daily, was CONFIRMED on 2026-02-10",Already confirmed,"2026-02-12 (Price: 2750.1001), 7.86% below",2 days,2949.8,No Information,No Information,No Information,No Information,No Information,No Information,5.68%/1.73%/3.28%,"4.58%, 4.96%",21 days/1 day/10 days,2026-03-12/2026-02-11/2026-02-24,12.04%,-0.2%,12.24%,0.76,-0.13,3185.1652/3082.495/3133.83/4543.575/5637.7577/6110.9256/3200.06,2941.6/2934.3251/2637.2425/2286.8248/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
DELTADRIFT,"INFY, Long, 2026-02-10 (Price: 16.61)",No Exit Yet,"-13.21%, 2 days","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-02-10",Already confirmed,"2026-02-12 (Price: 14.415), 13.21% below",2 days,16.5,No Information,No Information,No Information,No Information,No Information,No Information,6.12%/2.34%/3.66%,"11.63%, 13.01%",24 days/2 days/10 days,2026-03-16/2026-02-12/2026-02-24,7.26%,0.48%,6.78%,0.2,-0.0,16.9123/17.2179/17.07/23.796/31.8515/41.1179/17.52,16.31/16.0317/13.0115/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-02-10 (Price: 11.25)",No Exit Yet,"-3.2%, 2 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-02-10",Already confirmed,"2026-02-12 (Price: 10.89), 3.2% below",2 days,11.16,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.32%/3.77%,"6.69%, 10.0%",2 months/1 day/19 days,2026-05-07/2026-02-11/2026-03-09,5.72%,-0.28%,6.0%,0.18,-0.09,11.3951/11.6741/11.53/12.64/19.8479/26.5969/11.51,11.13/9.1367/11.0645/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
TRENDPULSE,"USCI, Long, 2026-02-09 (Price: 82.24)",No Exit Yet,"-1.48%, 3 days","100.0%, Past 4 years, 14","Daily, is CONFIRMED on 2026-02-09",Already confirmed,"2026-02-12 (Price: 81.02), 1.48% below",3 days,81.35,No Information,No Information,No Information,No Information,No Information,1.48% below/1.48% below/1.48% below,3.77%/0.89%/2.27%,"0%, 7.84%",3.2 months/6 days/1 month,2026-06-28/2026-02-17/2026-03-24,9.0%,11.01%,-2.01%,1.78,0.74,86.5658/84.1068/85.7/No Horizontal Resistance/90.2685/96.4537/No EMA 200 Target,80.53/38.42/81.0354/75.2881/No F-Track Level/No F-Track Level/76.23,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"EWJ, Long, 2026-02-09 (Price: 91.29)",No Exit Yet,"2.56%, 3 days","90.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-02-09",Already confirmed,"2026-02-12 (Price: 93.625), 2.56% above",3 days,90.3,No Information,No Information,No Information,No Information,No Information,8.74% above/2.56% above/2.56% above,6.09%/0.13%/1.99%,"20.53%, 29.69%",4.1 months/10 days/1.4 month,2026-08-04/2026-02-23/2026-04-10,6.05%,4.95%,1.1%,-0.04,0.24,92.2851/93.1067/113.04/No Horizontal Resistance/90.9425/104.8752/No EMA 200 Target,79.74/53.915/83.4752/No support/No F-Track Level/No F-Track Level/78.8,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"MSE.PA, Long, 2026-02-09 (Price: 67.68)",No Exit Yet,"-0.8%, 3 days","81.25%, Past 6 years, 16","Daily, is Confirmed on 2026-02-09",No Cancellation Possible,"2026-02-12 (Price: 67.14), 0.8% below",3 days,67.35,No Information,No Information,No Information,No Information,No Information,No Information,22.59%/5.4%/8.83%,"12.16%, 18.79%",7.1 months/11 days/2.7 months,2026-12-14/2026-02-24/2026-06-06,13.56%,6.63%,6.93%,0.5,0.36,72.1401/73.6561/71.74/No Horizontal Resistance/81.1364/117.7989/No EMA 200 Target,No Recent Minima/33.6667/58.4776/44.4738/No F-Track Level/No F-Track Level/61.69,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
FRACTAL TRACK,"^GSPC, Long, 2026-02-09 (Price: 6964.8198)",No Exit Yet,"-1.31%, 3 days","100.0%, Past 5 years, 18","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-12 (Price: 6873.2798), 1.31% below",3 days,6917.2598,No Information,No Information,No Information,"23.66% (Price: 6888.6266), 0.22% below, Upmove Bounce Back","2025-11-21 (Price: 6521.9199), 2026-01-28 (Price: 7002.2798)",No Information,11.26%/10.04%/10.39%,"-0.0%, 25.43%",2.4 years/1.6 month/9.4 months,2029-07-14/2026-04-19/2027-03-24,26.29%,9.14%,17.15%,3.87,0.62,7234.3583/7688.4646/7253.04/No Horizontal Resistance/9765.5661/10911.139/No EMA 200 Target,6798.4/4128.7074/6767.7249/6316.2337/No F-Track Level/No F-Track Level/6491.26,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2026-02-09 (Price: 266.88)",No Exit Yet,"-2.25%, 3 days","100.0%, Past 5 years, 13","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-12 (Price: 260.87), 2.25% below",3 days,264.84,No Information,No Information,No Information,"23.66% (Price: 261.4972), 0.24% below, Upmove Bounce Back","2025-11-20 (Price: 228.9), 2026-01-22 (Price: 271.6)",No Information,13.11%/0.65%/9.22%,"-0.0%, 28.11%",3.9 years/1.9 month/11.3 months,2031-09-04/2026-05-02/2027-06-15,14.39%,3.76%,10.63%,1.95,0.16,256.3649/291.4863/292.5/No Horizontal Resistance/348.4025/539.5308/No EMA 200 Target,255.83/162.3167/230.2783/157.2742/No F-Track Level/No F-Track Level/234.23,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"SONY, Long, 2026-02-09 (Price: 22.33)",No Exit Yet,"2.35%, 3 days","83.33%, Past 5 years, 12","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-12 (Price: 22.855), 2.35% above",3 days,22.13,No Information,No Information,No Information,"61.8% (Price: 20.8735), 9.49% above, Upmove Bounce Back","2024-05-10 (Price: 15.022), 2025-11-12 (Price: 30.34)",No Information,14.08%/10.04%/11.55%,"5.03%, 43.88%",3.1 years/21 days/5.7 months,2030-07-14/2026-03-11/2026-10-14,19.13%,6.23%,12.9%,1.28,0.32,23.7837/24.9091/31.52/26.85/33.2191/35.3948/26.52,21.24/14.992/16.3295/14.1868/No F-Track Level/No F-Track Level/No EMA 200 Support,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"BN.TO, Long, 2026-02-09 (Price: 63.58)",No Exit Yet,"2.93%, 3 days","95.65%, Past 2 years, 23","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-12 (Price: 65.44), 2.93% above",3 days,61.75,No Information,No Information,No Information,"23.66% (Price: 59.9129), 9.23% above, Upmove Bounce Back","2023-12-12 (Price: 32.4), 2026-01-06 (Price: 68.44)",No Information,13.66%/1.8%/9.84%,"1.86%, 36.05%",2.6 years/6 days/6.3 months,2029-10-26/2026-02-17/2026-11-09,32.86%,12.33%,20.53%,1.73,0.66,64.9788/69.8363/85.2/No Horizontal Resistance/68.7243/78.4091/No EMA 200 Target,60.67/41.16/62.6228/52.8663/No F-Track Level/No F-Track Level/60.6,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"NU, Long, 2026-02-09 (Price: 17.55)",No Exit Yet,"-2.54%, 3 days","100.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-12 (Price: 17.105), 2.54% below",3 days,17.44,No Information,No Information,No Information,"38.2% (Price: 16.2716), 5.12% above, Upmove Bounce Back","2025-08-14 (Price: 11.89), 2026-01-29 (Price: 18.98)",No Information,14.19%/10.08%/11.27%,"0%, 32.54%",9.7 months/3 days/2 months,2027-04-06/2026-02-13/2026-05-06,42.11%,9.45%,32.66%,9.27,0.53,19.0558/19.5279/21.8/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,16.81/5.54/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/14.8,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2026-02-09 (Price: 121.21)",No Exit Yet,"-2.87%, 3 days","76.92%, Past 4 years, 13","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-12 (Price: 117.73), 2.87% below",3 days,120.27,No Information,No Information,No Information,No Information,No Information,No Information,4.82%/1.26%/2.69%,"8.44%, 9.99%",18 days/2 days/8 days,2026-03-07/2026-02-11/2026-02-20,4.66%,6.27%,-1.61%,0.1,0.34,126.7372/124.4705/125.6/240.8933/293.2329/455.2123/224.66,118.68/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
DELTADRIFT,"NOVA.F, Long, 2026-02-09 (Price: 41.25)",No Exit Yet,"-1.33%, 3 days","83.33%, Past 4 years, 12","Daily, was CONFIRMED on 2026-02-09",Already confirmed,"2026-02-12 (Price: 40.7), 1.33% below",3 days,41.55,No Information,No Information,No Information,No Information,No Information,No Information,11.49%/2.87%/5.31%,"13.48%, 13.94%",2 months/1 day/18 days,2026-05-06/2026-02-10/2026-03-07,9.96%,8.79%,1.17%,0.33,0.44,43.2218/43.4404/43.33/126.5/138.0871/146.706/50.18,36.7/40.95/40.2093/33.7767/No F-Track Level/No F-Track Level/No EMA 200 Support,83.04%/112/11 days (Across ALL Assets),78.71%/479/15 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2026-02-08 (Price: 386.35)",No Exit Yet,"-2.24%, 4 days","96.15%, Past 10 years, 26","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-12 (Price: 377.7), 2.24% below",4 days,353.0,No Information,No Information,No Information,No Information,No Information,8.18% above/2.24% below/2.24% below,28.84%/1.78%/8.65%,"14.88%, 47.09%",8.2 months/28 days/3 months,2027-01-28/2026-03-20/2026-06-18,7.54%,10.08%,-2.54%,0.79,0.5,416.9876/419.7693/392.56/No Horizontal Resistance/393.108/467.0257/No EMA 200 Target,349.15/145.35/372.4081/353.1485/No F-Track Level/No F-Track Level/338.71,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"MCD, Long, 2026-02-08 (Price: 323.48)",No Exit Yet,"2.47%, 4 days","100.0%, Past 10 years, 19","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-12 (Price: 331.475), 2.47% above",4 days,319.0,No Information,No Information,No Information,No Information,No Information,5.23% above/2.47% above/2.47% above,10.85%/1.47%/4.93%,"-0.0%, 16.82%",10.3 months/1.2 month/4.3 months,2027-05-01/2026-04-01/2026-08-13,7.73%,6.98%,0.75%,1.39,0.42,345.0561/339.4276/325.18/No Horizontal Resistance/370.0426/590.3302/No EMA 200 Target,303.26/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/306.54,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2026-02-08 (Price: 102.03)",No Exit Yet,"2.36%, 4 days","86.96%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-12 (Price: 104.435), 2.36% above",4 days,101.35,No Information,No Information,No Information,No Information,No Information,4.47% above/2.36% above/2.36% above,7.21%/1.24%/3.58%,"13.66%, 23.59%",10.7 months/1.2 month/3.4 months,2027-05-18/2026-04-01/2026-07-05,2.98%,2.36%,0.62%,0.36,0.03,105.0705/105.6827/127.15/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,75.02/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/92.36,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"^STI, Long, 2026-02-08 (Price: 4934.4102)",No Exit Yet,"1.67%, 4 days","80.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-12 (Price: 5016.7598), 1.67% above",4 days,4910.4302,No Information,No Information,No Information,No Information,No Information,2.56% above/1.67% above/1.67% above,7.49%/1.15%/3.68%,"14.46%, 29.57%",1.6 year/28 days/4.4 months,2028-05-22/2026-03-20/2026-08-18,-3.63%,2.21%,-5.84%,0.01,-0.03,5072.0802/5115.9965/6150.98/No Horizontal Resistance/5099.1474/6233.5022/No EMA 200 Target,3512.53/3030.985/4356.5412/3433.5319/No F-Track Level/No F-Track Level/4312.1,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
