Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2026-02-08 (Price: 941.1)",No Exit Yet,"-1.49%, 3 days","82.0%, Past 10 years, 150","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-02-11 (Price: 927.1), 1.49% below",3 days,915.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,30.89%/0.05%/7.65%,"18.53%, 37.24%",7 months/2.1 months/3.1 months,2026-12-09/2026-05-10/2026-06-22,21.18%,9.63%,11.55%,0.72,0.57,1039.1626/1013.0942/1098.0619/1009.6/1098.0619/1305.7899/976.92,916.1/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"EFN.TO, Long, 2026-02-08 (Price: 35.44)",No Exit Yet,"2.4%, 3 days","85.71%, Past 20 years, 7","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-02-11 (Price: 36.29), 2.4% above",3 days,34.42,No Information,No Information,No Information,"38.2% (Price: 33.1947), 9.32% above, Upmove Bounce Back","2025-02-09 (Price: 25.0), 2025-11-02 (Price: 38.26)",No Information,27.12%/15.2%/18.26%,"4.16%, 79.1%",4.3 years/2.6 months/1.2 year,2032-03-30/2026-05-31/2027-10-26,6.51%,10.86%,-4.35%,1.44,0.54,40.9545/41.9113/43.4/No Horizontal Resistance/45.1741/70.5281/No EMA 200 Target,34.35/12.67/29.5041/No support/No F-Track Level/No F-Track Level/35.31,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^STI, Long, 2026-02-08 (Price: 4934.4102)",No Exit Yet,"1.02%, 3 days","80.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 4984.5801), 1.02% above",3 days,4913.2598,No Information,No Information,No Information,No Information,No Information,1.9% above/0.82% above/1.02% above,7.49%/1.15%/3.68%,"14.46%, 29.57%",1.6 year/28 days/4.4 months,2028-05-22/2026-03-20/2026-08-18,-3.63%,2.21%,-5.84%,0.01,-0.03,5072.0802/5115.9965/5338.42/No Horizontal Resistance/5099.1474/6233.5022/No EMA 200 Target,3512.53/3030.985/4356.5412/3433.5319/No F-Track Level/No F-Track Level/4317.44,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"USO, Long, 2026-02-08 (Price: 76.99)",No Exit Yet,"2.47%, 3 days","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 78.89), 2.47% above",3 days,75.5,No Information,No Information,No Information,No Information,No Information,6.68% above/1.83% above/2.47% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2027-05-31/2026-04-01/2026-07-18,-7.02%,-6.0%,-1.02%,-0.18,-0.19,75.6196/79.9156/79.22/83.49/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,68.03/58.7667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/72.26,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2026-02-08 (Price: 102.61)",No Exit Yet,"2.27%, 3 days","86.96%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 104.94), 2.27% above",3 days,100.88,No Information,No Information,No Information,No Information,No Information,4.97% above/2.27% above/2.27% above,7.21%/1.24%/3.58%,"13.66%, 23.59%",10.7 months/1.2 month/3.4 months,2027-05-18/2026-04-01/2026-07-05,2.98%,2.36%,0.62%,0.36,0.03,105.6678/106.2834/108.24/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,75.02/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/92.46,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MCD, Long, 2026-02-08 (Price: 327.16)",No Exit Yet,"-1.12%, 3 days","100.0%, Past 10 years, 19","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 323.48), 1.12% below",3 days,319.0,No Information,No Information,No Information,No Information,No Information,2.69% above/1.25% above/1.12% below,10.85%/1.47%/4.93%,"-0.0%, 16.82%",10.3 months/1.2 month/4.3 months,2027-05-01/2026-04-01/2026-08-13,7.73%,6.98%,0.75%,1.39,0.42,348.9816/343.289/330.68/No Horizontal Resistance/370.0426/590.3302/No EMA 200 Target,303.26/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/306.64,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"AAPL, Long, 2026-02-08 (Price: 278.12)",No Exit Yet,"-0.8%, 3 days","93.75%, Past 20 years, 16","Weekly, was CONFIRMED on 2026-02-08",Already confirmed,"2026-02-11 (Price: 275.9), 0.8% below",3 days,260.03,No Information,No Information,No Information,"38.2% (Price: 243.0054), 13.54% above, Upmove Bounce Back","2025-04-13 (Price: 169.21), 2025-12-07 (Price: 288.62)",No Information,19.47%/15.33%/16.76%,"9.56%, 53.43%",1.7 year/1.4 month/7.8 months,2028-07-13/2026-04-09/2027-01-12,12.35%,17.83%,-5.48%,2.32,0.9,305.6261/324.7329/349.77/No Horizontal Resistance/289.238/325.3828/No EMA 200 Target,248.04/136.57/202.8031/187.5583/No F-Track Level/No F-Track Level/239.58,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"IHI, Long, 2026-02-06 (Price: 58.36)",No Exit Yet,"0.45%, 5 days","85.0%, Past 4 years, 20","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 58.62), 0.45% above",5 days,58.24,No Information,No Information,No Information,No Information,No Information,No Information,5.45%/1.28%/2.72%,"9.31%, 10.0%",19 days/1 day/7 days,2026-03-05/2026-02-07/2026-02-16,10.24%,1.25%,8.99%,0.38,-0.05,62.1651/59.9474/61.06/66.34/68.9264/76.3906/61.34,57.93/46.725/56.0899/46.1919/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"ABNB, Long, 2026-02-06 (Price: 122.18)",No Exit Yet,"-2.41%, 5 days","91.67%, Past 4 years, 12","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 119.24), 2.41% below",5 days,121.27,No Information,No Information,No Information,No Information,No Information,No Information,14.03%/1.79%/6.57%,"12.41%, 13.94%",1.1 month/2 days/15 days,2026-03-25/2026-02-08/2026-02-27,17.54%,-6.79%,24.33%,0.79,-0.1,125.7354/130.2072/127.97/178.025/226.4968/256.334/128.51,121.27/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"UBER, Long, 2026-02-06 (Price: 74.77)",No Exit Yet,"-4.94%, 5 days","100.0%, Past 4 years, 9","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 71.08), 4.94% below",5 days,75.49,No Information,No Information,No Information,No Information,No Information,No Information,10.1%/3.32%/5.97%,"0%, 11.17%",1.7 month/2 days/14 days,2026-04-20/2026-02-08/2026-02-26,15.68%,3.38%,12.3%,2.69,0.26,81.4694/79.2338/80.35/82.12/110.4084/120.7433/89.11,73.92/34.6025/63.3753/49.8327/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"SOXX, Long, 2026-02-06 (Price: 348.51)",No Exit Yet,"3.35%, 5 days","85.71%, Past 5 years, 14","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 360.2), 3.35% above",5 days,337.4,No Information,No Information,No Information,"38.2% (Price: 324.3165), 11.06% above, Upmove Bounce Back","2025-11-21 (Price: 260.44), 2026-01-29 (Price: 363.8)",No Information,14.15%/2.41%/10.74%,"10.44%, 40.81%",1.4 year/13 days/4.2 months,2028-02-04/2026-02-24/2026-08-07,24.17%,12.97%,11.2%,1.2,0.63,376.8439/385.94/410.53/No Horizontal Resistance/348.2242/411.0319/No EMA 200 Target,330.38/110.475/301.3628/285.4342/No F-Track Level/No F-Track Level/268.41,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ARM, Long, 2026-02-06 (Price: 123.7)",No Exit Yet,"1.28%, 5 days","100.0%, Past 4 years, 5","Daily, is CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 125.28), 1.28% above",5 days,112.715,No Information,No Information,No Information,No Information,No Information,12.99% above/1.28% above/1.28% above,17.15%/3.93%/11.71%,"-0.0%, 18.88%",1.8 month/10 days/1 month,2026-04-25/2026-02-20/2026-03-21,25.9%,19.91%,5.99%,0.86,0.86,128.5243/138.1853/145.09/184.93/209.6611/292.8214/138.05,104.55/No Horizontal Support/122.7432/102.2246/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"PLTR, Long, 2026-02-06 (Price: 135.9)",No Exit Yet,"-0.39%, 5 days","88.89%, Past 4 years, 9","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-11 (Price: 135.375), 0.39% below",5 days,135.33,No Information,No Information,No Information,No Information,No Information,No Information,19.0%/3.53%/9.58%,"14.06%, 15.26%",25 days/1 day/10 days,2026-03-14/2026-02-07/2026-02-20,16.65%,19.65%,-3.0%,0.71,0.85,171.7504/148.9192/160.33/No Horizontal Resistance/236.8667/248.6965/160.61,130.01/7.205/125.5072/97.1748/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ASHR, Long, 2026-01-31 (Price: 33.44)",No Exit Yet,"1.7%, 11 days","100.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 34.01), 1.7% above",11 days,33.26,No Information,No Information,No Information,No Information,No Information,3.53% above/2.07% above/1.7% above,22.45%/22.45%/22.45%,"-0.0%, 12.65%",6.1 months/6.1 months/6.1 months,2026-10-23 (Max),6.97%,1.49%,5.48%,0.94,0.03,37.0114/40.9473/38.18/39.9467/60.2967/80.3432/No EMA 200 Target,25.82/23.68/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/30.41,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"NVO, Long, 2026-01-31 (Price: 59.43)",No Exit Yet,"-17.99%, 11 days","100.0%, Past 44 years, 14","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 48.74), 17.99% below",11 days,51.61,No Information,No Information,No Information,"78.6% (Price: 43.8439), 11.17% above, Upmove Bounce Back","2016-11-30 (Price: 15.445), 2024-06-30 (Price: 148.15)",No Information,42.36%/20.21%/26.41%,"-0.0%, 47.55%",3.3 years/4 months/1.3 year,2030-10-17/2026-07-23/2027-12-09,10.33%,9.37%,0.96%,1.75,0.5,72.7067/75.1255/139.05/139.01/157.4212/201.8641/No EMA 200 Target,47.07/45.4025/51.1046/45.3824/No F-Track Level/No F-Track Level/58.39,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"NZDCAD=X, Long, 2026-01-31 (Price: 0.8195)",No Exit Yet,"0.13%, 11 days","76.92%, Past 22 years, 13","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 0.8206), 0.13% above",11 days,0.7896,No Information,No Information,No Information,"78.6% (Price: 0.8038), 2.09% above, Upmove Bounce Back","2023-12-31 (Price: 0.7882), 2024-09-30 (Price: 0.8609)",No Information,20.75%/1.64%/9.84%,"3.81%, 24.45%",7.4 years/1 year/3.2 years,2036-08-24/2027-07-06/2030-08-26,0.56%,-0.19%,0.75%,0.44,-0.46,0.8673/0.9001/0.86/0.8586/1.0924/1.3117/No EMA 200 Target,0.79/0.7834/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/0.81,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"DIS, Long, 2026-01-31 (Price: 112.8)",No Exit Yet,"-3.8%, 11 days","80.0%, Past 64 years, 20","Monthly, was CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 108.51), 3.8% below",11 days,113.44,No Information,No Information,No Information,"50% (Price: 102.395), 5.97% above, Upmove Bounce Back","2025-04-30 (Price: 80.1), 2025-06-30 (Price: 124.69)",No Information,30.57%/6.96%/23.02%,"18.11%, 60.42%",4.2 years/1 month/11.1 months,2032-01-30/2026-03-15/2027-05-28,7.35%,7.97%,-0.62%,0.97,0.4,129.3139/138.7666/139.55/168.455/207.5364/245.6322/112.82,90.95/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2026-01-31 (Price: 70.78)",No Exit Yet,"4.21%, 11 days","90.91%, Past 20 years, 11","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 73.76), 4.21% above",11 days,68.01,No Information,No Information,No Information,No Information,No Information,10.93% above/8.26% above/4.21% above,15.1%/1.97%/7.67%,"10.07%, 26.55%",3.3 years/4.1 months/1.5 year,2030-10-17/2026-07-26/2028-03-23,1.48%,1.08%,0.4%,0.36,-0.07,76.9803/76.2088/82.56/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,52.16/45.07/61.9685/No support/No F-Track Level/No F-Track Level/63.45,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2026-01-31 (Price: 101.8)",No Exit Yet,"2.91%, 11 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 104.76), 2.91% above",11 days,101.58,No Information,No Information,No Information,No Information,No Information,8.07% above/2.65% above/2.91% above,24.83%/4.28%/13.78%,"30.99%, 38.87%",1.1 year/6 months/10.2 months,2027-08-27/2026-10-18/2027-04-19,1.92%,4.47%,-2.55%,0.3,0.2,108.1829/115.828/120.84/No Horizontal Resistance/113.9126/137.6923/No EMA 200 Target,56.15/62.2517/92.969/69.3218/No F-Track Level/No F-Track Level/85.08,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2026-01-31 (Price: 48892.4688)",No Exit Yet,"2.6%, 11 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 50166.1016), 2.6% above",11 days,48105.9805,No Information,No Information,No Information,No Information,No Information,2.6% above/2.6% above/2.6% above,15.24%/4.84%/10.23%,"2.61%, 11.83%",1.2 year/5 months/9.7 months,2027-10-18/2026-09-05/2027-03-28,6.32%,4.47%,1.85%,1.23,0.21,55859.6456/53894.1684/60238.38/No Horizontal Resistance/54129.8938/83218.843/No EMA 200 Target,40669.36/32614.5825/36151.8794/25040.9446/No F-Track Level/No F-Track Level/45320.62,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2026-01-31 (Price: 181364.0)",No Exit Yet,"4.6%, 11 days","90.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 189699.125), 4.6% above",11 days,161124.0,No Information,No Information,No Information,No Information,No Information,19.25% above/17.19% above/4.6% above,20.08%/2.63%/10.78%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2030-10-17/2027-01-17/2028-10-17,5.33%,7.06%,-1.73%,0.6,0.38,198811.2168/200915.0392/224160.2/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,120283.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level/145727.06,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2026-01-31 (Price: 106.81)",No Exit Yet,"3.26%, 11 days","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-02-11 (Price: 110.29), 3.26% above",11 days,103.4,No Information,No Information,No Information,No Information,No Information,6.9% above/3.26% above/3.26% above,20.62%/2.34%/10.59%,"3.25%, 39.01%",4.4 years/5 months/1.4 year,2032-05-13/2026-09-05/2028-01-29,2.32%,2.1%,0.22%,1.05,-0.03,118.6125/118.1212/130.01/No Horizontal Resistance/110.0139/120.2747/No EMA 200 Target,82.93/71.642/100.0174/96.0365/No F-Track Level/No F-Track Level/92.38,No Data (Across ALL Assets),No Data (Across ALL Assets)
