Symbol,Signal,Signal Date/Price($),Latest Trading Date/Price($),Interval,Current F-Stack Level($),Current Band Price Range($),Width of Current Band(%),Band Composition (F-Stack Level(%) of Low($)-High($) & ..),Trading Days between signal date and Latest Trading date,Price on Latest Trading day vs signal date,Next Band Price Level($),Next Band Price Range($),Next F-Track [%] (Price Level [$]/Retracement Level [%]/Upmove [$]),Next F-Track [%] Price Level vs Price on Latest Trading day,Next Band Price Level vs Price on Latest Trading day
SPOT,Resistance,2025-12-31 (Price: 580.71),2026-02-11 (Price: 487.17),Monthly,692.6317,692.6317-692.6317,0,685.4% of 241.5700-307.3800,1.4 month,16.11% below,971.4029,971.4029-971.4029,427.1425/50/79.42-767.34,12.32% below,99.4% above
FSF.NZ,Resistance,2025-12-31 (Price: 8.2),2026-02-11 (Price: 7.94),Monthly,8.2307,8.2307-8.2307,0,423.6% of 3.9100-4.9300,1.4 month,3.17% below,10.9011,10.9011-10.9011,4.7128/88.6/3.2-3.08,40.64% below,37.29% above
META,Semi-Resistance,2025-12-31 (Price: 660.09),2026-02-11 (Price: 669.2),Monthly,722.2832,722.2832-722.2832,0,1109.0% of 118.1000-172.5800,1.4 month,1.38% above,875.5866,875.5866-875.5866,628.6993/23.66/118.1-738.7,6.05% below,30.84% above
ORCL,Resistance,2025-12-31 (Price: 194.91),2026-02-11 (Price: 157.16),Monthly,262.1706,262.1706-262.1706,0,1109.0% of 69.8700-87.2100,1.4 month,19.37% below,287.7444,287.7444-287.7444,144.722/88.6/140.72-281.24,7.91% below,83.09% above
CNU.NZ,Resistance,2025-11-30 (Price: 9.15),2026-02-11 (Price: 9.2),Monthly,9.7276,9.5777-9.8775,3.13,161.8% of 7.1750-8.6600 & 161.8% of 6.6900-8.6600,2.4 months,0.55% above,11.0627,11.0627-11.0627,7.9204/23.66/1.44-9.56,13.91% below,20.25% above
GILD,Breakout,2026-02-11 (Price: 156.085),2026-02-11 (Price: 156.085),Monthly,135.1689,132.6783-137.6594,3.75,161.8% of 78.5400-112.0000 & 161.8% of 87.2500-117.0800 & 161.8% of 70.4800-112.0000,0 days,0.0% below,147.6277,144.4759-150.7795,120.193/23.66/0.6758-156.085,23.0% below,5.42% below
ASML,Vibration,2026-02-11 (Price: 1435.63),2026-02-11 (Price: 1435.63),Monthly,1384.4335,1341.3456-1427.5214,6.42,261.8% of 686.6100-936.7000 & 261.8% of 668.0800-936.7000 & 19900.2% of 21.1705-28.1396 & 12299.0% of 36.7013-48.0097,0 days,0.0% below,1542.4146,1520.0863-1564.7429,1276.9981/23.66/668.08-1423.0,11.05% below,7.44% above
EWJ,Breakout,2026-02-11 (Price: 93.97),2026-02-11 (Price: 93.97),Monthly,83.8122,82.7605-84.8639,2.54,261.8% of 50.6900-62.9400 & 161.8% of 49.9900-70.2500 & 261.8% of 49.3900-62.9400,0 days,0.0% below,88.5172,88.5172-88.5172,83.1839/23.66/49.99-93.97,11.48% below,5.8% below
WPM,Breakout,2026-02-11 (Price: 149.11),2026-02-11 (Price: 149.11),Monthly,129.2378,129.2378-129.2378,0,685.4% of 40.4100-53.3700,0 days,0.0% below,152.8847,152.8847-152.8847,129.1903/23.66/32.36-131.87,13.36% below,2.53% above
WMT,Breakout,2026-02-11 (Price: 129.16),2026-02-11 (Price: 129.16),Monthly,114.6382,112.8213-116.4551,3.22,1794.4% of 23.3400-28.3267 & 1109.0% of 19.6133-28.3267 & 1109.0% of 27.5133-35.5333,0 days,0.0% below,136.6818,131.3462-142.0174,109.8572/23.66/42.8767-129.16,14.94% below,5.82% above
USCI,Vibration,2026-02-11 (Price: 82.628),2026-02-11 (Price: 82.628),Monthly,81.0354,81.0354-81.0354,0,161.8% of 56.2800-71.5800,0 days,0.0% below,90.2685,90.2685-90.2685,73.5747/23.66/25.9-84.52,10.96% below,9.25% above
RHHBY,Breakout,2026-02-11 (Price: 57.66),2026-02-11 (Price: 57.66),Monthly,54.7393,54.7393-54.7393,0,161.8% of 32.3300-46.1800,0 days,0.0% below,61.9288,60.9799-62.8778,51.4913/23.66/32.01-57.66,10.7% below,7.4% above
MAR,Breakout,2026-02-11 (Price: 359.93),2026-02-11 (Price: 359.93),Monthly,313.5051,311.8464-315.1638,1.06,423.6% of 136.0100-177.5200 & 1794.4% of 66.4600-80.3200,0 days,0.0% below,355.3234,355.3234-355.3234,311.722/23.66/136.01-359.93,13.39% below,1.28% below
GDX,Breakout,2026-02-11 (Price: 105.97),2026-02-11 (Price: 105.97),Monthly,93.9594,93.9594-93.9594,0,423.6% of 51.4300-61.4700,0 days,0.0% below,99.4636,99.4636-99.4636,90.4741/23.66/23.04-94.2,14.62% below,6.14% below
EEM,Breakout,2026-02-11 (Price: 61.56),2026-02-11 (Price: 61.56),Monthly,58.9308,57.7291-60.1325,4.16,161.8% of 40.1900-51.0300 & 161.8% of 39.1600-51.0300 & 161.8% of 43.3700-53.7300,0 days,0.0% below,64.6430,63.4803-65.8057,54.1662/23.66/34.13-61.56,12.01% below,5.01% above
GS,Vibration,2026-02-11 (Price: 946.355),2026-02-11 (Price: 946.355),Monthly,916.0326,916.0326-916.0326,0,1794.4% of 167.0500-208.7900,0 days,0.0% below,973.4919,973.4919-973.4919,782.6791/23.66/154.59-935.41,17.3% below,2.87% above
^BVSP,Breakout,2026-02-11 (Price: 189699.125),2026-02-11 (Price: 189699.125),Monthly,178771.4310,177862.924-179679.938,1.02,423.6% of 93952.0000-113761.0000 & 261.8% of 73020.0000-113761.0000,0 days,0.0% below,187918.8910,186940.296-188897.486,173445.9723/23.66/126135.0-189699.125,8.57% below,0.94% below
WPM.TO,Breakout,2026-02-11 (Price: 202.27),2026-02-11 (Price: 202.27),Monthly,177.4321,177.4321-177.4321,0,685.4% of 51.2500-69.6600,0 days,0.0% below,184.9838,184.9838-184.9838,172.9198/23.66/44.73-179.39,14.51% below,8.55% below
^STI,Vibration,2026-02-11 (Price: 4984.5801),2026-02-11 (Price: 4984.5801),Monthly,4873.9114,4238.2072-5509.6156,30.00,161.8% of 3105.8501-3805.7000 & 161.8% of 3007.3601-3805.7000 & 161.8% of 2855.7700-3805.7000 & 685.4% of 1352.3000-1803.2200 & 161.8% of 2752.6001-3805.7000 & 261.8% of 2790.8899-3487.3899 & 685.4% of 1795.1300-2230.2800 & 261.8% of 3105.8501-3805.7000 & 261.8% of 3007.3601-3805.7000 & 423.6% of 1319.5300-2230.2800 & 261.8% of 2855.7700-3805.7000 & 261.8% of 2752.6001-3805.7000,0 days,0.0% below,5741.2639,5741.2639-5741.2639,4505.8857/23.66/3018.8-4984.5801,9.6% below,15.18% above
GLD,Breakout,2026-02-11 (Price: 467.63),2026-02-11 (Price: 467.63),Monthly,408.5544,403.5768-413.5321,2.47,685.4% of 116.1200-158.0600 & 1794.4% of 71.3400-90.4100,0 days,0.0% below,581.2346,581.2346-581.2346,424.7298/23.66/164.81-444.95,9.17% below,24.29% above
SLV,Breakout,2026-02-11 (Price: 76.56),2026-02-11 (Price: 76.56),Monthly,67.0665,66.4326-67.7004,1.91,1109.0% of 20.5200-24.6600 & 685.4% of 17.5000-24.6600 & 161.8% of 13.1900-46.8800,0 days,0.0% below,79.1429,79.1429-79.1429,72.0235/38.2/13.05-75.44,5.93% below,3.37% above
ACWX,Breakout,2026-02-11 (Price: 73.76),2026-02-11 (Price: 73.76),Monthly,67.4663,64.9075-70.025,7.88,161.8% of 45.5400-57.5100 & 161.8% of 41.4200-57.5100 & 261.8% of 41.9600-52.6800,0 days,0.0% below,76.2652,75.6529-76.8775,65.571/23.66/41.42-73.76,11.1% below,3.4% above
SOXX,Breakout,2026-02-11 (Price: 360.2),2026-02-11 (Price: 360.2),Monthly,320.8469,316.8455-324.8483,2.53,4697.8% of 15.2467-21.6667 & 261.8% of 183.8400-235.3800 & 423.6% of 108.8267-159.8233,0 days,0.0% below,358.5021,358.5021-358.5021,312.8151/23.66/183.84-346.3,13.16% below,0.47% below
TD,Semi-Breakout,2026-01-31 (Price: 93.49),2026-02-11 (Price: 97.28),Monthly,92.1326,87.6103-96.6549,10.32,261.8% of 44.2300-60.8000 & 161.8% of 64.9700-80.6900 & 161.8% of 63.9900-80.6900 & 161.8% of 59.9000-80.6900 & 423.6% of 39.8300-52.6300 & 423.6% of 39.8000-52.6300 & 423.6% of 49.7200-60.8000,11 days,4.05% above,106.6129,105.5153-107.7106,87.7328/23.66/53.24-97.28,9.81% below,9.59% above
IBKR,Semi-Breakout,2026-01-31 (Price: 74.88),2026-02-11 (Price: 76.44),Monthly,64.9573,64.9573-64.9573,0,1109.0% of 15.3850-19.8550,11 days,2.08% above,77.1458,77.1458-77.1458,63.5325/23.66/15.385-76.44,16.89% below,0.92% above
TD.TO,Vibration,2026-01-31 (Price: 127.26),2026-02-11 (Price: 132.07),Monthly,127.7222,127.7222-127.7222,0,1794.4% of 14.6750-20.9750,11 days,3.78% above,133.1838,133.1838-133.1838,114.2731/23.66/59.83-132.07,13.48% below,0.84% above
RY.TO,Semi-Breakout,2026-01-31 (Price: 226.72),2026-02-11 (Price: 234.71),Monthly,225.3281,225.3281-225.3281,0,1109.0% of 69.0700-83.1600,11 days,3.52% above,240.0573,234.9422-245.1723,200.5108/23.66/87.17-226.72,14.57% below,2.28% above
NA.TO,Breakout,2026-01-31 (Price: 162.25),2026-02-11 (Price: 173.41),Monthly,162.0277,159.8045-164.2509,2.78,685.4% of 54.3900-69.7700 & 1794.4% of 33.1700-40.4750,11 days,6.88% above,185.7170,185.416-186.018,160.7722/23.66/121.08-172.61,7.29% below,7.1% above
BDGI.TO,Breakout,2026-01-31 (Price: 76.99),2026-02-11 (Price: 67.79),Monthly,73.0410,72.2104-73.8716,2.30,423.6% of 27.6900-38.2000 & 261.8% of 35.9800-50.2000 & 261.8% of 31.4600-47.6600,11 days,11.95% below,87.1484,83.0931-91.2038,63.8711/38.2/39.28-76.99,5.78% below,28.56% above
ATZ.TO,Vibration,2026-01-31 (Price: 107.33),2026-02-11 (Price: 116.15),Monthly,111.7977,111.7977-111.7977,0,261.8% of 26.3200-58.9700,11 days,8.22% above,164.6254,164.6254-164.6254,111.4535/23.66/26.32-107.33,4.04% below,41.74% above
QQQ,Vibration,2026-01-31 (Price: 621.87),2026-02-11 (Price: 613.11),Monthly,634.1966,634.1966-634.1966,0,4697.8% of 29.1200-42.0000,11 days,1.41% below,765.0054,761.2354-768.7753,546.4514/23.66/277.95-629.07,10.87% below,24.77% above
VGT,Breakout,2026-01-31 (Price: 747.92),2026-02-11 (Price: 748.78),Monthly,671.1312,671.1312-671.1312,0,261.8% of 326.5500-458.1700,11 days,0.11% above,884.0923,884.0923-884.0923,685.0535/23.66/330.2-793.21,8.51% below,18.07% above
TSM,Breakout,2026-01-31 (Price: 330.56),2026-02-11 (Price: 374.09),Monthly,291.0528,290.6075-291.4981,0.31,2903.4% of 36.5600-45.3100 & 7601.2% of 7.1144-10.8557,11 days,13.17% above,360.6179,354.7411-366.4947,303.8325/23.66/82.98-374.09,18.78% below,3.6% below
PPH,Breakout,2026-01-31 (Price: 106.81),2026-02-11 (Price: 110.29),Monthly,102.4808,99.3823-105.5792,6.24,261.8% of 58.6200-74.1900 & 261.8% of 57.4100-74.1900 & 261.8% of 55.6300-74.1900 & 261.8% of 54.7900-74.1900,11 days,3.26% above,126.5323,124.5745-128.4901,103.4729/23.66/89.46-110.29,6.18% below,14.73% above
IWM,Breakout,2026-01-31 (Price: 259.65),2026-02-11 (Price: 264.95),Monthly,245.3626,236.3162-254.409,7.66,261.8% of 133.9000-173.0200 & 161.8% of 178.4000-218.1700 & 161.8% of 169.3600-218.1700 & 685.4% of 102.7300-124.8600,11 days,2.04% above,270.9222,270.9222-270.9222,247.9708/23.66/194.86-259.65,6.41% below,2.25% above
^NDX,Vibration,2026-01-31 (Price: 25552.3906),2026-02-11 (Price: 25196.0273),Monthly,25849.2000,25849.2-25849.2,0,4697.8% of 1185.7500-1710.7500,11 days,1.39% below,31284.5255,31125.7197-31443.3312,22457.6702/23.66/11405.5703-25858.1309,10.87% below,24.16% above
BNS.TO,Breakout,2026-01-31 (Price: 101.8),2026-02-11 (Price: 104.76),Monthly,95.6649,94.9631-96.3667,1.48,261.8% of 61.0600-74.0100 & 161.8% of 57.4700-81.5100,11 days,2.91% above,105.6031,103.2883-107.918,94.2174/23.66/56.15-104.76,10.06% below,0.8% above
XLF,Vibration,2026-01-31 (Price: 53.44),2026-02-11 (Price: 52.74),Monthly,54.2495,54.2495-54.2495,0,1109.0% of 17.1324-20.4793,11 days,1.31% below,60.5544,60.3676-60.7412,50.1484/23.66/33.98-53.44,4.91% below,14.82% above
JPM,Vibration,2025-12-31 (Price: 322.22),2026-02-11 (Price: 311.585),Monthly,313.5620,312.3064-314.8175,0.80,423.6% of 125.8800-169.8900 & 1109.0% of 29.2500-55.0000,1.4 month,3.3% below,357.3035,348.7963-365.8108,281.4195/23.66/125.88-305.89,9.68% below,14.67% above
FRW.NZ,Breakout,2025-12-31 (Price: 14.45),2026-02-11 (Price: 14.81),Monthly,12.9950,12.995-12.995,0,685.4% of 5.2500-6.3800,1.4 month,2.49% above,14.9925,14.5647-15.4203,13.2187/23.66/7.45-14.81,10.74% below,1.23% above
TSLA,Vibration,2025-12-31 (Price: 449.72),2026-02-11 (Price: 427.1949),Monthly,443.0324,443.0324-443.0324,0,161.8% of 282.1600-381.5867,1.4 month,5.01% below,461.2057,461.2057-461.2057,404.8951/23.66/173.22-449.72,5.22% below,7.96% above
^GSPC,Vibration,2025-12-31 (Price: 6845.5),2026-02-11 (Price: 6941.0601),Monthly,6676.3264,6676.3264-6676.3264,0,261.8% of 3585.6201-4766.1802,1.4 month,1.4% above,8586.4727,8586.4727-8586.4727,No Support,No Support,23.71% above
EFN.TO,Breakout,2025-12-31 (Price: 36.05),2026-02-11 (Price: 36.29),Monthly,33.6344,33.6344-33.6344,0,685.4% of 8.9600-12.5600,1.4 month,0.67% above,48.8840,48.884-48.884,30.6746/23.66/8.56-37.83,15.47% below,34.7% above
XLU,Breakout,2025-12-31 (Price: 42.69),2026-02-11 (Price: 44.59),Monthly,43.1213,43.1213-43.1213,0,423.6% of 14.3800-21.1650,1.4 month,4.45% above,60.8844,60.8844-60.8844,42.2713/23.66/29.845-44.55,5.2% below,36.54% above
HDFCBANK.NS,Vibration,2025-12-31 (Price: 991.2),2026-02-11 (Price: 927.1),Monthly,976.4995,967.9018-985.0971,1.78,261.8% of 430.9500-636.0500 & 2903.4% of 46.1375-78.4775,1.4 month,6.47% below,1299.7536,1299.7536-1299.7536,940.3577/23.66/701.7-987.3,1.43% above,40.2% above
NVDA,Breakout,2025-12-31 (Price: 186.5),2026-02-11 (Price: 191.315),Monthly,157.3232,157.3232-157.3232,0,7601.2% of 4.1058-6.1215,1.4 month,2.58% above,223.0934,223.0934-223.0934,164.5442/23.66/13.497-202.49,13.99% below,16.61% above
XIU.TO,Breakout,2025-11-30 (Price: 46.43),2026-02-11 (Price: 48.65),Monthly,41.5586,41.5586-41.5586,0,685.4% of 16.6100-20.2500,2.4 months,4.78% above,48.3988,48.3988-48.3988,44.1724/23.66/29.86-48.65,9.2% below,0.52% below
DOL.TO,Breakout,2025-11-30 (Price: 199.95),2026-02-11 (Price: 188.89),Monthly,171.1219,171.1219-171.1219,0,1109.0% of 39.0400-50.9500,2.4 months,5.53% below,252.7530,252.753-252.753,167.5471/23.66/32.47-205.14,11.3% below,33.81% above
