Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2025-07-31 (Price: 48.56)",2025-12-31 (Price: 54.71) (Today),"12.66%, 5.1 months","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-31 (Price: 54.71), 12.66% above",5.1 months,No Information,No Information,No Information,No Information,No Information,20.19% above/12.66% above/12.66% above,23.15%/1.8%/11.72%,"17.13%, 38.01%",1.6 year/4 months/9.6 months,2027-11-12/2026-01-20/2026-09-21,1.85%,4.85%,-3.0%,0.23,0.23,56.1111/54.2512/51.72/51.3833/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,36.7/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.66,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-01-31 (Price: 57.37)",2025-12-31 (Price: 64.71) (Today),"12.79%, 11.1 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-12-31 (Price: 64.71), 12.79% above",11.1 months,No Information,No Information,No Information,No Information,No Information,21.34% above/19.68% above/12.79% above,11.99%/4.9%/8.12%,"-0.0%, 28.4%",1.7 year/5 months/11.9 months,2027-07-06/2025-09-05/2026-07-02,5.39%,1.99%,3.4%,0.77,-0.0,58.7354/62.0284/73.34/No Horizontal Resistance/58.4776/81.1364/No EMA 200 Target,52.08/33.57/44.4738/35.8188/No F-Track Level/No F-Track Level/53.19,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-07-31 (Price: 52.29)",2025-12-31 (Price: 73.13) (Today),"39.85%, 5.1 months","95.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-31 (Price: 73.13), 39.85% above",5.1 months,No Information,No Information,No Information,No Information,No Information,63.93% above/50.41% above/39.85% above,69.93%/3.87%/34.79%,"37.81%, 54.03%",11.2 months/5 months/6 months,2026-11-29/2026-03-05/2026-04-17,16.29%,14.03%,2.26%,1.02,0.66,103.4139/70.4817/64.4/No Horizontal Resistance/50.7492/58.5532/No EMA 200 Target,35.88/24.32/46.0323/42.8299/No F-Track Level/No F-Track Level/41.26,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"ATM.NZ, Long, 2025-02-28 (Price: 8.84)",2025-12-31 (Price: 10.78) (Today),"21.95%, 10.2 months","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-31 (Price: 10.78), 21.95% above",10.2 months,No Information,No Information,No Information,No Information,No Information,67.39% above/21.95% above/21.95% above,102.13%/45.63%/81.61%,"-0.0%, 48.4%",2.1 years/10.1 months/1.6 year,2028-02-28/2026-05-12/2027-06-12,19.84%,13.35%,6.49%,1.36,0.6,12.1833/16.0543/13.32/No Horizontal Resistance/21.86/25.8879/No EMA 200 Target,4.15/5.185/8.6495/8.0201/No F-Track Level/No F-Track Level/6.78,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"CNU.NZ, Long, 2024-09-30 (Price: 8.72)",2025-12-31 (Price: 9.4) (Today),"7.8%, 1.3 year","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-12-31 (Price: 9.4), 7.8% above",1.3 year,No Information,No Information,No Information,No Information,No Information,10.07% above/7.8% above/7.8% above,26.44%/7.23%/18.68%,"-0.0%, 15.86%",11.1 months/5.1 months/8.1 months,2026-01-25/2025-05-09/2025-09-16,14.78%,5.28%,9.5%,1.0,0.27,9.6243/10.3489/8.91/8.822/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,7.18/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/7.84,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"BPCL.NS, Long, 2025-05-31 (Price: 318.4)",2025-12-31 (Price: 384.0),"20.6%, 7.1 months","100.0%, Past 30 years, 4","Monthly, was CONFIRMED on 2025-05-31",Already confirmed,"2026-01-01 (Price: 381.5), 19.82% above",7.2 months,No Information,No Information,No Information,"61.8% (Price: 232.6394), 63.99% above, Upmove Bounce Back","2022-10-31 (Price: 144.025), 2024-09-30 (Price: 376.0)",No Information,30.51%/20.62%/27.17%,"-0.0%, 29.42%",1.8 year/3 months/1.1 year,2027-12-25/2025-10-08/2026-12-25,9.39%,8.87%,0.52%,1.53,0.44,327.2834/404.9093/457.58/343.7375/372.4081/393.108/329.39,237.3/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-12-31 (Price: 122.74) (Today),"42.97%, 3 years","100.0%, Past 33 years, 7","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-12-31 (Price: 122.74), 42.97% above",3 years,No Information,No Information,No Information,No Information,No Information,98.96% above/43.96% above/42.97% above,48.53%/11.57%/42.07%,"-0.0%, 24.28%",3 years/1.5 year/2.3 years,2027-04-13/2025-02-20/2026-04-11,9.69%,12.1%,-2.41%,1.59,0.53,107.2181/121.9671/90.9/No Horizontal Resistance/123.4541/140.4376/No EMA 200 Target,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level/67.59,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2023-12-31 (Price: 134185.0)",2025-12-31 (Price: 161125.0),"20.08%, 2 years","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2025-12-30 (Price: 161125.0), 20.08% above",2 years,No Information,No Information,No Information,No Information,No Information,26.54% above/20.08% above/20.08% above,14.35%/2.63%/9.45%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2028-09-15/2024-12-16/2026-09-16,6.15%,6.78%,-0.63%,0.48,0.36,148462.284/146865.4825/161963.8/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,101882.0/90496.5/121313.6/110617.73/No F-Track Level/No F-Track Level/115493.12,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"IEI, Long, 2024-08-31 (Price: 118.72)",2025-12-31 (Price: 119.35) (Today),"0.53%, 1.4 year","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2025-12-31 (Price: 119.35), 0.53% above",1.4 year,No Information,No Information,No Information,No Information,No Information,1.43% above/0.53% above/0.53% above,1.93%/1.13%/1.45%,"15.13%, 15.6%",11.2 months/6.1 months/8.1 months,2025-12-30/2025-05-23/2025-08-17,1.43%,0.7%,0.73%,-0.36,-0.87,121.7355/120.4414/124.14/133.2183/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,112.29/112.768/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/115.83,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-02-28 (Price: 46.1)",2025-12-31 (Price: 55.0) (Today),"19.31%, 10.2 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-31 (Price: 55.0), 19.31% above",10.2 months,No Information,No Information,No Information,No Information,No Information,25.14% above/19.31% above/19.31% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-01-06/2025-10-03/2026-03-26,4.68%,2.37%,2.31%,0.29,0.18,53.6973/54.4672/56.66/48.96/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/22.67/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/42.38,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-07-31 (Price: 47.27)",2025-12-31 (Price: 55.0) (Today),"16.35%, 5.1 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-31 (Price: 55.0), 16.35% above",5.1 months,No Information,No Information,No Information,No Information,No Information,24.63% above/14.68% above/16.35% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-06-08/2026-03-05/2026-08-26,4.68%,2.37%,2.31%,0.29,0.18,55.0601/55.8495/52.62/48.715/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.14,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2024-07-31 (Price: 222.08)",2025-12-31 (Price: 271.86) (Today),"22.42%, 1.4 year","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2025-12-31 (Price: 271.86), 22.42% above",1.4 year,No Information,No Information,No Information,No Information,No Information,29.08% above/22.42% above/22.42% above,49.66%/12.62%/21.67%,"-0.0%, 40.56%",2.5 years/5.1 months/10.5 months,2028-02-24/2025-03-09/2025-10-30,17.77%,21.49%,-3.72%,2.41,1.03,323.0598/270.2047/323.37/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/189.12,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2025-07-31 (Price: 38.15)",2025-12-31 (Price: 56.7) (Today),"48.62%, 5.1 months","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-31 (Price: 56.7), 48.62% above",5.1 months,No Information,No Information,No Information,No Information,No Information,55.64% above/51.2% above/48.62% above,36.66%/36.66%/36.66%,"-0.0%, 64.04%",1 year/1 year/1 year,2027-01-03/2027-01-03/2027-01-03,12.92%,8.11%,4.81%,0.88,0.41,36.8529/52.1358/42.72/No Horizontal Resistance/48.3837/56.3971/No EMA 200 Target,25.22/16.82/32.5245/28.6536/No F-Track Level/No F-Track Level/29.37,No Data (Across ALL Assets),No Data (Across ALL Assets)
SIGMASHELL,"NVO, Long, 2025-11-18 (Price: 47.55)",2025-12-30 (Price: 51.22),"7.72%, 1.4 month","81.82%, Past 5 years, 11","Daily, was CONFIRMED on 2025-11-18",Already confirmed,"2025-12-31 (Price: 50.88), 7.0% above",1.4 month,"-3.39, 62.5",No Information,No Information,No Information,No Information,No Information,22.44%/14.95%/18.7%,"28.06%, 44.04%",6.4 months/2.4 months/4.4 months,2026-08-23/2026-03-02/2026-05-28,-0.56%,9.2%,-9.76%,-0.04,0.47,48.5533/56.4419/157.4212/139.01/157.4212/201.8641/59.91,45.68/45.4025/45.3824/37.3162/No F-Track Level/No F-Track Level/No EMA 200 Support,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MA, Long, 2025-12-12 (Price: 571.93)",2025-12-29 (Price: 577.9),"1.04%, 17 days","96.15%, Past 4 years, 26","Daily, is CONFIRMED on 2025-12-12",Already confirmed,"2025-12-31 (Price: 570.88), 0.18% below",19 days,No Information,No Information,No Information,No Information,No Information,1.33% above/0.18% below/0.18% below,7.81%/1.11%/2.94%,"5.85%, 28.57%",3.5 months/4 days/1.3 month,2026-05-13/2025-12-17/2026-02-06,5.71%,7.58%,-1.87%,0.98,0.39,578.3928/588.7447/580.4/592.9033/716.5814/751.3605/No EMA 200 Target,537.55/306.91/554.0572/515.4888/No F-Track Level/No F-Track Level/559.47,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2025-12-10 (Price: 54.01)",2025-12-29 (Price: 54.55),"1.0%, 19 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-12-10",Already confirmed,"2025-12-31 (Price: 54.44), 0.8% above",21 days,No Information,No Information,No Information,No Information,No Information,0.55% above/0.8% above/0.8% above,8.52%/0.48%/4.54%,"6.93%, 41.4%",3.6 months/6 days/1.1 month,2026-05-15/2025-12-18/2026-01-26,15.61%,-0.38%,15.99%,1.09,0.16,60.0537/56.4621/54.09/73.435/104.8718/122.9238/No EMA 200 Target,48.06/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/48.98,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"GILD, Long, 2025-12-12 (Price: 120.4)",2025-12-29 (Price: 124.91),"3.75%, 17 days","100.0%, Past 5 years, 14","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2025-12-31 (Price: 122.74), 1.94% above",19 days,No Information,No Information,No Information,"38.2% (Price: 120.9683), 1.46% above, Upmove Bounce Back","2025-10-02 (Price: 108.46), 2025-11-20 (Price: 128.7)",No Information,17.08%/2.06%/9.98%,"0%, 27.82%",1.8 year/28 days/5.7 months,2028-07-07/2026-01-21/2026-08-16,29.7%,11.0%,18.7%,2.35,0.63,130.3691/132.4159/132.54/120.895/140.4376/146.167/No EMA 200 Target,119.36/57.18/104.5806/96.4152/No F-Track Level/No F-Track Level/113.7,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-10-26 (Price: 52.57)",2025-12-28 (Price: 56.17),"6.85%, 2.1 months","76.47%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-12-31 (Price: 55.0), 4.62% above",2.2 months,No Information,No Information,No Information,No Information,No Information,7.25% above/6.26% above/4.62% above,16.63%/0.1%/7.69%,"5.06%, 34.47%",8.4 months/1.2 month/3.2 months,2026-10-26/2025-12-17/2026-03-14,6.48%,6.95%,-0.47%,0.61,0.35,55.1091/56.6126/55.91/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,48.65/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.68,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-09-21 (Price: 24626.25)",2025-12-28 (Price: 25644.3906),"4.13%, 3.3 months","100.0%, Past 10 years, 9","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-12-31 (Price: 25249.8496), 2.53% above",3.4 months,No Information,No Information,No Information,No Information,No Information,4.81% above/2.53% above/2.53% above,3.95%/1.69%/2.62%,"-0.0%, 35.49%",4.4 months/1.2 month/2.9 months,2026-03-31/2025-11-12/2026-01-25,3.75%,13.42%,-9.67%,0.85,0.8,26561.8733/25271.4578/27592.28/No Horizontal Resistance/25025.4383/33965.62/No EMA 200 Target,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level/21525.56,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"IHI, Long, 2025-02-02 (Price: 63.81)",2025-12-28 (Price: 62.82),"-1.55%, 11 months","100.0%, Past 10 years, 34","Weekly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-12-31 (Price: 62.15), 2.6% below",11.1 months,No Information,No Information,No Information,No Information,No Information,0.5% above/2.6% below/2.6% below,8.09%/1.52%/4.37%,"-0.0%, 28.87%",10.7 months/28 days/4 months,2026-05-12/2025-03-14/2025-07-25,10.39%,9.12%,1.27%,2.0,0.59,68.2512/66.5985/67.75/66.92/68.9264/76.3906/No EMA 200 Target,58.81/46.8983/56.0899/46.1919/No F-Track Level/No F-Track Level/57.97,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-09-28 (Price: 52.21)",2025-12-28 (Price: 56.17),"7.58%, 3 months","76.47%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2025-12-31 (Price: 55.0), 5.34% above",3.2 months,No Information,No Information,No Information,No Information,No Information,8.74% above/6.08% above/5.34% above,16.63%/0.1%/7.69%,"5.06%, 34.47%",8.4 months/1.2 month/3.2 months,2026-09-28/2025-11-19/2026-02-14,6.48%,6.95%,-0.47%,0.61,0.35,54.7317/56.2249/55.62/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,34.39/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.08,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-09-21 (Price: 52.25)",2025-12-28 (Price: 56.17),"7.5%, 3.3 months","76.47%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-12-31 (Price: 55.0), 5.26% above",3.4 months,No Information,No Information,No Information,No Information,No Information,8.74% above/7.0% above/5.26% above,16.63%/0.1%/7.69%,"5.06%, 34.47%",8.4 months/1.2 month/3.2 months,2026-09-21/2025-11-12/2026-02-07,6.48%,6.95%,-0.47%,0.61,0.35,54.7737/56.268/56.53/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,34.39/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.96,No Data (Across ALL Assets),No Data (Across ALL Assets)
