Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
BAND MATRIX,"SOXX, Long, 2025-03-16 (Price: 201.12)",2025-11-23 (Price: 270.83),"34.66%, 8.4 months","100.0%, Past 15 years, 6","Weekly, was CONFIRMED on 2025-03-16",No Cancellation Possible,"2025-11-25 (Price: 282.7), 40.56% above",8.5 months,No Information,No Information,No Information,No Information,No Information,No Information,184.44%/3.33%/63.94%,"-0.0%, 33.46%",2.4 years/7.1 months/1.3 year,2028-07-27/2026-01-19/2027-01-08,18.84%,20.64%,-1.8%,0.8,0.78,199.7323/329.7161/264.72/239.6067/254.997/301.3628/234.83,198.39/95.6666/161.2/103.2303/No F-Track Level/No F-Track Level/No Moving Avg Support,100.0%/5/1.5 year (Across ALL Assets),80.68%/88/9.5 months (Across ALL Assets)
PULSEGAUGE,"RHHBY, Long, 2025-07-06 (Price: 40.44)",2025-11-23 (Price: 49.01),"21.19%, 4.7 months","80.0%, Past 24 years, 15","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-25 (Price: 47.59), 17.68% above",4.7 months,No Information,No Information,No Information,No Information,No Information,No Information,23.13%/20.69%/21.85%,"16.04%, 28.69%",1.6 year/2.3 months/7.3 months,2027-11-06/2025-10-13/2026-05-20,7.26%,6.39%,0.87%,0.26,0.21,41.1113/49.2761/58.6089/52.46/58.6089/65.2057/41.23,37.65/34.5167/31.0544/179.717/No F-Track Level/No F-Track Level/No Moving Avg Support,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
PULSEGAUGE,"DIS, Long, 2025-07-06 (Price: 124.0)",2025-11-23 (Price: 104.28),"-15.9%, 4.7 months","76.47%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-25 (Price: 101.94), 17.79% below",4.7 months,No Information,No Information,No Information,No Information,No Information,No Information,25.73%/20.25%/22.1%,"25.68%, 34.0%",1.4 year/29 days/7.6 months,2027-06-28/2025-08-17/2026-06-02,2.4%,5.15%,-2.74%,0.06,0.17,127.2488/151.404/207.5364/168.455/207.5364/245.6322/No Moving Avg Target,83.53/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/109.85,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
PULSEGAUGE,"ABNB, Long, 2025-07-06 (Price: 136.49)",2025-11-23 (Price: 114.26),"-16.29%, 4.7 months","80.0%, Past 4 years, 5","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-25 (Price: 114.41), 16.18% below",4.7 months,No Information,No Information,No Information,No Information,No Information,No Information,24.16%/21.62%/22.89%,"16.86%, 28.9%",1.1 month/24 days/29 days,2025-08-24/2025-08-09/2025-08-17,63.36%,-1.9%,65.26%,0.32,0.09,147.5184/167.7326/223.5359/178.025/223.5359/256.334/No Moving Avg Target,106.66/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/128.21,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
PULSEGAUGE,"BTC-USD, Long, 2025-07-06 (Price: 109232.0703)",2025-11-23 (Price: 86805.0078),"-20.53%, 4.7 months","87.5%, Past 11 years, 8","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-25 (Price: 87432.1719), 19.96% below",4.7 months,No Information,No Information,No Information,No Information,No Information,No Information,33.15%/20.48%/25.41%,"15.02%, 15.64%",3.3 months/9 days/1.5 month,2025-11-26/2025-07-19/2025-09-07,144.79%,63.87%,80.93%,0.46,1.51,123126.3896/136987.9394/107223.5861/109784.5/107223.5861/112399.9298/110057.95,78214.48/18304.4229/87809.6423/72214.6916/No F-Track Level/No F-Track Level/No Moving Avg Support,73.47%/49/5.2 months (Across ALL Assets),72.58%/124/4.9 months (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2025-10-26 (Price: 146172.0)",2025-11-23 (Price: 154770.0) (Today),"5.88%, 28 days","94.44%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-24 (Price: 155278.0), 6.23% above",1 month,No Information,No Information,No Information,No Information,No Information,8.28% above/6.23% above/6.23% above,11.93%/0.93%/6.26%,"15.17%, 43.39%",9.6 months/19 days/2.4 months,2026-12-18/2025-11-22/2026-02-05,10.24%,5.05%,5.2%,0.76,0.14,149972.472/155322.3672/157302.0/No Horizontal Resistance/173653.968/192289.6/No Moving Avg Target,132437.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level/134509.56,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-09-21 (Price: 329.55)",2025-11-23 (Price: 364.55),"10.62%, 2.1 months","81.25%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-11-25 (Price: 355.85), 7.98% above",2.2 months,No Information,No Information,No Information,No Information,No Information,13.87% above/7.98% above/7.98% above,29.59%/1.78%/11.46%,"32.02%, 47.09%",5.8 months/19 days/2.0 months,2026-05-31/2025-10-18/2025-12-18,12.02%,12.45%,-0.44%,0.38,0.44,345.8627/367.3164/385.83/343.7375/372.4081/393.108/No Moving Avg Target,308.2/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/299.65,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-10-26 (Price: 87.22)",2025-11-23 (Price: 94.66) (Today),"8.53%, 28 days","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-24 (Price: 93.56), 7.27% above",1 month,No Information,No Information,No Information,No Information,No Information,8.27% above/7.27% above/7.27% above,31.22%/1.77%/7.51%,"13.76%, 27.26%",8.1 months/19 days/3.6 months,2026-10-14/2025-11-22/2026-04-01,13.13%,2.3%,10.84%,0.5,0.04,85.8332/93.7702/115.44/221.2667/228.7501/295.6013/100.59,82.87/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
SIGMASHELL,"SUM.NZ, Long, 2025-04-01 (Price: 11.26)",2025-11-21 (Price: 12.55),"11.46%, 7.8 months","72.73%, Past 5 years, 11","Daily, was CONFIRMED on 2025-04-01",Already confirmed,"2025-11-25 (Price: 12.7), 12.79% above",7.9 months,"-12.17, 65.0",No Information,No Information,No Information,No Information,No Information,24.21%/2.02%/11.32%,"14.49%, 34.68%",4.3 months/1.2 month/1.9 month,2025-10-06/2025-05-21/2025-06-22,10.12%,15.85%,-5.73%,0.43,0.62,11.5899/12.5346/19.8479/13.345/19.8479/26.5969/11.44,11.25/9.1367/11.0645/43.9323/No F-Track Level/No F-Track Level/No Moving Avg Support,85.95%/121/2.4 months (Across ALL Assets),74.78%/230/2.6 months (Across ALL Assets)
DELTADRIFT,"ATD.TO, Long, 2025-11-06 (Price: 69.75)",2025-11-21 (Price: 72.02),"3.25%, 15 days","90.0%, Past 4 years, 10","Daily, was CONFIRMED on 2025-11-06",Already confirmed,"2025-11-24 (Price: 70.93), 1.69% above",18 days,No Information,No Information,No Information,No Information,No Information,No Information,4.29%/1.99%/3.16%,"7.87%, 8.49%",1.4 month/1 day/7 days,2026-01-05/2025-11-07/2025-11-16,10.18%,9.13%,1.05%,0.58,0.34,76.8505/71.9541/74.4/85.51/85.3936/96.14/71.36,68.8/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
DELTADRIFT,"ORCL, Long, 2025-11-10 (Price: 240.83)",2025-11-21 (Price: 198.76),"-17.47%, 11 days","71.43%, Past 4 years, 7","Daily, was CONFIRMED on 2025-11-10",Already confirmed,"2025-11-24 (Price: 200.28), 16.84% below",14 days,No Information,No Information,No Information,No Information,No Information,No Information,4.11%/1.84%/3.09%,"17.33%, 17.33%",20 days/3 days/7 days,2025-12-08/2025-11-14/2025-11-20,-5.14%,28.08%,-33.22%,-0.21,0.86,271.7285/248.2716/260.0/No Horizontal Resistance/300.069/376.1425/No Moving Avg Target,239.26/82.7925/233.7381/208.7793/No F-Track Level/No F-Track Level/210.71,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
TRENDPULSE,"RHHBY, Long, 2025-11-11 (Price: 45.43)",2025-11-21 (Price: 49.01),"7.88%, 10 days","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-11-11",Already confirmed,"2025-11-24 (Price: 47.59), 4.75% above",13 days,No Information,No Information,No Information,No Information,No Information,13.42% above/4.75% above/4.75% above,10.73%/0.36%/4.2%,"8.73%, 19.35%",1.5 month/4 days/11 days,2026-01-15/2025-11-16/2025-11-26,30.23%,1.45%,28.78%,0.66,0.0,46.5703/47.3381/51.3/52.46/58.6089/65.2057/No Moving Avg Target,40.15/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/40.9,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
DELTADRIFT,"ETH-USD, Long, 2025-11-08 (Price: 3400.376)",2025-11-21 (Price: 2765.6992),"-18.66%, 13 days","90.91%, Past 4 years, 11","Daily, was CONFIRMED on 2025-11-08",Already confirmed,"2025-11-25 (Price: 2893.1487), 14.92% below",17 days,No Information,No Information,No Information,No Information,No Information,No Information,18.77%/4.94%/10.33%,"24.06%, 28.71%",24 days/0 days/8 days,2025-12-12/2025-11-08/2025-11-19,25.9%,-3.87%,29.77%,0.6,0.18,3598.6179/3751.6348/3675.13/4922.7188/4887.278/5344.0381/3511.59,3292.57/1370.4997/2637.9184/2471.5754/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
BAND MATRIX,"BPCL.NS, Long, 2025-08-01 (Price: 317.85)",2025-11-21 (Price: 364.55),"14.69%, 3.7 months","87.5%, Past 5 years, 8","Daily, was CONFIRMED on 2025-08-01",No Cancellation Possible,"2025-11-25 (Price: 355.85), 11.96% above",3.9 months,No Information,No Information,No Information,No Information,No Information,No Information,16.41%/4.54%/8.38%,"10.16%, 35.86%",7.2 months/1.3 month/3.7 months,2026-06-11/2025-09-25/2026-01-07,10.39%,15.69%,-5.3%,0.6,0.59,329.9919/344.4858/337.24/343.7375/372.4081/393.108/No Moving Avg Target,309.75/145.35/295.7614/248.4289/No F-Track Level/No F-Track Level/314.69,82.61%/69/4.1 months (Across ALL Assets),75.98%/254/3.7 months (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-08-06 (Price: 194.0)",2025-11-20 (Price: 198.34),"2.24%, 3.5 months","100.0%, Past 4 years, 44","Daily, is CONFIRMED on 2025-08-06",Already confirmed,"2025-11-24 (Price: 199.13), 2.64% above",3.7 months,No Information,No Information,No Information,No Information,No Information,3.34% above/2.64% above/2.64% above,10.12%/0.29%/3.51%,"-0.0%, 13.61%",3.4 months/4 days/29 days,2025-12-30/2025-08-11/2025-09-17,31.05%,25.35%,5.71%,1.47,1.07,197.7442/200.8094/204.14/No Horizontal Resistance/194.1559/294.0831/No Moving Avg Target,185.49/45.99/132.3972/94.2286/No F-Track Level/No F-Track Level/159.0,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"GNE.NZ, Long, 2025-11-05 (Price: 2.53)",2025-11-20 (Price: 2.47),"-2.37%, 15 days","84.62%, Past 5 years, 13","Daily, was CONFIRMED on 2025-11-05",Already confirmed,"2025-11-25 (Price: 2.45), 3.16% below",20 days,No Information,No Information,No Information,"23.66% (Price: 2.4547), 0.19% below, Upmove Bounce Back","2025-04-07 (Price: 2.115), 2025-10-15 (Price: 2.56)",No Information,6.64%/0.44%/3.91%,"7.43%, 9.96%",4.8 months/1.2 month/2.6 months,2026-06-03/2025-12-27/2026-02-24,1.92%,-3.81%,5.72%,0.03,-0.29,2.548/2.6289/2.8/3.575/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,2.33/2.0733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/2.33,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
OSCILLATOR DELTA,"SPOT, Long, 2025-10-31 (Price: 655.32)",2025-11-20 (Price: 589.23),"-10.09%, 20 days","89.47%, Past 6 years, 38","Daily, is Confirmed on 2025-10-31",No Cancellation Possible,"2025-11-24 (Price: 584.98), 10.73% below",24 days,No Information,No Information,No Information,No Information,No Information,No Information,20.64%/5.14%/7.38%,"18.6%, 21.54%",1.1 month/3 days/11 days,2025-12-19/2025-11-04/2025-11-15,89.2%,27.14%,62.06%,0.27,0.81,696.0154/703.6826/720.85/No Horizontal Resistance/854.3544/896.959/No Moving Avg Target,No Recent Minima/118.6/593.1795/552.6195/No F-Track Level/No F-Track Level/653.3,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
SIGMASHELL,"RINF, Long, 2025-08-01 (Price: 32.47)",2025-11-19 (Price: 32.42),"-0.15%, 3.7 months","88.89%, Past 5 years, 18","Daily, was CONFIRMED on 2025-08-01",Already confirmed,"2025-11-24 (Price: 32.19), 0.86% below",3.8 months,"-3.28, 81.82",No Information,No Information,No Information,No Information,No Information,12.59%/0.3%/4.35%,"0.5%, 14.15%",10 months/1.2 month/2.6 months,2026-10-09/2025-09-22/2025-11-21,13.43%,-1.35%,14.78%,1.04,-0.39,33.009/33.8824/41.8158/35.1525/41.8158/48.2716/32.7,32.2/28.7133/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,85.95%/121/2.4 months (Across ALL Assets),74.78%/230/2.6 months (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2025-10-17 (Price: 12.43)",2025-11-18 (Price: 11.6),"-6.68%, 1.1 month","88.64%, Past 5 years, 44","Daily, was CONFIRMED on 2025-10-17",Already confirmed,"2025-11-25 (Price: 11.78), 5.23% below",1.3 month,No Information,No Information,No Information,"23.66% (Price: 11.9317), 1.27% below, Upmove Bounce Back","2025-04-07 (Price: 9.13), 2025-09-12 (Price: 12.8)",No Information,49.32%/1.62%/13.7%,"0.96%, 15.98%",2.4 years/14 days/6.7 months,2029-02-24/2025-11-06/2026-08-02,8.65%,17.61%,-8.96%,0.54,0.71,12.6475/14.1329/14.63/No Horizontal Resistance/18.927/29.733/No Moving Avg Target,11.91/7.3167/12.2485/8.121/No F-Track Level/No F-Track Level/11.32,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-10-31 (Price: 73.11)",2025-11-18 (Price: 77.37),"5.83%, 18 days","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-24 (Price: 76.24), 4.28% above",24 days,No Information,No Information,No Information,No Information,No Information,4.57% above/4.28% above/4.28% above,7.42%/1.03%/3.28%,"17.72%, 27.08%",1.1 month/4 days/14 days,2025-12-19/2025-11-05/2025-11-20,14.5%,7.19%,7.31%,0.19,0.26,74.3894/75.508/76.36/No Horizontal Resistance/78.7458/109.6316/No Moving Avg Target,67.46/40.92/68.2017/52.6706/No F-Track Level/No F-Track Level/64.73,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
