Symbol,Signal,Signal Date/Price($),Latest Trading Date/Price($),Interval,Current F-Stack Level($),Current Band Price Range($),Width of Current Band(%),Band Composition (F-Stack Level(%) of Low($)-High($) & ..),Trading Days between signal date and Latest Trading date,Price on Latest Trading day vs signal date,Next Band Price Level($),Next Band Price Range($),Next F-Track [%] (Price Level [$]/Retracement Level [%]/Upmove [$]),Next F-Track [%] Price Level vs Price on Latest Trading day,Next Band Price Level vs Price on Latest Trading day
GILD,Breakout,2026-01-31 (Price: 141.95),2026-02-03 (Price: 142.89),Monthly,121.0830,121.083-121.083,0,12299.0% of 1.4629-2.4355,3 days,0.66% above,146.1670,146.167-146.167,109.8718/23.66/0.6758-142.89,23.11% below,2.29% above
QQQ,Vibration,2026-01-31 (Price: 621.87),2026-02-03 (Price: 626.14),Monthly,634.1966,634.1966-634.1966,0,4697.8% of 29.1200-42.0000,3 days,0.69% above,765.0054,761.2354-768.7753,546.4514/23.66/277.95-629.07,12.73% below,22.18% above
XLF,Vibration,2026-01-31 (Price: 53.44),2026-02-03 (Price: 54.03),Monthly,54.2495,54.2495-54.2495,0,1109.0% of 17.1324-20.4793,3 days,1.1% above,60.5544,60.3676-60.7412,50.1484/23.66/33.98-53.44,7.18% below,12.08% above
BNS.TO,Breakout,2026-01-31 (Price: 101.8),2026-02-03 (Price: 102.8),Monthly,95.6649,94.9631-96.3667,1.48,261.8% of 61.0600-74.0100 & 161.8% of 57.4700-81.5100,3 days,0.98% above,105.6031,103.2883-107.918,92.5303/23.66/56.15-101.8,9.99% below,2.73% above
^NDX,Vibration,2026-01-31 (Price: 25552.3906),2026-02-03 (Price: 25738.6133),Monthly,25849.2000,25849.2-25849.2,0,4697.8% of 1185.7500-1710.7500,3 days,0.73% above,31284.5255,31125.7197-31443.3312,22457.6702/23.66/11405.5703-25858.1309,12.75% below,21.55% above
SLV,Breakout,2026-01-31 (Price: 75.44),2026-02-03 (Price: 72.44),Monthly,59.2029,59.2029-59.2029,0,161.8% of 26.9400-46.8800,3 days,3.98% below,67.0665,66.4326-67.7004,72.0235/38.2/13.05-75.44,0.57% below,7.42% below
^GSPC,Vibration,2026-01-31 (Price: 6939.0298),2026-02-03 (Price: 6976.4399),Monthly,6767.7249,6767.7249-6767.7249,0,12299.0% of 63.5400-118.0500,3 days,0.54% above,9765.5661,9765.5661-9765.5661,6171.6483/23.66/3871.98-6939.0298,11.54% below,39.98% above
TSM,Breakout,2026-01-31 (Price: 330.56),2026-02-03 (Price: 341.36),Monthly,291.0528,290.6075-291.4981,0.31,2903.4% of 36.5600-45.3100 & 7601.2% of 7.1144-10.8557,3 days,3.27% above,360.6179,354.7411-366.4947,282.2665/23.66/82.98-330.56,17.31% below,5.64% above
WPM.TO,Semi-Breakout,2025-12-31 (Price: 161.36),2026-02-03 (Price: 180.59),Monthly,150.6362,149.7559-151.5165,1.18,1794.4% of 29.8900-36.5700 & 423.6% of 44.7300-69.6600 & 1794.4% of 31.8300-38.5000,1.1 month,11.92% above,177.4321,177.4321-177.4321,172.9198/23.66/44.73-179.39,4.25% below,1.75% below
FRW.NZ,Breakout,2025-12-31 (Price: 14.45),2026-02-03 (Price: 14.1),Monthly,12.9950,12.995-12.995,0,685.4% of 5.2500-6.3800,1.1 month,2.42% below,14.9925,14.5647-15.4203,13.0889/23.66/7.45-14.72,7.17% below,6.33% above
HDFCBANK.NS,Vibration,2025-12-31 (Price: 991.2),2026-02-03 (Price: 948.7),Monthly,976.4995,967.9018-985.0971,1.78,261.8% of 430.9500-636.0500 & 2903.4% of 46.1375-78.4775,1.1 month,4.29% below,1299.7536,1299.7536-1299.7536,940.3577/23.66/701.7-987.3,0.88% below,37.0% above
EFN.TO,Breakout,2025-12-31 (Price: 36.05),2026-02-03 (Price: 35.05),Monthly,33.6344,33.6344-33.6344,0,685.4% of 8.9600-12.5600,1.1 month,2.77% below,48.8840,48.884-48.884,30.6746/23.66/8.56-37.83,12.48% below,39.47% above
SOXX,Breakout,2025-12-31 (Price: 301.15),2026-02-03 (Price: 352.69),Monthly,267.2317,267.2317-267.2317,0,161.8% of 183.8400-235.3800,1.1 month,17.11% above,320.8469,316.8455-324.8483,312.8151/23.66/183.84-346.3,11.31% below,9.03% below
WPM,Semi-Breakout,2025-12-31 (Price: 117.52),2026-02-03 (Price: 132.21),Monthly,102.4252,102.4252-102.4252,0,1794.4% of 20.7800-25.3300,1.1 month,12.5% above,119.4321,117.5058-121.3584,129.1903/23.66/32.36-131.87,2.28% below,9.66% below
XLU,Breakout,2025-12-31 (Price: 42.69),2026-02-03 (Price: 42.62),Monthly,43.1213,43.1213-43.1213,0,423.6% of 14.3800-21.1650,1.1 month,0.16% below,60.8844,60.8844-60.8844,42.2713/23.66/29.845-44.55,0.82% below,42.85% above
JPM,Vibration,2025-12-31 (Price: 322.22),2026-02-03 (Price: 308.14),Monthly,313.5620,312.3064-314.8175,0.80,423.6% of 125.8800-169.8900 & 1109.0% of 29.2500-55.0000,1.1 month,4.37% below,357.3035,348.7963-365.8108,281.4195/23.66/125.88-305.89,8.67% below,15.95% above
TSLA,Vibration,2025-12-31 (Price: 449.72),2026-02-03 (Price: 421.81),Monthly,443.0324,443.0324-443.0324,0,161.8% of 282.1600-381.5867,1.1 month,6.21% below,461.2057,461.2057-461.2057,404.8951/23.66/173.22-449.72,4.01% below,9.34% above
ACWX,Breakout,2025-12-31 (Price: 67.13),2026-02-03 (Price: 71.22),Monthly,60.1332,59.305-60.9614,2.79,161.8% of 41.9600-52.6800 & 261.8% of 37.1900-46.2700,1.1 month,6.09% above,67.4663,64.9075-70.025,64.3992/23.66/41.42-70.78,9.58% below,5.27% below
EWJ,Breakout,2025-12-31 (Price: 80.74),2026-02-03 (Price: 85.89),Monthly,78.3516,77.2272-79.476,2.91,161.8% of 58.9600-70.2500 & 261.8% of 52.7200-62.9400,1.1 month,6.38% above,83.8122,82.7605-84.8639,77.1607/23.66/49.99-85.72,10.16% below,2.42% below
USCI,Breakout,2025-11-30 (Price: 78.85),2026-02-03 (Price: 80.53),Monthly,75.2881,74.352-76.2242,2.52,161.8% of 38.4000-60.6200 & 261.8% of 25.7700-44.9800 & 261.8% of 53.5000-62.1800,2.2 months,2.13% above,81.0354,81.0354-81.0354,73.5747/23.66/25.9-84.52,8.64% below,0.63% above
DOL.TO,Breakout,2025-11-30 (Price: 199.95),2026-02-03 (Price: 187.0),Monthly,171.1219,171.1219-171.1219,0,1109.0% of 39.0400-50.9500,2.2 months,6.48% below,252.7530,252.753-252.753,167.5471/23.66/32.47-205.14,10.4% below,35.16% above
XIU.TO,Breakout,2025-11-30 (Price: 46.43),2026-02-03 (Price: 47.33),Monthly,41.5586,41.5586-41.5586,0,685.4% of 16.6100-20.2500,2.2 months,1.94% above,48.3988,48.3988-48.3988,43.7297/23.66/29.86-46.9,7.61% below,2.26% above
EFA,Breakout,2025-11-30 (Price: 95.19),2026-02-03 (Price: 101.4),Monthly,86.3568,83.1471-89.5666,7.72,161.8% of 58.7800-73.8400 & 261.8% of 57.3200-68.3700 & 161.8% of 59.3100-78.0100,2.2 months,6.52% above,98.2071,98.2071-98.2071,88.9308/23.66/53.46-100.74,12.3% below,3.15% below
GLD,Breakout,2025-10-31 (Price: 368.12),2026-02-03 (Price: 427.13),Monthly,288.3021,282.8263-293.7778,3.87,1109.0% of 71.3400-90.4100 & 423.6% of 116.1200-158.0600,3.2 months,16.03% above,408.5544,403.5768-413.5321,424.7298/23.66/164.81-444.95,0.56% below,4.35% below
