Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"GS, Long, 2026-01-16 (Price: 962.0)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 14","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-01-16 (Price: 962.0), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/1.42% below/0.0% below,16.64%/3.18%/8.74%,"0%, 44.52%",1.5 year/1.4 month/6.1 months,2028-03-08/2026-03-17/2026-10-08,9.45%,7.78%,1.67%,2.03,0.4,986.3386/1046.0788/1104.99/No Horizontal Resistance/916.0326/973.4919/No EMA 200 Target,470.81/288.555/818.1554/728.9736/782.6791/658.5293/727.07,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2026-01-16 (Price: 139.28)",No Exit Yet,"0.0%, 0 days","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2026-01-16",Already confirmed,"2026-01-16 (Price: 139.28), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.94% above/0.0% below/0.0% below,6.98%/0.37%/2.17%,"18.84%, 26.48%",2.8 months/4 days/16 days,2026-05-17/2026-01-21/2026-02-08,5.85%,1.19%,4.66%,0.01,-0.01,144.3498/142.3024/146.0/171.0825/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,134.0/127.536/No F-Stack Support/No F-Stack Support/No support/No support/135.98,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-16 (Price: 40.33)",No Exit Yet,"0.0%, 0 days","73.91%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-01-16 (Price: 40.33), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,16.17%/2.07%/7.98%,"37.54%, 76.03%",1.1 year/28 days/4.3 months,2027-08-12/2026-02-25/2026-07-21,2.07%,4.23%,-2.16%,-0.11,0.25,41.1527/43.5483/51.95/72.5033/74.4994/87.3544/No EMA 200 Target,33.34/37.115/10.9521/4.4021/No support/No support/39.21,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2026-01-16 (Price: 67.23)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 21","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-01-16 (Price: 67.23), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.15% above/0.0% below,10.47%/2.5%/6.07%,"-0.0%, 33.38%",1.4 year/1.2 month/6.9 months,2028-01-14/2026-03-09/2026-11-11,7.99%,3.79%,4.2%,2.07,0.15,70.8873/71.3109/72.38/No Horizontal Resistance/79.2125/108.6508/No EMA 200 Target,61.34/33.6667/58.6808/47.8642/59.4039/54.3977/60.53,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
OSCILLATOR DELTA,"EFN.TO, Long, 2026-01-15 (Price: 35.11)",No Exit Yet,"-1.79%, 1 day","70.59%, Past 6 years, 17","Daily, is Confirmed on 2026-01-15",No Cancellation Possible,"2026-01-16 (Price: 34.48), 1.79% below",1 day,No Information,No Information,No Information,No Information,No Information,No Information,14.65%/5.03%/8.09%,"11.05%, 13.79%",4 months/2 days/1.4 month,2026-07-07/2026-01-17/2026-03-16,8.48%,15.16%,-6.68%,0.24,0.8,37.3149/37.9504/44.59/No Horizontal Resistance/45.1741/70.5281/No EMA 200 Target,No Recent Minima/12.67/29.5041/No support/No F-Track Level/No F-Track Level/34.82,88.52%/61/1.9 month (Across ALL Assets),68.58%/261/2.6 months (Across ALL Assets)
TRENDPULSE,"IHI, Long, 2026-01-15 (Price: 62.42)",No Exit Yet,"-0.95%, 1 day","72.22%, Past 4 years, 18","Daily, is CONFIRMED on 2026-01-15",Already confirmed,"2026-01-16 (Price: 61.83), 0.95% below",1 day,No Information,No Information,No Information,No Information,No Information,1.15% below/0.95% below/0.95% below,3.38%/0.37%/2.16%,"5.66%, 22.97%",3.2 months/4 days/1.1 month,2026-06-03/2026-01-20/2026-03-03,2.58%,4.74%,-2.16%,0.01,0.23,63.3001/63.7683/62.59/65.925/68.9264/76.3906/No EMA 200 Target,61.89/46.725/56.0899/46.1919/No F-Track Level/No F-Track Level/61.12,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2026-01-15 (Price: 165568.0)",No Exit Yet,"-0.46%, 1 day","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2026-01-15",Already confirmed,"2026-01-16 (Price: 164799.9844), 0.46% below",1 day,No Information,No Information,No Information,No Information,No Information,0.21% below/0.46% below/0.46% below,5.29%/0.69%/2.87%,"1.68%, 18.35%",5.9 months/7 days/1 month,2026-09-28/2026-01-25/2026-02-27,10.46%,4.14%,6.32%,1.7,0.2,175601.4208/170319.8016/171680.2/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,157327.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level/143125.97,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"WPM, Long, 2026-01-15 (Price: 135.5)",No Exit Yet,"-0.11%, 1 day","96.3%, Past 4 years, 27","Daily, is CONFIRMED on 2026-01-15",Already confirmed,"2026-01-16 (Price: 135.35), 0.11% below",1 day,No Information,No Information,No Information,No Information,No Information,0.11% below/0.11% below/0.11% below,15.63%/1.33%/6.3%,"14.18%, 36.59%",3.8 months/4 days/1.3 month,2026-06-29/2026-01-20/2026-03-12,22.59%,17.13%,5.46%,1.09,0.81,146.0148/144.0365/157.24/No Horizontal Resistance/131.4439/145.6176/No EMA 200 Target,104.96/38.3375/98.515/93.6878/No F-Track Level/No F-Track Level/97.95,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
FRACTAL TRACK,"INFY, Long, 2026-01-15 (Price: 18.82)",No Exit Yet,"-1.01%, 1 day","92.86%, Past 5 years, 14","Daily, was CONFIRMED on 2026-01-15",Already confirmed,"2026-01-16 (Price: 18.63), 1.01% below",1 day,No Information,No Information,No Information,"88.6% (Price: 17.4365), 6.84% above, Upmove Bounce Back","2025-10-16 (Price: 15.82), 2025-12-19 (Price: 30.0)",No Information,12.21%/2.02%/9.78%,"1.69%, 24.19%",1.2 year/1.6 month/5.5 months,2027-10-02/2026-03-25/2026-09-10,19.54%,1.44%,18.1%,0.98,0.04,18.6337/20.6606/27.33/23.796/31.8515/41.1179/No EMA 200 Target,17.52/16.0317/13.0115/No support/No F-Track Level/No F-Track Level/17.49,94.15%/325/5.2 months (Across ALL Assets),62.26%/53/5.5 months (Across ALL Assets)
TRENDPULSE,"ETH-USD, Long, 2026-01-14 (Price: 3354.7227)",No Exit Yet,"-1.81%, 2 days","92.86%, Past 4 years, 42","Daily, is CONFIRMED on 2026-01-14",Already confirmed,"2026-01-16 (Price: 3294.063), 1.81% below",2 days,No Information,No Information,No Information,No Information,No Information,6.52% above/1.81% below/1.81% below,39.76%/1.01%/13.37%,"17.31%, 42.86%",3 months/5 days/23 days,2026-05-24/2026-01-21/2026-02-16,60.18%,45.2%,14.98%,0.97,1.15,4089.0715/3803.2491/4207.54/4922.7188/4887.278/5306.7298/3641.92,3082.4/1370.4997/2637.9184/2471.5754/No F-Track Level/No F-Track Level/No EMA 200 Support,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2026-01-14 (Price: 184.93)",No Exit Yet,"1.81%, 2 days","78.95%, Past 4 years, 19","Daily, is CONFIRMED on 2026-01-14",Already confirmed,"2026-01-16 (Price: 188.28), 1.81% above",2 days,No Information,No Information,No Information,No Information,No Information,5.54% above/1.81% above/1.81% above,9.09%/1.23%/5.04%,"19.7%, 28.41%",4.4 months/6 days/1 month,2026-07-24/2026-01-22/2026-02-26,12.04%,18.03%,-5.99%,0.06,0.87,199.0771/194.2505/205.29/No Horizontal Resistance/178.0989/194.7923/No EMA 200 Target,145.49/52.782/146.152/125.9496/No F-Track Level/No F-Track Level/135.01,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-01-14 (Price: 5.63)",No Exit Yet,"-0.71%, 2 days","93.94%, Past 4 years, 33","Daily, is CONFIRMED on 2026-01-14",Already confirmed,"2026-01-16 (Price: 5.59), 0.71% below",2 days,No Information,No Information,No Information,No Information,No Information,0.71% below/0.71% below/0.71% below,6.97%/1.45%/3.64%,"6.51%, 16.22%",8.3 months/20 days/2.9 months,2027-01-09/2026-02-11/2026-05-20,15.17%,1.53%,13.64%,0.66,0.09,5.8282/5.8349/5.81/6.825/7.4565/8.4564/5.73,5.55/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Support,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"^VIX, Long, 2026-01-14 (Price: 16.75)",No Exit Yet,"-5.31%, 2 days","72.73%, Past 4 years, 22","Daily, is CONFIRMED on 2026-01-14",Already confirmed,"2026-01-16 (Price: 15.86), 5.31% below",2 days,No Information,No Information,No Information,No Information,No Information,0.75% below/5.31% below/5.31% below,74.44%/1.64%/19.51%,"31.33%, 51.66%",4.3 months/6 days/1.9 month,2026-07-19/2026-01-22/2026-04-06,8.92%,2.46%,6.46%,0.35,0.98,17.1286/20.0179/19.76/35.1/71.5114/81.8014/18.91,13.47/11.665/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
FRACTAL TRACK,"BPCL.NS, Long, 2026-01-14 (Price: 356.9)",No Exit Yet,"1.77%, 2 days","86.67%, Past 5 years, 15","Daily, was CONFIRMED on 2026-01-14",Already confirmed,"2026-01-16 (Price: 363.2), 1.77% above",2 days,No Information,No Information,No Information,"38.2% (Price: 357.0743), 1.72% above, Upmove Bounce Back","2025-09-01 (Price: 306.8), 2026-01-01 (Price: 388.15)",No Information,12.45%/1.92%/10.29%,"11.24%, 36.83%",2.2 years/1.2 month/9.6 months,2029-03-06/2026-03-07/2027-03-07,15.95%,8.45%,7.5%,1.08,0.45,377.9571/393.625/405.71/378.775/393.108/467.0257/No EMA 200 Target,354.15/145.35/353.1485/295.7614/No F-Track Level/No F-Track Level/333.96,94.15%/325/5.2 months (Across ALL Assets),62.26%/53/5.5 months (Across ALL Assets)
FRACTAL TRACK,"CSCO, Long, 2026-01-14 (Price: 74.41)",No Exit Yet,"1.05%, 2 days","100.0%, Past 5 years, 13","Daily, was CONFIRMED on 2026-01-14",Already confirmed,"2026-01-16 (Price: 75.19), 1.05% above",2 days,No Information,No Information,No Information,"50% (Price: 73.285), 2.6% above, Upmove Bounce Back","2025-08-18 (Price: 65.75), 2025-12-10 (Price: 80.82)",No Information,13.58%/2.93%/10.01%,"0%, 37.04%",3.2 years/1 month/7.1 months,2030-08-09/2026-02-26/2026-11-18,22.72%,7.9%,14.82%,3.15,0.44,75.3104/81.8584/83.45/No Horizontal Resistance/78.7458/109.6316/No EMA 200 Target,73.88/40.92/68.2017/52.6706/No F-Track Level/No F-Track Level/68.42,94.15%/325/5.2 months (Across ALL Assets),62.26%/53/5.5 months (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2026-01-13 (Price: 42.85)",No Exit Yet,"1.26%, 3 days","88.46%, Past 4 years, 26","Daily, is CONFIRMED on 2026-01-13",Already confirmed,"2026-01-16 (Price: 43.39), 1.26% above",3 days,No Information,No Information,No Information,No Information,No Information,1.26% above/1.26% above/1.26% above,4.38%/0.63%/2.34%,"10.13%, 19.69%",4.1 months/6 days/1.1 month,2026-07-08/2026-01-21/2026-03-01,9.58%,4.29%,5.29%,0.22,0.2,44.384/43.8527/43.68/No Horizontal Resistance/49.4858/65.2454/No EMA 200 Target,41.87/29.6267/35.4254/30.3912/No F-Track Level/No F-Track Level/42.15,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"BABA, Long, 2026-01-13 (Price: 167.01)",No Exit Yet,"-0.96%, 3 days","73.33%, Past 4 years, 30","Daily, is CONFIRMED on 2026-01-13",Already confirmed,"2026-01-16 (Price: 165.4), 0.96% below",3 days,No Information,No Information,No Information,No Information,No Information,9.57% above/0.96% below/0.96% below,13.07%/3.26%/7.2%,"49.23%, 66.54%",2.5 months/6 days/1.2 month,2026-05-01/2026-01-21/2026-03-06,-7.81%,-3.01%,-4.8%,-0.14,0.07,170.6508/179.0347/171.62/No Horizontal Resistance/399.1612/524.2534/No EMA 200 Target,146.58/67.495/144.416/No support/No F-Track Level/No F-Track Level/138.31,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
DELTADRIFT,"HDB, Long, 2026-01-13 (Price: 33.2)",No Exit Yet,"-1.66%, 3 days","100.0%, Past 4 years, 14","Daily, was CONFIRMED on 2026-01-13",Already confirmed,"2026-01-16 (Price: 32.65), 1.66% below",3 days,No Information,No Information,No Information,No Information,No Information,No Information,13.59%/1.34%/4.3%,"0%, 9.88%",2.4 months/1 day/21 days,2026-04-27/2026-01-14/2026-02-12,20.91%,2.11%,18.8%,1.43,0.09,36.2046/34.6276/35.42/39.3812/40.717/47.4928/36.22,33.1/25.6925/32.7076/21.1884/No F-Track Level/No F-Track Level/No EMA 200 Support,86.49%/111/12 days (Across ALL Assets),78.66%/478/16 days (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2026-01-12 (Price: 25787.6602)",No Exit Yet,"-1.0%, 4 days","95.83%, Past 4 years, 24","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 25529.2637), 1.0% below",4 days,No Information,No Information,No Information,No Information,No Information,0.92% below/1.0% below/1.0% below,6.54%/0.57%/3.17%,"1.79%, 22.93%",2.3 months/6 days/18 days,2026-04-21/2026-01-20/2026-02-07,13.31%,13.29%,0.02%,1.25,0.74,26968.735/26605.129/26201.81/No Horizontal Resistance/33965.62/36701.6323/No EMA 200 Target,25206.17/10555.915/25025.4383/22796.2371/No F-Track Level/No F-Track Level/23119.95,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"TSM, Long, 2026-01-12 (Price: 331.77)",No Exit Yet,"3.2%, 4 days","100.0%, Past 4 years, 28","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 342.4), 3.2% above",4 days,No Information,No Information,No Information,No Information,No Information,7.67% above/3.2% above/3.2% above,11.63%/1.91%/6.59%,"0%, 57.14%",1.2 month/6 days/16 days,2026-03-05/2026-01-20/2026-02-04,17.19%,20.61%,-3.42%,1.78,0.94,367.6343/353.6336/356.39/No Horizontal Resistance/334.306/349.9895/No EMA 200 Target,276.96/83.575/274.027/233.1074/No F-Track Level/No F-Track Level/243.38,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2026-01-12 (Price: 1281.23)",No Exit Yet,"6.04%, 4 days","85.71%, Past 4 years, 14","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 1358.5699), 6.04% above",4 days,No Information,No Information,No Information,No Information,No Information,6.65% above/6.04% above/6.04% above,21.88%/0.41%/10.18%,"34.28%, 51.77%",3.8 months/7 days/1.3 month,2026-06-26/2026-01-22/2026-03-09,11.06%,16.29%,-5.23%,0.48,0.74,1317.2326/1411.6592/1567.47/No Horizontal Resistance/1091.1724/1155.2236/No EMA 200 Target,1015.43/576.784/1034.6774/832.8601/No F-Track Level/No F-Track Level/861.02,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2026-01-12 (Price: 55.68)",No Exit Yet,"4.56%, 4 days","100.0%, Past 4 years, 11","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-16 (Price: 58.22), 4.56% above",4 days,No Information,No Information,No Information,No Information,No Information,5.49% above/4.56% above/4.56% above,9.02%/0.81%/3.05%,"0%, 8.72%",3.2 months/4 days/27 days,2026-05-31/2026-01-17/2026-02-20,13.01%,4.6%,8.41%,1.21,0.22,60.8304/57.3782/71.16/No Horizontal Resistance/82.226/92.0468/No EMA 200 Target,53.29/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/51.09,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
