Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2025-12-12 (Price: 116.7)",No Exit Yet,"0.0%, 0 days","86.36%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-12-12",Already confirmed,"2025-12-12 (Price: 116.7), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,5.6% above/0.0% below/0.0% below,10.45%/2.48%/5.29%,"1.31%, 24.69%",1 day/28 days/5 days,2028-02-02/2026-01-21/2026-08-16,8.78%,8.74%,0.04%,1.42,0.53,124.1221/122.8734/156.43/No Horizontal Resistance/114.6382/136.6818/No EMA 200 Target,101.18/42.3916/91.6278/82.681/98.5283/87.2075/98.71,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2025-12-12 (Price: 67.4)",No Exit Yet,"0.0%, 0 days","90.91%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-12-12",Already confirmed,"2025-12-12 (Price: 67.4), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.22% above/0.0% below,13.53%/1.78%/5.86%,"5.83%, 27.74%",1 day/28 days/4 days,2027-08-29/2026-01-21/2026-06-21,9.15%,10.41%,-1.26%,1.17,0.61,72.5831/71.3496/70.16/85.45/101.7951/111.6887/No EMA 200 Target,58.66/55.185/65.1894/42.5658/No support/No support/63.86,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-12-12 (Price: 125.8)",No Exit Yet,"0.0%, 0 days","90.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-12-12",Already confirmed,"2025-12-12 (Price: 125.8), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/1.89% above/0.0% below,12.32%/1.31%/6.58%,"9.57%, 31.6%",1 day/28 days/4 days,2028-07-07/2026-01-21/2026-07-04,7.49%,5.65%,1.84%,1.01,0.31,134.9205/134.0776/141.61/No Horizontal Resistance/127.7222/133.1838/No EMA 200 Target,81.05/73.6233/116.5496/105.2485/108.3338/97.0348/100.5,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"ABNB, Long, 2025-12-11 (Price: 128.0)",No Exit Yet,"0.3%, 1 day","88.89%, Past 4 years, 18","Daily, is CONFIRMED on 2025-12-11",Already confirmed,"2025-12-12 (Price: 128.39), 0.3% above",1 day,No Information,No Information,No Information,No Information,No Information,0.64% above/0.3% above/0.3% above,13.07%/1.63%/7.15%,"39.55%, 57.01%",3 days/6 days/26 days,2026-04-29/2025-12-19/2026-01-17,10.28%,-2.98%,13.26%,0.22,0.05,127.3216/137.152/142.44/178.025/223.5359/256.334/No EMA 200 Target,111.54/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/126.69,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"SBUX, Long, 2025-12-11 (Price: 84.74)",No Exit Yet,"0.72%, 1 day","91.67%, Past 4 years, 12","Daily, is CONFIRMED on 2025-12-11",Already confirmed,"2025-12-12 (Price: 85.35), 0.72% above",1 day,No Information,No Information,No Information,No Information,No Information,1.79% above/0.72% above/0.72% above,8.06%/2.15%/4.6%,"1.89%, 25.49%",3 days/6 days/1 day,2026-04-29/2025-12-19/2026-02-01,10.39%,-0.2%,10.59%,0.88,0.03,87.2907/88.638/90.37/117.438/142.4098/150.3462/88.7,82.28/71.675/76.529/65.8616/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
FRACTAL TRACK,"AMZN, Long, 2025-12-11 (Price: 230.28)",No Exit Yet,"-1.78%, 1 day","100.0%, Past 5 years, 16","Daily, was CONFIRMED on 2025-12-11",Already confirmed,"2025-12-12 (Price: 226.19), 1.78% below",1 day,No Information,No Information,No Information,"23.66% (Price: 225.4168), 0.34% above, Upmove Bounce Back","2023-10-26 (Price: 118.35), 2025-11-03 (Price: 258.6)",No Information,14.33%/10.15%/11.4%,"-0.0%, 55.73%",2 days/23 days/8 days,2029-10-18/2026-01-13/2026-12-11,24.8%,5.4%,19.4%,2.24,0.29,235.231/256.5319/314.43/239.3/317.6152/339.3352/No EMA 200 Target,226.89/86.995/213.1321/193.0625/No F-Track Level/No F-Track Level/215.19,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"XLV, Long, 2025-12-11 (Price: 153.58)",No Exit Yet,"0.31%, 1 day","100.0%, Past 5 years, 14","Daily, was CONFIRMED on 2025-12-11",Already confirmed,"2025-12-12 (Price: 154.06), 0.31% above",1 day,No Information,No Information,No Information,"23.66% (Price: 151.6178), 1.61% above, Upmove Bounce Back","2025-08-07 (Price: 127.96), 2025-11-26 (Price: 158.95)",No Information,11.13%/3.8%/9.53%,"-0.0%, 16.06%",2 days/2 days/1 day,2029-07-06/2026-04-02/2027-08-28,12.63%,5.05%,7.58%,1.59,0.27,155.8837/168.2162/172.17/No Horizontal Resistance/174.1807/202.706/No EMA 200 Target,149.96/121.1/153.114/117.2225/No F-Track Level/No F-Track Level/139.93,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"PPH, Long, 2025-12-11 (Price: 100.16)",No Exit Yet,"0.63%, 1 day","86.67%, Past 5 years, 15","Daily, was CONFIRMED on 2025-12-11",Already confirmed,"2025-12-12 (Price: 100.79), 0.63% above",1 day,No Information,No Information,No Information,"23.66% (Price: 98.3974), 2.43% above, Upmove Bounce Back","2025-08-07 (Price: 81.74), 2025-11-26 (Price: 103.56)",No Information,12.45%/0.93%/9.41%,"2.45%, 16.76%",1 day/11 days/7 days,2028-07-06/2025-12-26/2026-10-11,19.65%,6.44%,13.21%,1.72,0.41,103.3251/109.5851/113.25/No Horizontal Resistance/110.0139/120.2747/No EMA 200 Target,97.57/65.915/100.0174/96.0365/No F-Track Level/No F-Track Level/90.05,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"CEN.NZ, Long, 2025-12-11 (Price: 9.36)",No Exit Yet,"-0.21%, 1 day","90.91%, Past 5 years, 11","Daily, was CONFIRMED on 2025-12-11",Already confirmed,"2025-12-12 (Price: 9.34), 0.21% below",1 day,No Information,No Information,No Information,"50% (Price: 9.305), 0.38% above, Upmove Bounce Back","2025-08-27 (Price: 8.71), 2025-11-26 (Price: 9.9)",No Information,12.03%/1.09%/6.9%,"3.1%, 17.16%",2 days/1 day/11 days,2030-01-31/2026-02-05/2027-04-02,8.13%,2.77%,5.36%,0.86,0.1,9.4302/10.0058/10.07/9.4367/11.2606/15.4512/No EMA 200 Target,9.28/6.86/8.6706/No support/No F-Track Level/No F-Track Level/9.15,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
DELTADRIFT,"XLU, Long, 2025-12-11 (Price: 43.04)",No Exit Yet,"-0.49%, 1 day","91.67%, Past 4 years, 12","Daily, was CONFIRMED on 2025-12-11",Already confirmed,"2025-12-12 (Price: 42.83), 0.49% below",1 day,No Information,No Information,No Information,No Information,No Information,No Information,4.04%/1.18%/2.77%,"8.55%, 8.55%",1 day/1 day/9 days,2026-02-05/2025-12-12/2025-12-24,10.54%,4.54%,6.0%,0.51,0.21,45.4847/44.2322/44.86/No Horizontal Resistance/49.4858/65.2454/No EMA 200 Target,42.72/29.6267/35.4254/30.3912/No F-Track Level/No F-Track Level/41.78,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
TRENDPULSE,"ETH-USD, Long, 2025-12-10 (Price: 3325.3901)",No Exit Yet,"-7.28%, 2 days","92.86%, Past 4 years, 42","Daily, is CONFIRMED on 2025-12-10",Already confirmed,"2025-12-12 (Price: 3083.262), 7.28% below",2 days,No Information,No Information,No Information,No Information,No Information,7.16% below/7.28% below/7.28% below,39.76%/1.01%/13.37%,"17.31%, 42.86%",3 days/5 days/23 days,2026-04-19/2025-12-17/2026-01-12,60.18%,45.2%,14.98%,0.97,1.15,4053.318/3769.9948/3860.56/4922.7188/4887.278/5298.9816/3550.99,2800.19/1370.4997/2637.9184/2491.3487/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"ABNB, Long, 2025-12-10 (Price: 127.57)",No Exit Yet,"0.64%, 2 days","88.89%, Past 4 years, 18","Daily, is CONFIRMED on 2025-12-10",Already confirmed,"2025-12-12 (Price: 128.39), 0.64% above",2 days,No Information,No Information,No Information,No Information,No Information,2.39% above/0.64% above/0.64% above,13.07%/1.63%/7.15%,"39.55%, 57.01%",3 days/6 days/26 days,2026-04-28/2025-12-18/2026-01-16,10.28%,-2.98%,13.26%,0.22,0.05,126.8939/136.6913/140.59/178.025/223.5359/256.334/No EMA 200 Target,111.54/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/126.77,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2025-12-10 (Price: 54.01)",No Exit Yet,"0.35%, 2 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-12-10",Already confirmed,"2025-12-12 (Price: 54.2), 0.35% above",2 days,No Information,No Information,No Information,No Information,No Information,0.11% above/0.35% above/0.35% above,8.52%/0.48%/4.54%,"6.93%, 41.4%",3 days/6 days/1 day,2026-05-15/2025-12-18/2026-01-26,15.61%,-0.38%,15.99%,1.09,0.16,60.0537/56.4621/54.09/73.435/104.8718/122.9238/No EMA 200 Target,48.06/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/48.98,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
FRACTAL TRACK,"CAD=X, Long, 2025-12-10 (Price: 1.3845)",No Exit Yet,"-0.55%, 2 days","90.91%, Past 5 years, 11","Daily, was CONFIRMED on 2025-12-10",Already confirmed,"2025-12-12 (Price: 1.3769), 0.55% below",2 days,No Information,No Information,No Information,"23.66% (Price: 1.3998), 1.64% below, Upmove Bounce Back","2025-06-16 (Price: 1.3541), 2025-11-05 (Price: 1.4139)",No Information,8.38%/0.2%/2.57%,"0.16%, 5.36%",2 days/1 day/11 days,2029-03-21/2026-02-17/2027-04-28,-1.66%,1.38%,-3.04%,0.86,-0.36,1.4097/1.4201/1.42/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/1.39,1.38/1.2339/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
DELTADRIFT,"STI, Long, 2025-12-10 (Price: 7.86)",No Exit Yet,"-4.83%, 2 days","75.0%, Past 3 years, 8","Daily, was CONFIRMED on 2025-12-10",Already confirmed,"2025-12-12 (Price: 7.48), 4.83% below",2 days,No Information,No Information,No Information,No Information,No Information,No Information,134.48%/0.8%/45.53%,"61.13%, 65.0%",1 day/2 days/12 days,2026-02-04/2025-12-12/2025-12-27,48.55%,-52.87%,101.42%,0.42,0.38,6.7682/11.4387/9.1/588.75/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,7.82/2.965/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/6.4,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
DELTADRIFT,"TCEHY, Long, 2025-12-10 (Price: 77.33)",No Exit Yet,"0.61%, 2 days","77.78%, Past 4 years, 9","Daily, was CONFIRMED on 2025-12-10",Already confirmed,"2025-12-12 (Price: 77.8), 0.61% above",2 days,No Information,No Information,No Information,No Information,No Information,No Information,10.88%/4.05%/5.86%,"19.68%, 19.68%",22 days/2 days/7 days,2026-01-10/2025-12-12/2025-12-20,7.25%,5.28%,1.97%,0.13,0.31,85.6352/81.8615/83.75/No Horizontal Resistance/91.9947/116.3817/No EMA 200 Target,77.31/36.36/76.6795/58.4956/No F-Track Level/No F-Track Level/71.72,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
TRENDPULSE,"^TNX, Long, 2025-12-08 (Price: 4.172)",No Exit Yet,"0.53%, 4 days","90.62%, Past 4 years, 32","Daily, is CONFIRMED on 2025-12-08",Already confirmed,"2025-12-12 (Price: 4.194), 0.53% above",4 days,No Information,No Information,No Information,No Information,No Information,1.33% above/0.53% above/0.53% above,14.35%/1.59%/5.42%,"7.92%, 30.24%",2 days/6 days/19 days,2026-03-09/2025-12-16/2026-01-04,26.36%,9.62%,16.74%,0.75,0.51,4.6939/4.3981/4.22/4.6918/17.4008/18.8284/4.25,4.0/1.6875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-12-08 (Price: 99.39)",No Exit Yet,"0.78%, 4 days","93.1%, Past 4 years, 29","Daily, is CONFIRMED on 2025-12-08",Already confirmed,"2025-12-12 (Price: 100.17), 0.78% above",4 days,No Information,No Information,No Information,No Information,No Information,0.78% above/0.78% above/0.78% above,4.49%/0.55%/2.32%,"5.65%, 21.81%",3 days/6 days/22 days,2026-04-30/2025-12-16/2026-01-08,6.73%,3.09%,3.64%,0.73,0.12,106.2976/101.6958/105.97/No Horizontal Resistance/113.9126/137.6923/No EMA 200 Target,88.42/62.2517/92.969/69.3218/No F-Track Level/No F-Track Level/79.2,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-12-07 (Price: 99.26)",No Exit Yet,"0.92%, 5 days","100.0%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-12 (Price: 100.17), 0.92% above",5 days,No Information,No Information,No Information,No Information,No Information,3.33% above/1.47% above/0.92% above,12.4%/0.79%/4.02%,"0%, 33.13%",1 day/28 days/3 days,2027-07-03/2026-01-16/2026-04-25,7.58%,2.54%,5.04%,1.18,0.04,103.8557/103.2503/115.51/No Horizontal Resistance/113.9126/137.6923/No EMA 200 Target,63.97/62.2517/92.969/69.3218/No F-Track Level/No F-Track Level/79.06,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-12-07 (Price: 53.95)",No Exit Yet,"2.21%, 5 days","76.47%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-12 (Price: 55.14), 2.21% above",5 days,No Information,No Information,No Information,No Information,No Information,2.21% above/2.21% above/2.21% above,16.63%/0.1%/7.69%,"5.06%, 34.47%",8 days/1 day/3 days,2026-12-07/2026-01-28/2026-04-25,6.48%,6.95%,-0.47%,0.61,0.35,56.5558/58.0988/59.43/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,48.65/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/46.62,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"MCD, Long, 2025-12-07 (Price: 311.23)",No Exit Yet,"1.76%, 5 days","100.0%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-12 (Price: 316.72), 1.76% above",5 days,No Information,No Information,No Information,No Information,No Information,1.76% above/1.76% above/1.76% above,10.85%/0.38%/4.66%,"0%, 16.82%",10 days/1 day/4 days,2027-02-27/2026-01-28/2026-06-24,9.08%,6.77%,2.31%,1.49,0.4,333.7008/325.7333/325.49/321.3575/370.0426/590.3302/No EMA 200 Target,297.01/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/305.89,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-12-07 (Price: 3.64)",No Exit Yet,"0.55%, 5 days","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2025-12-12 (Price: 3.66), 0.55% above",5 days,No Information,No Information,No Information,No Information,No Information,0.55% above/0.55% above/0.55% above,5.66%/3.22%/4.85%,"41.61%, 51.08%",1 day/3 days/10 days,2027-07-03/2026-05-08/2027-02-14,-4.06%,-3.73%,-0.33%,-0.25,-0.19,3.5239/3.8165/3.84/7.985/12.7156/14.3053/No EMA 200 Target,2.94/2.82/3.5015/3.1474/No F-Track Level/No F-Track Level/3.2,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
