Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Current Trading Date/Price[$], Current Price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades","Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"PG, Long, 2024-06-30 (Price: 164.92)",Quarterly,2026-01-05 (Price: 140.37) (Today),No Price Target,No Date Target,32.97%/49.15%,"-14.89%, 1.5 year","2026-01-05 (Price: 140.37), 14.89% below",226.4352 (Historic Rise or Fall to Pivot)/220.2342 (Avg % Gain of Historic Winning trades)/221.69 (Exit Rule)/186.6499 (F-Stack 1)/209.3631 (F-Stack 2)/223.1533 (Backtested Max)/217.3151 (Backtested Min),2029-06-29 (Max)/2027-06-30 (Avg),126.25/121.86/161.0808/140.2317/No F-Track Level/No F-Track Level/155.85,"100.0%, Past 39 years, 7",No Information,No Information,No Information,"23.66% (Price: 142.9629), 1.81% below, Upmove Bounce Back","2018-06-30 (Price: 70.73), 2022-03-31 (Price: 165.35)",No Information,35.31%/31.77%/33.54%,"-0.0%, 15.04%",3.5 years/9.1 months/2.1 years,6.92%,5.29%,1.63%,2.17,0.27,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"PG, Long, 2025-12-28 (Price: 144.74)",Weekly,No Exit Yet,No Price Target,2026-01-07 (Min),6.37%/8.69%,"-3.02%, 8 days","2026-01-05 (Price: 140.37), 3.02% below",152.9468 (Historic Rise or Fall to Pivot)/152.5704 (Avg % Gain of Historic Winning trades)/152.76 (Exit Rule)/179.4533 (Horizontal)/186.6499 (F-Stack 1)/209.3631 (F-Stack 2)/155.85 (EMA 200)/158.6929 (Backtested Max)/149.3138 (Backtested Min),2026-10-19 (Max)/2026-01-07 (Min)/2026-03-24 (Avg),142.84/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 15 years, 5",No Information,No Information,No Information,No Information,No Information,No Information,9.64%/3.16%/5.41%,"0%, 10.64%",6.8 months/7 days/2 months,7.35%,3.94%,3.41%,1.98,0.16,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"PG, Long, 2024-09-30 (Price: 173.2)",Monthly,No Exit Yet,No Price Target,2026-01-03 (Avg),30.54%/30.84%,"-18.95%, 1.3 year","2026-01-05 (Price: 140.37), 18.95% below",183.6613 (Historic Rise or Fall to Pivot)/190.9357 (Avg % Gain of Historic Winning trades)/193.77 (Exit Rule)/186.6499 (F-Stack 1)/209.3631 (F-Stack 2)/202.5228 (Backtested Max)/183.2456 (Backtested Min),2026-08-08 (Max),126.25/122.9033/161.0808/140.2317/No F-Track Level/No F-Track Level/162.39,"92.86%, Past 20 years, 14",No Information,No Information,No Information,No Information,No Information,18.17% below/18.95% below/18.95% below,16.93%/5.8%/10.24%,"3.8%, 22.42%",1.3 year/5.1 months/10.6 months,5.42%,3.8%,1.62%,1.1,0.14,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"MEL.NZ, Long, 2025-05-31 (Price: 5.49)",Monthly,No Exit Yet,No Price Target,2026-01-07 (Min),19.62%/20.89%,"2.0%, 7.3 months","2026-01-05 (Price: 5.6), 2.0% above",7.0036 (Avg % Gain of Historic Winning trades)/6.77 (Exit Rule)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4564 (F-Stack 2)/7.3489 (Backtested Max)/6.6989 (Backtested Min),2029-09-11 (Max)/2026-01-07 (Min)/2028-02-15 (Avg),5.48/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 12 years, 5",No Information,No Information,No Information,"78.6% (Price: 5.2119), 7.45% above, Upmove Bounce Back","2023-10-31 (Price: 4.755), 2024-07-31 (Price: 6.89)",No Information,33.86%/22.02%/27.57%,"-0.0%, 18.2%",3 years/5.1 months/1.9 year,15.8%,7.62%,8.18%,1.15,0.44,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-09-03 (Price: 5.9)",Daily,No Exit Yet,No Price Target,2026-01-07 (Avg),9.07%/9.19%,"-5.08%, 4.1 months","2026-01-05 (Price: 5.6), 5.08% below",6.1077 (Historic Rise or Fall to Pivot)/6.1148 (Avg % Gain of Historic Winning trades)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4564 (F-Stack 2)/6.3112 (Backtested Max),2026-08-29 (Max)/2026-01-07 (Avg),5.42/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/5.77,"93.94%, Past 4 years, 33",No Information,No Information,No Information,No Information,No Information,4.11% below/5.08% below/5.08% below,6.97%/1.45%/3.64%,"6.51%, 16.22%",8.3 months/20 days/2.9 months,15.17%,1.53%,13.64%,0.66,0.09,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2025-09-01 (Price: 5.84)",Daily,No Exit Yet,No Price Target,2026-01-05 (Avg),7.96%/8.08%,"-4.11%, 4.2 months","2026-01-05 (Price: 5.6), 4.11% below",6.0456 (Historic Rise or Fall to Pivot)/6.0526 (Avg % Gain of Historic Winning trades)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4564 (F-Stack 2)/6.247 (Backtested Max),2026-08-27 (Max),5.42/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/5.77,"93.94%, Past 4 years, 33",No Information,No Information,No Information,No Information,No Information,4.11% below/4.11% below/4.11% below,6.97%/1.45%/3.64%,"6.51%, 16.22%",8.3 months/20 days/2.9 months,15.17%,1.53%,13.64%,0.66,0.09,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2025-03-31 (Price: 39.425)",Monthly,2026-01-05 (Price: 42.7) (Today),No Price Target,No Date Target,5.75%/12.06%,"8.31%, 9.3 months","2026-01-05 (Price: 42.7), 8.31% above",45.1535 (Avg % Gain of Historic Winning trades)/51.42 (Exit Rule)/49.4858 (F-Stack 1)/72.2363 (F-Stack 2)/47.8501 (Backtested Max),2033-09-01 (Max)/2026-07-26 (Min)/2027-09-03 (Avg),29.46/29.76/35.4254/26.7354/No F-Track Level/No F-Track Level/No EMA 200 Support,"92.31%, Past 27 years, 13",No Information,No Information,No Information,"23.66% (Price: 36.9765), 15.48% above, Upmove Bounce Back","2020-03-31 (Price: 21.72), 2024-11-30 (Price: 41.705)",No Information,21.37%/2.75%/14.53%,"4.79%, 46.41%",5.9 years/11.1 months/1.7 year,5.35%,2.87%,2.48%,1.11,0.06,No Data (Across ALL Assets),No Data (Across ALL Assets)
OSCILLATOR DELTA,"XLU, Long, 2025-12-23 (Price: 42.62)",Daily,No Exit Yet,No Price Target,2026-01-06 (Min),4.81%/6.02%,"0.19%, 13 days","2026-01-05 (Price: 42.7), 0.19% above",45.271 (Historic Rise or Fall to Pivot)/46.4984 (Avg % Gain of Historic Winning trades)/46.88 (Exit Rule)/49.4858 (F-Stack 1)/65.2454 (F-Stack 2)/54.1913 (Backtested Max)/44.7553 (Backtested Min),2026-11-22 (Max)/2026-01-06 (Min)/2026-04-14 (Avg),No Recent Minima/29.6267/35.4254/30.3912/No F-Track Level/No F-Track Level/42.05,"80.0%, Past 6 years, 15",No Information,No Information,No Information,No Information,No Information,No Information,27.15%/5.01%/9.1%,"11.19%, 14.07%",7.7 months/10 days/2.6 months,16.95%,4.29%,12.66%,0.47,0.2,88.14%/59/1.9 month (Across ALL Assets),66.67%/264/2.6 months (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2022-03-31 (Price: 37.23)",Quarterly,No Exit Yet,43.1607 (Avg % Gain of Historic Winning trades)/43.1607 (Backtested Max)/43.1607 (Backtested Min),No Date Target,2.35%/9.93%,"14.69%, 3.8 years","2026-01-05 (Price: 42.7), 14.69% above",46.94 (Exit Rule)/43.7042 (F-Stack 2),2026-03-28 (Max)/2026-03-28 (Max)/2026-03-28 (Max),12.78/23.93/35.4254/30.3912/No F-Track Level/No F-Track Level/33.84,"75.0%, Past 27 years, 4",No Information,No Information,No Information,No Information,No Information,14.69% above/14.69% above/14.69% above,15.93%/15.93%/15.93%,"8.81%, 39.64%",2.8 years/2.8 years/2.8 years,1.15%,2.87%,-1.72%,0.42,0.05,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-08-24 (Price: 78.13)",Weekly,No Exit Yet,86.9118 (Historic Rise or Fall to Pivot),No Date Target,4.44%/9.32%,"11.02%, 4.5 months","2026-01-05 (Price: 86.74), 11.02% above",90.5917 (Avg % Gain of Historic Winning trades)/136.68 (Exit Rule)/95.0177 (F-Stack 1)/123.2166 (F-Stack 2)/94.8264 (Backtested Max),2035-12-04 (Max)/2027-07-02 (Avg),76.98/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/77.66,"92.31%, Past 20 years, 13",No Information,No Information,No Information,"23.66% (Price: 74.9138), 15.79% above, Upmove Bounce Back","1999-03-07 (Price: 0.425), 2024-07-28 (Price: 98.0)",No Information,21.37%/7.04%/15.95%,"14.17%, 49.7%",7.2 years/1.2 month/1.3 year,8.85%,12.31%,-3.46%,1.52,0.64,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-07-06 (Price: 78.82)",Weekly,No Exit Yet,87.6794 (Historic Rise or Fall to Pivot),No Date Target,5.36%/9.54%,"10.05%, 6.1 months","2026-01-05 (Price: 86.74), 10.05% above",91.3918 (Avg % Gain of Historic Winning trades)/137.36 (Exit Rule)/95.0177 (F-Stack 1)/123.2166 (F-Stack 2)/95.6638 (Backtested Max),2035-10-16 (Max)/2027-05-14 (Avg),65.75/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/77.66,"92.31%, Past 20 years, 13",No Information,No Information,No Information,"23.66% (Price: 74.9167), 15.78% above, Upmove Bounce Back","2002-02-03 (Price: 0.4375), 2024-07-28 (Price: 98.0)",No Information,21.37%/7.04%/15.95%,"14.17%, 49.7%",7.2 years/1.2 month/1.3 year,8.85%,12.31%,-3.46%,1.52,0.64,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2025-11-09 (Price: 83.75)",Weekly,2026-01-05 (Price: 86.74) (Today),No Price Target,No Date Target,4.15%/7.27%,"3.57%, 1.9 month","2026-01-05 (Price: 86.74), 3.57% above",93.0463 (Historic Rise or Fall to Pivot)/90.3411 (Avg % Gain of Historic Winning trades)/95.0177 (F-Stack 1)/123.2166 (F-Stack 2)/103.7662 (Backtested Max),2027-04-14 (Max)/2026-03-01 (Avg),76.55/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/74.69,"83.33%, Past 10 years, 24",No Information,No Information,No Information,No Information,No Information,3.57% above/5.96% above/3.57% above,23.9%/1.55%/7.87%,"6.63%, 46.57%",1 year/1.2 month/2.6 months,13.27%,11.85%,1.42%,0.6,0.66,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"BTC-USD, Long, 2025-11-19 (Price: 91465.9922)",Daily,2026-01-05 (Price: 94108.4297) (Today),94273.9982 (Backtested Min),No Date Target,0.71%/1.95%,"2.89%, 1.6 month","2026-01-05 (Price: 94108.4297), 2.89% above",94777.0611 (Historic Rise or Fall to Pivot)/97118.5905 (Avg % Gain of Historic Winning trades)/95947.83 (Exit Rule)/124582.2656 (Horizontal)/122105.3521 (F-Stack 1)/133759.1807 (F-Stack 2)/106650.48 (EMA 200)/102167.5133 (Backtested Max),No Next Date Target,76271.95/18304.4229/88987.7198/76786.0499/No F-Track Level/No F-Track Level/No EMA 200 Support,"83.33%, Past 4 years, 12",No Information,No Information,No Information,No Information,No Information,No Information,11.7%/3.07%/6.18%,"15.01%, 18.23%",20 days/2 days/6 days,11.57%,11.17%,0.4%,0.31,0.4,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"BTC-USD, Long, 2025-05-31 (Price: 104638.0938)",Monthly,No Exit Yet,No Price Target,2026-01-07 (Min),44.62%/64.89%,"-10.06%, 7.3 months","2026-01-05 (Price: 94108.4297), 10.06% below",360760.756 (Historic Rise or Fall to Pivot)/283025.1161 (Avg % Gain of Historic Winning trades)/161744.31 (Exit Rule)/136097.3501 (F-Stack 2)/404352.9859 (Backtested Max)/155178.2931 (Backtested Min),2026-02-20 (Max)/2026-01-07 (Min)/2026-02-07 (Avg),16547.5/18304.4229/88806.9363/81023.3741/No F-Track Level/No F-Track Level/94736.72,"100.0%, Past 20 years, 5",No Information,No Information,No Information,No Information,No Information,0.1% below/10.06% below/10.06% below,286.43%/48.3%/170.48%,"-0.0%, 15.0%",6.1 months/5.1 months/5.8 months,57.76%,40.52%,17.24%,0.93,1.37,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"BN.TO, Long, 2025-11-20 (Price: 61.6)",Daily,No Exit Yet,67.6614 (Avg % Gain of Historic Winning trades),No Date Target,3.61%/4.23%,"9.04%, 1.5 month","2026-01-05 (Price: 67.17), 9.04% above",86.61 (Exit Rule)/69.5978 (F-Stack 1)/79.2394 (F-Stack 2)/70.0146 (Backtested Max),2029-08-06 (Max)/2026-08-20 (Avg),60.2/26.2374/59.2857/53.7251/No F-Track Level/No F-Track Level/58.4,"95.65%, Past 2 years, 23",No Information,No Information,No Information,"23.66% (Price: 58.5318), 14.76% above, Upmove Bounce Back","2023-10-31 (Price: 26.7133), 2025-09-23 (Price: 68.3933)",No Information,13.66%/1.8%/9.84%,"1.86%, 36.05%",2.6 years/6 days/6.3 months,32.86%,12.33%,20.53%,1.73,0.66,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"BN.TO, Long, 2025-12-07 (Price: 64.54)",Weekly,No Exit Yet,67.2313 (Backtested Min),No Date Target,3.61%/10.41%,"4.07%, 29 days","2026-01-05 (Price: 67.17), 4.07% above",74.4017 (Historic Rise or Fall to Pivot)/74.1629 (Avg % Gain of Historic Winning trades)/80.82 (Exit Rule)/69.5978 (F-Stack 1)/79.2394 (F-Stack 2)/76.254 (Backtested Max),2028-10-14 (Max)/2026-01-28 (Min)/2027-02-23 (Avg),43.89/27.0034/63.3841/59.2857/No F-Track Level/No F-Track Level/58.4,"92.31%, Past 2 years, 13",No Information,No Information,No Information,"38.2% (Price: 58.0258), 15.76% above, Upmove Bounce Back","2025-04-13 (Price: 41.2533), 2025-09-28 (Price: 68.3933)",No Information,18.15%/4.17%/14.91%,"0.94%, 29.1%",2 years/1.2 month/10.2 months,10.18%,8.84%,1.34%,2.08,0.46,No Data (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"TRI.TO, Long, 2025-10-26 (Price: 227.55)",Weekly,No Exit Yet,No Price Target,2026-01-03 (Min),29.51%/32.85%,"-21.71%, 2.4 months","2026-01-05 (Price: 178.16), 21.71% below",270.0108 (Historic Rise or Fall to Pivot)/253.1949 (Avg % Gain of Historic Winning trades)/375.05 (Exit Rule)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/316.3836 (F-Stack 2)/236.68 (EMA 200)/267.2575 (Backtested Max)/230.7357 (Backtested Min),2027-12-17 (Max)/2026-06-26 (Avg),212.03/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No EMA 200 Support,"91.67%, Past 20 years, 12",No Information,No Information,No Information,"38.2% (Price: 205.33), 13.23% below, Upmove Bounce Back","2018-05-13 (Price: 53.4023), 2025-07-20 (Price: 299.24)",No Information,17.45%/1.4%/11.27%,"1.51%, 22.04%",1.5 year/1.6 month/5.6 months,9.55%,6.23%,3.32%,1.2,0.33,No Data (Across ALL Assets),No Data (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2025-10-19 (Price: 222.18)",Weekly,2026-01-04 (Price: 173.66),No Price Target,No Date Target,30.3%/31.67%,"-19.81%, 2.6 months","2026-01-05 (Price: 178.16), 19.81% below",234.5776 (Historic Rise or Fall to Pivot)/235.8885 (Avg % Gain of Historic Winning trades)/235.23 (Exit Rule)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/316.3836 (F-Stack 2)/236.68 (EMA 200)/240.1544 (Backtested Max)/232.1337 (Backtested Min),2027-10-17 (Max)/2026-06-19 (Avg),212.03/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 15 years, 4",No Information,No Information,No Information,No Information,No Information,No Information,8.09%/4.48%/6.17%,"0%, 11.31%",1.4 year/14 days/5.6 months,6.24%,7.2%,-0.96%,3.72,0.43,No Data (Across ALL Assets),No Data (Across ALL Assets)
