Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2025-11-30 (Price: 87.09)",No Exit Yet,"-1.83%, 3 days","80.95%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2025-12-04 (Price: 85.5), 1.83% below",3 days,No Information,No Information,No Information,No Information,No Information,1.83% below/1.63% below/1.83% below,52.17%/3.61%/37.17%,"45.19%, 70.23%",1.7 year/2.9 months/6.3 months,2028-04-30/2026-04-05/2026-08-29,11.4%,21.44%,-10.04%,0.91,0.78,123.032/119.4614/90.57/No Horizontal Resistance/95.0177/123.2166/No Moving Avg Target,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/75.72,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
FRACTAL TRACK,"TSLA, Long, 2025-11-30 (Price: 430.17)",No Exit Yet,"5.66%, 3 days","80.65%, Past 15 years, 31","Weekly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-04 (Price: 454.53), 5.66% above",3 days,No Information,No Information,No Information,"23.66% (Price: 375.7432), 20.97% above, Upmove Bounce Back","2019-06-09 (Price: 11.7993), 2024-12-22 (Price: 488.54)",No Information,6815.74%/3.62%/968.91%,"19.51%, 72.25%",6.4 years/3.1 months/2.1 years,2035-02-02/2026-04-15/2028-12-03,14.07%,45.46%,-31.4%,0.27,1.18,475.682/4598.1301/716.21/No Horizontal Resistance/490.132/554.3681/No Moving Avg Target,391.09/181.0784/413.6779/330.0827/No F-Track Level/No F-Track Level/342.09,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-30 (Price: 249.53)",No Exit Yet,"2.97%, 3 days","88.0%, Past 80 years, 25","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-04 (Price: 256.93), 2.97% above",3 days,No Information,No Information,No Information,"61.8% (Price: 232.7652), 10.38% above, Upmove Bounce Back","2023-04-30 (Price: 176.0), 2025-01-31 (Price: 324.6)",No Information,196.24%/14.77%/97.8%,"25.41%, 71.77%",3.8 years/8 months/1.8 year,2031-05-04/2026-11-12/2028-07-15,9.34%,22.33%,-12.98%,0.43,0.63,243.4664/493.5703/338.69/366.6625/412.2037/473.5829/254.78,239.37/187.6062/216.7036/198.5041/No F-Track Level/No F-Track Level/No Moving Avg Support,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-30 (Price: 1567.5)",No Exit Yet,"-2.04%, 3 days","88.46%, Past 48 years, 26","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-04 (Price: 1535.6), 2.04% below",3 days,No Information,No Information,No Information,"23.66% (Price: 1322.8731), 16.08% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2024-07-31 (Price: 1608.8)",No Information,415.66%/5.67%/156.39%,"26.03%, 38.57%",6.2 years/6.5 months/2.3 years,2034-09-16/2026-09-08/2029-03-20,8.96%,19.65%,-10.68%,0.38,0.63,1774.5667/4018.9132/2292.59/No Horizontal Resistance/2250.6285/2387.5727/No Moving Avg Target,1200.1/855.3207/1503.6962/1393.886/No F-Track Level/No F-Track Level/1392.62,84.44%/45/3.6 years (Across ALL Assets),76.0%/100/6.9 months (Across ALL Assets)
FRACTAL TRACK,"PG, Long, 2025-11-30 (Price: 148.16)",No Exit Yet,"-1.89%, 3 days","97.73%, Past 20 years, 44","Weekly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-04 (Price: 145.36), 1.89% below",3 days,No Information,No Information,No Information,"23.66% (Price: 142.4353), 2.05% above, Upmove Bounce Back","1996-04-14 (Price: 19.8438), 2024-12-01 (Price: 180.43)",No Information,97.61%/1.34%/25.52%,"5.37%, 38.6%",8.5 years/1.8 month/2.2 years,2038-02-07/2026-02-16/2029-01-04,2.95%,4.92%,-1.97%,0.48,0.12,151.7158/185.9704/244.51/179.4533/186.6499/209.3631/158.7,146.98/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level/No Moving Avg Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
BASELINEDIVERGENCE,"SPY, Long, 2025-11-30 (Price: 683.39)",No Exit Yet,"0.15%, 3 days","90.48%, Past 10 years, 21","Weekly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-04 (Price: 684.39), 0.15% above",3 days,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,10.23%/0.46%/4.63%,"5.53%, 12.25%",4.1 months/1.5 month/2.5 months,2026-05-28/2026-02-01/2026-03-18,8.38%,12.23%,-3.85%,0.78,0.56,740.9314/715.031/969.1148/No Horizontal Resistance/969.1148/1522.3697/No Moving Avg Target,505.28/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/617.49,88.89%/27/2.9 months (Across ALL Assets),85.45%/55/2.5 months (Across ALL Assets)
OSCILLATOR DELTA,"TFII.TO, Long, 2025-11-28 (Price: 121.87)",2025-12-03 (Price: 129.88),"6.57%, 3 days","85.19%, Past 6 years, 27","Daily, is Confirmed on 2025-11-28",No Cancellation Possible,"2025-12-04 (Price: 133.62), 9.64% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,30.6%/5.59%/11.26%,"25.08%, 28.63%",2 months/1 day/22 days,2026-02-22/2025-11-29/2025-12-29,34.87%,19.04%,15.83%,0.15,0.63,124.9777/135.5926/127.96/219.9933/223.9051/280.6304/122.37,No Recent Minima/102.925/113.6809/104.714/No F-Track Level/No F-Track Level/No Moving Avg Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2025-11-28 (Price: 1007.6)",No Exit Yet,"-1.03%, 4 days","100.0%, Past 4 years, 29","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-04 (Price: 997.2), 1.03% below",4 days,No Information,No Information,No Information,No Information,No Information,0.67% below/1.03% below/1.03% below,9.65%/0.92%/4.39%,"-0.0%, 11.99%",2.2 months/4 days/28 days,2026-03-05/2025-12-03/2026-01-07,48.18%,7.98%,40.2%,1.18,0.29,1018.6836/1051.8336/1024.94/1009.6/1098.0619/1305.7899/No Moving Avg Target,982.3/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/956.63,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-11-28 (Price: 153.47)",No Exit Yet,"-1.06%, 4 days","93.33%, Past 4 years, 30","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-04 (Price: 151.85), 1.06% below",4 days,No Information,No Information,No Information,No Information,No Information,1.62% above/1.06% below/1.06% below,16.03%/1.23%/5.13%,"19.7%, 28.41%",3.1 months/4 days/17 days,2026-04-13/2025-12-03/2025-12-22,31.81%,24.47%,7.34%,0.41,0.82,159.2251/161.343/155.78/No Horizontal Resistance/180.0371/199.4231/No Moving Avg Target,139.91/52.782/146.152/133.3839/No F-Track Level/No F-Track Level/125.98,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"DBC, Long, 2025-11-28 (Price: 23.06)",No Exit Yet,"0.56%, 4 days","85.71%, Past 4 years, 21","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-04 (Price: 23.19), 0.56% above",4 days,No Information,No Information,No Information,No Information,No Information,1.89% above/0.56% above/0.56% above,5.33%/1.09%/2.64%,"7.94%, 13.15%",2.4 months/4 days/19 days,2026-03-10/2025-12-03/2025-12-25,11.28%,6.28%,5.0%,0.33,0.21,23.4889/23.6688/23.61/28.58/61.3269/86.3141/No Moving Avg Target,22.52/19.55/22.4363/93.8694/No F-Track Level/No F-Track Level/22.08,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"TD, Long, 2025-11-28 (Price: 83.93)",No Exit Yet,"2.56%, 4 days","82.35%, Past 4 years, 34","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-04 (Price: 86.08), 2.56% above",4 days,No Information,No Information,No Information,No Information,No Information,3.16% above/2.56% above/2.56% above,8.23%/0.22%/2.92%,"19.84%, 40.97%",2.4 months/4 days/11 days,2026-03-10/2025-12-03/2025-12-13,2.49%,5.91%,-3.43%,0.02,0.2,86.9179/86.3808/86.32/No Horizontal Resistance/91.6167/97.2953/No Moving Avg Target,81.32/54.526/74.6074/62.3451/No F-Track Level/No F-Track Level/70.82,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"WPM, Long, 2025-11-28 (Price: 110.05)",No Exit Yet,"-1.14%, 4 days","97.22%, Past 4 years, 36","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-04 (Price: 108.8), 1.14% below",4 days,No Information,No Information,No Information,No Information,No Information,1.91% above/1.14% below/1.14% below,15.63%/0.69%/6.07%,"14.18%, 36.59%",5.4 months/4 days/28 days,2026-07-20/2025-12-03/2026-01-07,37.84%,23.17%,14.67%,1.01,0.77,115.1783/116.73/111.75/No Horizontal Resistance/132.4733/148.0295/No Moving Avg Target,99.27/38.3375/99.8674/92.8869/No F-Track Level/No F-Track Level/90.49,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-28 (Price: 168.95)",No Exit Yet,"1.98%, 4 days","93.1%, Past 4 years, 29","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-04 (Price: 172.3), 1.98% above",4 days,No Information,No Information,No Information,No Information,No Information,1.98% above/1.98% above/1.98% above,4.34%/1.0%/2.44%,"4.62%, 23.98%",2.1 months/4 days/17 days,2026-02-28/2025-12-03/2025-12-22,18.74%,14.44%,4.3%,1.0,0.56,173.2751/173.0724/196.84/No Horizontal Resistance/188.6608/207.1743/No Moving Avg Target,147.83/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"NVDA, Long, 2025-11-28 (Price: 177.0)",No Exit Yet,"3.6%, 4 days","95.92%, Past 5 years, 49","Daily, was CONFIRMED on 2025-11-28",Already confirmed,"2025-12-04 (Price: 183.38), 3.6% above",4 days,No Information,No Information,No Information,"88.6% (Price: 169.5557), 8.15% above, Upmove Bounce Back","2025-09-05 (Price: 164.07), 2025-10-29 (Price: 212.19)",No Information,252.44%/5.31%/85.14%,"4.7%, 66.36%",1.8 year/12 days/4.4 months,2028-06-27/2025-12-15/2026-06-07,36.06%,69.24%,-33.18%,0.44,1.76,182.7348/327.6978/205.87/No Horizontal Resistance/239.8943/283.6698/No Moving Avg Target,167.02/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/154.53,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Long, 2025-11-28 (Price: 53.81)",No Exit Yet,"8.77%, 4 days","96.55%, Past 5 years, 29","Daily, was CONFIRMED on 2025-11-28",Already confirmed,"2025-12-04 (Price: 58.53), 8.77% above",4 days,No Information,No Information,No Information,"61.8% (Price: 46.6535), 25.46% above, Upmove Bounce Back","2025-04-07 (Price: 19.86), 2025-10-29 (Price: 90.0)",No Information,163.68%/8.12%/48.76%,"1.65%, 38.56%",11.3 months/13 days/5.4 months,2027-04-04/2025-12-16/2026-07-19,29.01%,21.88%,7.12%,0.45,0.69,55.5319/80.0478/95.89/No Horizontal Resistance/95.4524/115.3755/No Moving Avg Target,50.04/16.82/48.3837/40.3224/No F-Track Level/No F-Track Level/43.57,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"MSFT, Long, 2025-11-28 (Price: 492.01)",No Exit Yet,"-2.27%, 4 days","100.0%, Past 5 years, 33","Daily, was CONFIRMED on 2025-11-28",Already confirmed,"2025-12-04 (Price: 480.84), 2.27% below",4 days,No Information,No Information,No Information,"23.66% (Price: 475.9287), 1.03% above, Upmove Bounce Back","2023-01-06 (Price: 219.35), 2025-07-31 (Price: 555.45)",No Information,34.35%/1.23%/14.24%,"-0.0%, 37.56%",1.3 year/1.5 month/5.6 months,2027-10-19/2026-02-02/2026-07-30,14.25%,18.64%,-4.39%,0.5,0.73,498.7505/562.0722/693.67/No Horizontal Resistance/553.3726/615.9924/No Moving Avg Target,472.12/216.39/386.873/350.287/No F-Track Level/No F-Track Level/469.46,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"DBC, Long, 2025-11-28 (Price: 23.06)",No Exit Yet,"0.56%, 4 days","100.0%, Past 5 years, 25","Daily, was CONFIRMED on 2025-11-28",Already confirmed,"2025-12-04 (Price: 23.19), 0.56% above",4 days,No Information,No Information,No Information,"23.66% (Price: 22.9107), 1.22% above, Upmove Bounce Back","2025-08-19 (Price: 21.59), 2025-11-11 (Price: 23.32)",No Information,29.66%/0.04%/14.35%,"-0.0%, 9.05%",2 months/22 days/1.5 month,2026-02-22/2025-12-29/2026-02-02,93.76%,11.54%,82.22%,0.27,0.5,23.1499/26.3691/24.1/28.58/61.3269/86.3141/No Moving Avg Target,22.52/19.55/22.4363/93.8694/No F-Track Level/No F-Track Level/22.09,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
FRACTAL TRACK,"BPCL.NS, Long, 2025-11-27 (Price: 364.7)",No Exit Yet,"-2.39%, 5 days","87.88%, Past 5 years, 33","Daily, was CONFIRMED on 2025-11-27",Already confirmed,"2025-12-04 (Price: 356.0), 2.39% below",5 days,No Information,No Information,No Information,"38.2% (Price: 352.9955), 0.85% above, Upmove Bounce Back","2025-09-01 (Price: 306.8), 2025-11-17 (Price: 381.55)",No Information,90.37%/10.81%/54.83%,"11.24%, 36.83%",2.2 years/2.0 month/1.1 year,2029-01-15/2026-02-20/2027-06-04,12.84%,15.69%,-2.85%,0.47,0.59,364.4447/564.665/409.55/No Horizontal Resistance/372.4081/393.108/No Moving Avg Target,355.85/145.35/353.1485/295.7614/No F-Track Level/No F-Track Level/318.21,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
DELTADRIFT,"UBER, Long, 2025-11-26 (Price: 85.66)",2025-12-03 (Price: 90.68),"5.86%, 5 days","100.0%, Past 4 years, 6","Daily, was CONFIRMED on 2025-11-26",Already confirmed,"2025-12-04 (Price: 90.99), 6.22% above",8 days,No Information,No Information,No Information,No Information,No Information,No Information,10.1%/3.32%/6.46%,"0%, 11.17%",1.2 month/2 days/12 days,2026-01-17/2025-11-28/2025-12-13,17.83%,20.37%,-2.54%,2.75,0.65,93.5664/91.1936/92.38/No Horizontal Resistance/99.1711/103.8185/87.19,83.36/34.6025/84.8096/75.9736/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
DELTADRIFT,"FSF.NZ, Long, 2025-11-26 (Price: 7.7)",2025-12-02 (Price: 7.821),"1.57%, 4 days","100.0%, Past 4 years, 9","Daily, was CONFIRMED on 2025-11-26",Already confirmed,"2025-12-04 (Price: 7.849), 1.94% above",8 days,No Information,No Information,No Information,No Information,No Information,No Information,6.77%/1.46%/3.63%,"0%, 5.4%",19 days/2 days/11 days,2025-12-23/2025-11-28/2025-12-11,15.05%,19.63%,-4.58%,2.34,0.75,8.4384/7.9795/8.21/No Horizontal Resistance/8.4284/9.7443/No Moving Avg Target,7.2/2.942/6.3611/37.689/No F-Track Level/No F-Track Level/6.75,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
FRACTAL TRACK,"LYFT, Long, 2025-11-25 (Price: 19.63)",2025-12-02 (Price: 22.24),"13.3%, 5 days","96.0%, Past 5 years, 25","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-04 (Price: 22.52), 14.72% above",9 days,No Information,No Information,No Information,"38.2% (Price: 18.7824), 19.9% above, Upmove Bounce Back","2023-05-24 (Price: 7.85), 2025-11-12 (Price: 25.54)",No Information,52.96%/0.97%/21.59%,"5.88%, 53.48%",1.1 year/27 days/6.3 months,2027-06-18/2026-01-03/2026-08-27,19.21%,-6.72%,25.93%,0.41,0.2,19.5181/23.8681/30.24/57.19/No Next Fib Ext/No Next Fib Ext/No Moving Avg Target,19.42/8.8875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/16.25,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
DELTADRIFT,"PLTR, Long, 2025-11-24 (Price: 162.25)",2025-12-03 (Price: 176.08),"8.52%, 9 days","85.71%, Past 4 years, 7","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-12-04 (Price: 177.92), 9.66% above",10 days,No Information,No Information,No Information,No Information,No Information,No Information,19.0%/3.53%/11.32%,"14.06%, 15.26%",17 days/1 day/5 days,2025-12-18/2025-11-25/2025-12-01,20.7%,64.21%,-43.51%,0.68,1.53,206.4469/180.6167/193.53/No Horizontal Resistance/232.7649/248.6965/No Moving Avg Target,154.85/7.205/156.1054/148.2704/No F-Track Level/No F-Track Level/141.69,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
DELTADRIFT,"IBKR, Long, 2025-11-24 (Price: 62.43)",2025-12-04 (Price: 65.95) (Today),"5.64%, 10 days","100.0%, Past 4 years, 7","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-12-04 (Price: 65.95), 5.64% above",10 days,No Information,No Information,No Information,No Information,No Information,No Information,7.8%/2.46%/4.71%,"0%, 19.81%",1.4 month/2 days/11 days,2026-01-22/2025-11-26/2025-12-09,15.06%,38.45%,-23.39%,2.14,1.27,66.3943/65.3705/65.88/No Horizontal Resistance/102.297/159.1852/No Moving Avg Target,61.05/13.0762/45.4088/31.9794/No F-Track Level/No F-Track Level/56.92,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
DELTADRIFT,"COIN, Long, 2025-11-24 (Price: 255.97)",2025-12-03 (Price: 276.92),"8.18%, 9 days","85.71%, Past 4 years, 7","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-12-04 (Price: 274.05), 7.06% above",10 days,No Information,No Information,No Information,No Information,No Information,No Information,19.07%/7.08%/10.13%,"27.31%, 39.8%",1.9 month/1 day/15 days,2026-02-16/2025-11-25/2025-12-15,11.79%,-0.05%,11.84%,0.3,0.5,263.1628/281.8998/272.53/289.6467/466.299/494.3788/281.92,238.16/86.505/234.936/157.903/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
DELTADRIFT,"ORCL, Long, 2025-11-24 (Price: 200.28)",2025-12-04 (Price: 214.33) (Today),"7.02%, 10 days","71.43%, Past 4 years, 7","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-12-04 (Price: 214.33), 7.02% above",10 days,No Information,No Information,No Information,No Information,No Information,No Information,4.11%/1.84%/3.09%,"17.33%, 17.33%",20 days/3 days/7 days,2025-12-22/2025-11-28/2025-12-04,-5.14%,28.08%,-33.22%,-0.21,0.86,225.9759/206.4687/216.22/No Horizontal Resistance/300.069/376.1425/211.67,198.76/82.7925/167.1709/152.3597/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
FRACTAL TRACK,"TSLA, Long, 2025-11-18 (Price: 401.25)",2025-12-03 (Price: 446.74),"11.34%, 15 days","100.0%, Past 5 years, 34","Daily, was CONFIRMED on 2025-11-18",Already confirmed,"2025-12-04 (Price: 454.53), 13.28% above",16 days,No Information,No Information,No Information,"38.2% (Price: 374.8188), 21.27% above, Upmove Bounce Back","2025-04-07 (Price: 214.25), 2025-11-03 (Price: 474.07)",No Information,69.86%/7.58%/26.58%,"-0.0%, 65.02%",1.6 year/25 days/6.6 months,2028-02-21/2025-12-24/2026-09-02,21.17%,25.99%,-4.83%,0.4,0.79,411.6424/507.9023/557.14/408.5817/490.132/554.3681/No Moving Avg Target,320.11/181.0784/330.0827/262.8246/No F-Track Level/No F-Track Level/342.09,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
DELTADRIFT,"META, Long, 2025-11-10 (Price: 631.76)",2025-12-04 (Price: 661.53) (Today),"4.71%, 24 days","75.0%, Past 4 years, 8","Daily, was CONFIRMED on 2025-11-10",Already confirmed,"2025-12-04 (Price: 661.53), 4.71% above",24 days,No Information,No Information,No Information,No Information,No Information,No Information,14.76%/3.27%/8.73%,"19.19%, 19.41%",17 days/1 day/7 days,2025-12-04/2025-11-11/2025-11-20,6.71%,17.48%,-10.77%,0.15,0.58,698.2212/686.9126/692.57/No Horizontal Resistance/842.484/1305.5879/671.57,618.94/280.19/556.264/2054.9119/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
FRACTAL TRACK,"WMT, Long, 2025-11-04 (Price: 102.27)",2025-12-03 (Price: 114.41),"11.87%, 29 days","90.62%, Past 5 years, 32","Daily, was CONFIRMED on 2025-11-04",Already confirmed,"2025-12-04 (Price: 114.84), 12.29% above",1 month,No Information,No Information,No Information,"23.66% (Price: 102.5364), 12.0% above, Upmove Bounce Back","2025-04-07 (Price: 79.81), 2025-10-16 (Price: 109.58)",No Information,14.63%/0.49%/9.29%,"4.76%, 26.01%",1.3 year/1.1 month/4.7 months,2027-08-22/2025-12-21/2026-05-28,10.62%,16.05%,-5.43%,0.64,0.7,104.0086/111.7709/120.13/105.01/108.7906/137.8139/No Moving Avg Target,101.18/42.3916/98.8222/85.5556/No F-Track Level/No F-Track Level/98.14,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2025-10-15 (Price: 73.4)",2025-12-01 (Price: 75.38),"2.7%, 1.6 month","96.43%, Past 4 years, 28","Daily, is CONFIRMED on 2025-10-15",Already confirmed,"2025-12-04 (Price: 74.49), 1.49% above",1.7 month,No Information,No Information,No Information,No Information,No Information,1.92% above/1.49% above/1.49% above,5.29%/0.99%/3.68%,"6.48%, 15.84%",3.1 months/4 days/1.0 month,2026-02-26/2025-10-20/2025-11-28,25.63%,10.15%,15.48%,1.24,0.37,73.8257/76.1011/76.35/85.51/85.3936/96.14/No Moving Avg Target,72.67/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/72.09,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2025-10-14 (Price: 107.21)",2025-12-03 (Price: 114.41),"6.72%, 1.7 month","96.88%, Past 4 years, 32","Daily, is CONFIRMED on 2025-10-14",Already confirmed,"2025-12-04 (Price: 114.84), 7.12% above",1.7 month,No Information,No Information,No Information,No Information,No Information,12.46% above/7.12% above/7.12% above,12.24%/0.97%/3.78%,"14.39%, 26.01%",1.8 month/4 days/19 days,2026-01-01/2025-10-19/2025-11-10,43.52%,16.53%,26.99%,0.61,0.68,109.7616/111.2625/113.44/No Horizontal Resistance/137.8139/No Next Fib Ext/No Moving Avg Target,101.7/42.3916/85.5556/53.2582/No F-Track Level/No F-Track Level/96.5,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
DELTADRIFT,"TCS.NS, Long, 2025-10-12 (Price: 3028.3)",2025-12-04 (Price: 3229.2) (Today),"6.63%, 1.8 month","75.0%, Past 15 years, 4","Weekly, was CONFIRMED on 2025-10-12",Already confirmed,"2025-12-04 (Price: 3229.2), 6.63% above",1.8 month,No Information,No Information,No Information,No Information,No Information,No Information,14.06%/3.68%/8.87%,"14.47%, 16.73%",19 days/14 days/16 days,2025-11-08/2025-11-01/2025-11-04,4.81%,11.95%,-7.14%,0.07,0.46,3172.7499/3296.9102/3234.83/4543.575/5637.7577/6110.9256/3283.32,2899.1/2937.675/3006.8346/2637.2425/No F-Track Level/No F-Track Level/No Moving Avg Support,94.87%/39/1.3 month (Across ALL Assets),89.42%/104/1.6 month (Across ALL Assets)
TRENDPULSE,"GS, Long, 2025-10-06 (Price: 796.78)",2025-12-02 (Price: 815.21),"2.31%, 1.9 month","75.86%, Past 4 years, 29","Daily, is CONFIRMED on 2025-10-06",Already confirmed,"2025-12-04 (Price: 837.83), 5.15% above",2.0 month,No Information,No Information,No Information,No Information,No Information,7.5% above/5.15% above/5.15% above,15.23%/0.89%/4.44%,"15.57%, 33.99%",2.2 months/5 days/21 days,2026-01-08/2025-10-13/2025-11-05,-6.28%,23.3%,-29.58%,-0.08,0.8,821.7989/832.157/1049.01/No Horizontal Resistance/931.1482/1236.8362/No Moving Avg Target,779.38/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/641.55,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-09-21 (Price: 72.36)",2025-12-04 (Price: 81.39) (Today),"12.48%, 2.5 months","91.67%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-12-04 (Price: 81.39), 12.48% above",2.5 months,No Information,No Information,No Information,No Information,No Information,22.69% above/12.48% above/12.48% above,27.5%/0.75%/11.96%,"1.9%, 52.31%",11.6 months/19 days/2.0 month,2027-02-08/2025-10-18/2025-12-15,19.85%,1.2%,18.66%,1.67,0.09,75.4642/81.0143/93.79/No Horizontal Resistance/72.73/90.9746/No Moving Avg Target,34.26/25.645/50.0225/36.1563/No F-Track Level/No F-Track Level/47.97,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
