Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-01-12 (Price: 8.6)",No Exit Yet,"0.0%, 0 days","76.32%, Past 4 years, 38","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-12 (Price: 8.6), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.7% above/0.0% below/0.0% below,8.49%/0.39%/3.93%,"6.37%, 18.81%",8.4 months/7 days/1.5 month,2027-01-12/2026-01-22/2026-03-18,10.42%,-1.28%,11.7%,0.66,-0.09,9.0739/8.938/9.02/8.8963/10.792/12.737/No EMA 200 Target,7.91/7.0017/8.0885/7.295/No support/No support/7.87,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"BN.TO, Long, 2026-01-12 (Price: 66.47)",No Exit Yet,"0.0%, 0 days","96.55%, Past 4 years, 29","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-12 (Price: 66.47), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,1.51% above/0.0% below/0.0% below,8.03%/0.29%/4.42%,"16.93%, 29.13%",2.6 months/6 days/24 days,2026-05-04/2026-01-20/2026-02-15,16.03%,10.89%,5.14%,0.77,0.55,68.4309/69.408/69.94/No Horizontal Resistance/69.5978/79.2394/No EMA 200 Target,61.35/27.0034/63.3841/59.2857/62.0076/58.0547/58.76,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2026-01-12 (Price: 67.13)",No Exit Yet,"0.0%, 0 days","100.0%, Past 4 years, 18","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-12 (Price: 67.13), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,4.76%/0.41%/2.29%,"0%, 13.59%",3.5 months/6 days/1.3 month,2026-06-13/2026-01-20/2026-03-09,9.16%,6.81%,2.35%,1.46,0.37,69.4527/68.6673/71.8/No Horizontal Resistance/79.2125/108.6508/No EMA 200 Target,63.33/33.6667/58.6808/47.8642/59.1061/54.1567/60.33,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2026-01-12 (Price: 99.41)",No Exit Yet,"0.0%, 0 days","90.0%, Past 4 years, 10","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-12 (Price: 99.41), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.61% above/0.0% below/0.0% below,2.11%/0.62%/1.31%,"18.28%, 30.28%",1.3 month/4 days/15 days,2026-03-09/2026-01-17/2026-02-02,0.47%,3.77%,-3.3%,-0.12,0.15,102.6607/100.7123/111.32/No Horizontal Resistance/98.2071/106.1972/No EMA 200 Target,94.15/66.265/86.3568/75.1989/92.9756/89.009/90.58,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"ORCL, Long, 2026-01-12 (Price: 204.68)",No Exit Yet,"0.0%, 0 days","100.0%, Past 4 years, 17","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-01-12 (Price: 204.68), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,3.1% above/0.0% below/0.0% below,13.62%/0.73%/5.74%,"-0.0%, 11.99%",3.2 months/6 days/1.2 month,2026-05-31/2026-01-20/2026-03-05,20.9%,16.31%,4.59%,1.07,0.75,226.6626/216.4286/223.12/No Horizontal Resistance/287.7444/314.8727/216.71,189.65/82.7925/197.6737/140.8739/No support/167.408/No EMA 200 Support,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"JNK, Long, 2026-01-11 (Price: 97.69)",No Exit Yet,"-0.01%, 1 day","100.0%, Past 10 years, 17","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-01-12 (Price: 97.68), 0.01% below",1 day,No Information,No Information,No Information,No Information,No Information,0.54% above/0.01% below/0.01% below,3.5%/0.19%/1.47%,"-0.0%, 19.15%",9.1 months/1.2 month/4.1 months,2027-02-10/2026-03-04/2026-07-06,2.85%,-0.98%,3.83%,0.97,-0.59,98.1296/99.126/99.48/108.5222/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,96.34/88.8814/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/96.44,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-01-11 (Price: 8.54)",No Exit Yet,"0.7%, 1 day","100.0%, Past 10 years, 19","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-01-12 (Price: 8.6), 0.7% above",1 day,No Information,No Information,No Information,No Information,No Information,3.86% above/1.18% above/0.7% above,12.76%/0.47%/5.95%,"-0.0%, 7.89%",7.5 months/28 days/2.8 months,2026-12-02/2026-02-20/2026-05-12,11.42%,5.83%,5.59%,1.52,0.3,9.3368/9.0481/8.64/8.8962/11.1706/12.8535/No EMA 200 Target,7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.87,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-11 (Price: 40.19)",No Exit Yet,"0.05%, 1 day","73.91%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-01-12 (Price: 40.21), 0.05% above",1 day,No Information,No Information,No Information,No Information,No Information,5.21% above/0.6% above/0.05% above,16.17%/2.07%/7.98%,"37.54%, 76.03%",1.1 year/28 days/4.3 months,2027-08-07/2026-02-20/2026-07-16,2.07%,4.23%,-2.16%,-0.11,0.25,41.0099/43.3972/42.15/72.5033/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.25,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2026-01-11 (Price: 88.81)",No Exit Yet,"-0.3%, 1 day","83.33%, Past 10 years, 24","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-01-12 (Price: 88.54), 0.3% below",1 day,No Information,No Information,No Information,No Information,No Information,0.3% below/1.05% above/0.3% below,23.9%/1.55%/7.87%,"6.63%, 46.57%",1 year/1.2 month/2.6 months,2027-06-16/2026-03-04/2026-05-03,13.27%,11.85%,1.42%,0.6,0.66,98.6679/95.7993/99.12/No Horizontal Resistance/95.0177/123.2166/No EMA 200 Target,76.55/38.015/87.8633/66.807/No F-Track Level/No F-Track Level/78.08,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
FRACTAL TRACK,"IEI, Long, 2026-01-11 (Price: 119.33)",No Exit Yet,"-0.04%, 1 day","88.24%, Past 18 years, 17","Weekly, was CONFIRMED on 2026-01-11",Already confirmed,"2026-01-12 (Price: 119.28), 0.04% below",1 day,No Information,No Information,No Information,"23.66% (Price: 119.037), 0.2% above, Upmove Bounce Back","2025-01-19 (Price: 114.51), 2025-11-30 (Price: 120.44)",No Information,15.01%/1.09%/4.1%,"2.66%, 7.33%",9.5 years/4 months/2.4 years,2039-08-04/2026-07-03/2029-06-15,-3.74%,0.69%,-4.43%,0.36,-0.89,121.0722/124.2225/122.89/129.9625/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,119.32/113.8775/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/118.88,96.55%/87/1.1 year (Across ALL Assets),70.5%/139/7.1 months (Across ALL Assets)
OSCILLATOR DELTA,"CNQ.TO, Long, 2026-01-09 (Price: 44.62)",No Exit Yet,"0.43%, 3 days","83.33%, Past 6 years, 18","Daily, is Confirmed on 2026-01-09",No Cancellation Possible,"2026-01-12 (Price: 44.81), 0.43% above",3 days,No Information,No Information,No Information,No Information,No Information,No Information,21.22%/5.08%/8.97%,"11.79%, 15.09%",5.4 months/1 day/1.2 month,2026-08-31/2026-01-10/2026-03-02,20.81%,10.71%,10.1%,0.63,0.53,54.0973/48.6224/54.44/51.51/65.8353/68.6522/No EMA 200 Target,No Recent Minima/34.9317/41.121/33.7618/No F-Track Level/No F-Track Level/43.52,88.52%/61/1.9 month (Across ALL Assets),68.58%/261/2.6 months (Across ALL Assets)
TRENDPULSE,"BRK-B, Long, 2026-01-09 (Price: 499.1)",No Exit Yet,"-0.09%, 3 days","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2026-01-09",Already confirmed,"2026-01-12 (Price: 498.67), 0.09% below",3 days,No Information,No Information,No Information,No Information,No Information,0.09% below/0.09% below/0.09% below,5.02%/0.7%/2.96%,"0%, 7.4%",1.5 month/6 days/12 days,2026-03-15/2026-01-17/2026-01-26,14.99%,9.63%,5.36%,2.13,0.58,528.3473/513.8734/501.6/512.255/630.85/709.9376/No EMA 200 Target,496.12/268.082/491.88/449.7662/No F-Track Level/No F-Track Level/497.22,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"DIS, Long, 2026-01-09 (Price: 115.88)",No Exit Yet,"-2.64%, 3 days","80.0%, Past 4 years, 15","Daily, is CONFIRMED on 2026-01-09",Already confirmed,"2026-01-12 (Price: 112.82), 2.64% below",3 days,No Information,No Information,No Information,No Information,No Information,1.18% below/2.64% below/2.64% below,9.92%/0.82%/3.59%,"37.38%, 50.6%",5 months/8 days/1.4 month,2026-08-14/2026-01-20/2026-03-10,-16.64%,-4.09%,-12.55%,-0.07,-0.15,118.4641/120.0401/117.12/168.455/207.5364/245.6322/No EMA 200 Target,111.85/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/110.55,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2026-01-09 (Price: 48.22)",No Exit Yet,"0.54%, 3 days","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2026-01-09",Already confirmed,"2026-01-12 (Price: 48.48), 0.54% above",3 days,No Information,No Information,No Information,No Information,No Information,1.17% above/0.54% above/0.54% above,2.7%/0.5%/1.73%,"0%, 8.66%",2.2 months/6 days/26 days,2026-04-14/2026-01-17/2026-02-15,10.25%,7.22%,3.03%,2.78,0.44,49.4593/49.0542/50.19/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,44.51/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/42.24,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
FRACTAL TRACK,"EFN.TO, Long, 2026-01-09 (Price: 35.19)",No Exit Yet,"-0.14%, 3 days","85.0%, Past 5 years, 20","Daily, was CONFIRMED on 2026-01-09",Already confirmed,"2026-01-12 (Price: 35.14), 0.14% below",3 days,No Information,No Information,No Information,"23.66% (Price: 33.5848), 4.63% above, Upmove Bounce Back","2023-10-23 (Price: 18.5), 2025-10-28 (Price: 38.26)",No Information,18.43%/2.81%/10.12%,"6.91%, 23.72%",1.1 year/1.1 month/3.6 months,2027-08-05/2026-02-25/2026-06-14,27.0%,15.63%,11.37%,1.17,0.95,37.3155/38.7512/47.05/No Horizontal Resistance/45.1741/70.5281/No EMA 200 Target,34.5/12.67/29.5041/No support/No F-Track Level/No F-Track Level/34.7,94.15%/325/5.2 months (Across ALL Assets),62.26%/53/5.5 months (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2026-01-08 (Price: 75.49)",No Exit Yet,"-0.37%, 4 days","100.0%, Past 4 years, 21","Daily, is CONFIRMED on 2026-01-08",Already confirmed,"2026-01-12 (Price: 75.21), 0.37% below",4 days,No Information,No Information,No Information,No Information,No Information,1.35% above/0.37% below/0.37% below,4.54%/1.18%/3.66%,"-0.0%, 15.84%",4.4 months/7 days/2.5 months,2026-07-18/2026-01-18/2026-04-26,12.4%,6.76%,5.64%,3.05,0.35,76.4336/78.2529/78.6/85.51/85.3936/96.14/No EMA 200 Target,73.81/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/71.81,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2026-01-08 (Price: 75.49)",No Exit Yet,"-0.37%, 4 days","91.3%, Past 5 years, 23","Daily, was CONFIRMED on 2026-01-08",Already confirmed,"2026-01-12 (Price: 75.21), 0.37% below",4 days,No Information,No Information,No Information,"23.66% (Price: 74.7813), 0.57% above, Upmove Bounce Back","2025-11-07 (Price: 68.3), 2025-11-28 (Price: 76.79)",No Information,11.38%/1.13%/7.56%,"1.21%, 14.84%",5.9 months/18 days/2.5 months,2026-09-21/2026-02-03/2026-04-26,29.53%,7.89%,21.64%,0.97,0.43,75.8297/81.197/80.58/85.51/85.3936/96.14/No EMA 200 Target,73.81/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/71.86,94.15%/325/5.2 months (Across ALL Assets),62.26%/53/5.5 months (Across ALL Assets)
OSCILLATOR DELTA,"TRI.TO, Long, 2026-01-07 (Price: 177.22)",No Exit Yet,"0.93%, 5 days","78.57%, Past 6 years, 14","Daily, is Confirmed on 2026-01-07",No Cancellation Possible,"2026-01-12 (Price: 178.86), 0.93% above",5 days,No Information,No Information,No Information,No Information,No Information,No Information,13.68%/5.03%/6.86%,"11.12%, 16.9%",7 months/5 days/1.8 month,2026-11-07/2026-01-14/2026-03-26,10.61%,7.98%,2.63%,0.34,0.45,189.3596/189.3773/217.98/240.8933/293.2329/455.2123/235.04,No Recent Minima/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No EMA 200 Support,88.52%/61/1.9 month (Across ALL Assets),68.58%/261/2.6 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2026-01-07 (Price: 241.56)",No Exit Yet,"2.03%, 5 days","100.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-01-07",Already confirmed,"2026-01-12 (Price: 246.47), 2.03% above",5 days,No Information,No Information,No Information,No Information,No Information,5.75% above/2.03% above/2.03% above,6.5%/1.02%/4.3%,"0%, 19.49%",4.6 months/9 days/1.1 month,2026-07-25/2026-01-20/2026-02-23,22.5%,11.67%,10.83%,2.54,0.57,256.4401/251.9471/248.95/No Horizontal Resistance/317.6152/339.3352/No EMA 200 Target,226.5/86.995/231.81/213.1321/No F-Track Level/No F-Track Level/217.67,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"MA, Long, 2026-01-07 (Price: 579.92)",No Exit Yet,"-2.35%, 5 days","96.15%, Past 4 years, 26","Daily, is CONFIRMED on 2026-01-07",Already confirmed,"2026-01-12 (Price: 566.28), 2.35% below",5 days,No Information,No Information,No Information,No Information,No Information,0.4% below/2.35% below/2.35% below,7.81%/1.11%/2.94%,"5.85%, 28.57%",3.5 months/4 days/1.3 month,2026-06-08/2026-01-12/2026-03-04,5.71%,7.58%,-1.87%,0.98,0.39,586.4731/596.9696/587.58/592.9033/716.5814/751.3605/No EMA 200 Target,563.13/305.0867/554.0572/515.4888/No F-Track Level/No F-Track Level/561.98,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-07 (Price: 40.04)",No Exit Yet,"0.42%, 5 days","96.0%, Past 4 years, 25","Daily, is CONFIRMED on 2026-01-07",Already confirmed,"2026-01-12 (Price: 40.21), 0.42% above",5 days,No Information,No Information,No Information,No Information,No Information,0.45% above/0.42% above/0.42% above,7.25%/0.53%/3.58%,"0.46%, 22.19%",2.6 months/7 days/21 days,2026-04-29/2026-01-17/2026-02-06,16.78%,-4.47%,21.25%,1.28,-0.0,41.8178/41.4734/47.83/72.5033/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,37.0/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.27,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
FRACTAL TRACK,"INFY, Long, 2026-01-07 (Price: 18.23)",No Exit Yet,"-2.36%, 5 days","92.86%, Past 5 years, 14","Daily, was CONFIRMED on 2026-01-07",Already confirmed,"2026-01-12 (Price: 17.8), 2.36% below",5 days,No Information,No Information,No Information,"78.6% (Price: 17.9821), 1.01% below, Upmove Bounce Back","2023-04-24 (Price: 14.71), 2025-12-19 (Price: 30.0)",No Information,12.21%/2.02%/9.78%,"1.69%, 24.19%",1.2 year/1.6 month/5.5 months,2027-09-24/2026-03-17/2026-09-02,19.54%,1.44%,18.1%,0.98,0.04,18.0495/20.0129/27.4/23.796/31.8515/41.1179/No EMA 200 Target,17.68/16.0317/13.0115/No support/No F-Track Level/No F-Track Level/17.49,94.15%/325/5.2 months (Across ALL Assets),62.26%/53/5.5 months (Across ALL Assets)
