Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
OSCILLATOR DELTA,"IBIT, Long, 2025-11-24 (Price: 50.57)",No Exit Yet,"0.0%, 0 days","90.0%, Past 1 years, 10","Daily, is Confirmed on 2025-11-24",No Cancellation Possible,"2025-11-24 (Price: 50.57), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,No Information,8.18%/5.06%/7.28%,"13.32%, 14.42%",27 days/2 days/19 days,2026-01-02/2025-11-26/2025-12-21,56.12%,58.43%,-2.31%,0.25,1.54,51.4347/54.2515/53.1/70.855/74.3812/88.2877/58.83,No Recent Minima/41.99/45.1961/234.9241/No F-Track Level/No F-Track Level/No Moving Avg Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
OSCILLATOR DELTA,"SONY, Long, 2025-11-24 (Price: 29.01)",No Exit Yet,"0.0%, 0 days","85.71%, Past 6 years, 35","Daily, is Confirmed on 2025-11-24",No Cancellation Possible,"2025-11-24 (Price: 29.01), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,No Information,17.73%/5.06%/8.44%,"11.6%, 15.4%",2 months/4 days/20 days,2026-02-18/2025-11-29/2025-12-22,38.36%,14.31%,24.05%,0.28,0.52,29.8977/31.4584/34.81/No Horizontal Resistance/33.2191/35.3948/No Moving Avg Target,No Recent Minima/14.992/26.0795/24.8529/No F-Track Level/No F-Track Level/26.24,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
DELTADRIFT,"PLTR, Long, 2025-11-24 (Price: 162.25)",No Exit Yet,"0.0%, 0 days","85.71%, Past 4 years, 7","Daily, is CONFIRMED on 2025-11-24",Already confirmed,"2025-11-24 (Price: 162.25), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,No Information,19.0%/3.53%/11.32%,"14.06%, 15.26%",17 days/1 day/5 days,2025-12-18/2025-11-25/2025-12-01,20.7%,64.21%,-43.51%,0.68,1.53,206.4469/180.6167/193.53/No Horizontal Resistance/232.7649/248.6965/No Moving Avg Target,154.85/7.205/156.1054/148.2704/No F-Track Level/No F-Track Level/139.85,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
DELTADRIFT,"IBKR, Long, 2025-11-24 (Price: 62.43)",No Exit Yet,"0.0%, 0 days","100.0%, Past 4 years, 7","Daily, is CONFIRMED on 2025-11-24",Already confirmed,"2025-11-24 (Price: 62.43), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,No Information,7.8%/2.46%/4.71%,"0%, 19.81%",1.4 month/2 days/11 days,2026-01-22/2025-11-26/2025-12-09,15.06%,38.45%,-23.39%,2.14,1.27,66.3943/65.3705/65.88/No Horizontal Resistance/102.297/159.1852/No Moving Avg Target,61.05/13.0762/45.4088/31.9794/No F-Track Level/No F-Track Level/56.69,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
DELTADRIFT,"COIN, Long, 2025-11-24 (Price: 255.97)",No Exit Yet,"0.0%, 0 days","85.71%, Past 4 years, 7","Daily, is CONFIRMED on 2025-11-24",Already confirmed,"2025-11-24 (Price: 255.97), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,No Information,19.07%/7.08%/10.13%,"27.31%, 39.8%",1.9 month/1 day/15 days,2026-02-16/2025-11-25/2025-12-15,11.79%,-0.05%,11.84%,0.3,0.5,263.1628/281.8998/272.53/289.6467/466.299/494.3788/282.18,238.16/86.505/234.936/157.903/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
DELTADRIFT,"ORCL, Long, 2025-11-24 (Price: 200.28)",No Exit Yet,"0.0%, 0 days","71.43%, Past 4 years, 7","Daily, is CONFIRMED on 2025-11-24",Already confirmed,"2025-11-24 (Price: 200.28), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,No Information,4.11%/1.84%/3.09%,"17.33%, 17.33%",20 days/3 days/7 days,2025-12-22/2025-11-28/2025-12-04,-5.14%,28.08%,-33.22%,-0.21,0.86,225.9759/206.4687/216.22/No Horizontal Resistance/300.069/376.1425/210.71,198.76/82.7925/167.1709/152.3597/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-24 (Price: 155.26)",No Exit Yet,"0.0%, 0 days","90.91%, Past 4 years, 33","Daily, is CONFIRMED on 2025-11-24",Already confirmed,"2025-11-24 (Price: 155.26), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,2.54% above/0.0% below/0.0% below,3.35%/0.29%/1.59%,"7.54%, 13.97%",3 months/4 days/26 days,2026-04-03/2025-11-29/2025-12-31,7.94%,7.25%,0.69%,0.38,0.26,158.0392/157.7286/168.44/No Horizontal Resistance/174.1807/202.706/No Moving Avg Target,143.98/120.178/153.114/117.2225/No F-Track Level/No F-Track Level/139.41,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2025-11-24 (Price: 9.72)",No Exit Yet,"-0.1%, 1 day","70.27%, Past 4 years, 37","Daily, is CONFIRMED on 2025-11-24",Already confirmed,"2025-11-25 (Price: 9.71), 0.1% below",1 day,No Information,No Information,No Information,No Information,No Information,1.15% above/0.1% below/0.1% below,7.56%/1.51%/3.12%,"7.04%, 16.17%",2.6 months/5 days/26 days,2026-03-16/2025-12-01/2025-12-31,5.05%,4.18%,0.87%,0.27,0.12,9.7968/10.0233/10.69/No Horizontal Resistance/11.2606/15.4512/No Moving Avg Target,9.3/6.86/8.6706/33.2031/No F-Track Level/No F-Track Level/9.13,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"KXS.TO, Long, 2025-11-24 (Price: 175.83)",No Exit Yet,"0.0%, 0 days","85.29%, Past 4 years, 34","Daily, is CONFIRMED on 2025-11-24",Already confirmed,"2025-11-24 (Price: 175.83), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.27% below/0.0% below/0.0% below,10.63%/1.1%/4.82%,"34.17%, 47.61%",2.4 months/4 days/20 days,2026-03-06/2025-11-29/2025-12-22,7.29%,9.5%,-2.21%,0.1,0.36,182.9159/184.305/192.91/209.885/227.7644/245.4058/182.84,170.26/126.33/151.1683/123.9058/No F-Track Level/No F-Track Level/No Moving Avg Support,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-11-24 (Price: 211.39)",No Exit Yet,"0.0%, 0 days","95.83%, Past 4 years, 24","Daily, is CONFIRMED on 2025-11-24",Already confirmed,"2025-11-24 (Price: 211.39), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% above/0.0% below/0.0% below,4.14%/0.14%/1.98%,"3.64%, 22.27%",3.6 months/4 days/18 days,2026-04-30/2025-11-29/2025-12-20,15.71%,11.08%,4.63%,1.07,0.45,215.0893/215.5755/215.56/No Horizontal Resistance/221.431/339.4883/No Moving Avg Target,204.01/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level/182.18,88.26%/298/1 month (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"FBU.NZ, Long, 2025-11-24 (Price: 3.35)",No Exit Yet,"-2.39%, 1 day","90.0%, Past 5 years, 20","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-11-25 (Price: 3.27), 2.39% below",1 day,No Information,No Information,No Information,"38.2% (Price: 3.312), 1.27% below, Upmove Bounce Back","2025-06-26 (Price: 2.83), 2025-11-13 (Price: 3.61)",No Information,6.62%/4.44%/5.53%,"6.26%, 17.05%",8.1 months/3.1 months/5.6 months,2026-11-12/2026-04-07/2026-07-25,2.01%,-5.66%,7.67%,0.04,-0.17,3.3487/3.5353/3.82/7.985/12.7156/14.3053/No Moving Avg Target,3.13/2.82/3.1474/16.1988/No F-Track Level/No F-Track Level/3.19,94.1%/288/7.3 months (Across ALL Assets),51.67%/60/3.6 months (Across ALL Assets)
OSCILLATOR DELTA,"BTC-USD, Long, 2025-11-23 (Price: 86805.0078)",No Exit Yet,"0.72%, 1 day","84.21%, Past 6 years, 57","Daily, is Confirmed on 2025-11-23",No Cancellation Possible,"2025-11-25 (Price: 87432.1719), 0.72% above",1 day,No Information,No Information,No Information,No Information,No Information,No Information,19.05%/5.04%/8.14%,"14.07%, 15.29%",1 month/0 days/8 days,2026-01-05/2025-11-23/2025-12-04,54.01%,49.41%,4.61%,0.19,0.92,90737.2747/93870.9354/91145.26/124582.2656/122105.3521/133759.1807/110057.95,No Recent Minima/18304.4229/76786.0499/48777.0949/No F-Track Level/No F-Track Level/No Moving Avg Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
OSCILLATOR DELTA,"ETH-USD, Long, 2025-11-23 (Price: 2801.676)",2025-11-24 (Price: 2952.7134),"5.39%, 0 days","71.43%, Past 6 years, 56","Daily, is Confirmed on 2025-11-23",No Cancellation Possible,"2025-11-25 (Price: 2893.1487), 3.26% above",1 day,No Information,No Information,No Information,No Information,No Information,No Information,13.52%/5.1%/7.76%,"15.5%, 17.27%",1.4 month/0 days/5 days,2026-01-21/2025-11-23/2025-11-30,-54.79%,63.56%,-118.35%,-0.14,1.09,3001.7157/3019.0861/2941.76/4922.7188/4887.278/5344.0381/3511.59,No Recent Minima/1370.4997/2637.9184/2471.5754/No F-Track Level/No F-Track Level/No Moving Avg Support,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-23 (Price: 154.61)",No Exit Yet,"0.42%, 1 day","100.0%, Past 10 years, 38","Weekly, is CONFIRMED on 2025-11-21",Already confirmed,"2025-11-24 (Price: 155.26), 0.42% above",1 day,No Information,No Information,No Information,No Information,No Information,0.42% above/0.42% above/0.42% above,7.4%/0.4%/4.39%,"0%, 12.97%",5.6 months/19 days/1.8 month,2026-07-25/2025-12-20/2026-02-10,17.4%,10.58%,6.81%,1.98,0.49,159.3256/161.3974/168.09/No Horizontal Resistance/174.1807/202.706/No Moving Avg Target,130.16/121.6312/153.114/117.2225/No F-Track Level/No F-Track Level/139.37,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2025-11-23 (Price: 47.11)",No Exit Yet,"-1.34%, 1 day","70.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-11-21",Already confirmed,"2025-11-24 (Price: 46.48), 1.34% below",1 day,No Information,No Information,No Information,No Information,No Information,4.68% above/1.34% below/1.34% below,19.11%/1.41%/7.62%,"22.31%, 71.02%",4.3 months/19 days/1.5 month,2026-05-28/2025-12-20/2026-01-27,1.12%,5.6%,-4.49%,0.03,0.24,47.7036/50.6998/63.28/51.51/65.8353/68.6522/No Moving Avg Target,41.23/34.9317/46.0303/41.121/No F-Track Level/No F-Track Level/42.96,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-11-23 (Price: 94.66)",No Exit Yet,"-1.16%, 1 day","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2025-11-21",Already confirmed,"2025-11-24 (Price: 93.56), 1.16% below",1 day,No Information,No Information,No Information,No Information,No Information,1.16% below/1.16% below/1.16% below,31.22%/1.77%/7.51%,"13.76%, 27.26%",8.1 months/19 days/3.6 months,2026-11-11/2025-12-20/2026-04-29,13.13%,2.3%,10.84%,0.5,0.04,93.1549/101.769/138.96/221.2667/228.7501/295.6013/97.5,82.87/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
FRACTAL TRACK,"GBPUSD=X, Long, 2025-11-23 (Price: 1.3085)",No Exit Yet,"0.2%, 1 day","100.0%, Past 20 years, 26","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2025-11-25 (Price: 1.3111), 0.2% above",1 day,No Information,No Information,No Information,"38.2% (Price: 1.3144), 0.25% below, Upmove Bounce Back","2025-01-19 (Price: 1.2101), 2025-07-06 (Price: 1.3789)",No Information,11.31%/1.1%/4.86%,"-0.0%, 8.98%",2.1 years/5.6 months/1.3 year,2028-10-28/2026-07-25/2027-09-13,2.57%,-1.36%,3.93%,0.24,-0.57,1.3001/1.3721/1.41/1.4232/2.4421/3.2078/1.33,1.22/1.1912/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"GBPSGD=X, Long, 2025-11-23 (Price: 1.7105)",No Exit Yet,"-0.19%, 1 day","100.0%, Past 20 years, 20","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2025-11-25 (Price: 1.7073), 0.19% below",1 day,No Information,No Information,No Information,"23.66% (Price: 1.7383), 1.78% below, Upmove Bounce Back","2025-01-26 (Price: 1.6606), 2025-04-06 (Price: 1.7624)",No Information,5.2%/3.01%/3.87%,"-0.0%, 8.33%",2.2 years/9.1 months/1.5 year,2028-12-25/2026-12-24/2028-01-28,1.71%,-2.66%,4.37%,0.4,-0.87,1.7052/1.7767/1.77/1.8874/4.0285/5.5304/1.73,1.71/1.6718/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
FRACTAL TRACK,"KXS.TO, Long, 2025-11-23 (Price: 176.3)",No Exit Yet,"-0.27%, 1 day","82.35%, Past 11 years, 17","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2025-11-25 (Price: 175.83), 0.27% below",1 day,No Information,No Information,No Information,"50% (Price: 165.965), 5.94% above, Upmove Bounce Back","2022-06-19 (Price: 119.48), 2025-08-03 (Price: 212.45)",No Information,156.2%/6.23%/51.99%,"14.59%, 37.82%",1.0 year/3.0 months/9.8 months,2027-05-18/2026-03-31/2027-01-24,15.07%,24.7%,-9.62%,0.27,0.8,180.2139/267.9584/232.08/209.885/227.7644/245.4058/182.84,169.84/126.33/176.1333/151.1683/No F-Track Level/No F-Track Level/No Moving Avg Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
DELTADRIFT,"ETH-USD, Long, 2025-11-23 (Price: 2801.676)",No Exit Yet,"3.26%, 1 day","90.91%, Past 4 years, 11","Daily, was CONFIRMED on 2025-11-23",Already confirmed,"2025-11-25 (Price: 2893.1487), 3.26% above",1 day,No Information,No Information,No Information,No Information,No Information,No Information,18.77%/4.94%/10.33%,"24.06%, 28.71%",24 days/0 days/8 days,2025-12-27/2025-11-23/2025-12-04,25.9%,-3.87%,29.77%,0.6,0.18,2965.0137/3091.0891/3028.05/4922.7188/4887.278/5344.0381/3511.59,2765.7/1370.4997/2637.9184/2471.5754/No F-Track Level/No F-Track Level/No Moving Avg Support,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
OSCILLATOR DELTA,"WMT, Long, 2025-11-21 (Price: 105.32)",No Exit Yet,"-1.2%, 1 day","94.44%, Past 6 years, 18","Daily, is Confirmed on 2025-11-21",No Cancellation Possible,"2025-11-24 (Price: 104.06), 1.2% below",1 day,No Information,No Information,No Information,No Information,No Information,No Information,23.28%/5.07%/9.04%,"14.16%, 23.42%",7.7 months/6 days/2.1 months,2026-10-23/2025-11-29/2026-02-20,23.6%,16.53%,7.07%,0.57,0.68,110.2068/114.8409/122.17/No Horizontal Resistance/137.8139/No Next Fib Ext/No Moving Avg Target,No Recent Minima/42.9289/85.5556/53.2582/No F-Track Level/No F-Track Level/97.87,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets)
