Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2024-01-31 (Price: 869.82)",2026-01-12 (Price: 1281.23) (Today),"47.3%, 2 years","93.33%, Past 20 years, 15","Monthly, is CONFIRMED on 2024-01-31",Already confirmed,"2026-01-12 (Price: 1281.23), 47.3% above",2 years,No Information,No Information,No Information,No Information,No Information,47.3% above/47.3% above/47.3% above,42.83%/5.07%/18.51%,"28.83%, 59.07%",1.4 year/5.1 months/1 year,2026-01-28/2024-09-08/2025-07-05,8.92%,10.16%,-1.24%,0.75,0.49,1035.4337/1030.8237/1286.69/888.525/1034.6774/1091.1724/No EMA 200 Target,588.66/188.78/832.8601/749.8177/No F-Track Level/No F-Track Level/678.52,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
FRACTAL TRACK,"MSFT, Long, 2025-06-30 (Price: 497.41)",2026-01-12 (Price: 477.18) (Today),"-4.07%, 6.5 months","92.31%, Past 39 years, 13","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-01-12 (Price: 477.18), 4.07% below",6.5 months,No Information,No Information,No Information,"50% (Price: 340.89), 39.98% above, Upmove Bounce Back","2022-11-30 (Price: 213.43), 2024-07-31 (Price: 468.35)",No Information,27.88%/6.63%/22.32%,"7.72%, 56.13%",14.2 years/3 months/1.8 year,2045-10-07/2025-11-07/2028-01-24,7.9%,16.21%,-8.31%,1.65,0.79,669.6133/608.4319/650.36/No Horizontal Resistance/517.4523/553.3726/No EMA 200 Target,375.39/216.39/386.873/350.287/No F-Track Level/No F-Track Level/480.66,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2025-11-24 (Price: 155.26)",2026-01-12 (Price: 157.38) (Today),"1.37%, 1.6 month","88.46%, Past 4 years, 26","Daily, is CONFIRMED on 2025-11-24",Already confirmed,"2026-01-12 (Price: 157.38), 1.37% above",1.6 month,No Information,No Information,No Information,No Information,No Information,3.94% above/1.37% above/1.37% above,3.22%/0.29%/1.57%,"7.54%, 13.97%",4.2 months/6 days/1.2 month,2026-05-25/2025-12-02/2026-01-15,5.15%,5.42%,-0.27%,0.31,0.28,159.6228/157.6976/168.44/No Horizontal Resistance/174.1807/202.706/No EMA 200 Target,143.98/120.178/153.114/117.2225/No F-Track Level/No F-Track Level/139.41,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2025-08-31 (Price: 570.4)",2026-01-12 (Price: 627.17) (Today),"9.95%, 4.5 months","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-01-12 (Price: 627.17), 9.95% above",4.5 months,No Information,No Information,No Information,No Information,No Information,9.95% above/9.95% above/9.95% above,16.45%/5.89%/12.27%,"-0.0%, 33.07%",10.2 months/5 months/7.4 months,2026-11-17/2026-04-05/2026-07-18,8.4%,6.82%,1.58%,1.2,0.37,649.1722/640.3881/735.71/No Horizontal Resistance/610.7303/836.2536/No EMA 200 Target,468.92/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/518.49,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-08-31 (Price: 42.76)",2026-01-12 (Price: 48.48) (Today),"13.38%, 4.5 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-01-12 (Price: 48.48), 13.38% above",4.5 months,No Information,No Information,No Information,No Information,No Information,13.38% above/13.38% above/13.38% above,12.69%/8.05%/10.4%,"6.95%, 19.49%",1.2 year/4 months/8.4 months,2027-05-18/2026-02-20/2026-08-31,6.01%,3.56%,2.45%,0.45,0.12,47.0446/47.207/53.49/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/38.98,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2025-10-26 (Price: 66.54)",2026-01-12 (Price: 69.82) (Today),"4.93%, 2.6 months","83.33%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2026-01-12 (Price: 69.82), 4.93% above",2.6 months,No Information,No Information,No Information,No Information,No Information,4.93% above/4.93% above/4.93% above,4.87%/1.37%/3.26%,"7.49%, 23.65%",11.9 months/28 days/3 months,2027-03-27/2025-12-05/2026-03-05,5.13%,1.98%,3.15%,0.52,-0.01,68.982/68.7092/71.72/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,51.22/45.07/61.9685/No support/No F-Track Level/No F-Track Level/59.25,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
FRACTAL TRACK,"AIA.NZ, Long, 2025-11-18 (Price: 7.77)",2026-01-12 (Price: 8.6) (Today),"10.68%, 1.8 month","100.0%, Past 5 years, 6","Daily, was CONFIRMED on 2025-11-18",Already confirmed,"2026-01-12 (Price: 8.6), 10.68% above",1.8 month,No Information,No Information,No Information,"38.2% (Price: 7.9428), 8.27% above, Upmove Bounce Back","2025-07-16 (Price: 7.365), 2025-11-04 (Price: 8.3)",No Information,12.06%/1.24%/7.08%,"-0.0%, 14.0%",1.3 year/2.6 months/8.4 months,2027-09-26/2026-03-10/2026-11-18,14.01%,-0.21%,14.22%,1.2,-0.11,7.9899/8.3201/8.33/8.8962/11.1706/12.8535/7.87,7.6/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/No EMA 200 Support,94.15%/325/5.2 months (Across ALL Assets),62.26%/53/5.5 months (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2024-09-30 (Price: 233.0)",2026-01-12 (Price: 260.25) (Today),"11.7%, 1.3 year","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2026-01-12 (Price: 260.25), 11.7% above",1.3 year,No Information,No Information,No Information,No Information,No Information,11.7% above/11.7% above/11.7% above,49.66%/12.62%/21.67%,"-0.0%, 40.56%",2.5 years/5.1 months/10.5 months,2028-04-25/2025-05-09/2025-12-30,17.77%,21.49%,-3.72%,2.41,1.03,338.9451/283.4911/275.29/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/197.37,95.24%/63/1 year (Across ALL Assets),74.68%/158/8.8 months (Across ALL Assets)
DELTADRIFT,"NFLX, Long, 2025-12-12 (Price: 95.19)",2026-01-12 (Price: 89.41) (Today),"-6.07%, 1 month","81.82%, Past 4 years, 11","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2026-01-12 (Price: 89.41), 6.07% below",1 month,No Information,No Information,No Information,No Information,No Information,No Information,12.46%/2.39%/6.46%,"20.18%, 20.74%",18 days/1 day/6 days,2026-01-07/2025-12-13/2025-12-20,8.49%,10.45%,-1.96%,0.17,0.53,100.4826/101.3393/100.91/No Horizontal Resistance/139.352/152.4292/113.19,92.71/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Support,86.49%/111/12 days (Across ALL Assets),78.66%/478/16 days (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2025-06-30 (Price: 215.79)",2026-01-12 (Price: 261.5) (Today),"21.18%, 6.5 months","88.89%, Past 25 years, 9","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-01-12 (Price: 261.5), 21.18% above",6.5 months,No Information,No Information,No Information,"88.6% (Price: 171.1673), 52.77% above, Upmove Bounce Back","2023-10-31 (Price: 161.67), 2024-11-30 (Price: 244.98)",No Information,25.23%/12.67%/20.64%,"34.06%, 36.6%",1.9 year/5 months/1.1 year,2028-03-16/2026-02-02/2027-01-24,7.1%,4.62%,2.48%,0.69,0.22,238.8148/260.3291/265.78/244.72/267.7701/348.4025/226.47,194.86/162.3167/209.2101/157.2742/No F-Track Level/No F-Track Level/No EMA 200 Support,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
FRACTAL TRACK,"PPH, Long, 2025-06-30 (Price: 87.96)",2026-01-12 (Price: 105.6193) (Today),"20.08%, 6.5 months","90.0%, Past 25 years, 10","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-01-12 (Price: 105.6193), 20.08% above",6.5 months,No Information,No Information,No Information,"38.2% (Price: 78.775), 34.08% above, Upmove Bounce Back","2015-08-31 (Price: 45.23), 2024-09-30 (Price: 99.51)",No Information,23.88%/20.36%/21.19%,"1.09%, 37.34%",6.1 years/10.1 months/3.2 years,2034-03-15/2026-09-11/2030-01-23,4.29%,2.59%,1.7%,1.41,0.03,101.4091/106.5987/120.53/No Horizontal Resistance/100.0174/110.4008/91.06,86.28/65.915/87.7591/70.617/No F-Track Level/No F-Track Level/No EMA 200 Support,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
FRACTAL TRACK,"WMT, Long, 2025-06-30 (Price: 97.78)",2026-01-12 (Price: 117.97) (Today),"20.65%, 6.5 months","76.92%, Past 53 years, 13","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-01-12 (Price: 117.97), 20.65% above",6.5 months,No Information,No Information,No Information,"23.66% (Price: 81.1648), 45.35% above, Upmove Bounce Back","1996-01-31 (Price: 3.2917), 2025-02-28 (Price: 105.3)",No Information,31.01%/7.63%/22.28%,"13.36%, 28.82%",3.7 years/7.1 months/1.5 year,2030-10-11/2026-05-04/2027-08-21,6.18%,11.88%,-5.7%,0.95,0.61,118.6365/119.5654/158.98/No Horizontal Resistance/98.8222/108.7906/101.03,40.53/42.9289/85.5556/72.7913/No F-Track Level/No F-Track Level/No EMA 200 Support,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-10-31 (Price: 1059.23)",2026-01-12 (Price: 1281.23) (Today),"20.96%, 2.4 months","92.31%, Past 30 years, 13","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2026-01-12 (Price: 1281.23), 20.96% above",2.4 months,No Information,No Information,No Information,"38.2% (Price: 692.3064), 85.07% above, Upmove Bounce Back","2008-11-30 (Price: 16.4156), 2024-07-31 (Price: 1110.09)",No Information,30.95%/20.8%/23.81%,"6.56%, 49.5%",2.6 years/1 month/8.9 months,2029-07-17/2025-12-13/2026-11-21,12.71%,13.9%,-1.19%,1.74,0.62,1226.5883/1311.4327/1715.43/No Horizontal Resistance/1091.1724/1155.2236/No EMA 200 Target,662.63/561.385/1034.6774/832.8601/No F-Track Level/No F-Track Level/861.02,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2025-03-31 (Price: 39.425)",2026-01-12 (Price: 42.58) (Today),"8.0%, 9.6 months","92.31%, Past 27 years, 13","Monthly, was CONFIRMED on 2025-03-31",Already confirmed,"2026-01-12 (Price: 42.58), 8.0% above",9.6 months,No Information,No Information,No Information,"23.66% (Price: 36.9765), 15.15% above, Upmove Bounce Back","2020-03-31 (Price: 21.72), 2024-11-30 (Price: 41.705)",No Information,21.37%/2.75%/14.53%,"4.79%, 46.41%",5.9 years/11.1 months/1.7 year,2033-09-01/2026-07-26/2027-09-03,5.35%,2.87%,2.48%,1.11,0.06,40.9429/45.1535/51.42/41.0733/49.4858/72.2363/42.13,29.46/29.76/35.4254/26.7354/No F-Track Level/No F-Track Level/No EMA 200 Support,88.57%/35/2.2 years (Across ALL Assets),60.29%/68/9.3 months (Across ALL Assets)
TRENDPULSE,"WPM.TO, Long, 2025-09-21 (Price: 148.53)",2026-01-11 (Price: 173.79),"17.01%, 3.7 months","86.67%, Past 10 years, 30","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2026-01-12 (Price: 178.39), 20.1% above",3.8 months,No Information,No Information,No Information,No Information,No Information,20.1% above/20.1% above/20.1% above,27.09%/5.0%/11.19%,"14.05%, 49.41%",4.4 months/1.2 month/2.6 months,2026-03-31/2025-11-12/2026-01-11,3.49%,6.66%,-3.17%,0.68,0.35,158.0062/165.1505/187.3/No Horizontal Resistance/146.152/178.0989/No EMA 200 Target,82.12/48.855/125.9496/92.3678/No F-Track Level/No F-Track Level/111.59,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2024-08-25 (Price: 98.11)",2026-01-11 (Price: 105.23),"7.26%, 1.4 year","76.19%, Past 10 years, 21","Weekly, is CONFIRMED on 2024-08-23",Already confirmed,"2026-01-12 (Price: 105.6193), 7.65% above",1.4 year,No Information,No Information,No Information,No Information,No Information,9.76% above/7.65% above/7.65% above,8.34%/2.28%/4.32%,"20.68%, 31.01%",5.1 months/1.2 month/2.8 months,2025-04-03/2024-10-16/2024-12-24,5.44%,5.52%,-0.08%,-0.1,0.3,103.7121/102.3484/108.69/No Horizontal Resistance/96.0365/100.0174/No EMA 200 Target,85.14/65.948/87.7591/70.617/No F-Track Level/No F-Track Level/87.62,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2025-11-09 (Price: 83.75)",2026-01-11 (Price: 88.81),"6.04%, 2.1 months","83.33%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-11-07",Already confirmed,"2026-01-12 (Price: 88.54), 5.72% above",2.1 months,No Information,No Information,No Information,No Information,No Information,5.72% above/8.16% above/5.72% above,23.9%/1.55%/7.87%,"6.63%, 46.57%",1 year/1.2 month/2.6 months,2027-04-14/2025-12-31/2026-03-01,13.27%,11.85%,1.42%,0.6,0.66,93.0463/90.3411/85.08/84.3925/95.0177/123.2166/No EMA 200 Target,76.55/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/74.69,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
TRENDPULSE,"WPM, Long, 2025-09-21 (Price: 107.65)",2026-01-11 (Price: 124.74),"15.88%, 3.7 months","84.62%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2026-01-12 (Price: 128.43), 19.3% above",3.8 months,No Information,No Information,No Information,No Information,No Information,19.3% above/19.3% above/19.3% above,30.46%/2.87%/10.34%,"13.4%, 61.17%",2.8 months/28 days/1.6 month,2026-01-20/2025-10-31/2025-11-29,5.32%,5.11%,0.21%,0.63,0.29,116.3589/118.781/134.97/No Horizontal Resistance/131.4439/145.6176/No EMA 200 Target,57.06/38.292/98.515/93.6878/No F-Track Level/No F-Track Level/79.86,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-08-31 (Price: 48.78)",2026-01-11 (Price: 65.19),"33.64%, 4.4 months","94.44%, Past 20 years, 18","Weekly, was CONFIRMED on 2025-08-31",Already confirmed,"2026-01-12 (Price: 65.86), 35.01% above",4.5 months,No Information,No Information,No Information,"50% (Price: 45.71), 44.08% above, Upmove Bounce Back","2020-03-29 (Price: 13.24), 2025-02-09 (Price: 78.18)",No Information,22.38%/3.19%/16.45%,"5.57%, 73.13%",3.2 years/28 days/10 months,2030-03-26/2025-10-10/2026-11-08,13.05%,2.99%,10.06%,1.75,0.22,49.341/56.8043/87.74/73.435/104.8718/122.9238/49.01,45.56/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/No EMA 200 Support,96.55%/87/1.1 year (Across ALL Assets),70.5%/139/7.1 months (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2025-11-02 (Price: 47562.8711)",2026-01-11 (Price: 49504.0703),"4.08%, 2.3 months","100.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-01-12 (Price: 49590.1992), 4.26% above",2.4 months,No Information,No Information,No Information,No Information,No Information,7.36% above/4.26% above/4.26% above,6.39%/1.18%/4.01%,"-0.0%, 34.78%",11.7 months/1.2 month/6.1 months,2027-03-25/2025-12-24/2026-07-25,5.68%,6.86%,-1.18%,2.06,0.43,49555.7554/49470.1422/55178.5/No Horizontal Resistance/54129.8938/83218.843/No EMA 200 Target,38314.86/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level/43702.44,91.25%/160/4.9 months (Across ALL Assets),82.63%/334/3.7 months (Across ALL Assets)
