Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
DELTADRIFT,"FSF.NZ, Long, 2026-02-11 (Price: 7.94)",2026-02-19 (Price: 8.028),"1.11%, 8 days","91.67%, Past 4 years, 12","Daily, was CONFIRMED on 2026-02-11",Already confirmed,"2026-02-19 (Price: 8.028), 1.11% above",8 days,8.001,No Information,No Information,No Information,No Information,No Information,No Information,6.77%/1.74%/3.76%,"9.98%, 9.98%",27 days/1 day/14 days,2026-03-22/2026-02-12/2026-03-03,10.19%,8.7%,1.49%,0.56,0.47,8.4688/8.2385/8.35/No Horizontal Resistance/8.4284/9.7443/No EMA 200 Target,7.7/2.942/6.3611/No support/No F-Track Level/No F-Track Level/7.4,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"PG, Long, 2025-09-17 (Price: 160.33)",2026-02-19 (Price: 158.56),"-1.1%, 5.2 months","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2026-02-19 (Price: 158.56), 1.1% below",5.2 months,158.43,No Information,No Information,No Information,No Information,No Information,0.32% above/1.1% below/1.1% below,4.14%/0.91%/2.08%,"6.35%, 12.85%",3.3 months/7 days/1.1 month,2026-02-07/2025-09-27/2025-11-03,9.02%,2.82%,6.2%,0.37,0.09,162.7029/163.6649/172.13/179.4533/186.6499/209.3631/163.68,156.83/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Support,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-18 (Price: 40.33)",2026-02-19 (Price: 43.83),"8.68%, 1.1 month","79.17%, Past 10 years, 24","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-02-19 (Price: 43.83), 8.68% above",1.1 month,39.9,No Information,No Information,No Information,No Information,No Information,8.68% above/8.68% above/8.68% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,2027-08-14/2026-02-27/2026-08-27,0.91%,5.06%,-4.15%,-0.11,0.29,41.1527/44.0767/60.23/72.5033/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.21,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
FRACTAL TRACK,"ACWX, Long, 2025-06-30 (Price: 60.94)",2026-02-19 (Price: 73.22),"20.15%, 7.8 months","100.0%, Past 17 years, 7","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-02-19 (Price: 73.22), 20.15% above",7.8 months,59.72,No Information,No Information,No Information,"50% (Price: 48.385), 51.33% above, Upmove Bounce Back","2022-10-31 (Price: 38.81), 2024-09-30 (Price: 57.96)",No Information,22.53%/20.09%/21.48%,"-0.0%, 23.35%",3.1 years/1.2 year/2 years,2029-12-02/2027-03-17/2028-05-07,8.75%,0.78%,7.97%,1.6,-0.09,59.9893/74.0299/72.43/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/64.53,52.16/44.95/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
OSCILLATOR DELTA,"XLU, Long, 2026-01-28 (Price: 43.33)",2026-02-19 (Price: 46.11),"6.42%, 22 days","80.0%, Past 6 years, 15","Daily, is Confirmed on 2026-01-28",No Cancellation Possible,"2026-02-19 (Price: 46.11), 6.42% above",22 days,43.5,No Information,No Information,No Information,No Information,No Information,No Information,27.15%/5.01%/9.1%,"11.19%, 14.07%",7.7 months/10 days/2.6 months,2026-12-28/2026-02-11/2026-05-20,16.95%,4.08%,12.87%,0.47,0.18,46.0251/47.273/49.4/No Horizontal Resistance/49.4858/65.2454/No EMA 200 Target,No Recent Minima/29.8725/35.4254/30.3912/No F-Track Level/No F-Track Level/42.78,100.0%/41/27 days (Across ALL Assets),83.5%/400/27 days (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-06-30 (Price: 78.49)",2026-02-19 (Price: 96.6),"23.07%, 7.8 months","100.0%, Past 31 years, 8","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-02-19 (Price: 96.6), 23.07% above",7.8 months,77.78,No Information,No Information,No Information,"38.2% (Price: 61.7578), 56.42% above, Upmove Bounce Back","2009-03-31 (Price: 3.125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,2031-05-06/2025-09-29/2027-12-03,8.5%,12.52%,-4.02%,1.5,0.63,99.7058/100.4044/135.41/84.9567/95.0177/123.2166/81.77,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
FRACTAL TRACK,"MAR, Long, 2025-06-30 (Price: 273.21)",2026-02-19 (Price: 349.89),"28.07%, 7.8 months","100.0%, Past 32 years, 7","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-02-19 (Price: 349.89), 28.07% above",7.8 months,262.12,No Information,No Information,No Information,"38.2% (Price: 207.8333), 68.35% above, Upmove Bounce Back","2020-03-31 (Price: 46.56), 2025-02-28 (Price: 307.52)",No Information,31.27%/20.88%/23.76%,"-0.0%, 58.79%",2.8 years/6 months/1.3 year,2029-06-27/2026-03-17/2027-05-08,9.12%,7.6%,1.52%,2.24,0.38,329.8191/338.1247/429.79/No Horizontal Resistance/372.972/399.3723/282.98,136.01/129.12/235.5515/198.7812/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-31 (Price: 79.61)",2026-02-19 (Price: 96.6),"21.34%, 3.7 months","100.0%, Past 31 years, 8","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2026-02-19 (Price: 96.6), 21.34% above",3.7 months,79.32,No Information,No Information,No Information,"23.66% (Price: 74.8871), 28.99% above, Upmove Bounce Back","1996-10-31 (Price: 0.3125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,2031-09-06/2026-01-30/2028-04-04,8.5%,12.52%,-4.02%,1.5,0.63,101.1286/101.8371/138.22/84.3925/95.0177/123.2166/81.77,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2026-01-25 (Price: 99.97)",2026-02-19 (Price: 104.05),"4.08%, 25 days","86.96%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-01-23",Already confirmed,"2026-02-19 (Price: 104.05), 4.08% above",25 days,98.0,No Information,No Information,No Information,No Information,No Information,4.08% above/4.66% above/4.08% above,7.21%/1.24%/3.58%,"13.66%, 23.59%",10.7 months/1.2 month/3.4 months,2027-05-04/2026-03-18/2026-06-21,2.98%,2.36%,0.62%,0.36,0.03,102.9491/103.5489/123.86/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,75.02/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/91.35,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
TRENDPULSE,"MTY.TO, Long, 2026-01-11 (Price: 40.19)",2026-02-19 (Price: 43.83),"9.06%, 1.3 month","79.17%, Past 10 years, 24","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-02-19 (Price: 43.83), 9.06% above",1.3 month,38.27,No Information,No Information,No Information,No Information,No Information,14.68% above/9.66% above/9.06% above,14.89%/5.03%/9.29%,"37.54%, 76.03%",1.1 year/28 days/5.1 months,2027-08-07/2026-02-20/2026-08-20,0.91%,5.06%,-4.15%,-0.11,0.29,41.0099/43.9237/43.89/72.5033/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.34/37.115/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/39.25,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
DELTADRIFT,"IHI, Long, 2026-02-06 (Price: 58.36)",2026-02-18 (Price: 59.45),"1.87%, 12 days","85.0%, Past 4 years, 20","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-02-19 (Price: 59.12), 1.3% above",13 days,58.24,No Information,No Information,No Information,No Information,No Information,No Information,5.45%/1.28%/2.72%,"9.31%, 10.0%",19 days/1 day/7 days,2026-03-05/2026-02-07/2026-02-16,10.24%,1.25%,8.99%,0.38,-0.05,62.1651/59.9474/61.06/66.34/68.9264/76.3906/61.31,57.93/46.725/56.0899/46.1919/No F-Track Level/No F-Track Level/No EMA 200 Support,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2026-02-10 (Price: 44.2)",2026-02-18 (Price: 45.61),"3.19%, 8 days","85.19%, Past 4 years, 27","Daily, is CONFIRMED on 2026-02-10",Already confirmed,"2026-02-19 (Price: 46.11), 4.32% above",9 days,43.75,No Information,No Information,No Information,No Information,No Information,6.37% above/4.32% above/4.32% above,4.38%/0.62%/2.23%,"10.13%, 19.69%",2.8 months/6 days/24 days,2026-06-11/2026-02-18/2026-03-16,8.66%,2.65%,6.01%,0.1,0.09,45.7558/45.1857/45.81/No Horizontal Resistance/49.4858/65.2454/No EMA 200 Target,42.56/29.8725/43.7042/35.4254/No F-Track Level/No F-Track Level/42.6,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"TLT, Long, 2026-02-11 (Price: 88.06)",2026-02-18 (Price: 89.53),"1.67%, 7 days","78.95%, Past 4 years, 19","Daily, is CONFIRMED on 2026-02-11",Already confirmed,"2026-02-19 (Price: 89.62), 1.77% above",8 days,88.04,No Information,No Information,No Information,No Information,No Information,2.4% above/1.77% above/1.77% above,4.2%/0.28%/2.54%,"15.05%, 24.39%",5.2 months/4 days/20 days,2026-09-24/2026-02-16/2026-03-11,-8.18%,-5.67%,-2.51%,0.0,-0.66,90.1999/90.2967/135.24/153.2067/188.2386/214.0466/No EMA 200 Target,86.54/83.3033/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/87.91,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
FRACTAL TRACK,"ATM.NZ, Long, 2026-01-22 (Price: 9.94)",2026-02-17 (Price: 11.19),"12.58%, 26 days","92.31%, Past 5 years, 13","Daily, was CONFIRMED on 2026-01-22",Already confirmed,"2026-02-19 (Price: 11.47), 15.39% above",28 days,9.5,No Information,No Information,No Information,"23.66% (Price: 9.4049), 21.96% above, Upmove Bounce Back","2023-11-15 (Price: 4.0), 2025-11-05 (Price: 11.08)",No Information,20.37%/5.32%/11.64%,"1.65%, 37.5%",1.1 year/21 days/6 months,2027-08-18/2026-02-21/2026-10-09,23.8%,-3.41%,27.21%,1.69,-0.03,10.6865/11.097/14.19/10.965/21.86/25.8879/No EMA 200 Target,9.55/5.185/9.9254/9.2893/No F-Track Level/No F-Track Level/9.74,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
FRACTAL TRACK,"ATM.NZ, Long, 2025-12-12 (Price: 10.16)",2026-02-17 (Price: 11.19),"10.14%, 2.2 months","92.31%, Past 5 years, 13","Daily, was CONFIRMED on 2025-12-12",Already confirmed,"2026-02-19 (Price: 11.47), 12.89% above",2.3 months,10.1,No Information,No Information,No Information,"23.66% (Price: 9.6935), 18.33% above, Upmove Bounce Back","2024-11-13 (Price: 5.22), 2025-11-05 (Price: 11.08)",No Information,20.37%/5.32%/11.64%,"1.65%, 37.5%",1.1 year/21 days/6 months,2027-07-08/2026-01-11/2026-08-29,23.8%,-3.41%,27.21%,1.69,-0.03,10.923/11.3426/13.68/10.965/21.86/25.8879/No EMA 200 Target,10.1/5.185/9.9254/9.2893/No F-Track Level/No F-Track Level/9.74,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
TRENDPULSE,"PG, Long, 2025-09-02 (Price: 157.99)",2026-02-17 (Price: 159.55),"0.99%, 5.6 months","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-09-02",Already confirmed,"2026-02-19 (Price: 158.56), 0.36% above",5.7 months,157.36,No Information,No Information,No Information,No Information,No Information,0.97% above/0.36% above/0.36% above,4.14%/0.91%/2.08%,"6.35%, 12.85%",3.3 months/7 days/1.1 month,2026-01-23/2025-09-12/2025-10-19,9.02%,2.82%,6.2%,0.37,0.09,160.3283/161.2762/171.19/179.4533/186.6499/209.3631/164.39,155.65/121.86/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Support,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-02-10 (Price: 11.25)",2026-02-17 (Price: 10.46),"-7.02%, 7 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-02-10",Already confirmed,"2026-02-19 (Price: 10.51), 6.58% below",9 days,11.16,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.32%/3.77%,"6.69%, 10.0%",2 months/1 day/19 days,2026-05-07/2026-02-11/2026-03-09,5.72%,-0.28%,6.0%,0.18,-0.09,11.3951/11.6741/11.53/12.64/19.8479/26.5969/11.51,11.13/9.1367/11.0645/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
DELTADRIFT,"ATM.NZ, Long, 2026-01-22 (Price: 9.94)",2026-02-16 (Price: 10.5),"5.63%, 25 days","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-01-22",Already confirmed,"2026-02-19 (Price: 11.47), 15.39% above",28 days,9.5,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/3.28%/5.7%,"14.37%, 14.37%",2.5 months/2 days/18 days,2026-05-10/2026-01-24/2026-02-17,5.16%,-1.82%,6.98%,0.11,0.02,10.4917/10.5066/10.5/10.965/21.86/25.8879/No EMA 200 Target,9.55/5.185/9.9254/9.2893/No F-Track Level/No F-Track Level/9.74,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"MFT.NZ, Long, 2024-07-21 (Price: 76.98)",2026-02-15 (Price: 62.0),"-19.46%, 1.6 year","91.3%, Past 10 years, 23","Weekly, is CONFIRMED on 2024-07-19",Already confirmed,"2026-02-19 (Price: 64.61), 16.07% below",1.6 year,75.37,No Information,No Information,No Information,No Information,No Information,6.36% below/14.72% below/16.07% below,13.53%/1.78%/6.21%,"5.83%, 27.74%",1.2 year/1.2 month/3.5 months,2026-04-07/2024-09-11/2024-12-20,8.44%,10.06%,-1.62%,1.12,0.58,81.6527/81.7605/76.99/85.45/119.9356/137.6171/No EMA 200 Target,67.63/38.35/73.6141/54.7158/No F-Track Level/No F-Track Level/67.82,91.56%/154/4.6 months (Across ALL Assets),80.3%/269/3.6 months (Across ALL Assets)
