Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"CNU.NZ, Long, 2024-09-30 (Price: 8.72)",2025-12-10 (Price: 9.18) (Today),"5.28%, 1 day","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2025-12-10 (Price: 9.18), 5.28% above",1 day,No Information,No Information,No Information,No Information,No Information,7.49% above/5.28% above/5.28% above,26.44%/7.23%/18.68%,"-0.0%, 15.86%",11 days/5 days/8 days,2026-01-25/2025-05-09/2025-09-16,14.78%,5.28%,9.5%,1.0,0.27,9.6243/10.3489/8.91/8.822/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,7.18/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/7.84,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"ATM.NZ, Long, 2025-02-28 (Price: 8.84)",2025-12-10 (Price: 10.18) (Today),"15.16%, 9 days","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-10 (Price: 10.18), 15.16% above",9 days,No Information,No Information,No Information,No Information,No Information,58.07% above/15.16% above/15.16% above,102.13%/45.63%/81.61%,"-0.0%, 48.4%",2 days/10 days/1 day,2028-02-28/2026-05-12/2027-06-12,19.84%,13.35%,6.49%,1.36,0.6,12.1833/16.0543/13.32/No Horizontal Resistance/21.86/25.8879/No EMA 200 Target,4.15/5.185/8.6495/8.0201/No F-Track Level/No F-Track Level/6.78,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-29 (Price: 72.71)",2025-12-10 (Price: 78.37) (Today),"7.78%, 1 day","96.67%, Past 4 years, 30","Daily, is CONFIRMED on 2025-10-29",Already confirmed,"2025-12-10 (Price: 78.37), 7.78% above",1 day,No Information,No Information,No Information,No Information,No Information,10.79% above/7.78% above/7.78% above,9.22%/1.3%/4.59%,"19.0%, 30.91%",3 days/6 days/29 days,2026-03-17/2025-11-06/2025-12-10,15.97%,8.3%,7.67%,0.68,0.42,74.3532/76.0474/83.27/No Horizontal Resistance/63.2847/69.0016/No EMA 200 Target,56.14/24.32/58.5532/53.241/No F-Track Level/No F-Track Level/48.02,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-07-31 (Price: 52.29)",2025-12-10 (Price: 78.37) (Today),"49.88%, 4 days","95.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-10 (Price: 78.37), 49.88% above",4 days,No Information,No Information,No Information,No Information,No Information,75.68% above/61.19% above/49.88% above,69.93%/3.87%/34.79%,"37.81%, 54.03%",11 days/5 days/6 days,2026-11-29/2026-03-05/2026-04-17,16.29%,14.03%,2.26%,1.02,0.66,103.4139/70.4817/64.4/No Horizontal Resistance/50.7492/58.5532/No EMA 200 Target,35.88/24.32/46.0323/42.8299/No F-Track Level/No F-Track Level/41.26,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-28 (Price: 168.95)",2025-12-10 (Price: 173.13) (Today),"2.47%, 12 days","78.26%, Past 4 years, 23","Daily, is CONFIRMED on 2025-11-28",Already confirmed,"2025-12-10 (Price: 173.13), 2.47% above",12 days,No Information,No Information,No Information,No Information,No Information,2.47% above/2.47% above/2.47% above,4.34%/1.0%/2.55%,"4.62%, 23.98%",3 days/6 days/25 days,2026-04-07/2025-12-06/2026-01-03,10.68%,10.38%,0.3%,0.34,0.57,175.539/173.2582/196.84/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,147.83/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"TFII.TO, Long, 2025-10-17 (Price: 132.51)",2025-12-10 (Price: 139.46) (Today),"5.24%, 1 day","84.21%, Past 4 years, 19","Daily, is CONFIRMED on 2025-10-17",Already confirmed,"2025-12-10 (Price: 139.46), 5.24% above",1 day,No Information,No Information,No Information,No Information,No Information,4.11% above/5.24% above/5.24% above,9.08%/2.14%/5.23%,"5.39%, 18.82%",3 days/8 days/1 day,2026-02-24/2025-10-28/2025-12-16,14.66%,12.79%,1.87%,1.0,0.61,139.6655/139.4403/133.88/219.9933/223.9051/280.6304/133.83,121.18/102.925/113.6809/104.714/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2025-07-31 (Price: 38.15)",2025-12-10 (Price: 59.27) (Today),"55.36%, 4 days","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-10 (Price: 59.27), 55.36% above",4 days,No Information,No Information,No Information,No Information,No Information,62.7% above/58.05% above/55.36% above,36.66%/36.66%/36.66%,"-0.0%, 64.04%",1 day/1 day/1 day,2027-01-03/2027-01-03/2027-01-03,12.92%,8.11%,4.81%,0.88,0.41,36.8529/52.1358/42.72/No Horizontal Resistance/48.3837/56.3971/No EMA 200 Target,25.22/16.82/32.5245/28.6536/No F-Track Level/No F-Track Level/29.37,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"MSE.PA, Long, 2025-01-31 (Price: 57.37)",2025-12-10 (Price: 63.6) (Today),"10.86%, 10 days","100.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-12-10 (Price: 63.6), 10.86% above",10 days,No Information,No Information,No Information,No Information,No Information,19.26% above/17.63% above/10.86% above,11.99%/4.9%/8.12%,"-0.0%, 28.4%",1 day/5 days/11 days,2027-07-06/2025-09-05/2026-07-02,5.39%,1.99%,3.4%,0.77,-0.0,58.7354/62.0284/73.34/No Horizontal Resistance/58.4776/81.1364/No EMA 200 Target,52.08/33.57/44.4738/35.8188/No F-Track Level/No F-Track Level/53.19,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"HYG, Long, 2025-06-30 (Price: 80.65)",2025-12-10 (Price: 80.73) (Today),"0.1%, 5 days","80.0%, Past 18 years, 5","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-12-10 (Price: 80.73), 0.1% above",5 days,No Information,No Information,No Information,"38.2% (Price: 76.5615), 5.44% above, Upmove Bounce Back","2022-10-31 (Price: 70.4), 2024-09-30 (Price: 80.37)",No Information,2.15%/2.15%/2.15%,"3.95%, 5.88%",1 day/1 day/1 day,2027-12-03/2027-12-03/2027-12-03,3.9%,-0.99%,4.89%,-0.17,-0.53,79.4967/82.384/86.63/86.99/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,78.6/72.2733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/79.87,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
FRACTAL TRACK,"TSM, Long, 2025-11-20 (Price: 277.5)",2025-12-10 (Price: 310.14) (Today),"11.76%, 20 days","95.0%, Past 5 years, 20","Daily, was CONFIRMED on 2025-11-20",Already confirmed,"2025-12-10 (Price: 310.14), 11.76% above",20 days,No Information,No Information,No Information,"23.66% (Price: 269.4634), 15.1% above, Upmove Bounce Back","2025-04-07 (Price: 134.25), 2025-10-16 (Price: 311.37)",No Information,13.85%/10.09%/11.5%,"1.02%, 51.98%",2 days/16 days/3 days,2028-11-19/2025-12-13/2026-05-04,37.14%,15.53%,21.61%,2.66,0.73,302.7802/309.4125/383.77/No Horizontal Resistance/334.306/349.9895/No EMA 200 Target,227.33/83.575/274.027/233.1074/No F-Track Level/No F-Track Level/230.1,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Long, 2025-02-28 (Price: 41.74)",2025-12-10 (Price: 50.44) (Today),"20.84%, 9 days","85.71%, Past 24 years, 7","Monthly, was CONFIRMED on 2025-02-28",Already confirmed,"2025-12-10 (Price: 50.44), 20.84% above",9 days,No Information,No Information,No Information,"61.8% (Price: 34.2539), 47.25% above, Upmove Bounce Back","2024-05-31 (Price: 29.2), 2024-08-31 (Price: 42.43)",No Information,29.63%/5.85%/20.48%,"5.23%, 30.29%",6 days/1 day/3 days,2033-09-22/2026-08-03/2029-09-23,5.03%,5.2%,-0.17%,0.93,0.26,46.0559/50.2884/49.68/52.46/58.6089/65.2057/No EMA 200 Target,29.82/34.4/41.5794/31.0544/No F-Track Level/No F-Track Level/41.66,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
FRACTAL TRACK,"WPM, Long, 2025-11-25 (Price: 102.5)",2025-12-10 (Price: 112.83) (Today),"10.08%, 15 days","100.0%, Past 5 years, 18","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-10 (Price: 112.83), 10.08% above",15 days,No Information,No Information,No Information,"23.66% (Price: 96.3169), 17.14% above, Upmove Bounce Back","2022-12-19 (Price: 38.1), 2025-10-16 (Price: 114.36)",No Information,13.39%/1.64%/9.35%,"-0.0%, 36.58%",11 days/6 days/4 days,2027-04-26/2025-12-03/2026-05-20,31.01%,14.41%,16.6%,1.92,0.71,109.388/112.0837/148.26/No Horizontal Resistance/132.4733/148.0295/No EMA 200 Target,99.27/38.3375/99.8674/92.8869/No F-Track Level/No F-Track Level/92.08,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2025-10-19 (Price: 222.18)",2025-12-10 (Price: 179.32) (Today),"-19.29%, 1 day","100.0%, Past 15 years, 4","Weekly, was CONFIRMED on 2025-10-19",Already confirmed,"2025-12-10 (Price: 179.32), 19.29% below",1 day,No Information,No Information,No Information,No Information,No Information,No Information,8.09%/4.48%/6.17%,"0%, 11.31%",1 day/14 days/5 days,2027-10-17/2025-11-08/2026-06-19,6.24%,7.2%,-0.96%,3.72,0.43,234.5776/235.8885/235.23/240.8933/293.2329/316.3836/241.95,212.03/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No EMA 200 Support,96.88%/32/0 days (Across ALL Assets),88.57%/105/0 days (Across ALL Assets)
TRENDPULSE,"IWM, Long, 2025-11-26 (Price: 247.3)",2025-12-09 (Price: 251.39),"1.65%, 13 days","100.0%, Past 4 years, 21","Daily, is CONFIRMED on 2025-11-26",Already confirmed,"2025-12-10 (Price: 254.81), 3.04% above",14 days,No Information,No Information,No Information,No Information,No Information,3.95% above/3.04% above/3.04% above,5.6%/1.96%/3.56%,"-0.0%, 22.58%",5 days/4 days/1 day,2026-07-05/2025-12-01/2026-01-25,13.06%,4.93%,8.13%,1.95,0.25,254.5459/256.1039/249.18/No Horizontal Resistance/348.4025/539.5308/No EMA 200 Target,229.11/162.3167/230.2783/157.2742/No F-Track Level/No F-Track Level/220.34,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2025-12-03 (Price: 254.69)",2025-12-09 (Price: 257.41),"1.07%, 6 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-12-03",Already confirmed,"2025-12-10 (Price: 257.98), 1.29% above",7 days,No Information,No Information,No Information,No Information,No Information,3.12% above/1.29% above/1.29% above,12.97%/1.07%/3.55%,"4.22%, 15.72%",2 days/6 days/22 days,2026-04-03/2025-12-11/2026-01-03,15.14%,9.33%,5.81%,1.08,0.49,272.8749/263.7315/262.3/366.6625/412.2037/473.5829/255.05,236.49/187.6063/216.7036/198.5041/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2025-09-17 (Price: 254.15)",2025-12-09 (Price: 257.41),"1.28%, 2 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-12-10 (Price: 257.98), 1.51% above",2 days,No Information,No Information,No Information,No Information,No Information,1.56% above/1.51% above/1.51% above,12.97%/1.07%/3.55%,"4.22%, 15.72%",2 days/6 days/22 days,2026-01-16/2025-09-25/2025-10-18,15.14%,9.33%,5.81%,1.08,0.49,272.2963/263.1723/260.39/366.6625/412.2037/473.5829/270.8,242.52/187.6063/216.7036/198.5041/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
FRACTAL TRACK,"CNR.TO, Long, 2025-11-26 (Price: 132.03)",2025-12-09 (Price: 135.38),"2.54%, 13 days","100.0%, Past 5 years, 13","Daily, was CONFIRMED on 2025-11-26",Already confirmed,"2025-12-10 (Price: 135.56), 2.67% above",14 days,No Information,No Information,No Information,"61.8% (Price: 131.225), 3.3% above, Upmove Bounce Back","2025-09-11 (Price: 126.11), 2025-10-31 (Price: 139.5)",No Information,11.26%/0.33%/9.09%,"-0.0%, 14.35%",1 day/18 days/7 days,2027-10-04/2025-12-22/2026-09-30,16.8%,-0.9%,17.7%,0.98,-0.19,131.9772/144.0315/140.06/167.5729/218.156/349.4971/136.62,128.08/127.762/86.815/55.8095/No F-Track Level/No F-Track Level/No EMA 200 Support,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
TRENDPULSE,"INFY, Long, 2025-09-17 (Price: 17.68)",2025-12-09 (Price: 17.75),"0.4%, 2 days","100.0%, Past 4 years, 12","Daily, is CONFIRMED on 2025-09-17",Already confirmed,"2025-12-10 (Price: 18.07), 2.21% above",2 days,No Information,No Information,No Information,No Information,No Information,5.92% above/2.21% above/2.21% above,6.66%/1.9%/4.18%,"-0.0%, 10.02%",3 days/7 days/1 day,2026-02-07/2025-09-27/2025-10-30,13.05%,6.68%,6.37%,1.41,0.34,18.4721/18.419/18.41/23.796/31.8515/41.1179/19.14,16.38/16.074/13.0115/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"INFY, Long, 2025-10-22 (Price: 17.47)",2025-12-08 (Price: 17.72),"1.43%, 1 day","100.0%, Past 4 years, 12","Daily, is CONFIRMED on 2025-10-22",Already confirmed,"2025-12-10 (Price: 18.07), 3.43% above",1 day,No Information,No Information,No Information,No Information,No Information,3.79% above/3.43% above/3.43% above,6.66%/1.9%/4.18%,"-0.0%, 10.02%",3 days/7 days/1 day,2026-03-14/2025-11-01/2025-12-04,13.05%,6.68%,6.37%,1.41,0.34,18.2527/18.2002/18.19/23.796/31.8515/41.1179/18.38,16.07/16.074/13.0115/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2025-12-01 (Price: 133.81)",2025-12-08 (Price: 136.2),"1.79%, 7 days","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-12-01",Already confirmed,"2025-12-10 (Price: 135.56), 1.31% above",9 days,No Information,No Information,No Information,No Information,No Information,2.84% above/1.31% above/1.31% above,6.98%/0.37%/2.17%,"18.84%, 26.48%",2 days/4 days/16 days,2026-04-01/2025-12-06/2025-12-24,5.85%,1.19%,4.66%,0.01,-0.01,138.6807/136.7137/158.48/173.435/218.156/349.4971/136.95,128.08/127.762/86.815/55.8095/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
TRENDPULSE,"JETS, Long, 2025-12-01 (Price: 26.2)",2025-12-08 (Price: 27.43),"4.69%, 7 days","80.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-12-01",Already confirmed,"2025-12-10 (Price: 28.04), 7.02% above",9 days,No Information,No Information,No Information,No Information,No Information,7.02% above/7.02% above/7.02% above,8.17%/0.83%/3.6%,"14.2%, 35.94%",2 days/8 days/22 days,2026-03-06/2025-12-12/2026-01-01,-14.22%,-2.09%,-12.13%,0.14,0.02,26.1424/27.1432/27.02/27.1773/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,23.68/14.732/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/23.56,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
