Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-02-28 (Price: 46.1)",2025-12-23 (Price: 55.97) (Today),"21.41%, 9.9 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2025-12-23 (Price: 55.97), 21.41% above",9.9 months,No Information,No Information,No Information,No Information,No Information,27.35% above/21.41% above/21.41% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-01-06/2025-10-03/2026-03-26,4.68%,2.37%,2.31%,0.29,0.18,53.6973/54.4672/56.66/48.96/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/22.67/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/42.38,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-07-31 (Price: 47.27)",2025-12-23 (Price: 55.97) (Today),"18.4%, 4.8 months","76.92%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-23 (Price: 55.97), 18.4% above",4.8 months,No Information,No Information,No Information,No Information,No Information,26.83% above/16.7% above/18.4% above,30.69%/9.64%/18.15%,"25.08%, 44.87%",1.3 year/5 months/9 months,2027-06-08/2026-03-05/2026-08-26,4.68%,2.37%,2.31%,0.29,0.18,55.0601/55.8495/52.62/48.715/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/44.14,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"HYG, Long, 2025-06-30 (Price: 80.65)",2025-12-23 (Price: 80.49) (Today),"-0.2%, 5.9 months","80.0%, Past 18 years, 5","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2025-12-23 (Price: 80.49), 0.2% below",5.9 months,No Information,No Information,No Information,"38.2% (Price: 76.5615), 5.13% above, Upmove Bounce Back","2022-10-31 (Price: 70.4), 2024-09-30 (Price: 80.37)",No Information,2.15%/2.15%/2.15%,"3.95%, 5.88%",1.7 year/1.7 year/1.7 year,2027-12-03/2027-12-03/2027-12-03,3.9%,-0.99%,4.89%,-0.17,-0.53,79.4967/82.384/86.63/86.99/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,78.6/72.2733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/79.91,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-09-28 (Price: 52.21)",2025-12-23 (Price: 55.97) (Today),"7.2%, 2.9 months","76.47%, Past 10 years, 17","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2025-12-23 (Price: 55.97), 7.2% above",2.9 months,No Information,No Information,No Information,No Information,No Information,10.66% above/7.95% above/7.2% above,16.63%/0.1%/7.69%,"5.06%, 34.47%",8.4 months/1.2 month/3.2 months,2026-09-28/2025-11-19/2026-02-14,6.48%,6.95%,-0.47%,0.61,0.35,54.7317/56.2249/55.62/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,34.39/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.08,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
SIGMASHELL,"SBUX, Long, 2025-05-01 (Price: 82.01)",2025-12-23 (Price: 83.86) (Today),"2.26%, 7.9 months","100.0%, Past 5 years, 4","Daily, was CONFIRMED on 2025-05-01",Already confirmed,"2025-12-23 (Price: 83.86), 2.26% above",7.9 months,"-8.19, 75.0",No Information,No Information,No Information,No Information,No Information,29.12%/1.22%/12.6%,"0%, 25.49%",7.6 months/2.9 months/4.6 months,2026-03-27/2025-09-04/2025-11-16,30.95%,12.15%,18.8%,1.02,0.58,83.0515/92.3433/142.4098/117.438/142.4098/150.3462/87.73,80.05/71.47/76.529/65.8616/No F-Track Level/No F-Track Level/No EMA 200 Support,91.43%/70/0 days (Across ALL Assets),75.11%/237/0 days (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2023-12-31 (Price: 134185.0)",2025-12-23 (Price: 160455.8281) (Today),"19.58%, 2 years","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2025-12-23 (Price: 160455.8281), 19.58% above",2 years,No Information,No Information,No Information,No Information,No Information,26.01% above/19.58% above/19.58% above,14.35%/2.63%/9.45%,"18.7%, 34.07%",3.3 years/8.1 months/1.9 year,2028-09-15/2024-12-16/2026-09-16,6.15%,6.78%,-0.63%,0.48,0.36,148462.284/146865.4825/161963.8/No Horizontal Resistance/173653.968/192289.6/No EMA 200 Target,101882.0/90496.5/121313.6/110617.73/No F-Track Level/No F-Track Level/115493.12,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-09-21 (Price: 24626.25)",2025-12-23 (Price: 25587.8301) (Today),"3.9%, 3.1 months","100.0%, Past 10 years, 9","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2025-12-23 (Price: 25587.8301), 3.9% above",3.1 months,No Information,No Information,No Information,No Information,No Information,6.21% above/3.9% above/3.9% above,3.95%/1.69%/2.62%,"-0.0%, 35.49%",4.4 months/1.2 month/2.9 months,2026-03-31/2025-11-12/2026-01-25,3.75%,13.42%,-9.67%,0.85,0.8,26561.8733/25271.4578/27592.28/No Horizontal Resistance/25025.4383/33965.62/No EMA 200 Target,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level/21525.56,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"IHI, Long, 2025-02-02 (Price: 63.81)",2025-12-23 (Price: 62.64) (Today),"-1.83%, 10.8 months","100.0%, Past 10 years, 34","Weekly, is CONFIRMED on 2025-01-31",Already confirmed,"2025-12-23 (Price: 62.64), 1.83% below",10.8 months,No Information,No Information,No Information,No Information,No Information,1.29% above/1.83% below/1.83% below,8.09%/1.52%/4.37%,"-0.0%, 28.87%",10.7 months/28 days/4 months,2026-05-12/2025-03-14/2025-07-25,10.39%,9.12%,1.27%,2.0,0.59,68.2512/66.5985/67.75/66.92/68.9264/76.3906/No EMA 200 Target,58.81/46.8983/56.0899/46.1919/No F-Track Level/No F-Track Level/57.97,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"IEI, Long, 2024-08-31 (Price: 118.72)",2025-12-23 (Price: 119.13) (Today),"0.35%, 1.3 year","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2025-12-23 (Price: 119.13), 0.35% above",1.3 year,No Information,No Information,No Information,No Information,No Information,1.24% above/0.35% above/0.35% above,1.93%/1.13%/1.45%,"15.13%, 15.6%",11.2 months/6.1 months/8.1 months,2025-12-30/2025-05-23/2025-08-17,1.43%,0.7%,0.73%,-0.36,-0.87,121.7355/120.4414/124.14/133.2183/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,112.29/112.768/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/115.83,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
TRENDPULSE,"SFTBY, Long, 2025-07-31 (Price: 38.15)",2025-12-23 (Price: 55.64) (Today),"45.85%, 4.8 months","100.0%, Past 20 years, 6","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2025-12-23 (Price: 55.64), 45.85% above",4.8 months,No Information,No Information,No Information,No Information,No Information,52.73% above/48.37% above/45.85% above,36.66%/36.66%/36.66%,"-0.0%, 64.04%",1 year/1 year/1 year,2027-01-03/2027-01-03/2027-01-03,12.92%,8.11%,4.81%,0.88,0.41,36.8529/52.1358/42.72/No Horizontal Resistance/48.3837/56.3971/No EMA 200 Target,25.22/16.82/32.5245/28.6536/No F-Track Level/No F-Track Level/29.37,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Long, 2025-02-28 (Price: 41.74)",2025-12-23 (Price: 52.59) (Today),"25.99%, 9.9 months","85.71%, Past 24 years, 7","Monthly, was CONFIRMED on 2025-02-28",Already confirmed,"2025-12-23 (Price: 52.59), 25.99% above",9.9 months,No Information,No Information,No Information,"61.8% (Price: 34.2539), 53.53% above, Upmove Bounce Back","2024-05-31 (Price: 29.2), 2024-08-31 (Price: 42.43)",No Information,29.63%/5.85%/20.48%,"5.23%, 30.29%",6 years/1 year/3.2 years,2033-09-22/2026-08-03/2029-09-23,5.03%,5.2%,-0.17%,0.93,0.26,46.0559/50.2884/49.68/52.46/58.6089/65.2057/42.03,29.82/34.4/41.5794/31.0544/No F-Track Level/No F-Track Level/No EMA 200 Support,84.62%/39/0 days (Across ALL Assets),68.29%/82/0 days (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2024-07-31 (Price: 222.08)",2025-12-23 (Price: 272.36) (Today),"22.64%, 1.4 year","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2025-12-23 (Price: 272.36), 22.64% above",1.4 year,No Information,No Information,No Information,No Information,No Information,29.31% above/22.64% above/22.64% above,49.66%/12.62%/21.67%,"-0.0%, 40.56%",2.5 years/5.1 months/10.5 months,2028-02-24/2025-03-09/2025-10-30,17.77%,21.49%,-3.72%,2.41,1.03,323.0598/270.2047/323.37/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,170.33/136.9225/189.8723/119.0319/No F-Track Level/No F-Track Level/189.12,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets)
DELTADRIFT,"KWEB, Long, 2025-11-24 (Price: 37.52)",2025-12-22 (Price: 34.76),"-7.36%, 28 days","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2025-11-24",Already confirmed,"2025-12-23 (Price: 34.58), 7.84% below",29 days,No Information,No Information,No Information,No Information,No Information,No Information,19.05%/4.1%/7.08%,"18.75%, 18.75%",1.6 month/2 days/14 days,2026-02-01/2025-11-26/2025-12-14,3.5%,-1.91%,5.41%,0.03,0.1,38.7281/40.1764/39.45/54.865/112.1402/127.8094/No EMA 200 Target,36.23/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/36.43,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
FRACTAL TRACK,"GLD, Long, 2025-10-30 (Price: 370.13)",2025-12-22 (Price: 408.23),"10.29%, 1.8 month","100.0%, Past 5 years, 18","Daily, was CONFIRMED on 2025-10-30",Already confirmed,"2025-12-23 (Price: 413.64), 11.76% above",1.8 month,No Information,No Information,No Information,"23.66% (Price: 363.7476), 13.72% above, Upmove Bounce Back","2024-11-14 (Price: 236.13), 2025-10-20 (Price: 403.3)",No Information,11.32%/1.34%/8.92%,"-0.0%, 18.1%",2 years/1.4 month/5.2 months,2028-09-06/2025-12-29/2026-06-12,26.16%,11.89%,14.27%,2.41,0.93,398.4449/403.1456/470.43/No Horizontal Resistance/424.4974/624.146/No EMA 200 Target,363.0/150.8/301.1087/224.8487/No F-Track Level/No F-Track Level/328.82,95.82%/359/0 days (Across ALL Assets),56.14%/57/0 days (Across ALL Assets)
TRENDPULSE,"RHHBY, Long, 2025-10-12 (Price: 45.66)",2025-12-21 (Price: 51.2),"12.13%, 2.3 months","87.5%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-10-10",Already confirmed,"2025-12-23 (Price: 52.59), 15.18% above",2.4 months,No Information,No Information,No Information,No Information,No Information,16.09% above/16.04% above/15.18% above,18.53%/3.11%/9.28%,"21.59%, 44.18%",1.2 year/1.2 month/4.5 months,2027-06-29/2025-12-03/2026-04-25,3.03%,4.77%,-1.74%,0.42,0.23,47.3996/49.8972/50.49/52.46/58.6089/65.2057/No EMA 200 Target,38.23/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/40.19,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-11-24 (Price: 13.1)",2025-12-21 (Price: 11.87),"-9.39%, 1.1 year","90.91%, Past 10 years, 11","Weekly, is CONFIRMED on 2024-11-22",Already confirmed,"2025-12-23 (Price: 12.2), 6.87% below",1.1 year,No Information,No Information,No Information,No Information,No Information,2.79% below/6.87% below/6.87% below,10.69%/2.99%/6.53%,"8.88%, 47.61%",1.9 month/28 days/1.4 month,2025-02-14/2025-01-03/2025-01-23,-0.02%,11.46%,-11.48%,0.54,0.63,14.4689/13.9554/14.24/No Horizontal Resistance/19.8479/26.5969/No EMA 200 Target,9.4/9.246/11.0645/No support/No F-Track Level/No F-Track Level/11.11,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2024-10-13 (Price: 51.71)",2025-12-21 (Price: 43.99),"-14.93%, 1.2 year","95.45%, Past 10 years, 22","Weekly, is CONFIRMED on 2024-10-11",Already confirmed,"2025-12-23 (Price: 44.96), 13.05% below",1.2 year,No Information,No Information,No Information,No Information,No Information,6.76% below/13.05% below/13.05% below,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2025-03-14/2024-11-22/2024-12-30,2.78%,3.8%,-1.02%,0.61,0.23,52.7907/55.3711/51.74/No Horizontal Resistance/65.8353/68.6522/No EMA 200 Target,43.4/13.9251/48.4386/46.0303/No F-Track Level/No F-Track Level/48.05,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2024-04-07 (Price: 55.16)",2025-12-21 (Price: 43.99),"-20.25%, 1.7 year","95.45%, Past 10 years, 22","Weekly, is CONFIRMED on 2024-04-05",Already confirmed,"2025-12-23 (Price: 44.96), 18.49% below",1.7 year,No Information,No Information,No Information,No Information,No Information,10.78% below/18.49% below/18.49% below,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2024-09-06/2024-05-17/2024-06-24,2.78%,3.8%,-1.02%,0.61,0.23,56.3128/59.0653/64.58/No Horizontal Resistance/65.8353/68.6522/No EMA 200 Target,40.81/13.9251/48.4386/46.0303/No F-Track Level/No F-Track Level/43.33,95.21%/146/0 days (Across ALL Assets),81.88%/276/0 days (Across ALL Assets)
OSCILLATOR DELTA,"INFY, Long, 2025-10-20 (Price: 16.91)",2025-12-19 (Price: 20.22),"19.57%, 2 months","70.83%, Past 6 years, 24","Daily, is Confirmed on 2025-10-20",No Cancellation Possible,"2025-12-23 (Price: 18.57), 9.82% above",2.1 months,No Information,No Information,No Information,No Information,No Information,No Information,13.6%/5.09%/8.19%,"14.44%, 21.07%",3.3 months/8 days/1.4 month,2026-03-12/2025-10-31/2025-12-19,8.71%,6.68%,2.03%,0.2,0.34,18.1833/18.2949/19.45/23.796/31.8515/41.1179/17.51,No Recent Minima/16.074/13.0115/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,81.76%/159/0 days (Across ALL Assets),67.13%/362/0 days (Across ALL Assets)
TRENDPULSE,"ABNB, Long, 2025-08-29 (Price: 130.53)",2025-12-19 (Price: 135.28),"3.64%, 3.7 months","88.89%, Past 4 years, 18","Daily, is CONFIRMED on 2025-08-29",Already confirmed,"2025-12-23 (Price: 136.49), 4.57% above",3.9 months,No Information,No Information,No Information,No Information,No Information,4.62% above/4.57% above/4.57% above,13.07%/1.63%/7.15%,"39.55%, 57.01%",3.2 months/6 days/26 days,2026-01-15/2025-09-06/2025-10-05,10.28%,-2.98%,13.26%,0.22,0.05,129.8382/139.8629/137.96/178.025/223.5359/232.9937/131.47,118.3/99.795/124.5998/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,88.27%/307/0 days (Across ALL Assets),82.44%/655/0 days (Across ALL Assets)
DELTADRIFT,"TCEHY, Long, 2025-12-10 (Price: 77.33)",2025-12-19 (Price: 78.81),"1.91%, 9 days","77.78%, Past 4 years, 9","Daily, was CONFIRMED on 2025-12-10",Already confirmed,"2025-12-23 (Price: 77.59), 0.34% above",13 days,No Information,No Information,No Information,No Information,No Information,No Information,10.88%/4.05%/5.86%,"19.68%, 19.68%",22 days/2 days/7 days,2026-01-10/2025-12-12/2025-12-20,7.25%,5.28%,1.97%,0.13,0.31,85.6352/81.8615/83.75/No Horizontal Resistance/91.9947/116.3817/No EMA 200 Target,77.31/36.36/76.6795/58.4956/No F-Track Level/No F-Track Level/72.16,88.12%/101/0 days (Across ALL Assets),77.89%/484/0 days (Across ALL Assets)
