Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-01 (Price: 94.26)",2025-11-14 (Price: 98.86) (Today),"4.88%, 32 days","96.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-10-01",Already confirmed,"2025-11-14 (Price: 98.86), 4.88% above",32 days,No Information,No Information,No Information,No Information,No Information,9.41% above/4.88% above/4.88% above,5.58%/0.68%/1.93%,"8.41%, 20.52%",87 days/4 days/29 days,2026-02-04/2025-10-06/2025-11-12,12.0%,7.54%,4.46%,0.55,0.28,95.3251/96.0792/102.72/No Horizontal Resistance/100.0174/110.0139,85.99/65.915/87.7591/70.617/No F-Track Level/No F-Track Level,87.67/88.07,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"TCEHY, Long, 2025-03-31 (Price: 63.84)",2025-11-14 (Price: 81.76) (Today),"28.07%, 164 days","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-03-31",Already confirmed,"2025-11-14 (Price: 81.76), 28.07% above",164 days,No Information,No Information,No Information,No Information,No Information,32.71% above/28.07% above/28.07% above,48.56%/8.58%/32.02%,"-0.0%, 28.74%",434 days/87 days/179 days,2026-12-19/2025-08-04/2025-12-15,29.28%,21.03%,8.25%,1.74,0.72,78.3955/84.2816/72.69/73.09/91.9947/116.3817,34.84/36.36/58.3318/52.1422/No F-Track Level/No F-Track Level,60.71/53.18,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2025-10-22 (Price: 9.45)",2025-11-14 (Price: 9.6) (Today),"1.59%, 17 days","70.27%, Past 4 years, 37","Daily, is CONFIRMED on 2025-10-22",Already confirmed,"2025-11-14 (Price: 9.6), 1.59% above",17 days,No Information,No Information,No Information,No Information,No Information,3.23% above/1.59% above/1.59% above,7.56%/1.51%/3.12%,"7.04%, 16.17%",78 days/5 days/26 days,2026-02-11/2025-10-29/2025-11-28,5.05%,4.18%,0.87%,0.27,0.12,9.5247/9.7448/10.22/No Horizontal Resistance/11.2606/15.4512,8.95/6.86/8.6706/33.2031/No F-Track Level/No F-Track Level,9.11/9.12,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-06-30 (Price: 6.58)",2025-11-14 (Price: 8.115) (Today),"23.33%, 99 days","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-11-14 (Price: 8.115), 23.33% above",99 days,No Information,No Information,No Information,No Information,No Information,31.95% above/23.33% above/23.33% above,44.06%/6.89%/28.09%,"-0.0%, 15.01%",370 days/130 days/226 days,2026-12-17/2026-01-04/2026-05-23,27.24%,1.15%,26.09%,1.21,-0.07,7.596/8.4283/8.67/No Horizontal Resistance/8.5311/12.0421,3.0/2.942/6.3611/26.9153/No F-Track Level/No F-Track Level,6.09/5.37,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-12 (Price: 65.01)",2025-11-14 (Price: 71.55) (Today),"10.06%, 24 days","85.0%, Past 10 years, 60","Weekly, is CONFIRMED on 2025-10-10",Already confirmed,"2025-11-14 (Price: 71.55), 10.06% above",24 days,No Information,No Information,No Information,No Information,No Information,10.06% above/10.06% above/10.06% above,22.6%/3.01%/13.6%,"47.14%, 54.37%",279 days/19 days/68 days,2026-11-20/2025-11-08/2026-01-18,9.3%,18.14%,-8.84%,0.3,0.62,71.1404/73.8514/82.43/No Horizontal Resistance/63.2847/70.6207,35.59/24.32/58.5532/50.7492/No F-Track Level/No F-Track Level,57.75/46.03,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-09-28 (Price: 110.35)",2025-11-14 (Price: 114.05) (Today),"3.35%, 34 days","84.62%, Past 10 years, 39","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2025-11-14 (Price: 114.05), 3.35% above",34 days,No Information,No Information,No Information,No Information,No Information,3.35% above/3.35% above/3.35% above,12.32%/1.31%/5.77%,"9.57%, 31.6%",459 days/19 days/108 days,2027-07-24/2025-10-25/2026-03-03,7.92%,7.82%,0.1%,0.84,0.3,115.2606/116.7172/126.68/No Horizontal Resistance/128.6672/152.0396,81.05/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level,103.64/91.14,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"^NZ50, Long, 2025-09-14 (Price: 13227.9004)",2025-11-14 (Price: 13464.46) (Today),"1.79%, 44 days","94.44%, Past 10 years, 36","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-14 (Price: 13464.46), 1.79% above",44 days,No Information,No Information,No Information,No Information,No Information,1.82% above/1.79% above/1.79% above,7.03%/0.27%/3.75%,"1.46%, 23.79%",189 days/19 days/64 days,2026-06-14/2025-10-11/2025-12-15,12.33%,9.64%,2.69%,1.87,0.54,13550.6612/13723.9467/13792.16/13351.2476/14773.8816/17170.3822,12017.84/10608.2731/12904.4271/10062.5272/No F-Track Level/No F-Track Level,12928.17/12690.78,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"EWJ, Long, 2025-09-14 (Price: 80.76)",2025-11-14 (Price: 83.98) (Today),"3.99%, 44 days","80.65%, Past 10 years, 31","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-14 (Price: 83.98), 3.99% above",44 days,No Information,No Information,No Information,No Information,No Information,6.06% above/3.99% above/3.99% above,12.51%/1.17%/5.28%,"20.09%, 34.01%",184 days/19 days/70 days,2026-06-07/2025-10-11/2025-12-24,5.16%,4.75%,0.41%,0.52,0.11,82.4963/85.0241/88.13/No Horizontal Resistance/83.4752/89.1379,71.76/53.915/68.8472/52.3436/No F-Track Level/No F-Track Level,76.6/71.51,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
PULSEGAUGE,"META, Long, 2025-07-06 (Price: 719.01)",2025-11-14 (Price: 609.46) (Today),"-15.24%, 94 days","100.0%, Past 13 years, 10","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-14 (Price: 609.46), 15.24% below",94 days,No Information,No Information,No Information,No Information,No Information,No Information,27.47%/20.35%/22.69%,"-0.0%, 16.89%",94 days/34 days/67 days,2025-11-19/2025-08-24/2025-10-11,78.09%,22.84%,55.25%,1.02,0.73,773.511/882.1534/842.484/No Horizontal Resistance/842.484/1305.5879,501.48/241.8667/556.264/3267.3398/No F-Track Level/No F-Track Level,713.72/677.46,73.47%/49/155 days (Across ALL Assets),72.58%/124/147 days (Across ALL Assets)
PULSEGAUGE,"PYPL, Long, 2025-07-06 (Price: 76.59)",2025-11-14 (Price: 62.81) (Today),"-17.99%, 94 days","87.5%, Past 10 years, 8","Weekly, was CONFIRMED on 2025-07-06",No Cancellation Possible,"2025-11-14 (Price: 62.81), 17.99% below",94 days,No Information,No Information,No Information,No Information,No Information,No Information,23.0%/22.43%/22.68%,"15.91%, 27.83%",254 days/119 days/167 days,2026-07-08/2025-12-25/2026-03-04,19.66%,6.78%,12.89%,0.41,0.27,79.1941/93.9606/318.1818/309.65/318.1818/No Next Fib Ext,58.37/56.966/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,68.43/70.12,73.47%/49/155 days (Across ALL Assets),72.58%/124/147 days (Across ALL Assets)
BASELINEDIVERGENCE,"QQQ, Long, 2025-08-10 (Price: 574.55)",2025-11-14 (Price: 608.86) (Today),"5.97%, 69 days","85.53%, Past 10 years, 76","Weekly, was CONFIRMED on 2025-08-10",Already confirmed,"2025-11-14 (Price: 608.86), 5.97% above",69 days,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.95%/0.81%/10.36%,"13.49%, 27.25%",149 days/44 days/81 days,2026-03-13/2025-10-12/2025-12-05,23.29%,18.13%,5.16%,0.88,0.81,643.9556/634.0734/610.7303/No Horizontal Resistance/610.7303/836.2536,422.67/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level,605.86/541.73,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"^NDX, Long, 2025-08-10 (Price: 23611.2695)",2025-11-14 (Price: 25008.2422) (Today),"5.92%, 69 days","85.14%, Past 10 years, 74","Weekly, was CONFIRMED on 2025-08-10",Already confirmed,"2025-11-14 (Price: 25008.2422), 5.92% above",69 days,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.87%/0.79%/10.11%,"13.31%, 27.32%",154 days/44 days/81 days,2026-03-21/2025-10-12/2025-12-05,22.62%,18.15%,4.47%,0.89,0.81,26399.7604/25998.3688/25025.4383/No Horizontal Resistance/25025.4383/33965.62,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level,24895.66/22260.73,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"SPY, Long, 2025-09-07 (Price: 647.24)",2025-11-14 (Price: 671.93) (Today),"3.81%, 49 days","90.48%, Past 10 years, 21","Weekly, was CONFIRMED on 2025-09-07",Already confirmed,"2025-11-14 (Price: 671.93), 3.81% above",49 days,No Information,"^GSPC, Tangent Case",No Information,No Information,No Information,No Information,10.23%/0.46%/4.63%,"5.53%, 12.25%",124 days/44 days/75 days,2026-03-05/2025-11-09/2025-12-24,8.38%,12.23%,-3.85%,0.78,0.56,701.7376/677.2072/969.1148/No Horizontal Resistance/969.1148/1522.3697,505.28/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level,668.48/613.15,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
TRENDPULSE,"^DJI, Long, 2025-09-28 (Price: 46247.2891)",2025-11-14 (Price: 47147.4805) (Today),"1.95%, 34 days","93.75%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-09-26",Already confirmed,"2025-11-14 (Price: 47147.4805), 1.95% above",34 days,No Information,No Information,No Information,No Information,No Information,2.87% above/1.95% above/1.95% above,6.98%/0.22%/3.8%,"3.06%, 34.78%",249 days/19 days/101 days,2026-09-23/2025-10-25/2026-02-21,6.99%,9.91%,-2.92%,1.11,0.44,47394.2219/48004.6861/49868.04/No Horizontal Resistance/54129.8938/83218.843,38314.86/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level,45145.09/43246.39,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"SPY, Long, 2025-08-10 (Price: 637.18)",2025-11-14 (Price: 671.93) (Today),"5.45%, 69 days","90.48%, Past 10 years, 21","Weekly, was CONFIRMED on 2025-08-10",Already confirmed,"2025-11-14 (Price: 671.93), 5.45% above",69 days,No Information,"^GSPC, Tangent Case",No Information,No Information,No Information,No Information,10.23%/0.46%/4.63%,"5.53%, 12.25%",124 days/44 days/75 days,2026-02-05/2025-10-12/2025-11-26,8.38%,12.23%,-3.85%,0.78,0.56,690.8306/666.6814/969.1148/No Horizontal Resistance/969.1148/1522.3697,505.28/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level,668.48/613.15,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
FRACTAL TRACK,"DBC, Long, 2025-10-16 (Price: 22.14)",2025-11-14 (Price: 22.97) (Today),"3.75%, 21 days","100.0%, Past 5 years, 25","Daily, was CONFIRMED on 2025-10-16",Already confirmed,"2025-11-14 (Price: 22.97), 3.75% above",21 days,No Information,No Information,No Information,"38.2% (Price: 22.4428), 2.35% above, Upmove Bounce Back","2025-08-19 (Price: 21.59), 2025-09-26 (Price: 22.97)",No Information,29.66%/0.04%/14.35%,"-0.0%, 9.05%",60 days/22 days/46 days,2026-01-10/2025-11-16/2025-12-21,93.76%,11.54%,82.22%,0.27,0.5,22.2263/25.3171/22.97/28.58/60.6441/65.878,22.07/19.55/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,22.58/22.05,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
FRACTAL TRACK,"^BVSP, Long, 2025-03-31 (Price: 130260.0)",2025-11-14 (Price: 157738.6875) (Today),"21.1%, 164 days","93.33%, Past 57 years, 30","Monthly, was CONFIRMED on 2025-03-31",Already confirmed,"2025-11-14 (Price: 157738.6875), 21.1% above",164 days,No Information,No Information,No Information,"50% (Price: 116368.0), 35.55% above, Upmove Bounce Back","2022-07-31 (Price: 95267.0), 2024-08-31 (Price: 137469.0)",No Information,195.55%/4.94%/55.92%,"17.81%, 51.61%",3326 days/109 days/1090 days,2038-06-08/2025-09-04/2029-07-26,3.98%,30.03%,-26.05%,0.44,0.88,141319.074/203101.392/155581.2/134350.3333/173653.968/192289.6,120283.0/95217.0/121313.6/110617.73/No F-Track Level/No F-Track Level,146520.85/136771.08,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-09-14 (Price: 241.38)",2025-11-14 (Price: 276.98) (Today),"14.75%, 44 days","100.0%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-09-12",Already confirmed,"2025-11-14 (Price: 276.98), 14.75% above",44 days,No Information,No Information,No Information,No Information,No Information,17.78% above/14.75% above/14.75% above,19.02%/3.15%/8.18%,"-0.0%, 15.08%",129 days/24 days/47 days,2026-03-19/2025-10-18/2025-11-21,35.83%,21.1%,14.73%,1.74,0.79,266.3387/261.1249/305.77/No Horizontal Resistance/219.0619/240.3589,147.74/84.6567/203.7099/185.0665/No F-Track Level/No F-Track Level,202.01/182.46,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2024-06-30 (Price: 30.08)",2025-11-14 (Price: 37.69) (Today),"25.3%, 359 days","100.0%, Past 24 years, 6","Quarterly, was CONFIRMED on 2024-06-30",Already confirmed,"2025-11-14 (Price: 37.69), 25.3% above",359 days,No Information,No Information,No Information,"50% (Price: 19.875), 89.64% above, Upmove Bounce Back","2012-09-30 (Price: 1.86), 2020-09-30 (Price: 37.89)",No Information,589.02%/487.3%/538.16%,"-0.0%, 48.03%",3587 days/3327 days/3457 days,2038-09-20/2037-09-08/2038-03-16,9.52%,13.97%,-4.45%,0.67,0.5,36.7818/191.9585/51.7/37.034/38.8108/40.9296,18.5/22.675/28.7839/26.1935/No F-Track Level/No F-Track Level,37.16/35.99,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
TRENDPULSE,"LYFT, Long, 2025-11-06 (Price: 21.25)",2025-11-13 (Price: 23.8),"12.0%, 5 days","91.43%, Past 4 years, 35","Daily, is CONFIRMED on 2025-11-06",Already confirmed,"2025-11-14 (Price: 23.14), 8.89% above",6 days,No Information,No Information,No Information,No Information,No Information,15.24% above/8.89% above/8.89% above,46.32%/1.28%/12.74%,"52.91%, 72.52%",77 days/4 days/24 days,2026-02-25/2025-11-11/2025-12-10,43.3%,-10.85%,54.15%,0.48,0.14,22.4145/23.9572/22.2/57.19/81.0416/101.3843,19.42/8.8875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,20.17/15.49,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"GILD, Long, 2025-09-18 (Price: 113.62)",2025-11-13 (Price: 125.2),"10.19%, 40 days","100.0%, Past 5 years, 28","Daily, was CONFIRMED on 2025-09-18",Already confirmed,"2025-11-14 (Price: 125.02), 10.03% above",41 days,No Information,No Information,No Information,"23.66% (Price: 107.6908), 16.09% above, Upmove Bounce Back","2024-05-31 (Price: 62.07), 2025-08-12 (Price: 121.83)",No Information,29.99%/0.5%/11.55%,"-0.0%, 27.82%",471 days/7 days/193 days,2027-08-01/2025-09-28/2026-06-24,10.34%,14.55%,-4.21%,0.57,0.58,116.3355/126.7431/149.48/120.895/121.083/140.4376,110.86/56.9733/104.5806/96.4152/No F-Track Level/No F-Track Level,117.44/111.26,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-11-03 (Price: 182.6)",2025-11-13 (Price: 194.07),"6.28%, 8 days","100.0%, Past 4 years, 44","Daily, is CONFIRMED on 2025-11-03",Already confirmed,"2025-11-14 (Price: 194.93), 6.75% above",9 days,No Information,No Information,No Information,No Information,No Information,6.75% above/6.75% above/6.75% above,10.12%/0.29%/3.51%,"-0.0%, 13.61%",101 days/4 days/29 days,2026-03-29/2025-11-08/2025-12-15,31.05%,25.35%,5.71%,1.47,1.07,186.1242/189.0093/188.43/197.56/194.1559/294.0831,180.3/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level,184.66/172.2,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
