Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2016-10-09,44.51,2016-10-23,43.09,2015-09-06-2016-09-11,31.08-49.93,Sell,9 days,3.19%,Fall by 8.38%,103.67%
2016-10-16,43.75,2016-11-06,42.42,2011-12-25-2016-09-11,26.41-49.93,Sell,14 days,3.04%,Fall by 6.93%,106.71%
2016-10-23,43.09,2016-11-13,41.04,2010-09-05-2016-09-11,25.93-49.93,Sell,14 days,4.76%,Fall by -0.95%,111.47%
2016-11-27,42.22,2020-02-16,57.19,2015-09-06-2016-09-11,31.08-49.93,Buy,839 days,35.46%,Rise by -22.4%,146.93%
2017-01-08,40.69,2020-09-27,57.67,2014-10-19-2016-09-11,37.68-49.93,Buy,969 days,41.73%,Rise by 21.47%,188.66%
2017-09-03,46.27,2017-12-03,46.05,2016-09-11-2016-12-25,40.81-47.51,Sell,64 days,0.48%,Fall by -1.41%,189.13%
2018-09-02,49.05,2019-06-09,51.71,2016-12-25-2018-06-17,39.22-51.06,Buy,199 days,5.42%,Rise by 13.42%,194.56%
2018-10-14,45.42,2018-10-28,43.95,2015-09-06-2018-06-17,31.08-51.06,Sell,9 days,3.24%,Fall by -2.25%,197.79%
2018-10-28,43.95,2019-01-06,46.45,2011-12-25-2018-06-17,26.41-51.06,Sell,49 days,-5.69%,Fall by -10.01%,192.1%
2019-01-06,46.45,2021-02-28,62.53,2011-12-25-2018-06-17,26.41-51.06,Buy,559 days,34.62%,Rise by 5.05%,226.72%
2019-01-13,47.73,2019-06-30,53.38,2018-06-17-2018-10-28,45.82-50.12,Sell,119 days,-11.84%,Fall by 3.99%,214.88%
2019-05-26,52.1,2019-12-29,57.96,2017-10-01-2018-10-28,45.82-46.48,Sell,154 days,-11.25%,Fall by 15.18%,203.64%
2020-02-23,57.49,2020-07-05,57.23,2018-10-28-2020-01-05,43.66-59.09,Buy,94 days,-0.45%,Rise by 6.71%,203.18%
2020-03-15,49.16,2020-03-22,39.3,2016-12-25-2020-01-05,39.22-59.09,Sell,4 days,20.06%,Fall by -59.11%,223.24%
2020-03-22,39.3,2020-03-29,43.28,2018-10-28-2020-01-05,43.66-59.09,Sell,4 days,-10.13%,Fall by -45.22%,213.11%
2020-04-05,44.38,2020-04-12,46.49,2014-10-19-2020-01-05,37.68-59.09,Sell,4 days,-4.75%,Fall by -37.92%,208.36%
2020-04-12,46.49,2020-04-12,46.49,2013-06-23-2020-01-05,33.09-59.09,Buy,0 days,0.0%,Rise by 0%,208.36%
2020-05-03,47.83,2020-06-07,56.06,2013-06-23-2020-01-05,33.09-59.09,Sell,24 days,-17.21%,Fall by -10.38%,191.15%
2020-10-04,58.36,2020-10-04,58.36,2017-10-01-2020-03-29,46.35-46.48,Sell,0 days,-0.0%,Fall by 0%,191.15%
2021-02-28,62.53,2021-06-20,59.91,2016-12-25-2021-01-10,39.22-71.72,Sell,79 days,4.19%,Fall by 5.47%,195.34%
2021-03-07,62.85,2021-06-20,59.91,2014-10-19-2021-01-10,37.68-71.72,Sell,74 days,4.68%,Fall by 5.47%,200.02%
2021-03-28,61.88,2021-06-13,62.06,2020-03-29-2021-01-10,35.7-71.72,Sell,54 days,-0.29%,Fall by 8.75%,199.73%
2021-04-11,63.09,2021-04-11,63.09,2018-10-28-2021-01-10,43.66-71.72,Buy,0 days,0.0%,Rise by 0%,199.73%
2021-05-16,62.93,2021-06-13,62.06,2018-10-28-2021-01-10,43.66-71.72,Sell,19 days,1.38%,Fall by 8.75%,201.11%
2021-06-20,59.91,2021-10-31,63.84,2015-09-06-2021-01-10,31.08-71.72,Sell,94 days,-6.56%,Fall by 11.29%,194.55%
2021-07-04,61.64,2021-07-04,61.64,2016-12-25-2021-01-10,39.22-71.72,Buy,0 days,0.0%,Rise by 0%,194.55%
2021-11-28,58.0,2022-01-02,58.88,2021-01-10-2021-08-22,61.35-67.82,Sell,24 days,-1.52%,Fall by 12.57%,193.04%
2022-01-02,58.88,2022-01-02,58.88,2020-03-29-2021-01-10,35.7-71.72,Buy,0 days,0.0%,Rise by 0%,193.04%
2022-02-13,53.53,2022-02-13,53.53,2014-10-19-2020-01-05,37.68-59.09,Buy,0 days,0.0%,Rise by 0%,193.04%
2022-05-01,49.96,2022-05-01,49.96,2021-01-10-2022-01-30,54.62-67.82,Sell,0 days,-0.0%,Fall by 0%,193.04%
2022-05-15,46.28,2022-06-19,43.36,2013-06-23-2018-06-17,33.09-51.06,Sell,24 days,6.31%,Fall by 8.16%,199.34%
2022-05-29,47.88,2022-05-29,47.88,2015-09-06-2020-01-05,31.08-59.09,Buy,0 days,0.0%,Rise by 0%,199.34%
2022-09-18,45.98,2022-09-25,43.07,2021-10-24-2022-06-19,44.62-62.39,Sell,4 days,6.33%,Fall by -11.03%,205.67%
2023-03-12,47.82,2023-08-20,45.44,2021-10-24-2022-10-16,41.18-62.39,Sell,114 days,4.98%,Fall by 9.68%,210.65%
2023-04-02,49.93,2023-04-02,49.93,2022-10-16-2023-02-05,39.5-53.35,Buy,0 days,0.0%,Rise by 0%,210.65%
2023-06-25,47.98,2023-08-20,45.44,2021-01-10-2022-10-16,41.18-67.82,Sell,39 days,5.29%,Fall by 9.68%,215.94%
2023-11-12,43.7,2023-12-31,48.5,2022-10-16-2023-02-05,39.5-53.35,Sell,34 days,-10.98%,Fall by 9.28%,204.96%
2024-02-04,46.29,2024-02-11,46.55,2023-05-21-2023-10-29,42.39-50.02,Sell,4 days,-0.56%,Fall by 5.48%,204.4%
2024-07-14,46.88,2024-08-25,49.45,2023-12-31-2024-04-28,44.64-47.77,Sell,29 days,-5.48%,Fall by 10.98%,198.92%
2024-11-24,47.94,2024-11-24,47.94,2023-10-29-2024-09-22,41.03-50.41,Buy,0 days,0.0%,Rise by 0%,198.92%
2025-01-05,45.33,2025-01-05,45.33,2022-10-16-2024-09-22,39.5-50.41,Buy,0 days,0.0%,Rise by 0%,198.92%
2025-04-06,40.13,2025-04-27,43.76,2023-10-29-2024-09-22,41.03-50.41,Sell,14 days,-9.05%,Fall by -4.87%,189.87%
2025-08-31,44.86,2025-08-31,44.86,2020-01-05-2025-04-13,42.41-57.0,Sell,0 days,-0.0%,Fall by 0%,189.87%
