Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2024-04-15,504.89,2024-04-23,494.45,Sell,5 days,Fall by -1.890000%,2.07
2024-07-08,599.91,2024-10-21,606.93,Buy,74 days,Rise by -10.980000%,1.17
2024-07-18,579.7,2024-07-29,559.49,Sell,6 days,Fall by 11.100000%,3.49
2024-08-29,568.07,2024-09-09,540.37,Sell,6 days,Fall by -2.500000%,4.88
2024-10-31,582.3,2024-11-06,613.01,Sell,3 days,Fall by -6.690000%,-5.27
2024-12-02,628.37,2024-12-09,639.73,Buy,4 days,Rise by 3.120000%,1.81
2024-12-19,621.79,2024-12-24,644.45,Sell,2 days,Fall by 2.150000%,-3.64
2025-01-10,613.44,2025-01-21,632.6,Sell,6 days,Fall by 1.090000%,-3.12
2025-02-24,615.04,2025-03-05,586.92,Sell,6 days,Fall by 10.560000%,4.57
2025-02-26,610.47,2025-03-05,586.92,Sell,4 days,Fall by 10.490000%,3.86
2025-04-04,478.6,2025-04-09,533.78,Sell,2 days,Fall by -40.910000%,-11.53
2025-05-13,611.49,2025-06-06,626.42,Buy,17 days,Rise by 15.670000%,2.44
2025-06-09,629.14,2025-06-24,646.58,Sell,10 days,Fall by -7.190000%,-2.77
