Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2013-12-22,61.59,2014-02-16,69.59,2008-06-22-2009-02-08,9.23-30.0,Sell,39 days,-12.99%,Fall by 10.62%,3.33%,
2014-04-27,67.89,2014-05-18,65.22,2012-08-05-2014-03-09,26.04-81.24,Sell,14 days,3.93%,Fall by 3.05%,7.26%,
2014-05-04,66.0,2014-06-01,62.2,2011-09-25-2014-03-09,20.64-81.24,Sell,19 days,5.76%,Fall by -1.66%,13.02%,
2014-05-11,66.16,2014-06-01,62.2,2005-11-13-2014-03-09,18.98-81.24,Sell,14 days,5.99%,Fall by -1.66%,19.0%,
2014-06-01,62.2,2014-07-20,70.86,2009-02-08-2014-03-09,7.26-81.24,Sell,34 days,-13.92%,Fall by 10.77%,5.08%,
2014-10-26,64.13,2014-11-02,66.98,2014-03-09-2014-06-01,64.6-76.52,Sell,4 days,-4.44%,Fall by 18.17%,0.63%,
2014-11-02,66.98,2018-11-04,82.92,2012-08-05-2014-03-09,26.04-81.24,Buy,1044 days,23.8%,Rise by -22.35%,24.43%,
2015-01-04,53.56,2015-01-04,53.56,2005-11-13-2014-03-09,18.98-81.24,Buy,0 days,0.0%,Rise by 0%,24.43%,
2015-06-14,67.45,2015-06-14,67.45,2014-03-09-2014-12-21,55.27-76.52,Sell,0 days,-0.0%,Fall by 0%,24.43%,
2015-07-05,68.91,2018-08-05,92.97,2009-02-08-2014-03-09,7.26-81.24,Buy,804 days,34.92%,Rise by 13.98%,59.35%,
2015-08-16,58.41,2015-08-23,52.0,2014-12-21-2015-05-10,48.97-74.43,Sell,4 days,10.97%,Fall by 14.19%,70.32%,
2015-12-13,48.8,2015-12-20,44.62,2015-05-10-2015-10-04,46.18-68.58,Sell,4 days,8.57%,Fall by 15.02%,78.89%,
2016-02-21,40.0,2016-05-08,40.49,2005-11-13-2012-05-06,18.98-35.0,Buy,54 days,1.23%,Rise by -11.36%,80.11%,
2016-04-24,45.79,2016-05-01,43.88,2014-09-21-2016-02-07,38.38-74.99,Sell,4 days,4.17%,Fall by 12.83%,84.28%,
2017-02-05,66.03,2018-02-25,75.01,2014-12-21-2015-05-10,48.97-74.43,Buy,274 days,13.6%,Rise by 26.81%,97.88%,
2017-03-26,59.52,2017-05-14,57.39,2016-02-07-2017-03-05,31.63-69.88,Sell,34 days,3.58%,Fall by 3.83%,101.46%,
2017-04-09,63.7,2017-04-16,60.97,2015-05-10-2016-02-07,38.38-68.58,Sell,4 days,4.29%,Fall by 11.28%,105.75%,
2017-09-03,64.24,2018-11-04,82.92,2016-02-07-2017-03-05,31.63-69.88,Buy,304 days,29.08%,Rise by -22.35%,134.83%,
2018-02-11,68.5,2018-02-25,75.01,2017-03-05-2017-06-25,55.98-65.67,Sell,9 days,-9.5%,Fall by -18.97%,125.32%,
2018-08-19,92.06,2018-09-30,101.96,2014-03-09-2016-02-07,38.38-76.52,Sell,29 days,-10.75%,Fall by 20.81%,114.57%,
2018-10-28,86.33,2018-11-04,82.92,2016-02-07-2018-10-07,31.63-107.07,Sell,4 days,3.95%,Fall by 22.35%,118.52%,
2018-11-04,82.92,2018-11-11,85.13,2017-06-25-2018-10-07,52.63-107.07,Sell,4 days,-2.67%,Fall by 23.26%,115.85%,
2019-01-13,72.77,2019-01-13,72.77,2014-12-21-2018-10-07,48.97-107.07,Buy,0 days,0.0%,Rise by 0%,115.85%,
2019-02-24,77.07,2019-03-17,74.04,2018-10-07-2018-12-30,67.15-101.65,Sell,14 days,3.93%,Fall by 11.25%,119.79%,
2019-09-15,48.06,2019-09-15,48.06,2016-02-07-2018-10-07,31.63-107.07,Buy,0 days,0.0%,Rise by 0%,119.79%,
2019-12-15,50.33,2020-02-02,42.91,2017-03-05-2019-09-01,43.33-65.67,Sell,34 days,14.74%,Fall by 66.05%,134.53%,
2019-12-22,51.26,2019-12-22,51.26,2009-02-08-2018-10-07,7.26-107.07,Buy,0 days,0.0%,Rise by 0%,134.53%,
2020-04-12,20.89,2021-01-31,42.36,2009-02-08-2012-05-06,7.26-35.0,Buy,209 days,102.78%,Rise by 47.33%,237.3%,
2020-07-19,27.96,2020-07-19,27.96,2010-03-14-2020-03-29,21.93-25.91,Sell,0 days,-0.0%,Fall by 0%,237.3%,
2021-01-24,46.33,2021-01-31,42.36,2020-03-29-2021-01-10,13.24-62.49,Sell,4 days,8.57%,Fall by 3.9%,245.87%,
2021-02-14,49.06,2021-02-14,49.06,2011-05-01-2020-03-29,21.93-30.45,Sell,0 days,-0.0%,Fall by 0%,245.87%,
2021-04-11,49.86,2025-03-02,63.66,2020-03-29-2021-01-10,13.24-62.49,Buy,1014 days,27.68%,Rise by -41.19%,273.55%,
2021-06-13,44.39,2021-06-13,44.39,2012-08-05-2018-10-07,26.04-107.07,Buy,0 days,0.0%,Rise by 0%,273.55%,
2021-10-24,57.03,2021-11-14,57.46,2021-08-22-2021-10-10,37.85-65.22,Sell,14 days,-0.75%,Fall by 12.91%,272.8%,
2021-11-14,57.46,2021-11-21,54.65,2018-10-07-2019-09-01,43.33-101.65,Sell,4 days,4.89%,Fall by -12.15%,277.69%,
2021-12-05,51.05,2022-01-16,57.2,2020-03-29-2021-10-10,13.24-65.22,Sell,29 days,-12.05%,Fall by -7.15%,265.64%,
2022-05-29,64.46,2022-06-19,52.09,2021-10-10-2021-12-19,52.38-60.26,Sell,14 days,19.19%,Fall by 11.17%,284.83%,
2022-06-19,52.09,2022-07-03,49.17,2020-03-29-2022-04-24,13.24-71.63,Sell,9 days,5.61%,Fall by 10.94%,290.44%,
2022-06-26,51.85,2022-07-03,49.17,2021-08-22-2022-04-24,37.85-71.63,Sell,4 days,5.17%,Fall by 10.94%,295.6%,
2022-10-16,47.73,2023-03-26,60.62,2020-03-29-2021-10-10,13.24-65.22,Buy,114 days,27.01%,Rise by -15.16%,322.61%,
2023-01-08,55.71,2025-03-02,63.66,2020-03-29-2022-04-24,13.24-71.63,Buy,559 days,14.27%,Rise by -41.19%,336.88%,
2023-03-19,60.59,2023-05-14,56.22,2022-10-02-2023-03-05,39.0-74.68,Sell,39 days,7.21%,Fall by 0.96%,344.09%,
2023-04-02,62.89,2024-06-23,66.59,2021-08-22-2022-04-24,37.85-71.63,Buy,319 days,5.88%,Rise by -13.0%,349.98%,
2023-04-09,59.49,2023-04-09,59.49,2021-10-10-2022-10-02,44.66-60.26,Sell,0 days,-0.0%,Fall by 0%,349.98%,
2023-04-23,60.99,2023-04-23,60.99,2021-08-22-2023-03-05,37.85-74.68,Buy,0 days,0.0%,Rise by 0%,349.98%,
2023-04-30,60.65,2023-05-14,56.22,2021-08-22-2023-03-05,37.85-74.68,Sell,9 days,7.3%,Fall by 0.96%,357.28%,
2023-07-09,56.87,2023-07-09,56.87,2020-03-29-2023-03-05,13.24-74.68,Buy,0 days,0.0%,Rise by 0%,357.28%,
2023-09-17,56.25,2023-10-01,61.21,2023-03-05-2023-06-25,55.88-66.78,Sell,9 days,-8.82%,Fall by 8.22%,348.46%,
2023-11-12,58.3,2023-11-12,58.3,2022-10-02-2023-03-05,39.0-74.68,Buy,0 days,0.0%,Rise by 0%,348.46%,
2024-06-30,66.05,2024-07-21,68.08,2023-12-24-2024-03-10,60.5-61.45,Sell,14 days,-3.07%,Fall by 15.39%,345.39%,
2024-11-17,60.05,2024-11-17,60.05,2023-03-05-2024-09-15,55.17-66.78,Sell,0 days,-0.0%,Fall by 0%,345.39%,
2025-02-16,65.28,2025-02-23,63.0,2022-10-02-2025-02-09,39.0-78.18,Sell,4 days,3.49%,Fall by 41.16%,348.88%,
2025-03-09,60.71,2025-03-16,54.21,2020-03-29-2025-02-09,13.24-78.18,Sell,4 days,10.71%,Fall by 16.09%,359.59%,
2025-03-16,54.21,2025-03-30,50.58,2023-12-24-2024-09-15,55.17-61.45,Sell,9 days,6.7%,Fall by 10.76%,366.29%,
2025-03-30,50.58,2025-04-06,40.88,2024-09-15-2025-02-09,49.21-78.18,Sell,4 days,19.18%,Fall by -11.45%,385.46%,
2025-07-20,46.34,2025-07-20,46.34,2020-03-29-2025-02-09,13.24-78.18,Buy,0 days,0.0%,Rise by 0%,385.46%,
2025-08-03,45.7,2025-08-31,48.78,2025-02-09-2025-04-13,43.35-72.25,Sell,19 days,-6.74%,Fall by -13.16%,378.72%,
