Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2018-05-27,15.53,2018-07-15,14.88,2017-09-10-2017-12-17,15.25-16.83,Sell,34 days,4.19%,Fall by 10.48%,180.31%
2019-03-31,14.18,2019-03-31,14.18,2016-08-07-2018-11-18,13.55-18.71,Sell,0 days,-0.0%,Fall by 0%,180.31%
2019-06-16,13.91,2019-10-20,16.41,2018-11-18-2019-02-24,13.11-15.21,Buy,89 days,17.97%,Rise by 5.3%,198.29%
2019-10-13,16.37,2019-11-10,15.7,2019-02-24-2019-06-02,13.76-14.83,Sell,19 days,4.09%,Fall by 12.8%,202.38%
2019-10-20,16.41,2020-02-02,16.82,2019-06-02-2019-09-08,13.39-18.35,Buy,74 days,2.5%,Rise by -30.92%,204.88%
2020-03-15,13.69,2020-03-22,11.62,2019-06-02-2019-09-08,13.39-18.35,Sell,4 days,15.12%,Fall by -83.3%,220.0%
2020-03-22,11.62,2020-03-29,13.44,2018-11-18-2019-02-24,13.11-15.21,Sell,4 days,-15.66%,Fall by -58.48%,204.34%
2020-04-05,13.46,2020-05-17,15.51,2019-09-08-2019-12-08,16.08-16.8,Sell,29 days,-15.23%,Fall by -37.33%,189.11%
2020-09-20,24.93,2020-09-20,24.93,2014-03-02-2020-03-22,12.41-20.28,Sell,0 days,-0.0%,Fall by 0%,189.11%
2021-03-07,23.36,2021-05-30,25.9,2020-03-22-2021-02-07,10.86-27.98,Sell,59 days,-10.87%,Fall by 13.05%,178.23%
2021-04-18,24.09,2021-07-04,24.55,2019-06-02-2021-02-07,13.39-27.98,Buy,54 days,1.91%,Rise by -13.03%,180.14%
2021-07-11,24.19,2021-07-11,24.19,2012-03-04-2020-03-22,12.41-32.9,Sell,0 days,-0.0%,Fall by 0%,180.14%
2021-09-05,22.88,2024-05-05,24.22,2020-03-22-2021-02-07,10.86-27.98,Buy,694 days,5.86%,Rise by 26.51%,186.0%
2021-12-19,20.68,2022-03-06,23.64,2012-10-07-2015-12-20,13.64-33.23,Sell,54 days,-14.31%,Fall by 11.0%,171.69%
2022-04-17,23.64,2022-04-17,23.64,2021-06-06-2021-12-19,20.91-25.07,Sell,0 days,-0.0%,Fall by 0%,171.69%
2022-05-15,19.42,2022-05-29,20.36,2021-12-19-2022-03-13,19.8-24.9,Sell,9 days,-4.84%,Fall by 15.57%,166.84%
2023-02-12,20.24,2023-02-12,20.24,2021-06-06-2022-09-04,17.43-25.07,Sell,0 days,-0.0%,Fall by 0%,166.84%
2023-07-16,22.86,2024-08-11,25.0,2022-09-04-2023-05-07,16.19-23.94,Buy,279 days,9.36%,Rise by 22.56%,176.21%
2024-06-30,26.57,2024-07-28,25.48,2023-05-07-2023-10-08,19.82-22.64,Sell,19 days,4.1%,Fall by -8.2%,180.31%
2024-11-10,28.48,2024-11-17,27.57,2021-12-19-2024-10-27,19.8-31.8,Sell,4 days,3.2%,Fall by 1.78%,183.5%
2024-12-01,27.92,2024-12-15,27.75,2024-05-26-2024-08-11,25.25-27.47,Sell,9 days,0.61%,Fall by 2.41%,184.11%
2024-12-15,27.75,2024-12-29,26.76,2023-10-08-2024-10-27,18.97-31.8,Sell,9 days,3.57%,Fall by -1.2%,187.68%
2024-12-22,26.92,2025-03-16,30.71,2019-06-02-2024-10-27,13.39-31.8,Sell,59 days,-14.08%,Fall by -43.31%,173.6%
2024-12-29,26.76,2025-01-05,26.98,2022-09-04-2024-10-27,16.19-31.8,Sell,4 days,-0.82%,Fall by -0.37%,172.78%
2025-01-05,26.98,2025-01-05,26.98,2022-09-04-2024-10-27,16.19-31.8,Buy,0 days,0.0%,Rise by 0%,172.78%
2025-04-20,29.55,2025-04-20,29.55,2023-10-08-2024-10-27,18.97-31.8,Buy,0 days,0.0%,Rise by 0%,172.78%
2025-05-04,29.12,2025-05-04,29.12,2011-05-01-2024-12-22,27.91-43.55,Sell,0 days,-0.0%,Fall by 0%,172.78%
