Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1985-07-31,5.3906,1986-10-31,7.9219,1981-11-30-1983-06-30,2.2812-5.9531,Buy,327 days,46.96%,Rise by 14.79%,238.42%,
1986-07-31,7.7344,1986-09-30,7.25,1984-04-30-1986-05-31,3.8438-9.2188,Sell,43 days,6.26%,Fall by 18.97%,244.69%,
1986-09-30,7.25,1986-12-31,6.75,1981-11-30-1986-05-31,2.2812-9.2188,Sell,66 days,6.9%,Fall by 12.96%,251.58%,
1986-11-30,7.7969,1987-11-30,5.875,1974-12-31-1986-05-31,0.2969-9.2188,Buy,260 days,-24.65%,Rise by 46.01%,226.93%,
1986-12-31,6.75,1987-01-31,7.6562,1974-12-31-1986-05-31,0.2969-9.2188,Sell,22 days,-13.43%,Fall by 12.45%,213.51%,
1987-02-28,9.0938,1987-11-30,5.875,1984-04-30-1986-05-31,3.8438-9.2188,Buy,195 days,-35.4%,Rise by 46.01%,178.11%,
1987-10-31,6.7031,1987-11-30,5.875,1986-12-31-1987-08-31,6.5781-10.5,Sell,20 days,12.35%,Fall by -89.89%,190.47%,
1988-02-29,8.375,1999-05-31,23.0,1974-12-31-1987-08-31,0.2969-10.5,Buy,2935 days,174.63%,Rise by -13.72%,365.09%,
1989-11-30,11.4375,1990-06-30,13.0938,1987-12-31-1989-09-30,5.5312-13.4062,Sell,151 days,-14.48%,Fall by 27.21%,350.61%,
1989-12-31,11.1562,1990-05-31,12.4062,1984-04-30-1989-09-30,3.8438-13.4062,Sell,108 days,-11.2%,Fall by 28.97%,339.41%,
1990-02-28,11.3125,1990-06-30,13.0938,1986-05-31-1987-12-31,6.7188-7.5781,Sell,87 days,-15.75%,Fall by 27.21%,323.66%,
1990-08-31,10.4688,1990-09-30,9.5625,1987-12-31-1990-07-31,5.5312-14.4375,Sell,20 days,8.66%,Fall by -22.55%,332.32%,
1990-09-30,9.5625,1990-10-31,8.8125,1977-05-31-1989-09-30,1.2422-13.4062,Sell,22 days,7.84%,Fall by -32.98%,340.16%,
1990-10-31,8.8125,1990-12-31,10.5,1984-04-30-1990-07-31,3.8438-14.4375,Sell,43 days,-19.15%,Fall by -11.61%,321.01%,
1990-12-31,10.5,1991-09-30,11.7812,1986-12-31-1987-08-31,6.5781-10.5,Buy,195 days,12.2%,Rise by 7.69%,333.21%,
1991-04-30,12.125,1991-05-31,13.625,1986-12-31-1990-07-31,6.5781-14.4375,Sell,23 days,-12.37%,Fall by 19.27%,320.84%,
1991-06-30,12.125,1991-07-31,11.7188,1990-10-31-1991-06-30,8.1875-13.8125,Sell,22 days,3.35%,Fall by 2.93%,324.19%,
1992-02-29,12.6875,1993-04-30,11.25,1987-12-31-1989-09-30,5.5312-13.4062,Buy,304 days,-11.33%,Rise by -11.67%,312.86%,
1992-08-31,12.3125,1993-04-30,11.25,1990-10-31-1991-06-30,8.1875-13.8125,Buy,174 days,-8.63%,Rise by -11.67%,304.23%,
1993-06-30,11.6562,2006-12-31,30.91,1987-12-31-1990-07-31,5.5312-14.4375,Buy,3522 days,165.18%,Rise by 24.68%,469.41%,
1993-07-31,11.5625,1993-09-30,11.0,1991-12-31-1992-12-31,9.5625-13.75,Sell,43 days,4.86%,Fall by 11.93%,474.28%,
1994-05-31,10.1562,1994-10-31,8.3438,1984-04-30-1987-08-31,3.8438-10.5,Buy,109 days,-17.85%,Rise by 19.1%,456.43%,
1995-02-28,8.125,2001-06-30,19.3,1981-11-30-1987-08-31,2.2812-10.5,Buy,1653 days,137.54%,Rise by -30.18%,593.97%,
1995-11-30,7.7812,1996-01-31,7.125,1994-12-31-1995-05-31,7.375-9.9688,Sell,44 days,8.43%,Fall by -30.7%,602.41%,
1996-12-31,10.3438,1999-05-31,23.0,1994-12-31-1995-05-31,7.375-9.9688,Buy,629 days,122.36%,Rise by -13.72%,724.76%,
1999-03-31,23.75,1999-05-31,23.0,1996-01-31-1999-02-28,6.8125-29.1875,Sell,43 days,3.16%,Fall by 13.72%,727.92%,
1999-05-31,23.0,1999-06-30,25.375,1981-11-30-1999-02-28,2.2812-29.1875,Sell,22 days,-10.33%,Fall by 21.8%,717.59%,
1999-06-30,25.375,2001-06-30,19.3,1991-12-31-1999-02-28,9.5625-29.1875,Buy,522 days,-23.94%,Rise by -30.18%,693.65%,
1999-07-31,24.875,1999-07-31,24.875,1992-12-31-1996-01-31,7.9688-12.625,Sell,0 days,-0.0%,Fall by 0%,693.65%,
2000-02-29,17.5,2001-06-30,19.3,1996-01-31-1999-02-28,6.8125-29.1875,Buy,348 days,10.29%,Rise by -30.18%,703.94%,
2000-10-31,26.4688,2001-05-31,27.45,1984-04-30-1999-02-28,3.8438-29.1875,Buy,152 days,3.71%,Rise by -56.47%,707.65%,
2001-03-31,29.245,2001-05-31,27.45,2000-03-31-2001-02-28,13.875-31.875,Sell,43 days,6.14%,Fall by 56.47%,713.78%,
2001-05-31,27.45,2001-06-30,19.3,1991-12-31-2001-02-28,9.5625-31.875,Sell,21 days,29.69%,Fall by 30.18%,743.47%,
2001-06-30,19.3,2001-07-31,18.005,1996-01-31-2001-02-28,6.8125-31.875,Sell,21 days,6.71%,Fall by 17.8%,750.18%,
2001-09-30,16.6,2001-10-31,11.95,1984-04-30-2001-02-28,3.8438-31.875,Sell,22 days,28.01%,Fall by -6.07%,778.2%,
2002-01-31,13.6,2003-01-31,11.31,1991-12-31-1992-12-31,9.5625-13.75,Buy,261 days,-16.84%,Rise by 65.61%,761.36%,
2002-09-30,12.675,2006-12-31,30.91,1994-12-31-1999-02-28,7.375-29.1875,Buy,1109 days,143.87%,Rise by 24.68%,905.22%,
2003-03-31,11.925,2008-02-29,40.38,1990-10-31-2001-02-28,8.1875-31.875,Buy,1284 days,238.62%,Rise by -16.64%,1143.84%,
2004-05-31,20.84,2016-01-31,96.59,1981-11-30-2001-02-28,2.2812-31.875,Buy,3044 days,363.48%,Rise by -12.93%,1507.32%,
2004-10-31,21.73,2004-10-31,21.73,1996-01-31-2001-02-28,6.8125-31.875,Buy,0 days,0.0%,Rise by 0%,1507.32%,
2005-12-31,26.42,2006-01-31,27.76,1999-02-28-2000-03-31,19.0-25.0938,Sell,21 days,-5.07%,Fall by -3.64%,1502.25%,
2006-01-31,27.76,2006-12-31,30.91,2003-01-31-2005-07-31,10.92-31.6,Buy,238 days,11.35%,Rise by 24.68%,1513.6%,
2006-10-31,31.38,2006-11-30,28.77,2003-01-31-2006-09-30,10.92-36.14,Sell,22 days,8.32%,Fall by -10.46%,1521.92%,
2006-11-30,28.77,2007-01-31,33.65,1996-01-31-2006-09-30,6.8125-36.14,Sell,44 days,-16.96%,Fall by 14.03%,1504.95%,
2007-01-31,33.65,2008-09-30,33.66,2000-03-31-2001-02-28,13.875-31.875,Buy,434 days,0.03%,Rise by -23.53%,1504.98%,
2007-02-28,31.42,2007-02-28,31.42,1999-02-28-2003-01-31,13.195-25.0938,Sell,0 days,-0.0%,Fall by 0%,1504.98%,
2008-04-30,40.37,2008-07-31,36.5,2001-02-28-2003-01-31,13.195-28.2,Sell,66 days,9.59%,Fall by 21.26%,1514.57%,
2008-08-31,36.6,2008-09-30,33.66,2003-01-31-2008-06-30,10.92-44.29,Sell,21 days,8.03%,Fall by 23.53%,1522.6%,
2008-09-30,33.66,2008-10-31,30.65,1996-01-31-2008-06-30,6.8125-44.29,Sell,23 days,8.94%,Fall by 10.31%,1531.54%,
2008-10-31,30.65,2008-11-30,28.93,2006-11-30-2008-06-30,27.09-44.29,Sell,20 days,5.61%,Fall by -7.19%,1537.16%,
2009-01-31,26.88,2010-01-31,32.37,2003-01-31-2006-09-30,10.92-36.14,Buy,259 days,20.42%,Rise by -16.65%,1557.58%,
2009-02-28,25.74,2009-04-30,31.78,2003-01-31-2005-07-31,10.92-31.6,Sell,43 days,-23.47%,Fall by 2.42%,1534.12%,
2009-05-31,29.8,2015-11-30,94.09,1984-04-30-2008-06-30,3.8438-44.29,Buy,1695 days,215.74%,Rise by -10.62%,1749.85%,
2009-11-30,31.01,2010-01-31,32.37,2008-11-30-2009-10-31,23.19-38.27,Sell,44 days,-4.39%,Fall by 16.65%,1745.47%,
2010-01-31,32.37,2010-08-31,26.98,2000-03-31-2006-09-30,13.875-36.14,Buy,151 days,-16.65%,Rise by 43.4%,1728.82%,
2010-04-30,36.92,2010-08-31,26.98,2008-11-30-2009-10-31,23.19-38.27,Buy,87 days,-26.92%,Rise by 43.4%,1701.89%,
2010-10-31,30.13,2015-11-30,94.09,1990-10-31-2008-06-30,8.1875-44.29,Buy,1325 days,212.28%,Rise by -10.62%,1914.17%,
2011-10-31,36.33,2011-12-31,40.78,2006-09-30-2008-11-30,32.53-30.6,Sell,44 days,-12.25%,Fall by -39.16%,1901.92%,
2015-08-31,102.4,2015-09-30,96.48,2008-11-30-2015-07-31,23.19-113.65,Sell,22 days,5.78%,Fall by 12.83%,1907.71%,
2015-11-30,94.09,2016-03-31,103.73,2010-08-31-2015-07-31,26.84-113.65,Sell,88 days,-10.25%,Fall by 14.21%,1897.46%,
2015-12-31,97.77,2016-07-31,92.72,2009-10-31-2010-08-31,31.25-33.92,Sell,151 days,5.17%,Fall by 14.89%,1902.63%,
2016-04-30,100.5,2016-04-30,100.5,1996-01-31-2015-07-31,6.8125-113.65,Buy,0 days,0.0%,Rise by 0%,1902.63%,
2017-01-31,78.81,2017-01-31,78.81,2010-08-31-2015-07-31,26.84-113.65,Buy,0 days,0.0%,Rise by 0%,1902.63%,
2018-05-31,63.39,2018-05-31,63.39,1991-12-31-2015-07-31,9.5625-113.65,Buy,0 days,0.0%,Rise by 0%,1902.63%,
2019-02-28,57.83,2019-03-31,53.93,2018-03-31-2018-11-30,60.14-82.15,Sell,21 days,6.74%,Fall by -9.73%,1909.37%,
2019-07-31,55.87,2019-07-31,55.87,2000-03-31-2015-07-31,13.875-113.65,Buy,0 days,0.0%,Rise by 0%,1909.37%,
2020-03-31,59.33,2020-05-31,65.57,2019-05-31-2019-11-30,51.72-77.03,Sell,43 days,-10.52%,Fall by 14.46%,1898.85%,
2021-10-31,89.28,2021-10-31,89.28,2015-07-31-2019-05-31,57.75-103.63,Sell,0 days,-0.0%,Fall by 0%,1898.85%,
2022-04-30,96.13,2022-06-30,92.66,2018-03-31-2022-02-28,60.14-111.25,Sell,43 days,3.61%,Fall by 19.8%,1902.46%,
2022-07-31,95.68,2022-08-31,98.15,2015-07-31-2018-03-31,69.56-103.63,Sell,22 days,-2.58%,Fall by 10.12%,1899.88%,
2022-08-31,98.15,2022-08-31,98.15,2020-03-31-2022-02-28,52.04-111.25,Buy,0 days,0.0%,Rise by 0%,1899.88%,
2022-10-31,94.7,2023-01-31,88.22,2020-03-31-2022-02-28,52.04-111.25,Sell,66 days,6.84%,Fall by 21.64%,1906.72%,
2022-12-31,93.19,2022-12-31,93.19,2018-03-31-2022-02-28,60.14-111.25,Buy,0 days,0.0%,Rise by 0%,1906.72%,
2023-07-31,74.69,2024-07-31,60.33,2019-05-31-2019-11-30,51.72-77.03,Buy,262 days,-19.23%,Rise by -25.59%,1887.5%,
