Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2015-10-11,64.09,2016-01-10,61.5,2011-08-14-2015-07-19,30.28-74.97,Sell,64 days,4.04%,Fall by 7.61%,30.3%,
2015-10-18,65.59,2015-10-18,65.59,2006-07-02-2015-07-19,34.105-74.97,Buy,0 days,0.0%,Rise by 0%,30.3%,
2015-10-25,63.58,2016-01-10,61.5,2010-05-09-2015-07-19,26.945-74.97,Sell,54 days,3.27%,Fall by 7.61%,33.57%,
2016-02-28,58.93,2022-05-01,77.55,2010-05-09-2015-07-19,26.945-74.97,Buy,1609 days,31.6%,Rise by -12.65%,65.16%,
2016-07-17,60.49,2022-05-08,77.11,2005-11-13-2015-07-19,33.61-74.97,Buy,1514 days,27.48%,Rise by -12.15%,92.64%,
2017-04-23,53.44,2017-05-07,56.05,2016-08-07-2016-12-11,52.17-61.27,Sell,9 days,-4.88%,Fall by 3.53%,87.76%,
2017-05-07,56.05,2017-05-07,56.05,2011-08-14-2015-07-19,30.28-74.97,Buy,0 days,0.0%,Rise by 0%,87.76%,
2017-08-06,55.44,2017-09-10,57.02,2016-01-03-2016-07-03,58.85-65.28,Sell,24 days,-2.85%,Fall by 3.37%,84.91%,
2017-09-10,57.02,2020-03-15,55.56,2016-12-11-2017-07-02,50.35-60.47,Buy,654 days,-2.56%,Rise by 14.52%,82.35%,
2018-04-22,56.77,2021-03-14,68.85,2016-12-11-2018-01-28,50.35-64.65,Buy,754 days,21.28%,Rise by 8.15%,103.62%,
2018-11-11,62.94,2018-11-25,61.01,2018-01-28-2018-04-08,56.75-62.33,Sell,9 days,3.07%,Fall by 7.18%,106.69%,
2019-04-14,58.51,2019-04-21,56.63,2018-10-07-2018-12-30,55.35-63.24,Sell,4 days,3.21%,Fall by 1.32%,109.9%,
2019-08-11,57.18,2019-08-25,55.88,2019-03-24-2019-06-02,57.66-60.48,Sell,9 days,2.27%,Fall by 12.17%,112.18%,
2020-03-15,55.56,2020-03-22,49.08,2018-12-30-2020-02-16,52.39-68.02,Sell,4 days,11.66%,Fall by -20.03%,123.84%,
2020-03-22,49.08,2020-04-12,57.41,2019-03-24-2019-10-06,57.24-60.48,Sell,14 days,-16.97%,Fall by -2.61%,106.87%,
2020-09-13,61.94,2020-09-13,61.94,2016-08-07-2020-03-29,54.04-61.27,Sell,0 days,-0.0%,Fall by 0%,106.87%,
2020-10-11,63.93,2021-07-11,73.59,2018-12-30-2020-02-16,52.39-68.02,Buy,194 days,15.11%,Rise by 4.48%,121.98%,
2021-03-07,67.14,2021-03-21,69.39,2020-08-09-2020-11-01,62.08-63.55,Sell,9 days,-3.35%,Fall by -4.91%,118.63%,
2022-05-15,76.29,2022-05-29,80.17,2021-08-22-2021-12-05,73.52-75.82,Sell,9 days,-5.09%,Fall by 12.32%,113.54%,
2022-05-29,80.17,2022-05-29,80.17,2020-03-29-2022-04-10,46.9-84.27,Buy,0 days,0.0%,Rise by 0%,113.54%,
2022-06-19,72.97,2022-09-04,70.29,2020-03-29-2022-04-10,46.9-84.27,Sell,54 days,3.67%,Fall by -4.92%,117.21%,
2022-07-03,77.26,2024-04-21,85.14,2018-12-30-2022-04-10,52.39-84.27,Buy,469 days,10.2%,Rise by 8.35%,127.41%,
2022-09-04,70.29,2022-09-25,67.74,2007-08-19-2022-04-10,36.545-84.27,Sell,14 days,3.63%,Fall by -8.87%,131.04%,
2022-09-25,67.74,2022-11-27,75.98,2011-08-14-2022-04-10,30.28-84.27,Sell,44 days,-12.16%,Fall by 2.93%,118.88%,
2023-02-19,78.17,2023-03-12,73.75,2022-04-10-2022-10-02,68.6-79.64,Sell,14 days,5.65%,Fall by -2.82%,124.53%,
2023-11-12,76.28,2023-11-12,76.28,2022-10-02-2023-08-13,66.59-83.35,Buy,0 days,0.0%,Rise by 0%,124.53%,
2024-05-05,87.11,2024-08-18,96.23,2023-08-13-2023-10-29,78.27-79.9,Sell,74 days,-10.47%,Fall by 10.02%,114.06%,
2024-12-08,90.24,2024-12-08,90.24,2023-10-29-2024-09-08,74.05-99.51,Buy,0 days,0.0%,Rise by 0%,114.06%,
2024-12-22,86.54,2025-04-06,83.89,2018-12-30-2024-09-08,52.39-99.51,Sell,74 days,3.06%,Fall by 1.25%,117.12%,
2025-01-19,85.31,2025-03-09,94.51,2020-03-29-2024-09-08,46.9-99.51,Sell,34 days,-10.78%,Fall by 10.27%,106.34%,
2025-02-02,88.92,2025-02-02,88.92,2011-08-14-2024-09-08,30.28-99.51,Buy,0 days,0.0%,Rise by 0%,106.34%,
2025-04-27,86.79,2025-04-27,86.79,2018-12-30-2024-09-08,52.39-99.51,Buy,0 days,0.0%,Rise by 0%,106.34%,
2025-07-20,86.25,2025-07-20,86.25,2024-09-08-2025-04-13,84.24-96.54,Sell,0 days,-0.0%,Fall by 0%,106.34%,
2025-08-10,82.84,2025-10-05,94.05,2007-08-19-2024-09-08,36.545-99.51,Sell,39 days,-13.53%,Fall by 1.61%,92.81%,
2025-08-24,89.41,2025-08-24,89.41,2010-05-09-2024-09-08,26.945-99.51,Buy,0 days,0.0%,Rise by 0%,92.81%,
