Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2022-05-29,58.34,2022-09-04,52.37,2022-05-08,Buy,14 Weeks,-10.23%,Rise by -2.25%,15.76%,Normal Case
2022-09-18,51.63,2023-01-01,54.44,2022-09-11,Buy,15 Weeks,5.44%,Rise by 8.39%,21.21%,Normal Case
2022-11-06,50.87,2023-02-19,57.02,2022-10-30,Buy,15 Weeks,12.09%,Rise by 15.63%,33.3%,Normal Case
2022-12-11,55.26,2023-02-19,57.02,2022-11-27,Buy,10 Weeks,3.18%,Rise by 6.44%,36.48%,Normal Case
2023-03-05,57.38,2023-07-02,61.9,2023-02-26,Buy,17 Weeks,7.88%,Rise by 9.97%,44.36%,Normal Case
2023-03-12,56.78,2023-07-02,61.9,2023-03-05,Buy,16 Weeks,9.02%,Rise by 11.13%,53.37%,Normal Case
2023-04-30,58.84,2023-07-02,61.9,2023-04-16,Buy,9 Weeks,5.2%,Rise by 7.24%,58.58%,Normal Case
2023-05-14,60.2,2023-10-08,59.38,2023-04-23,Buy,21 Weeks,-1.36%,Rise by 5.81%,57.21%,Normal Case
2023-07-02,61.9,2023-10-08,59.38,2023-06-25,Buy,14 Weeks,-4.07%,Rise by 16.03%,53.14%,Normal Case
2023-08-13,61.37,2024-04-07,69.87,2023-08-06,Buy,34 Weeks,13.85%,Rise by 17.03%,66.99%,Normal Case
2023-09-24,61.8,2024-04-07,69.87,2023-09-10,Buy,28 Weeks,13.06%,Rise by 16.21%,80.05%,Normal Case
2024-01-07,63.53,2024-04-07,69.87,2023-12-24,Buy,13 Weeks,9.98%,Rise by 13.05%,90.03%,Normal Case
2024-01-14,66.43,2024-04-07,69.87,2023-12-31,Buy,12 Weeks,5.18%,Rise by 8.11%,95.21%,Normal Case
2024-03-10,71.18,2024-08-04,64.65,2024-03-03,Buy,21 Weeks,-9.17%,Rise by 0.31%,86.03%,Normal Case
2024-06-09,68.73,2024-09-15,69.87,2024-05-26,Buy,14 Weeks,1.66%,Rise by 4.71%,87.69%,Normal Case
2024-07-07,69.96,2024-09-15,69.87,2024-06-30,Buy,10 Weeks,-0.13%,Rise by 2.87%,87.56%,Normal Case
2024-07-21,69.96,2024-10-13,71.05,2024-07-14,Buy,12 Weeks,1.56%,Rise by 1.6%,89.12%,Normal Case
2024-11-03,67.98,2025-04-06,61.51,2024-10-27,Buy,22 Weeks,-9.52%,Rise by 4.93%,79.61%,Normal Case
2024-11-10,69.43,2025-04-06,61.51,2024-11-03,Buy,21 Weeks,-11.41%,Rise by 2.74%,68.2%,Normal Case
2025-01-05,67.28,2025-04-06,61.51,2024-12-29,Buy,13 Weeks,-8.58%,Rise by 6.02%,59.62%,Normal Case
2025-02-02,68.31,2025-04-06,61.51,2025-01-26,Buy,9 Weeks,-9.95%,Rise by 4.42%,49.67%,Normal Case
2025-03-02,68.47,2025-06-22,71.76,2025-02-16,Buy,16 Weeks,4.81%,Rise by 21.88%,54.47%,Normal Case
2025-03-09,70.17,2025-06-22,71.76,2024-12-22,Buy,15 Weeks,2.27%,Rise by 18.93%,56.74%,Local Extrema Case
2025-03-09,70.17,2025-06-22,71.76,2025-03-02,Buy,15 Weeks,2.27%,Rise by 18.93%,59.0%,Normal Case
2025-03-23,71.33,2025-06-22,71.76,2025-03-09,Buy,13 Weeks,0.6%,Rise by 16.99%,59.61%,Normal Case
2025-03-30,69.22,2025-06-22,71.76,2025-01-19,Buy,12 Weeks,3.67%,Rise by 20.56%,63.28%,Local Extrema Case
2025-04-20,68.07,2025-06-22,71.76,2016-04-24,Buy,9 Weeks,5.42%,Rise by 22.59%,68.7%,Tangent Case
2025-04-27,70.77,2025-07-13,72.36,2025-04-20,Buy,11 Weeks,2.25%,Rise by 17.92%,70.94%,Normal Case
2025-05-25,73.03,2025-09-07,79.18,2025-05-18,Buy,15 Weeks,8.42%,Rise by 14.27%,79.37%,Normal Case
2025-08-03,74.07,2025-08-03,74.07,2025-07-27,Buy,0 Weeks,0.0%,Rise by 0%,79.37%,Normal Case
2025-08-24,80.02,2025-08-24,80.02,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,79.37%,Normal Case
