Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2017-03-12,1.0578,2017-03-12,1.0578,2012-03-04-2017-01-08,1.0609-1.3192,Sell,0 days,-0.0%,Fall by 0%,12.57%,
2017-10-15,1.1832,2017-10-15,1.1832,2015-08-30-2017-01-08,1.0609-1.1157,Sell,0 days,-0.0%,Fall by 0%,12.57%,
2018-04-22,1.2346,2018-04-22,1.2346,2015-03-22-2018-02-18,1.0484-1.2558,Buy,0 days,0.0%,Rise by 0%,12.57%,
2018-06-17,1.1567,2018-06-17,1.1567,2017-01-08-2018-02-18,1.0348-1.2558,Buy,0 days,0.0%,Rise by 0%,12.57%,
2018-11-04,1.1403,2018-12-02,1.1393,2018-02-18-2018-08-19,1.1434-1.2236,Sell,19 days,0.09%,Fall by 1.71%,12.66%,
2019-02-17,1.1295,2019-03-03,1.1373,2018-02-18-2018-11-18,1.1414-1.2236,Sell,9 days,-0.69%,Fall by 2.08%,11.97%,
2019-04-28,1.1137,2019-05-12,1.1222,2017-09-10-2018-11-18,1.1414-1.187,Sell,9 days,-0.76%,Fall by 2.66%,11.21%,
2020-02-09,1.0983,2020-03-08,1.1224,2019-06-30-2019-10-06,1.0998-1.1348,Sell,19 days,-2.19%,Fall by -4.0%,9.01%,
2020-10-11,1.1767,2020-10-11,1.1767,2018-02-18-2020-03-22,1.1235-1.2236,Sell,0 days,-0.0%,Fall by 0%,9.01%,
2021-04-18,1.1972,2021-04-18,1.1972,2020-03-22-2021-01-10,1.0655-1.235,Buy,0 days,0.0%,Rise by 0%,9.01%,
2022-03-20,1.11,2022-03-27,1.101,2021-01-10-2021-04-04,1.1794-1.2171,Sell,4 days,0.81%,Fall by 5.72%,9.82%,
2022-05-01,1.0504,2022-05-29,1.0733,2020-03-22-2021-01-10,1.0655-1.235,Sell,19 days,-2.18%,Fall by 6.59%,7.64%,
2022-05-15,1.038,2022-05-29,1.0733,2015-03-22-2018-02-18,1.0484-1.2558,Sell,9 days,-3.4%,Fall by 6.59%,4.24%,
2022-07-10,1.017,2022-07-31,1.0192,2017-01-08-2018-02-18,1.0348-1.2558,Sell,14 days,-0.22%,Fall by 4.34%,4.03%,
2023-03-12,1.0585,2023-03-12,1.0585,2018-09-30-2022-10-02,0.985-1.1571,Sell,0 days,-0.0%,Fall by 0%,4.03%,
2023-10-22,1.0586,2025-05-18,1.1193,2022-10-02-2023-07-23,0.954-1.1276,Buy,409 days,5.73%,Rise by 5.16%,9.76%,
2024-02-04,1.0875,2024-03-03,1.0805,2023-07-23-2023-10-08,1.0598-1.111,Sell,19 days,0.64%,Fall by 1.49%,10.41%,
2024-07-14,1.0873,2024-11-17,1.053,2023-12-31-2024-04-21,1.0692-1.1,Sell,89 days,3.15%,Fall by 2.49%,13.56%,
2024-12-08,1.0586,2024-12-08,1.0586,2023-10-08-2024-09-29,1.045-1.1212,Buy,0 days,0.0%,Rise by 0%,13.56%,
2025-01-05,1.0268,2025-02-02,1.0397,2023-10-08-2024-09-29,1.045-1.1212,Sell,19 days,-1.26%,Fall by -9.88%,12.3%,
2025-06-01,1.1378,2025-06-01,1.1378,2018-02-18-2025-01-19,1.035-1.2236,Sell,0 days,-0.0%,Fall by 0%,12.3%,
