Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2018-12-09,244.31,2019-03-17,258.34,2018-11-25,Buy,14 Weeks,5.74%,Rise by 6.59%,137.68%,Normal Case,
2020-07-05,258.42,2020-09-20,276.52,2020-06-28,Buy,11 Weeks,7.0%,Rise by 10.94%,144.68%,Normal Case,
2020-09-06,281.77,2021-02-07,311.54,2020-08-23,Buy,22 Weeks,10.57%,Rise by 26.13%,155.24%,Normal Case,
2020-09-13,277.09,2021-02-07,311.54,2016-01-17,Buy,21 Weeks,12.43%,Rise by 26.73%,167.68%,Tangent Case,
2021-03-14,328.31,2021-05-30,345.64,2021-02-21,Buy,11 Weeks,5.28%,Rise by 8.25%,172.96%,Normal Case,
2021-05-09,347.88,2021-09-05,354.14,2021-05-02,Buy,17 Weeks,1.8%,Rise by 2.16%,174.76%,Normal Case,
2021-06-06,347.9,2021-09-05,354.14,2021-05-30,Buy,13 Weeks,1.79%,Rise by 2.15%,176.55%,Normal Case,
2021-08-22,351.16,2021-11-28,349.02,2021-08-08,Buy,14 Weeks,-0.61%,Rise by 3.46%,175.94%,Normal Case,
2021-10-03,343.18,2022-01-23,342.35,2021-09-26,Buy,16 Weeks,-0.24%,Rise by 5.87%,175.7%,Normal Case,
2021-10-10,347.53,2022-01-23,342.35,2021-10-03,Buy,15 Weeks,-1.49%,Rise by 4.54%,174.21%,Normal Case,
2021-12-05,346.24,2022-04-17,344.29,2016-02-14,Buy,19 Weeks,-0.56%,Rise by -13.72%,173.64%,Tangent Case,
2021-12-12,360.23,2022-04-17,344.29,2021-11-28,Buy,18 Weeks,-4.42%,Rise by -10.55%,169.22%,Normal Case,
2022-01-09,362.31,2022-04-17,344.29,2022-01-02,Buy,14 Weeks,-4.97%,Rise by -11.06%,164.25%,Normal Case,
2022-02-13,347.29,2022-04-17,344.29,2021-12-05,Buy,9 Weeks,-0.86%,Rise by -10.04%,163.38%,Local Extrema Case,
2022-02-13,347.29,2022-04-17,344.29,2022-02-06,Buy,9 Weeks,-0.86%,Rise by -10.04%,162.52%,Normal Case,
2022-05-08,329.07,2022-09-04,313.76,2022-02-27,Buy,17 Weeks,-4.65%,Rise by 2.66%,157.87%,Local Extrema Case,
2022-11-06,324.14,2023-03-05,334.21,2022-07-17,Buy,17 Weeks,3.11%,Rise by 5.21%,160.97%,Local Extrema Case,
2022-11-06,324.14,2023-03-05,334.21,2022-10-30,Buy,17 Weeks,3.11%,Rise by 5.21%,164.08%,Normal Case,
2023-01-01,331.33,2023-03-05,334.21,2022-12-18,Buy,9 Weeks,0.87%,Rise by 2.93%,164.95%,Normal Case,
2023-08-06,350.65,2024-03-10,387.99,2023-07-23,Buy,31 Weeks,10.65%,Rise by 13.44%,175.6%,Normal Case,
2024-01-07,374.64,2024-03-10,387.99,2023-12-24,Buy,9 Weeks,3.56%,Rise by 6.17%,179.16%,Normal Case,
2024-07-07,393.7,2024-09-15,414.94,2024-06-30,Buy,10 Weeks,5.39%,Rise by 14.32%,184.56%,Normal Case,
2024-07-21,402.95,2024-11-03,420.42,2024-07-14,Buy,15 Weeks,4.34%,Rise by 11.7%,188.89%,Normal Case,
2024-08-11,395.15,2024-11-03,420.42,2024-06-02,Buy,12 Weeks,6.4%,Rise by 13.9%,195.29%,Local Extrema Case,
2025-02-02,445.39,2025-07-20,443.26,2025-01-26,Buy,24 Weeks,-0.48%,Rise by -13.96%,194.81%,Normal Case,
2025-03-09,428.26,2025-07-20,443.26,2024-11-10,Buy,19 Weeks,3.5%,Rise by 11.07%,198.31%,Local Extrema Case,
2025-03-30,415.62,2025-07-20,443.26,2025-03-23,Buy,16 Weeks,6.65%,Rise by 14.45%,204.96%,Normal Case,
2025-08-10,441.92,2025-10-19,461.78,2016-04-10,Buy,10 Weeks,4.49%,Rise by 7.64%,209.45%,Tangent Case,
2025-08-24,456.64,2025-08-24,456.64,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,209.45%,Normal Case,
