Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2018-09-02,74.44,2018-11-04,67.56,2017-08-27-2018-05-27,61.8-79.42,Buy,44 days,-9.24%,Rise by -16.95%,60.99%,
2018-11-18,67.18,2022-04-03,77.06,2016-01-24-2018-05-27,49.93-79.42,Buy,879 days,14.71%,Rise by 16.16%,75.7%,
2018-12-16,62.09,2018-12-23,56.11,2017-08-27-2018-05-27,61.8-79.42,Sell,4 days,9.63%,Fall by -4.74%,85.33%,
2019-06-02,58.77,2019-06-02,58.77,2016-12-18-2018-12-30,58.01-75.52,Sell,0 days,-0.0%,Fall by 0%,85.33%,
2019-10-27,59.52,2019-12-22,61.36,2019-04-28-2019-09-01,58.2-65.64,Sell,39 days,-3.09%,Fall by 12.03%,82.24%,
2020-07-19,36.69,2020-07-19,36.69,2010-05-02-2020-03-22,31.12-59.53,Sell,0 days,-0.0%,Fall by 0%,82.24%,
2021-04-18,48.4,2021-05-09,53.63,2020-06-14-2020-11-01,29.91-38.71,Sell,14 days,-10.81%,Fall by 14.43%,71.43%,
2021-07-18,48.68,2021-07-18,48.68,2008-05-25-2020-03-22,31.12-85.77,Sell,0 days,-0.0%,Fall by 0%,71.43%,
2021-12-05,55.14,2022-01-09,61.34,2019-04-28-2020-03-22,31.12-65.64,Sell,24 days,-11.24%,Fall by -11.82%,60.19%,
2022-06-19,73.49,2022-07-10,70.95,2020-03-22-2022-06-12,22.88-93.31,Sell,14 days,3.46%,Fall by 0.66%,63.64%,
2022-06-26,71.59,2022-07-17,68.59,2016-01-24-2022-06-12,49.93-93.31,Sell,14 days,4.19%,Fall by -2.76%,67.84%,
2022-07-17,68.59,2022-07-31,78.42,2021-06-13-2021-08-22,48.79-54.66,Sell,9 days,-14.33%,Fall by 10.12%,53.5%,
2022-07-31,78.42,2022-07-31,78.42,2020-03-22-2022-06-12,22.88-93.31,Buy,0 days,0.0%,Rise by 0%,53.5%,
2022-08-07,73.08,2022-08-28,82.84,2017-08-27-2022-06-12,61.8-93.31,Sell,14 days,-13.36%,Fall by 0.19%,40.15%,
2022-10-16,80.28,2022-10-16,80.28,2017-08-27-2022-06-12,61.8-93.31,Buy,0 days,0.0%,Rise by 0%,40.15%,
2023-03-19,76.97,2023-04-09,84.98,2020-03-22-2022-11-20,22.88-94.71,Sell,14 days,-10.41%,Fall by 8.97%,29.74%,
2023-04-02,82.83,2023-04-02,82.83,2017-08-27-2022-11-20,61.8-94.71,Buy,0 days,0.0%,Rise by 0%,29.74%,
2023-04-09,84.98,2023-05-07,80.23,2017-08-27-2022-11-20,61.8-94.71,Sell,19 days,5.59%,Fall by 3.58%,35.33%,
2023-05-21,79.64,2023-08-13,89.9,2022-11-20-2023-03-19,83.57-89.51,Sell,59 days,-12.88%,Fall by 8.53%,22.45%,
2023-06-18,80.86,2024-05-05,92.57,2016-01-24-2022-11-20,49.93-94.71,Buy,229 days,14.48%,Rise by 0.66%,36.93%,
2024-05-19,94.96,2024-05-19,94.96,2024-01-21-2024-04-14,78.98-98.97,Buy,0 days,0.0%,Rise by 0%,36.93%,
2024-06-16,88.04,2024-08-25,90.39,2017-08-27-2024-04-14,61.8-98.97,Sell,49 days,-2.67%,Fall by 6.91%,34.26%,
2024-08-25,90.39,2024-08-25,90.39,2017-08-27-2024-04-14,61.8-98.97,Buy,0 days,0.0%,Rise by 0%,34.26%,
2024-09-15,85.59,2024-11-17,94.73,2016-01-24-2024-04-14,49.93-98.97,Sell,44 days,-10.68%,Fall by 16.86%,23.58%,
2024-12-22,84.14,2025-01-12,88.39,2018-12-30-2024-11-24,53.36-97.92,Sell,14 days,-5.05%,Fall by 10.89%,18.53%,
2024-12-29,84.56,2025-01-12,88.39,2023-09-17-2024-01-21,82.61-90.47,Sell,9 days,-4.53%,Fall by 10.89%,14.0%,
2025-01-12,88.39,2025-01-12,88.39,2020-03-22-2024-04-14,22.88-98.97,Buy,0 days,0.0%,Rise by 0%,14.0%,
2025-03-23,92.52,2025-03-23,92.52,2024-01-21-2024-11-24,78.98-97.92,Buy,0 days,0.0%,Rise by 0%,14.0%,
2025-04-06,78.76,2025-04-27,82.39,2024-01-21-2024-04-14,78.98-98.97,Sell,14 days,-4.61%,Fall by -3.08%,9.39%,
2025-04-27,82.39,2025-04-27,82.39,2018-12-30-2024-11-24,53.36-97.92,Buy,0 days,0.0%,Rise by 0%,9.39%,
2025-05-04,81.98,2025-05-04,81.98,2024-04-14-2024-12-29,85.48-95.67,Sell,0 days,-0.0%,Fall by 0%,9.39%,
2025-08-17,85.56,2025-08-17,85.56,2023-09-17-2025-04-13,83.21-90.47,Sell,0 days,-0.0%,Fall by 0%,9.39%,
